Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Kerry Wood","CLE",55,-0.179621230724246,,,,,,1.8942344188690186,0.7910514760900427,,,,,,"Kerry Wood",304,134268
"Carlos Zambrano","CHC",169.1,0.6131481737382105,,-0.9371660045675329,0.5378439179006612,,0.19116064145610182,0.04758508137936862,-2.2984242865017483,,,,,,"Carlos Zambrano",305,407296
"Elmer Dessens","NYM",32.2,-1.785547782977422,,,,,1.3252447349856598,0.4926095803578695,3.563972314198812,,,5.669524272282919,,,"Elmer Dessens",317,113296
"Danys Baez","BAL",71.2,2.078116089479069,,,,,0.5012546573673283,,1.423490047454834,,,,,,"Danys Baez",367,276056
"Bartolo Colon","CHW",62.1,0.006231932860353719,,,,,-2.5431873784150563,1.4699609329303107,,,,-0.5711882613426031,,,"Bartolo Colon",375,112526
"Chad Paronto","HOU",6.2,-16.67205946786063,,,,,-6.217221736907959,-1.9731151206152782,,,,4.043041169643402,,,"Chad Paronto",399,406301
"David Riske","MIL",1,1.9390579532174503,,,,,-22.344449162483215,,,,,-19.506311416625977,,,"David Riske",402,228594
"CC Sabathia","NYY",230,0.4929787549541224,,,,,1.1374432423393133,-0.20697648071450409,0.5303662432276685,,,3.3344756456799294,,,"CC Sabathia",404,282332
"Billy Traber","BOS",3.2,-22.156076431274414,,,,,-9.532700181007385,1.4321683906018734,,,,4.62447580169229,,,"Billy Traber",410,407896
"Brian Fuentes","LAA",55,,,,,,0.8911050160725912,-0.6647452430905036,,,,-2.3615331716940435,,,"Brian Fuentes",429,150118
"Mike Hampton","HOU",112,-2.0867316277472527,,-0.36694759733221505,,,0.6495695665063136,,-1.2596031687907037,,,2.9071271419525146,,,"Mike Hampton",430,115399
