Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Dusty Brown","BOS",1,,,,,,,,,,,-1.0155695676803589,,0.5634644627571106,"Dusty Brown",3420,451259
"Charlie Haeger","LAD",19,2.159229338169098,,,,,,,0.2726692259311676,,,,,-1.511995643377304,"Charlie Haeger",3545,446624
"R.A. Dickey","MIN",64.1,-2.8226749300956726,,,,,,,,,-1.1328140497207642,,,-3.5991933345794678,"R.A. Dickey",1245,285079
"Tim Wakefield","BOS",129.2,5.311433792114258,,,,,,,-1.3747482299804688,,,,,-3.688755750656128,"Tim Wakefield",219,123801
"Neftalí Feliz","TEX",31,9.312093734741211,,,,,0.4093833863735199,1.6613152027130127,,,,0.2898201048374176,,,"Neftali Feliz",18,491703
"Troy Percival","TBR",11.1,-1.398636817932129,,,,,0.05514034256339073,0.6430743932723999,-0.14570394158363342,,,-1.995896577835083,,,"Troy Percival",29,120401
"Scott Schoeneweis","ARI",24,-0.00925489142537117,,,,,-6.334845542907715,0.44535785913467413,,,,,,,"Scott Schoeneweis",33,150011
"Scot Shields","LAA",17.2,-0.14132560789585114,,,,,4.3605241775512695,,-3.3665342330932617,,,,,,"Scot Shields",35,276912
"Jarrod Washburn","- - -",176,4.4826154708862305,,2.113795220851898,,,4.094787001609802,6.13801121711731,2.8758751153945923,,,-4.572903275489807,,,"Jarrod Washburn",40,132220
"Miguel Batista","SEA",71.1,1.3782966136932373,,,,,-2.1292314529418945,0.09151811897754669,-0.6444101929664612,,,-0.6584947109222412,,,"Miguel Batista",46,110683
"Randy Johnson","SFG",96,-8.5436532497406,,,-5.433983862400055,,2.001591444015503,5.7526373863220215,,,,,,,"Randy Johnson",60,116615
"Jason Marquis","COL",216,,,,,,0.8944516777992249,14.10836410522461,-1.4569787979125977,,,-2.20672869682312,,,"Jason Marquis",105,150302
"Kevin Millwood","TEX",198.2,-4.601171493530273,,-6.721304416656494,-0.10448983311653137,,7.424716949462891,4.789453029632568,-0.3562376797199249,,,-3.229637861251831,,,"Kevin Millwood",106,119154
"Joe Nelson","TBR",40.1,0.6782220602035522,,0.4347646236419678,,,1.2559964656829834,-0.9826630353927612,,,,-2.554053544998169,,,"Joe Nelson",108,406874
"Horacio Ramirez","KCR",22.2,0.6251971423625946,,-0.038515109568834305,,,1.1337547302246094,-2.5166189074516296,-1.1764559745788574,,,-0.35854166746139526,,,"Horacio Ramirez",110,400141
