Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Jason Grilli","- - -",45.2,8.940673606581782,,,,,5.064444382985433,4.210463795874946,,,,8.593838368692706,,,"Jason Grilli",521,276351
"Braden Looper","MIL",194.2,8.910097297408136,,,1.5622147556484276,,7.833926541349408,5.283217941810345,,,,3.373347584794207,,,"Braden Looper",526,131702
"Vladimir Nunez","ATL",1,7.551166534423828,,,,,6.073555416531033,1.6715714590890067,,,,3.1102499961853027,,,"Vladimir Nunez",532,136727
"Brad Penny","- - -",173.1,11.145457449988912,,,6.407449142654221,,7.004857199532645,,-5.2547660961485745,,,8.437999486923218,,,"Brad Penny",535,207267
"R.J. Swindle","MIL",6.2,,,,,,3.7838479746942935,7.153367440911788,1.9775384756234975,,,2.0108749866485596,,,"R.J. Swindle",539,449881
"Julian Tavarez","WSN",35,3.3736801147460938,,1.9415781497955322,,,2.960995275997421,0.013204400644362348,-2.059999942779541,,,2.1982646268956803,,,"Julian Tavarez",541,123118
"Doug Brocail","HOU",17.2,10.761884249173677,,5.418159374292346,,,7.741275709502551,,-5.864244042373285,,,5.217875003814697,,,"Doug Brocail",551,111492
"Octavio Dotel","CHW",62.1,9.265619525994955,,8.63800048828125,,,,2.612391545222356,-6.760036399147728,,,,,,"Octavio Dotel",555,136734
"Brad Lidge","PHI",58.2,7.981903111452312,,,,,,0.9467061166544907,,,,,,,"Brad Lidge",563,400058
"Scott Linebrink","CHW",56,10.940899332061068,,5.8980691844019395,,8.525778028700087,10.23759396870931,-3.5925428118024554,,,,,,,"Scott Linebrink",564,276530
"Roy Oswalt","HOU",181.1,9.510784866898149,,3.28895751953125,,,8.460308488007565,-5.091320891878498,-6.189619920798898,,-5.8518573216029575,4.9211074249653874,,,"Roy Oswalt",571,400061
"Tim Redding","NYM",120,9.639738391694568,,,,,8.808161060712491,4.44164223764457,-2.514891835805532,,,7.471323872660543,,,"Tim Redding",573,400062
"Billy Wagner","- - -",15.2,7.970688814943936,,,,,,-2.250714264906846,,,,5.098999977111816,,,"Billy Wagner",578,123790
"Winston Abreu","- - -",6,10.148853077607995,,,,,10.274999618530273,1.3071224056944555,,,,9.017222510443794,,,"Winston Abreu",582,275700
"Jeremy Affeldt","SFG",62.1,8.796633465858541,,,,,5.181791759672619,,-5.709411219546669,,,3.3776922959547777,,,"Jeremy Affeldt",583,346793
"Paul Byrd","BOS",34,7.1002904215166645,,,,,4.599529266357422,3.1030718236187704,-1.6590571880340577,,,8.716833301618987,,,"Paul Byrd",594,111838
"Mike MacDougal","- - -",54.1,4.508583148320516,,,,,4.267687081683986,0.873514527256049,,,,,,,"Mike MacDougal",612,213680
"Brian Shouse","TBR",28,-9.362057059151786,,,,,-7.5898258860518295,2.5650654730395734,,,,,,,"Brian Shouse",630,122195
"Jeff Suppan","MIL",161.2,8.151312426985982,,4.28600415316495,,,7.00230409639029,,-6.229829903638328,,,4.947938967973758,,,"Jeff Suppan",633,122987
"Nelson Figueroa","NYM",70.1,7.978770473547149,,,2.9922963366096402,,,2.8746141297986894,-5.075385495840785,,,,,,"Nelson Figueroa",683,150153
"Glendon Rusch","COL",18.2,9.131745619580926,,,,,7.7134471692537,0.22367496490478517,-3.188828604561942,,,4.768714178176153,,,"Glendon Rusch",707,121556
"Luis Vizcaino","- - -",15.1,8.166615608410957,,,6.835194693671332,,8.668199920654297,2.076194445292155,,,,5.159999847412109,,,"Luis Vizcaino",714,150430
"Jamey Wright","KCR",79,8.328866577148437,,4.503222053433642,,,5.107260201101469,0.782857168288458,-5.974932609872425,,,2.8167321341378346,,,"Jamey Wright",715,124604
"Grant Balfour","TBR",67.1,12.614454001823793,,12.338000297546387,,,10.067344928609915,2.5281982421875,-2.8935606985381157,,,8.546636408025568,,,"Grant Balfour",718,346797
"Eddie Guardado","TEX",38.1,14.404500325520834,,,,,10.05656623840332,4.028873491890823,-0.04999995231628418,,,3.666301799270342,,,"Eddie Guardado",727,115216
"LaTroy Hawkins","HOU",63.1,9.969895854233547,,,,,3.3615997314453123,5.090248775921659,-4.776518911685583,,,6.567558737362132,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","STL",117.2,10.272924495648734,,,,,8.434370870665303,-1.3196586914933646,-8.329506426681707,,,3.5429241296016807,,,"Kyle Lohse",739,346798
"Eric Milton","LAD",23.2,11.792340792142427,,,,,11.194368864360609,4.961016545530225,-0.4945438451934279,,,10.768765318627452,,,"Eric Milton",743,132980
"Juan Rincon","- - -",36.2,8.347839543848862,,,,,8.36858336130778,-0.2741369033750162,-2.384999990463257,,,7.729100227355957,,,"Juan Rincon",752,346799
"J.C. Romero","PHI",16.2,8.279684769479852,,,,,7.141382715723536,-0.998363581570712,,,,6.556920166015625,,,"J.C. Romero",754,240694
"Johan Santana","NYM",166.2,10.807326199297972,,,,,9.075359030330882,3.9449999491373697,,,,7.390062257506748,,,"Johan Santana",755,276371
"Bruce Chen","KCR",62.1,10.475436722171917,,,,,8.843355141916582,2.924017769949777,-6.457842609075111,,-4.476833343505859,5.9885403817160086,,,"Bruce Chen",769,136600
"Scott Downs","TOR",46.2,,,,,,4.738438197544643,0.4128000259399414,-6.370230137616739,,,,,,"Scott Downs",773,275933
"Matt Herges","- - -",34.2,4.69327778286404,,,,,5.441771740049828,,-8.817024993896485,,,3.3032069765288252,,,"Matt Herges",780,150382
"Tomo Ohka","CLE",71,9.120383850322877,,8.728306431924143,,,7.667165456724561,3.858016417456455,-2.7665142604282926,,,5.662868499755859,,,"Tomo Ohka",788,219594
"Carl Pavano","- - -",199.1,9.735014380478278,,,3.3186783818473593,,8.213269548404172,3.6855000026976863,,,,3.3838866850289193,,,"Carl Pavano",790,134321
"Javier Vazquez","ATL",219.1,9.09582129159464,,,,,7.273391833408273,2.6424512942853413,-4.550851004464286,,,6.168809824271112,,,"Javier Vazquez",801,134320
"Randy Choate","TBR",36.1,3.7070000171661377,,,,,-3.6229656694273067,2.592448954679528,,,,,,,"Randy Choate",813,329092
"Robert Manuel","CIN",4.1,11.873100280761719,,14.810999870300293,,,,5.512272574684837,,,,9.421642848423549,,,"Robert Manuel",817,490008
"Ted Lilly","CHC",177,11.463238181089743,,,,,10.21504678950968,3.606622405550373,-10.106121722722458,,,9.712309337797619,,,"Ted Lilly",833,150404
"Andy Pettitte","NYY",194.2,10.692750742737676,,9.95377510085501,,,8.467460642789781,2.636813859998083,-2.7991025746547553,,,4.77834569715214,,,"Andy Pettitte",840,120485
"Mariano Rivera","NYY",66.1,4.184347364637587,,6.144324649555939,,,6.125,,,,,,,,"Mariano Rivera",844,121250
"John Bale","KCR",28.1,10.875408031322339,,,,,5.816756112234933,,-2.677702314398262,,,5.421624925401476,,,"John Bale",864,150469
"Tyler Walker","PHI",35.1,10.16861328125,,10.09000015258789,,,9.18106403756649,0.8374792705483151,,,,5.15159322447696,,,"Tyler Walker",901,400104
"David Weathers","- - -",62,9.13631120816929,,9.739767385083576,,,6.836901927914039,2.7826929364885604,,,,5.352147709239613,,,"David Weathers",902,124000
"Chad Bradford","TBR",10.1,,,,,,-7.810763060591603,,2.9590000250400643,,,-9.899666468302408,,,"Chad Bradford",904,136268
"Tim Hudson","ATL",42.1,8.332069574400435,,3.9913665538525764,2.6520505494709257,,4.063799232434315,,-6.633777618408203,,,,,,"Tim Hudson",921,218596
"Bryan Augenstein","ARI",17,,,,,,1.4004183830098902,,-1.506280877616968,,,2.459571463721139,,,"Bryan Augenstein",936,446248
"Barry Zito","SFG",192,11.095720816349637,,3.3475948493637726,,,9.095636968341031,1.933153788248698,-10.629867061491936,,,3.8897604931748893,,,"Barry Zito",944,217096
"Brett Myers","PHI",70.2,9.847974989149305,,3.1786169904343624,,,7.533243872039947,-2.6780607107594525,-9.684198908780882,,,3.421571411405291,,,"Brett Myers",962,408206
"Vicente Padilla","- - -",147.1,9.675677944751497,,,7.348502633378312,,6.438039483995061,3.2556454512873305,-6.684883561714616,,-7.312301771981375,8.515029166508647,,,"Vicente Padilla",964,218894
"Carlos Silva","SEA",30.1,6.682143075125558,,,,,7.505129029150723,4.749513548773688,,,,3.728873056078714,,,"Carlos Silva",973,400067
"Randy Wolf","LAD",214.1,11.729814897713894,,10.791999816894531,,,8.256105277101371,1.7956579107987254,-6.927222776948736,,,8.232707964185996,,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",220.1,9.725647902125635,,6.187666829427084,0.4390000104904175,,6.227613879788306,1.8467690986499452,0.17687005198474498,,,4.729852656889059,,,"Bronson Arroyo",978,276520
"Joe Beimel","- - -",55.1,8.553524998256139,,,,,4.996637917735094,-1.8587880924048013,,,,4.781127555697572,,,"Joe Beimel",979,346847
"Kris Benson","TEX",22.1,9.099953837778376,,,,,9.60796661376953,4.379000046673943,-3.3353634747591885,,,5.822022501627604,,,"Kris Benson",982,150249
"Josh Fogg","COL",45.2,5.729137440837881,,4.459216789659021,,,5.608513120015462,-0.2713333204680798,,,,4.3369913515837295,,,"Josh Fogg",989,150319
"Ron Villone","WSN",48.2,9.960436825824873,,,,,7.639944893973214,1.5971381955030488,,,,4.106262515289615,,,"Ron Villone",1010,123725
"Kip Wells","- - -",72.2,8.178996461810488,,4.998380899429321,,,5.793220339359916,0.1881452992431119,-5.778274929523468,,,3.3390429210077763,,,"Kip Wells",1012,150337
"Adam Eaton","- - -",49,7.652518650270858,,5.603049850463867,,,7.005923070663061,1.6044749975204469,-4.736776792086088,,,6.156646259014423,,,"Adam Eaton",1029,284566
"Alan Embree","COL",24.2,8.934241739908854,,,,,3.3063332239786782,-0.5916691830283717,,,,6.7769999504089355,,,"Alan Embree",1030,113833
"Trevor Hoffman","MIL",54,12.164704472185617,,12.396891766283886,,,,3.3606785365513394,-3.835052490234375,,,6.237199006257234,,,"Trevor Hoffman",1035,116034
"Jake Peavy","- - -",101.2,11.295677585153424,,4.667712882713035,,,8.0675345844126,2.5457234999712774,-4.114329218150613,,,3.977648876808785,,,"Jake Peavy",1051,408241
"Brett Tomko","- - -",57.1,10.007732209705171,,,,,9.335309225415427,1.5466377881108497,-4.7124061206779855,,,6.4772255189957155,,,"Brett Tomko",1056,123387
"Ryan Franklin","STL",61,7.339346212233412,,7.596999810666454,2.0832157508999694,,6.9803965498761436,5.29640007019043,-6.057189600427724,,,0.8593472374810113,,,"Ryan Franklin",1076,211041
"Freddy Garcia","CHW",56,11.759000142415365,,,5.799388029137436,,10.179415105712167,3.472335875741107,-5.700588450712316,,,7.738086866295856,,,"Freddy Garcia",1077,150119
"Gil Meche","KCR",129,10.793142212033857,,,,,10.533126655666308,4.959634373330663,-9.127739484920058,,,8.536946973086454,,,"Gil Meche",1089,219194
"Jamie Moyer","PHI",162,8.476477539431292,,5.95522299660094,,,6.5034073871411415,,-6.125179312821758,,,8.633999830471998,,,"Jamie Moyer",1091,119469
"Joel Pineiro","STL",214,6.81829359924909,,,,,4.52327502117575,1.6205411484153682,-6.202368520472172,,,6.147480357776988,,,"Joel Pineiro",1094,334492
"Arthur Rhodes","CIN",53.1,10.86154894008758,,,,,,0.4438436065239929,,,,10.144000053405762,,,"Arthur Rhodes",1097,121125
"Rafael Soriano","ATL",75.2,9.829299240376297,,7.270234284577547,,,7.82574779369213,1.9939482512297453,,,,9.753000259399414,,,"Rafael Soriano",1100,400089
"Livan Hernandez","- - -",183.2,8.523455832904075,,,,,7.030102815448113,4.136653428405296,-5.056576683407738,,,4.573081544540471,,,"Livan Hernandez",1116,115817
"Marco Estrada","WSN",7.1,9.948670473965732,,,,,4.28000013033549,,-4.151074162235966,,,6.314333135431463,,,"Marco Estrada",1118,462136
"Joe Nathan","MIN",68.2,12.081169007316468,,,,,7.989366319444445,2.6872865630359186,-3.4845203926892783,,,9.806857517787389,,,"Joe Nathan",1122,150274
"Russ Ortiz","HOU",85.2,9.265979342990452,,9.343278191306375,,,8.08343994140625,5.134210926402699,-2.7108087731687815,,,9.1678131281981,,,"Russ Ortiz",1124,133460
"Jason Schmidt","LAD",17.2,11.976190151449023,,,,,,0.06711112128363715,-4.487833196466619,,,7.11156593178803,,,"Jason Schmidt",1131,121834
"Josh Butler","MIL",4,3.6760000413463962,,,,,2.3309000651041667,0.11800003051757812,-6.650749969482422,,,0.5692499876022339,,,"Josh Butler",1141,453332
"Tommy Hunter","TEX",112,7.532852394912942,,2.966699981689453,,,4.435632113752694,,-1.872874673723898,,,7.628176748467404,,,"Tommy Hunter",1157,488984
"Jason Isringhausen","TBR",8,10.669192665501646,,6.679491009628563,,,9.165280151367188,,-11.80854519930753,,,,,,"Jason Isringhausen",1158,116414
"Jesus Colome","- - -",21.1,7.203052836253231,,,,,6.0466664632161455,4.947918171785315,,,,5.3133057488335504,,,"Jesus Colome",1198,400125
"Bobby Seay","DET",48.2,6.660384544959435,,,,,5.1982697291766256,-1.8185990791488849,,,,,,,"Bobby Seay",1225,150144
"Jorge Sosa","WSN",22.1,7.453602070711097,,,,,6.874971226283482,3.7678354766977815,,,,2.571000099182129,,,"Jorge Sosa",1228,407901
"Francisco Cordero","CIN",66.2,10.45065646701389,,,,,,4.8342742919921875,,,,4.975182646064348,,,"Francisco Cordero",1243,150188
"Doug Davis","ARI",203.1,10.18855771346831,,5.5708147668897885,,,8.630164446149553,-8.789000193277994,-9.482883446848291,,,8.630619402629574,,,"Doug Davis",1244,150277
"Chan Ho Park","PHI",83.1,7.783199071884155,,,,,5.645931162732713,1.4239908033801663,-4.443810665246212,,,4.155684175547103,,,"Chan Ho Park",1267,120221
"Chris Carpenter","STL",192.2,8.966749827067057,,4.047345985183924,,,5.732563339661215,,-8.844107147265008,,,4.795574431723737,,,"Chris Carpenter",1292,112020
"Kelvim Escobar","LAA",5,10.922244188262194,,,8.765035901750837,,8.381142752511161,-3.051666683620877,,,,,,,"Kelvim Escobar",1298,113898
"Scott Eyre","PHI",30,11.773106366738507,,,,,,1.756263526710304,,,,6.739738101050968,,,"Scott Eyre",1300,113961
"Roy Halladay","TOR",239,,,6.330525982727814,2.430000066757202,,4.251294068615846,,-0.6667792543451837,,,6.079219301285282,,,"Roy Halladay",1303,136880
"Brandon Lyon","DET",78.2,9.45021611993963,,5.24534328294837,,,7.983332241936953,,-6.837688499273256,,,8.549000210232204,,,"Brandon Lyon",1312,407193
"Justin Miller","SFG",56.2,8.127041765268412,,,5.928999900817871,,7.562665121895926,1.6381000518798827,0.9325612020149505,,,1.8452325865279797,,,"Justin Miller",1313,277405
"Andrew Bailey","OAK",83.1,11.204711415816327,,4.304395504568106,,,,,-7.0299830894685735,,,7.704199981689453,,,"Andrew Bailey",1368,457732
"Brendan Donnelly","FLA",25.1,7.918195714902638,,,4.2305349897044575,,,,,,,8.145294189453125,,,"Brendan Donnelly",1441,407791
"Chad Durbin","PHI",69.2,9.658931875587406,,5.077767819774394,,,6.073991906787702,,-8.436202028964429,,,5.028527075006056,,,"Chad Durbin",1442,239795
"Randy Flores","COL",12,7.095792696073458,,,,,6.625600179036458,-1.9220999977805397,-4.651578802811472,,,,,,"Randy Flores",1446,420864
"Aaron Harang","CIN",162.1,11.58113765210177,,,,,8.57382010079764,2.2262943974247684,-1.9507961394680533,,,7.3102099609375,,,"Aaron Harang",1451,421685
"Mike Lincoln","CIN",23,9.031999588012695,,8.6824766646984,,,8.830872810927014,,-7.567237466068591,0.38600000739097595,,4.775846041165865,,,"Mike Lincoln",1457,150221
"Guillermo Mota","LAD",65.1,7.859631454735472,,,,,9.405314626869249,6.106609605763056,,,,4.296995326450893,,,"Guillermo Mota",1467,150407
"Jon Rauch","- - -",70,12.133751958394223,,14.591800880432128,,,6.9665000438690186,5.738203125,-6.087885187960219,,,8.778754652592173,,,"Jon Rauch",1475,400010
"Josh Towers","NYY",5.1,12.270571027483259,,,,,11.348999977111816,5.259944491916233,-5.918000221252441,,,8.07043743133545,,,"Josh Towers",1489,346869
"Nick Green","BOS",2,7.583200073242187,,6.407285417829241,,,7.2820000648498535,1.659999966621399,,,,,,,"Nick Green",1502,407797
"John Lackey","LAA",176.1,9.973054573693231,,0.4317513554474044,,,6.790713090831435,-0.6604545333168723,-3.7047578981892966,,,6.988372153424202,,,"John Lackey",1507,407793
"Oliver Pérez","NYM",66,9.190504569668885,,,,,6.71326916034405,0.1400308217087837,-2.3269999027252197,,,5.331432445629223,,,"Oliver Perez",1514,424144
"Duaner Sanchez","SDP",11,8.458067813162076,,6.035289563630757,,,7.940666368272569,,-2.2482500076293945,,,5.558315135814525,,,"Duaner Sanchez",1518,400093
"Tyler Yates","PIT",12,7.783696954900568,,,,,7.032727328213778,3.7359524681454612,,,,8.557350158691406,,,"Tyler Yates",1527,407884
"Brandon Backe","HOU",13,8.928749811081659,,9.606420818128084,,,8.846883374591206,1.396265341311085,-4.827150058746338,,,3.6593333880106607,,,"Brandon Backe",1529,407840
"Ross Gload","FLA",1,,,,,,7.302000045776367,,,,,8.353999837239583,,,"Ross Gload",1538,340393
"Aaron Cook","COL",158,3.691828801081731,,,,,3.097857005811948,1.3088562559938717,-5.24169675268308,,,,,,"Aaron Cook",1571,346871
"Mark Hendrickson","BAL",105,8.668890786739334,,10.62522035486558,,,7.21376573717272,,-3.8832362500466138,,,7.796641413370768,,,"Mark Hendrickson",1574,424805
"Clay Condrey","PHI",42,5.394565783048931,,5.432815220045007,,,5.117464767512779,2.873639892578125,,,,4.750891312308934,,,"Clay Condrey",1579,424925
"Pedro Feliciano","NYM",59.1,3.276555379231771,,,,,-1.6010464018425055,1.2904156853170956,1.2830144909844883,,,-1.7184864765888936,,,"Pedro Feliciano",1601,408230
"Shane Loux","LAA",58.1,7.252358490566038,,,,,6.077140821705102,3.8294773180298356,-5.0320646224483365,,,2.617545561356978,,,"Shane Loux",1613,400076
"Nate Robertson","DET",49.2,9.332555135091146,,12.395856584821429,,,6.84014155069987,1.3316735196704708,2.8854285648890903,,,5.109292627350102,,,"Nate Robertson",1620,425146
"Cliff Lee","- - -",231.2,10.54479739223073,,5.263091605938136,,,8.704182431342572,0.24288888772328696,-7.249989861957097,,,6.800878481657609,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","NYM",68,10.869907204988955,,,,,8.61199951171875,,-2.7796545066986695,,,4.454714626736111,,,"Francisco Rodriguez",1642,408061
"Brian Tallet","TOR",160.2,10.597786755113363,,,,,9.803219231584126,7.958961123511905,1.8951805200841692,,,5.440621157979834,,,"Brian Tallet",1646,425226
