Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Wilmer Font","TEX",4.5,18,0.25,0,0.1,0.4,-0.3,0,2,0,0.5,208.17962805519713,191.44969703092022,232.7874995027062,9,8.094452095031738,0.9055479049682624,9.562702779471874,11.612964973273277,"Wilmer Font",5257,521655
"Darnell McDonald","BOS",0,18,0,9,0,0.33333333,-0.33333333,0.5,4,0.3333333333333333,0.38461538,635.0617593047238,551.1546314377755,257.25437722805117,27,22.094452095031738,4.905547904968262,10.562702779471874,11.155580521692722,"Darnell McDonald",1867,150021
"Andrew Taylor","LAA",0,15.428579836480187,0,0,0,0.28571429,-0.28571429,0.3,3.000001634871148,0.3,0.57142857,298.3259579594082,207.92094841856138,292.734116608331,11.57143487736014,8.237312040525135,3.3341228368350055,12.012815858000355,10.705922915772604,"Andrew Taylor",7896,476531
"Dylan Bundy","BAL",0,5.400002059937309,0,0,0,0.16666667,-0.16666667,0.2,1.2000004577638466,0.2,1,0,114.42905199043814,204.78645442353982,0,4.894452781677508,-4.894452781677508,8.418255768557996,9.875524963407276,"Dylan Bundy",12917,605164
"Chris Carpenter","BOS",3.000002622606663,15.000013113033313,0.2,1.5000013113033315,0.05882353,0.29411765,-0.23529412,0.2916666666666667,2.833335810239626,0.2857142857142857,0.70512821,211.68743815904142,238.65417021326792,216.47637177588342,9.000007867819988,9.594457777346175,-0.5944499095261868,8.89604118456284,9.307587262839398,"Chris Carpenter",8556,452764
"Jeff Mathis","TOR",0,4.5,0,0,0,0.09090909,-0.09090909,0.4,2.5,0.4,0.6,213.54943098338202,108.66860483651624,236.962202379876,9,4.5944520950317385,4.4055479049682615,9.733329490572213,9.21890099324997,"Jeff Mathis",3448,425772
"Steve Geltz","LAA",4.5,13.5,0.33333333,0,0.09090909,0.27272727,-0.18181818,0.25,2.5,0.2857142857142857,0.8,116.01558709403561,166.20829879754447,232.0106928810396,4.5,6.5944520950317385,-2.0944520950317385,9.53095346391201,8.80493406123773,"Steve Geltz",8402,544993
"Bill Bray","CIN",7.2692345021058244,14.538469004211649,0.5,2.076924143458807,0.1627907,0.3255814,-0.1627907,0.20689655172413793,2.3076934927320076,0.2,0.87209302,129.77219168017277,230.02468498967056,208.33079083795022,5.192310358647017,9.32522452540816,-4.132914166761143,8.18877288745655,8.792890847260775,"Bill Bray",8538,435538
"Brad Hand","MIA",7.363629500734405,14.72725900146881,0.5,2.4545431669114683,0.13043478,0.26086957,-0.13043478,0.35294117647058826,3.272724222548624,0.38461538461538464,0.47169811,441.98810847357663,260.06678376050576,233.17039840327675,17.181802168380276,9.912627558674705,7.269174609705571,9.170197739095848,8.022334496220129,"Brad Hand",9111,543272
"Bobby Korecky","TOR",0,9,0,9,0,0.2,-0.2,0.25,2,0,0,427.09886196676405,455.2689812508821,183.85374405201628,18,19.094452095031738,-1.0944520950317376,7.562702779471874,7.997944973273278,"Bobby Korecky",4608,445090
"Todd Redmond","CIN",5.400005536085082,13.500013840212706,0.4,2.700002768042541,0.09090909,0.22727273,-0.13636364,0.4117647058823529,3.6000036907233883,0.42857142857142855,0.75471698,269.92629681151425,253.82432945107038,229.80702962392593,10.800011072170165,10.294459476478515,0.5055515956916494,9.03730941964066,7.971988212988844,"Todd Redmond",9943,445170
"Dewayne Wise","- - -",0,5.400002253056512,0,0,0,0.16666667,-0.16666667,0.2,1.200000500679225,0.2,1,0,114.20093478399922,161.6782291361137,0,4.8944528460505765,-4.8944528460505765,6.6563544025013535,7.875358295225277,"Dewayne Wise",1554,276547
"Yusmeiro Petit","SFG",1.9285701148372958,7.714280459349183,0.25,0,0.04545455,0.18181818,-0.13636364,0.3888888888888889,2.357141251467806,0.4117647058823529,0.81818182,104.86887565167244,140.67244700116026,181.408427995078,3.8571402296745916,5.23730777818429,-1.3801675485096982,7.12505737225139,7.75030406468224,"Yusmeiro Petit",4020,433589
"Brian Bruney","CHW",18,18,1,0,0.4,0.4,0,0,2,0,1,0,118.81383436489936,159.3868663266713,0,5.0944520950317385,-5.0944520950317385,6.562702779471874,7.725464973273277,"Brian Bruney",1929,430663
"Kerry Wood","CHC",6.230770373485707,11.42307901805713,0.54545455,1.0384617289142846,0.14285714,0.26190476,-0.11904762,0.25806451612903225,2.1923080943746007,0.2916666666666667,0.625,206.42761719931136,178.017610079451,183.6004490258793,8.307693831314277,7.0175297375968135,1.290164093717463,7.2116651783242745,7.5492766666411955,"Kerry Wood",304,134268
"Craig Gentry","TEX",0,9,0,0,0,0.14285714,-0.14285714,0.5,4,0.5,0.5,416.35925611039426,143.86175228956034,183.85374405201628,18,6.0944520950317385,11.905547904968262,7.562702779471874,7.483208633141032,"Craig Gentry",9571,502226
"Sam Demel","ARI",0,9,0,0,0,0.16666667,-0.16666667,0.4,3,0.4,0.66666667,219.03287852588792,154.1525069616864,192.48511934843668,9,6.0944520950317385,2.9055479049682615,7.562702779471874,7.4819694079515,"Sam Demel",868,451585
"Barry Enright","LAA",0,2.454543326513701,0,2.454543326513701,0,0.05,-0.05,0.3684210526315789,2.181816290234401,0.3333333333333333,0.3030303,379.68704676431224,188.13615900815466,202.31837452135508,14.727259959082206,7.45808467550054,7.269175283581665,8.317381438376174,7.291614973273277,"Barry Enright",2412,446264
"Bobby Cassevah","LAA",3.600003089907437,10.800009269722311,0.33333333,3.600003089907437,0.06896552,0.20689655,-0.13793103,0.22727272727272727,2.200001888276767,0.16666666666666666,0.86956522,185.62509867375715,295.6988384813445,200.82530553589723,7.200006179814874,11.694459476477284,-4.49445329666241,8.256357346858717,7.199768125681039,"Bobby Cassevah",6950,445001
"Rodrigo Lopez","CHC",2.8421054058127857,7.1052635145319645,0.4,0,0.05882353,0.14705882,-0.08823529,0.2857142857142857,2.052631681975901,0.3076923076923077,0.57142857,141.23992979611313,134.83574234270066,211.62063955193392,5.684210811625571,5.304978521775016,0.3792322898505551,8.31875639373964,7.0214990195981954,"Rodrigo Lopez",150,150438
"Zach Putnam","COL",0,4.5,0,0,0,0.11111111,-0.11111111,0.375,2,0.375,1,0,108.85585595257676,173.10103108971168,0,4.5944520950317385,-4.5944520950317385,6.796828121691942,7.004913860577277,"Zach Putnam",9080,474029
"Joe Paterson","ARI",0,10.125002413988689,0,6.750001609325793,0,0.11538462,-0.11538462,0.6521739130434783,6.750001609325793,0.6190476190476191,0.46052632,903.5108393330582,408.4807884879978,248.42761541272637,37.12500885129186,16.219455224276334,20.905553627015525,9.773017727316173,6.796199524834105,"Joe Paterson",2565,519110
"Brian Bogusevic","HOU",0,0,0,9,0,0,0,0.42857142857142855,3,0.3333333333333333,0.625,456.46169983565505,402.39018403440474,228.0390282114353,18,16.094452095031738,1.9055479049682624,8.967454832792281,6.790229051256339,"Brian Bogusevic",4719,460131
"Adam Warren","NYY",3.85714850621175,7.7142970124235,0.5,7.7142970124235,0.05882353,0.11764706,-0.05882353,0.5333333333333333,4.2857205624575,0.5,0.55555556,550.9034282991088,375.70619663226313,208.8477564993503,23.1428910372705,15.951613782404237,7.191277254866261,8.584247609503171,6.760270071553484,"Adam Warren",9029,476589
"Edwar Cabrera","COL",7.941186048591841,11.117660468028577,0.71428571,4.764711629155104,0.15151515,0.21212121,-0.06060606,0.34615384615384615,2.823532817277099,0.3333333333333333,0.59322034,240.59316647335422,280.78219235553473,174.43046076753393,11.117660468028577,11.917992149022671,-0.8003316809940948,6.849354528193743,6.717821126683393,"Edwar Cabrera",9211,542369
"Deunte Heath","CHW",4.500002413989408,4.500002413989408,1,4.500002413989408,0.14285714,0.14285714,0,0.16666666666666666,1.0000005364420907,0,1,106.28737052220123,236.54130534892764,158.61010480930184,4.500002413989408,10.094455850126373,-5.594453436136964,6.53095530739599,6.665229053986624,"Deunte Heath",7371,445177
