Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Joel Peralta","TBR",0.31438127,0.67436975,0.47392924,0.62234043,0.78504673,0.72495088,0.44320298,0.60227273,0.12939002,0.18114603,0.31053604,"Joel Peralta",2332,407908
"Xavier Cedeño","HOU",0.32743363,0.51627907,0.40072202,0.56756757,0.91891892,0.74324324,0.38808664,0.5,0.10215054,0.2078853,0.31003584,"Xavier Cedeno",36,458584
"Rafael Soriano","NYY",0.29903537,0.64421053,0.4484959,0.58602151,0.83986928,0.74390244,0.43299909,0.56272401,0.11382114,0.19602529,0.30984643,"Rafael Soriano",1100,400089
"Jeremy Horst","PHI",0.27843137,0.69361702,0.47755102,0.50704225,0.81595092,0.72222222,0.47959184,0.632,0.13157895,0.17813765,0.3097166,"Jeremy Horst",596,456662
"Cristhian Martinez","ATL",0.33441034,0.67647059,0.49441101,0.65700483,0.7798913,0.73565217,0.4677558,0.62939297,0.12892282,0.18066158,0.30958439,"Cristhian Martinez",5337,450852
"Joe Nathan","TEX",0.32948929,0.67748918,0.47988775,0.585,0.84025559,0.74074074,0.43217961,0.6536965,0.12395154,0.18546132,0.30941286,"Joe Nathan",1122,150274
"Mickey Storey","HOU",0.35272727,0.63948498,0.48425197,0.54639175,0.8590604,0.73577236,0.45866142,0.58267717,0.12770138,0.18074656,0.30844794,"Mickey Storey",4721,493547
"R.A. Dickey","NYM",0.33071817,0.66391022,0.49910448,0.68065693,0.78914591,0.75358852,0.50537313,0.62243797,0.12265555,0.18517416,0.30782971,"R.A. Dickey",1245,285079
"Tim Collins","KCR",0.23838081,0.66480447,0.42857143,0.58490566,0.7535014,0.70155039,0.44601329,0.53559322,0.12530513,0.182262,0.30756713,"Tim Collins",3164,525768
"Pat Neshek","OAK",0.3423913,0.67832168,0.48929664,0.66666667,0.78350515,0.7375,0.43730887,0.62337662,0.12650602,0.18072289,0.30722892,"Pat Neshek",4682,450212
"Andrew Miller","BOS",0.25956284,0.55205047,0.39531479,0.67368421,0.8,0.75555556,0.46412884,0.5443787,0.09606987,0.21106259,0.30713246,"Andrew Miller",6785,453192
"Brad Mills","LAA",0.31914894,0.65853659,0.47727273,0.6,0.85185185,0.76190476,0.46590909,0.38888889,0.11363636,0.19318182,0.30681818,"Brad Mills",4420,502166
"Grant Balfour","OAK",0.25824176,0.62075472,0.41096979,0.68085106,0.81762918,0.76789168,0.42130366,0.60899654,0.09501188,0.21140143,0.3064133,"Grant Balfour",718,346797
"Drew Storen","WSN",0.32019704,0.625,0.46835443,0.49230769,0.81666667,0.7027027,0.48607595,0.59482759,0.13924051,0.16708861,0.30632911,"Drew Storen",6983,519322
"Sam LeCure","CIN",0.29401089,0.60769231,0.424017,0.70987654,0.86075949,0.79949875,0.41445271,0.66666667,0.08421053,0.22210526,0.30631579,"Sam LeCure",4664,459967
"Chris Archer","TBR",0.27392739,0.57754011,0.38979592,0.62650602,0.85185185,0.7539267,0.38163265,0.62295082,0.09591837,0.21020408,0.30612245,"Chris Archer",6345,502042
"Scott Barnes","CLE",0.30208333,0.5862069,0.42433234,0.46551724,0.83529412,0.68531469,0.43026706,0.53658537,0.13353116,0.17210682,0.30563798,"Scott Barnes",8718,488683
"Jeff Locke","PIT",0.26101695,0.60074627,0.42273535,0.57142857,0.91304348,0.80252101,0.47602131,0.62162162,0.08348135,0.22202487,0.30550622,"Jeff Locke",2929,502046
"Joe Blanton","- - -",0.33776933,0.6025641,0.45867769,0.66041276,0.8698373,0.78603604,0.45661157,0.6191067,0.09736932,0.20806286,0.30543218,"Joe Blanton",4849,430599
"Louis Coleman","KCR",0.30694981,0.65558195,0.46325879,0.54716981,0.8115942,0.71494253,0.44834931,0.58064516,0.13052632,0.17473684,0.30526316,"Louis Coleman",9720,488786
"Mark Rogers","MIL",0.28108108,0.55033557,0.4011976,0.59615385,0.83536585,0.74253731,0.44610778,0.61212121,0.10313901,0.20179372,0.30493274,"Mark Rogers",4083,449161
"Aaron Crow","KCR",0.32849365,0.61764706,0.45151199,0.52486188,0.83333333,0.70438799,0.42544317,0.53461538,0.13264249,0.17202073,0.30466321,"Aaron Crow",10149,543070
"Jose Arredondo","CIN",0.28775835,0.64301552,0.43611111,0.5359116,0.77586207,0.6836518,0.41759259,0.56653992,0.13669725,0.16788991,0.30458716,"Jose Arredondo",4722,461766
"Josh Kinney","SEA",0.37755102,0.61818182,0.48054475,0.6036036,0.82352941,0.72469636,0.42801556,0.63970588,0.12927757,0.17490494,0.30418251,"Josh Kinney",3638,448337
"Brian Wilson","SFG",0.10344828,0.66666667,0.375,0.33333333,0.88888889,0.80952381,0.48214286,0.66666667,0.07142857,0.23214286,0.30357143,"Brian Wilson",6485,451216
"Chris Perez","CLE",0.27391304,0.61462451,0.45238095,0.58730159,0.8778135,0.79405034,0.52380952,0.59504132,0.09259259,0.21090535,0.30349794,"Chris Perez",5213,453198
"Jose Veras","MIL",0.23552632,0.57407407,0.37615385,0.6424581,0.81612903,0.75255624,0.41538462,0.53,0.09300538,0.20983859,0.30284397,"Jose Veras",2063,407842
"Alberto Cabrera","CHC",0.31557377,0.57042254,0.40932642,0.36363636,0.87654321,0.62658228,0.36787565,0.55555556,0.15128205,0.15128205,0.3025641,"Alberto Cabrera",8352,501227
"Chris Sale","CHW",0.3281054,0.59488273,0.45318227,0.63862333,0.84826762,0.76764706,0.46884372,0.56994819,0.10467042,0.19741636,0.30208678,"Chris Sale",10603,519242
"Jesse Chavez","- - -",0.33076923,0.61244019,0.45628998,0.68604651,0.8359375,0.77570093,0.445629,0.61788618,0.10126582,0.20042194,0.30168776,"Jesse Chavez",5448,445926
"Tim Byrdak","NYM",0.25684932,0.63888889,0.41929134,0.52,0.80434783,0.70422535,0.42519685,0.536,0.12,0.18095238,0.30095238,"Tim Byrdak",1995,136263
"Casey Janssen","TOR",0.32089552,0.62990196,0.45444915,0.6744186,0.86381323,0.78787879,0.43220339,0.62396694,0.09599156,0.20464135,0.30063291,"Casey Janssen",7355,445163
"Rob Johnson","NYM",0.2,0.8,0.5,0,1,0.8,0.5,0.66666667,0.1,0.2,0.3,"Rob Johnson",8029,453531
"Brad Boxberger","SDP",0.23051948,0.63137255,0.41207815,0.5915493,0.77018634,0.71551724,0.45293073,0.45,0.11640212,0.18342152,0.29982363,"Brad Boxberger",10133,502202
"Cliff Lee","PHI",0.32964755,0.62530266,0.48725395,0.69392034,0.87705712,0.8192053,0.53307519,0.71546635,0.08809293,0.2113585,0.29945144,"Cliff Lee",1636,424324
"Roy Halladay","PHI",0.346126,0.65572139,0.47652976,0.66736402,0.85280728,0.77484609,0.42120704,0.65789474,0.10720268,0.19221106,0.29941374,"Roy Halladay",1303,136880
"CC Sabathia","NYY",0.34285714,0.65149254,0.47980132,0.62326389,0.8465063,0.75776398,0.44370861,0.6302521,0.1159181,0.18295905,0.29887715,"CC Sabathia",404,282332
"Jim Henderson","MIL",0.32394366,0.71370968,0.5056391,0.59782609,0.76271186,0.7063197,0.46616541,0.65648855,0.14849624,0.15037594,0.29887218,"Jim Henderson",6653,449104
"Colby Lewis","TEX",0.31828704,0.63289474,0.46551724,0.61818182,0.91476091,0.80687831,0.4679803,0.69320843,0.08973571,0.20897357,0.29870928,"Colby Lewis",1259,407890
"J.J. Putz","ARI",0.37579618,0.64035088,0.48708487,0.57062147,0.85388128,0.72727273,0.42066421,0.58715596,0.13219094,0.16646267,0.29865361,"J.J. Putz",1795,407816
"Rex Brothers","COL",0.27796053,0.69011407,0.4691358,0.40828402,0.80440771,0.67857143,0.4638448,0.5220339,0.14741379,0.15086207,0.29827586,"Rex Brothers",9794,571521
"Josh Outman","COL",0.26886792,0.63302752,0.42743009,0.5,0.83091787,0.71339564,0.43541944,0.57837838,0.12250333,0.17576565,0.29826897,"Josh Outman",4004,489189
"Stephen Strasburg","WSN",0.2912892,0.62169086,0.43975441,0.55741627,0.8489011,0.7425829,0.44934766,0.62327718,0.11315689,0.18488684,0.29804373,"Stephen Strasburg",10131,544931
"Andy Pettitte","NYY",0.32824427,0.6092437,0.44650752,0.61860465,0.90344828,0.78217822,0.42086649,0.66336634,0.09725906,0.20070734,0.2979664,"Andy Pettitte",840,120485
"Aaron Loup","TOR",0.29565217,0.50980392,0.39631336,0.77941176,0.89423077,0.84883721,0.47004608,0.58119658,0.05990783,0.23732719,0.29723502,"Aaron Loup",10343,571901
"Tyler Robertson","MIN",0.35074627,0.58641975,0.43953488,0.5,0.86315789,0.68253968,0.37674419,0.56756757,0.13605442,0.16099773,0.29705215,"Tyler Robertson",3223,502356
"Alexi Ogando","TEX",0.30280374,0.6990099,0.49519231,0.62345679,0.78186969,0.73203883,0.48557692,0.58935361,0.13218391,0.16475096,0.29693487,"Alexi Ogando",10261,468396
"Darren O'Day","BAL",0.34767025,0.65306122,0.48248248,0.66494845,0.84722222,0.77385892,0.44144144,0.6539924,0.1082423,0.18867925,0.29692155,"Darren O'Day",3321,503285
"Jeremy Affeldt","SFG",0.27605119,0.58185841,0.41441441,0.62251656,0.90874525,0.80434783,0.45245245,0.61048689,0.08067729,0.21613546,0.29681275,"Jeremy Affeldt",583,346793
"Jonathan Albaladejo","ARI",0.33333333,0.625,0.46296296,0.6,0.8,0.72,0.44444444,0.6,0.12962963,0.16666667,0.2962963,"Jonathan Albaladejo",3521,452293
"Michael Gonzalez","WSN",0.232493,0.60536398,0.38996764,0.59036145,0.83544304,0.75103734,0.4223301,0.49006623,0.09708738,0.19902913,0.2961165,"Michael Gonzalez",1794,283166
"Randy Choate","- - -",0.21282799,0.61824324,0.40062598,0.47945205,0.84699454,0.7421875,0.46322379,0.51190476,0.10169492,0.19414484,0.29583975,"Randy Choate",813,329092
"Cole Hamels","PHI",0.34673098,0.67963864,0.49167927,0.62751159,0.80572597,0.73476923,0.43540091,0.62975779,0.12997587,0.16586248,0.29583836,"Cole Hamels",4972,430935
"Clayton Mortensen","BOS",0.28199052,0.69402985,0.44202899,0.51260504,0.8172043,0.69836066,0.3884058,0.5433526,0.13142857,0.16428571,0.29571429,"Clayton Mortensen",3166,489150
"Troy Patton","BAL",0.34299517,0.66341463,0.50242718,0.66901408,0.85661765,0.79227053,0.49757282,0.66517857,0.10336538,0.19230769,0.29567308,"Troy Patton",8368,461856
"Yu Darvish","TEX",0.30016769,0.63377193,0.44472601,0.5698324,0.82583622,0.72792023,0.43332277,0.58455882,0.12065698,0.17498421,0.29564119,"Yu Darvish",13074,506433
"Rafael Betancourt","COL",0.33041575,0.70428894,0.51444444,0.68211921,0.80128205,0.76241901,0.49222222,0.56779661,0.12008734,0.17467249,0.29475983,"Rafael Betancourt",177,429783
"Jonathan Papelbon","PHI",0.39053254,0.67948718,0.50874126,0.6780303,0.8081761,0.74914089,0.40909091,0.61971831,0.1271777,0.16724739,0.29442509,"Jonathan Papelbon",5975,449097
"Jason Motte","STL",0.33213645,0.71631206,0.52542373,0.61621622,0.81930693,0.75551783,0.50312221,0.70967742,0.128,0.16622222,0.29422222,"Jason Motte",5861,435400
"Drew Butera","MIN",0.09090909,0.66666667,0.29411765,0,1,0.8,0.35294118,0.5,0.05882353,0.23529412,0.29411765,"Drew Butera",3411,460077
"Doug Fister","DET",0.31976314,0.55335628,0.42777557,0.71527778,0.8755832,0.81116279,0.46239554,0.62704309,0.08065157,0.21334923,0.29400079,"Doug Fister",9425,450729
"Ronald Belisario","LAD",0.30952381,0.5872093,0.44444444,0.6035503,0.85808581,0.76694915,0.48587571,0.60839161,0.10232558,0.19162791,0.29395349,"Ronald Belisario",2203,430613
"David Price","TBR",0.26938093,0.63683867,0.43862816,0.68115942,0.87076923,0.8079561,0.46058965,0.62679426,0.08403361,0.20948379,0.29351741,"David Price",3184,456034
"Josh Wall","LAD",0.375,0.74074074,0.50666667,0.44444444,0.95,0.71052632,0.36,0.61904762,0.14666667,0.14666667,0.29333333,"Josh Wall",4436,476205
"Jaime García","STL",0.34595163,0.64214464,0.48146035,0.54711246,0.88932039,0.75592417,0.45750143,0.6368932,0.1172453,0.17586796,0.29311326,"Jaime Garcia",8137,448802
"Dillon Gee","NYM",0.35009488,0.62697274,0.4603084,0.6504065,0.86727689,0.76799007,0.39805825,0.59611231,0.10673516,0.18607306,0.29280822,"Dillon Gee",7396,518716
"Junichi Tazawa","BOS",0.36677116,0.71513353,0.54573171,0.60683761,0.80497925,0.74022346,0.51371951,0.6744186,0.14176829,0.15091463,0.29268293,"Junichi Tazawa",4079,547749
"Max Scherzer","DET",0.31167338,0.66535691,0.47703613,0.61254613,0.80708661,0.7394095,0.4675444,0.613723,0.12385601,0.16839536,0.29225137,"Max Scherzer",3137,453286
"Hisanori Takahashi","- - -",0.29122056,0.64285714,0.44524669,0.5,0.85470085,0.72432432,0.43802647,0.55660377,0.12215569,0.17005988,0.29221557,"Hisanori Takahashi",10091,538227
"Scott Elbert","LAD",0.27272727,0.624,0.43327239,0.51851852,0.83333333,0.7257384,0.45703839,0.54887218,0.11796733,0.17422868,0.29219601,"Scott Elbert",7489,455092
"Edinson Volquez","SDP",0.25517627,0.59758694,0.40613267,0.5372807,0.85273159,0.74191063,0.44086358,0.52992519,0.10400497,0.18814033,0.2921453,"Edinson Volquez",3990,450172
"Brett Myers","- - -",0.27572016,0.61585366,0.44683027,0.68656716,0.89108911,0.82837529,0.50306748,0.59926471,0.07606491,0.21602434,0.29208925,"Brett Myers",962,408206
"Adam Ottavino","COL",0.30526316,0.62861492,0.46596067,0.50246305,0.85230024,0.73701299,0.49697428,0.58702065,0.12008895,0.17197924,0.2920682,"Adam Ottavino",1247,493603
"Vinnie Chulk","MIL",0.23300971,0.6025641,0.39226519,0.66666667,0.95744681,0.85915493,0.43093923,0.625,0.05405405,0.23783784,0.29189189,"Vinnie Chulk",1838,425562
"Chris Capuano","LAD",0.32636248,0.62933526,0.46792708,0.61747573,0.84730195,0.76190476,0.46725186,0.67319461,0.1108871,0.18077957,0.29166667,"Chris Capuano",1701,425626
"Jeff Karstens","PIT",0.35976505,0.625,0.48743336,0.64081633,0.86835443,0.78125,0.48134044,0.65322581,0.10662605,0.18431074,0.29093679,"Jeff Karstens",5879,444371
"Jason Grilli","PIT",0.34393638,0.70416667,0.51983723,0.57225434,0.78698225,0.71428571,0.48830112,0.57377049,0.14629259,0.14428858,0.29058116,"Jason Grilli",521,276351
"Ryan Cook","OAK",0.29568106,0.6552381,0.46317657,0.57303371,0.83430233,0.74521073,0.46583851,0.49305556,0.11697449,0.17326297,0.29023747,"Ryan Cook",8855,475857
"Guillermo Mota","SFG",0.29787234,0.63945578,0.42931937,0.54285714,0.88297872,0.73780488,0.38481675,0.58241758,0.11227154,0.17754569,0.28981723,"Guillermo Mota",1467,150407
"Burke Badenhop","TBR",0.28138528,0.54942529,0.41137124,0.83076923,0.93305439,0.89701897,0.48494983,0.66030534,0.04139434,0.24836601,0.28976035,"Burke Badenhop",9736,488674
"Evan Scribner","OAK",0.28428094,0.58922559,0.43624161,0.75294118,0.90857143,0.85769231,0.49832215,0.60135135,0.06187291,0.22742475,0.28929766,"Evan Scribner",7525,519267
"Casey Kelly","SDP",0.26116838,0.68095238,0.43712575,0.57894737,0.86713287,0.76712329,0.41916168,0.52205882,0.1009901,0.18811881,0.28910891,"Casey Kelly",9174,543391
"Alex Cobb","TBR",0.32427984,0.57955743,0.43622921,0.70558376,0.90181818,0.81991525,0.43853974,0.62038664,0.07837713,0.21069617,0.28907331,"Alex Cobb",6562,502171
"Matt Garza","CHC",0.30670927,0.63421053,0.45320777,0.625,0.87759336,0.78311688,0.44732195,0.625,0.09829311,0.19070041,0.28899353,"Matt Garza",3340,490063
"Chris Leroux","PIT",0.41803279,0.70886076,0.53233831,0.60784314,0.85714286,0.73831776,0.39303483,0.6875,0.13930348,0.14925373,0.28855721,"Chris Leroux",7645,460092
"Héctor Santiago","CHW",0.25514403,0.58598726,0.4082535,0.6827957,0.86141304,0.80144404,0.46278556,0.5620915,0.08076358,0.20778267,0.28854626,"Hector Santiago",4026,502327
"Manny Acosta","NYM",0.27118644,0.64035088,0.42628993,0.6328125,0.80821918,0.74351585,0.42014742,0.63888889,0.10880196,0.1797066,0.28850856,"Manny Acosta",8725,407924
"Brad Lidge","WSN",0.28971963,0.59259259,0.42021277,0.5483871,0.875,0.74683544,0.43085106,0.62745098,0.09615385,0.19230769,0.28846154,"Brad Lidge",563,400058
"Brett Anderson","OAK",0.29230769,0.57794677,0.43594646,0.63157895,0.90789474,0.81578947,0.50286807,0.62773723,0.07969639,0.20872865,0.28842505,"Brett Anderson",8223,474463
"Jason Frasor","TOR",0.28784648,0.64672365,0.44146341,0.71111111,0.83700441,0.79005525,0.42804878,0.65968586,0.09245742,0.19586375,0.28832117,"Jason Frasor",1906,430630
"Jeff Beliveau","CHC",0.2460733,0.65060241,0.43417367,0.63829787,0.81481481,0.76129032,0.46498599,0.58139535,0.10249307,0.18559557,0.28808864,"Jeff Beliveau",8504,542924
"Francisco Liriano","- - -",0.31053269,0.64183381,0.4390515,0.51461988,0.83333333,0.69535865,0.38792145,0.53679654,0.13296501,0.15506446,0.28802947,"Francisco Liriano",3201,434538
"Clayton Kershaw","LAD",0.30402145,0.65154379,0.46378911,0.5978836,0.84912959,0.76014991,0.45973349,0.64483907,0.11069472,0.17728452,0.28797924,"Clayton Kershaw",2036,477132
"Leyson Septimo","CHW",0.24545455,0.6091954,0.40609137,0.51851852,0.90566038,0.775,0.44162437,0.60344828,0.09090909,0.1969697,0.28787879,"Leyson Septimo",341,465015
"Luis Marte","DET",0.30412371,0.7114094,0.48104956,0.61016949,0.83018868,0.75151515,0.43440233,0.6344086,0.11918605,0.16860465,0.2877907,"Luis Marte",8651,501687
"Roy Oswalt","TEX",0.30532787,0.6875,0.501,0.69798658,0.82670455,0.78842315,0.512,0.63257576,0.10589411,0.18181818,0.28771229,"Roy Oswalt",571,400061
"Ryan Dempster","- - -",0.30592105,0.6503268,0.4595481,0.60430108,0.86557789,0.76923077,0.44606414,0.60808926,0.1058952,0.18158661,0.2874818,"Ryan Dempster",517,133225
"David Phelps","NYY",0.27693857,0.58284024,0.40083883,0.73090909,0.88324873,0.8206278,0.40503295,0.61594203,0.07151371,0.21573302,0.28724672,"David Phelps",6316,475479
"Javier López","SFG",0.30263158,0.63888889,0.45503597,0.64130435,0.83850932,0.76679842,0.45323741,0.60784314,0.10387324,0.18309859,0.28697183,"Javier Lopez",1663,425657
"Marco Estrada","MIL",0.32445521,0.67960199,0.48351159,0.69154229,0.84040996,0.78525346,0.44786096,0.61743772,0.10373998,0.18299199,0.28673197,"Marco Estrada",1118,462136
"Shawn Kelley","SEA",0.30886076,0.66369048,0.47195622,0.59016393,0.8206278,0.73913043,0.45964432,0.6,0.12,0.16666667,0.28666667,"Shawn Kelley",7773,518875
"Addison Reed","CHW",0.29927007,0.64859438,0.49064906,0.69918699,0.84210526,0.80269058,0.54785479,0.65966387,0.09554832,0.19109663,0.28664495,"Addison Reed",10586,592665
