Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Rob Johnson","NYM",1,117.01918261270457,0,,0,166.04277452274115,0,0,0,0,,0,28.67903257591583,103.09746335920384,0,0,300.01766785716075,"Rob Johnson",8029,453531
"Pedro Villarreal","CIN",1,117.01918261270457,0,,0,166.04277452274115,0,0,0,0,,0,27.917386579390058,103.09746335920384,0,0,300.01766785716075,"Pedro Villarreal",9904,543881
"Brian Bruney","CHW",1,242.77420914537595,595.3044283774328,40.781521106602305,0,205.78780406805004,504.6104114785586,0,152.96156471913127,0,137.88517584551076,0,118.81383436489936,159.3868663266713,0,0,288.048444121476,"Brian Bruney",1929,430663
"Deunte Heath","CHW",2,60.69358484492007,148.82618693094625,40.781521106602305,413.4734828255624,73.495643869044,180.21800301817717,66.3207847264215,76.48082338707644,0,137.88517584551076,106.28737052220123,236.54130534892764,158.61010480930184,0,44.889004355598104,230.43875529718082,"Deunte Heath",7371,445177
"Dylan Bundy","BAL",1.2,0,178.59139664044108,0,0,0,210.25433727504867,79.58494167170579,91.7769738416159,68.68618031333342,137.88517584551076,0,114.42905199043814,204.78645442353982,0,44.889004355598104,230.43875529718082,"Dylan Bundy",12917,605164
"Aneury Rodriguez","HOU",6,117.01918261270457,97.41716134951157,120.12173974306579,309.9601092615179,135.85317892854806,113.09624799313134,40.059495117655196,50.84538725050979,0,137.87291546634458,76.07694997260917,161.34235079937272,109.82668174998311,36.65117054559894,50.51783915871234,207.70453919341355,"Aneury Rodriguez",8948,444553
"Jeff Mathis","TOR",2,0,148.8261070943582,0,0,0,114.68418328010328,159.16988334341158,191.20195589891412,137.37236062666685,82.73110550730645,213.54943098338202,108.66860483651624,236.962202379876,96.48190761086353,22.444502177799052,201.63391088503317,"Jeff Mathis",3448,425772
"Michael Stutes","PHI",5.2,103.25223153697476,206.2951883564272,50.050724892944075,0,85.8841937530129,171.59430841528643,112.16658632943455,148.0498206636975,118.62207086122743,62.66950695495323,161.05519982211968,86.63275967614716,173.57952115507257,71.46978342155532,43.78212741682446,195.01148410715453,"Michael Stutes",6550,452741
"Matt Palmer","SDP",2,117.01918261270457,292.25148404853473,40.04057991435526,464.9401638922768,99.62566481327035,248.8117480730064,100.14873779413797,152.53616175152936,67.78404049212996,106.05608878844824,247.26765272893329,278.95022843761865,160.44616122176598,0,87.56425483364892,180.01060071429643,"Matt Palmer",4457,461212
"Chris Young","NYM",115,81.40464877405536,91.48742109345436,88.97906646744713,129.37465430045964,80.83218226787183,90.84404548526237,104.77098723079052,102.79610900646543,97.23894388146776,101.40727066041879,110.22283737693522,114.6633733962901,136.80711740189352,92.90408224039862,48.78231453335624,174.66209604412416,"Chris Young",3196,432934
"Andrew Taylor","LAA",2.1,0,510.2612166795235,0,0,0,360.4360072978804,119.37741250755866,229.44247211492134,103.02927047000013,78.79152899548393,298.3259579594082,207.92094841856138,292.734116608331,48.240953805431765,67.33350653339714,172.8290664728856,"Andrew Taylor",7896,476531
"Christian Garcia","WSN",12.2,138.57547998671052,46.14501517287392,300.3043493576645,146.8233496718503,155.6651012707349,51.83578001917051,72.83544566846399,60.21170021900838,75.31560054681105,134.8756780956698,53.87951215799486,96.74476611742132,90.36866011051472,68.06645999308249,62.54589615338448,171.43866721837,"Christian Garcia",4067,451600
"Brian Bogusevic","HOU",1,0,0,,929.8803277845536,0,0,171.68355050423654,228.80424262729403,112.97340082021658,86.17057216646536,456.46169983565505,402.39018403440474,228.0390282114353,68.06645999308249,62.54589615338448,171.43866721837,"Brian Bogusevic",4719,460131
"Tyler Clippard","WSN",72.2,135.26988555242602,116.6324770736592,115.97961078088555,89.5756310407498,136.29569770090063,117.51694852408146,79.82870403880564,88.16310574919181,87.93605253033078,97.70521564030096,93.91832940754772,86.18344874257667,105.94564163985069,65.44851944402481,64.95150755231892,169.7902183422228,"Tyler Clippard",5640,461325
"J.J. Hoover","CIN",30.2,118.29117684575323,123.88926486514384,95.48138284805296,60.64439309171007,125.54453679781928,131.48588199521006,61.91012881819439,74.61010850718588,66.02341606376295,116.58371524349053,51.34464361048813,79.42968075882271,112.51881033816882,94.03918868749565,51.84725609389458,169.74683818759203,"J.J. Hoover",9037,543331
