Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Jesse Foppert","SFG",0.2903225806451613,0.714285714,0.225806451,0.322580645,0.451612903,0.071428571,0.142857142,8,6.967744159401483,103,103,206,0.27272727,0.39393939,0.33333333,0.03030303,0.48484848,0.48484848,"Jesse Foppert",1688,425817
"Jose Santiago","NYM",0.47619047619047616,2.75,0.285714285,0.523809523,0.19047619,0,0,4,6.352941889251472,40,61,101,0.57142857,0.28571429,0.14285714,0.19047619,0.33333333,0.47619048,"Jose Santiago",972,121696
"Matt Perisho","- - -",0.2857142857142857,0.458333333,0.102564102,0.282051282,0.615384615,0.083333333,0.041666666,8,5.142858894504443,103,138,241,0.37209302,0.34883721,0.27906977,0.20930233,0.3255814,0.46511628,"Matt Perisho",1423,120419
"Edinson Volquez","TEX",0.4489795918367347,1.222222222,0.23076923,0.423076923,0.346153846,0.055555555,0.166666666,2,1.4210525156718636,129,159,288,0.28846154,0.38461538,0.32692308,0.07692308,0.46153846,0.46153846,"Edinson Volquez",3990,450172
"Britt Reames","OAK",0.4,0.8,0.181818181,0.363636363,0.454545454,0.1,0.2,2,3.176468806284284,37,61,98,0.40909091,0.13636364,0.45454545,0.13636364,0.40909091,0.45454545,"Britt Reames",794,337392
"Greg Jones","LAA",0.35714285714285715,0.75,0.125,0.375,0.5,0.375,0.25,0,0,30,56,86,0.25,0.25,0.5,0.0625,0.5,0.4375,"Greg Jones",1782,429983
"Clint Nageotte","SEA",0.375,4.5,0.3125,0.5625,0.125,0.5,0,2,4.5,25,41,66,0.4375,0.3125,0.25,0.1875,0.375,0.4375,"Clint Nageotte",2156,425788
"Jorge Vasquez","ATL",0.34615384615384615,1.625,0.25,0.464285714,0.285714285,0.25,0.25,7,7.00000296698802,69,94,163,0.46428571,0.42857143,0.10714286,0.25,0.32142857,0.42857143,"Jorge Vasquez",2221,430655
"Scott Cassidy","- - -",0.38095238095238093,0.4,0.31707317,0.195121951,0.487804878,0.1,0.15,8,5.538464001651031,84,148,232,0.26666667,0.42222222,0.31111111,0.15555556,0.42222222,0.42222222,"Scott Cassidy",1293,407859
"George Sherrill","SEA",0.23809523809523808,1.058823529,0.186046511,0.418604651,0.395348837,0.117647058,0.176470588,12,5.684213379414899,125,209,334,0.44444444,0.22222222,0.33333333,0.2,0.37777778,0.42222222,"George Sherrill",6291,430941
"Rick Bauer","BAL",0.3793103448275862,1.777777777,0.193548387,0.516129032,0.29032258,0.111111111,0.222222222,11,11.879996374512825,64,100,164,0.25806452,0.38709677,0.35483871,0.06451613,0.51612903,0.41935484,"Rick Bauer",125,407400
"Kevin Correia","SFG",0.2832369942196532,0.942857142,0.244444444,0.366666666,0.388888888,0.128571428,0.171428571,20,3.0857144538723786,419,583,1002,0.41081081,0.30810811,0.28108108,0.11891892,0.46486486,0.41621622,"Kevin Correia",1767,429781
"Kevin Jarvis","STL",0.2222222222222222,0.4,0.3,0.2,0.5,0.2,0.2,1,2.70000025749209,28,31,59,0.2,0.4,0.4,0.2,0.4,0.4,"Kevin Jarvis",1037,116496
"Matt Childers","ATL",0.2857142857142857,1.6,0.133333333,0.533333333,0.333333333,0,0.2,1,2.25,31,47,78,0.33333333,0.26666667,0.4,0.2,0.4,0.4,"Matt Childers",1563,400002
"Chad Gaudin","TOR",0.5102040816326531,1.294117647,0.29090909,0.4,0.309090909,0.058823529,0.352941176,7,4.846153846153846,110,180,290,0.4,0.4,0.2,0.10909091,0.49090909,0.4,"Chad Gaudin",1783,429985
"Mike Johnston","PIT",0.6666666666666666,1,0.2,0.4,0.4,0,1,1,9,10,19,29,0.8,0,0.2,0.2,0.4,0.4,"Mike Johnston",1868,430635
"Colter Bean","NYY",0.2,2,0.4,0.4,0.2,0,0,0,0,18,27,45,0.8,0.2,0,0.4,0.2,0.4,"Colter Bean",2246,430841
"Chris Resop","FLA",0.3888888888888889,0.625,0.29090909,0.272727272,0.436363636,0.041666666,0.041666666,18,9.529410695534796,121,190,311,0.30909091,0.4,0.29090909,0.14545455,0.45454545,0.4,"Chris Resop",3799,434592
"Jon Leicester","CHC",0.34615384615384615,1.875,0.148148148,0.555555555,0.296296296,0,0.25,4,4.000001907349542,83,91,174,0.39285714,0.17857143,0.42857143,0.14285714,0.46428571,0.39285714,"Jon Leicester",2092,425484
"Lee Gardner","TBD",0.3448275862068966,1.166666666,0.161290322,0.451612903,0.387096774,0.083333333,0.166666666,6,7.363636682841418,43,89,132,0.48387097,0.22580645,0.29032258,0.09677419,0.51612903,0.38709677,"Lee Gardner",1448,421104
"Cla Meredith","BOS",0.4166666666666667,0.75,0.461538461,0.23076923,0.307692307,0,0.25,2,7.714286765273879,32,29,61,0.46153846,0.30769231,0.23076923,0,0.61538462,0.38461538,"Cla Meredith",7613,448592
"Greg Aquino","ARI",0.3763440860215054,1.34375,0.234693877,0.43877551,0.326530612,0.0625,0.21875,14,4.021277738081919,214,337,551,0.47,0.33,0.2,0.13,0.49,0.38,"Greg Aquino",1899,425628
"Ricky Stone","CIN",0.36036036036036034,1.136363636,0.210084033,0.420168067,0.369747899,0.045454545,0.181818181,17,4.989130848522256,159,315,474,0.50420168,0.31932773,0.17647059,0.08403361,0.53781513,0.37815126,"Ricky Stone",576,150392
"Matt Kinney","SFG",0.37209302325581395,1.416666666,0.325581395,0.395348837,0.279069767,0.166666666,0.166666666,6,4.500000089406969,87,108,195,0.51111111,0.17777778,0.31111111,0.08888889,0.53333333,0.37777778,"Matt Kinney",737,150219
"Tim Harikkala","OAK",0.30952380952380953,1.1875,0.222222222,0.422222222,0.355555555,0,0.1875,9,6.394735237238222,74,127,201,0.46666667,0.4,0.13333333,0.04444444,0.57777778,0.37777778,"Tim Harikkala",1909,115475
"Bobby Madritsch","SEA",0.2,1.333333333,0.066666666,0.533333333,0.4,0,0.166666666,1,2.0769246005458837,17,47,64,0.5625,0.25,0.1875,0.1875,0.4375,0.375,"Bobby Madritsch",2085,425476
"John Webb","TBD",0.3333333333333333,0.625,0.1875,0.3125,0.5,0,0.125,2,4.5,37,47,84,0.4375,0.25,0.3125,0,0.625,0.375,"John Webb",7230,425486
"Chris Bootcheck","LAA",0.2727272727272727,1,0.19402985,0.402985074,0.402985074,0.111111111,0.037037037,11,5.303570525378751,104,183,287,0.32835821,0.35820896,0.31343284,0.10447761,0.52238806,0.37313433,"Chris Bootcheck",1842,408052
"Terry Adams","PHI",0.39285714285714285,1.875,0.206896551,0.517241379,0.275862068,0.0625,0.1875,2,1.3500003218651586,127,157,284,0.45762712,0.28813559,0.25423729,0.10169492,0.52542373,0.37288136,"Terry Adams",946,110067
"Elizardo Ramirez","CIN",0.3333333333333333,1.214285714,0.270588235,0.4,0.329411764,0,0.178571428,11,4.432834558961054,139,234,373,0.49438202,0.2247191,0.28089888,0.1011236,0.52808989,0.37078652,"Elizardo Ramirez",1946,430579
"Pedro Liriano","PHI",0.2916666666666667,1,0.23076923,0.384615384,0.384615384,0.2,0.3,3,3.521737670177928,69,90,159,0.40740741,0.44444444,0.14814815,0.22222222,0.40740741,0.37037037,"Pedro Liriano",2119,425538
"Travis Smith","FLA",0.43243243243243246,2.1,0.184210526,0.552631578,0.263157894,0,0.1,6,5.062499396503044,76,112,188,0.47368421,0.31578947,0.21052632,0.15789474,0.47368421,0.36842105,"Travis Smith",1522,134000
"Brandon League","TOR",0.2956521739130435,2.692307692,0.219512195,0.569105691,0.211382113,0.038461538,0.307692307,26,6.5607467279528,254,318,572,0.47154472,0.2601626,0.26829268,0.08130081,0.55284553,0.36585366,"Brandon League",3731,434181
"Cliff Bartosh","CHC",0.2857142857142857,0.821428571,0.163934426,0.37704918,0.459016393,0.071428571,0.25,7,3.2033914874533895,156,225,381,0.50793651,0.19047619,0.3015873,0.15873016,0.47619048,0.36507937,"Cliff Bartosh",1871,407802
"Felix Rodriguez","NYY",0.29523809523809524,1.071428571,0.186915887,0.420560747,0.392523364,0.166666666,0.047619047,16,4.453608422568741,278,360,638,0.56074766,0.27102804,0.1682243,0.1588785,0.47663551,0.36448598,"Felix Rodriguez",1127,121353
"Kevin Gryboski","- - -",0.3333333333333333,1.838709677,0.247863247,0.487179487,0.264957264,0.161290322,0.032258064,17,4.935485996640235,233,340,573,0.51239669,0.23140496,0.25619835,0.17355372,0.46280992,0.36363636,"Kevin Gryboski",91,407839
"John Parrish","BAL",0.4186046511627907,1.666666666,0.255813953,0.465116279,0.279069767,0,0.083333333,13,6.749999752411485,164,214,378,0.45454545,0.36363636,0.18181818,0.13636364,0.5,0.36363636,"John Parrish",160,332292
"Carmen Cali","STL",0.3684210526315789,1.111111111,0.136363636,0.454545454,0.409090909,0,0.333333333,0,0,58,79,137,0.5,0.31818182,0.18181818,0,0.63636364,0.36363636,"Carmen Cali",2964,434118
"Royce Ring","NYM",0.30303030303030304,2.428571428,0.25,0.53125,0.21875,0,0,6,5.06250301748694,91,122,213,0.33333333,0.33333333,0.33333333,0.24242424,0.39393939,0.36363636,"Royce Ring",4350,429721
"Joe Saunders","LAA",0.23333333333333334,1.272727272,0.242424242,0.424242424,0.333333333,0,0.272727272,7,6.750002299037082,59,93,152,0.45454545,0.18181818,0.36363636,0.12121212,0.51515152,0.36363636,"Joe Saunders",4366,434578
"Hung-Chih Kuo","LAD",0.4,0.666666666,0.545454545,0.181818181,0.272727272,0,0.333333333,6,10.125002413988689,51,76,127,0.54545455,0.18181818,0.27272727,0.09090909,0.54545455,0.36363636,"Hung-Chih Kuo",7016,425539
"Ricardo Rodriguez","TEX",0.27860696517412936,1.75,0.210526315,0.502392344,0.287081339,0.1,0.183333333,35,5.526315049781792,343,560,903,0.43396226,0.35849057,0.20754717,0.10377358,0.53301887,0.36320755,"Ricardo Rodriguez",1585,400156
"Rob Bell","TBD",0.35789473684210527,1.135135135,0.225490196,0.411764705,0.362745098,0.081081081,0.189189189,18,6.48,184,269,453,0.53921569,0.2745098,0.18627451,0.08823529,0.54901961,0.3627451,"Rob Bell",1492,150174
"Scott Strickland","HOU",0.16666666666666666,0.833333333,0.214285714,0.357142857,0.428571428,0,0.333333333,4,9.000002145767724,24,45,69,0.35714286,0.35714286,0.28571429,0.07142857,0.57142857,0.35714286,"Scott Strickland",897,232994
"Chad Bentz","FLA",0.5,0.142857142,0.428571428,0.071428571,0.5,0.142857142,0.285714285,0,0,11,26,37,0.42857143,0.21428571,0.35714286,0.28571429,0.35714286,0.35714286,"Chad Bentz",1889,430566
"Scott Feldman","TEX",0.2903225806451613,2.833333333,0.258064516,0.548387096,0.193548387,0,0,8,7.714288341756665,42,83,125,0.38709677,0.35483871,0.25806452,0.06451613,0.58064516,0.35483871,"Scott Feldman",6283,444857
"Seth McClung","TBD",0.26959247648902823,0.827586206,0.218289085,0.3539823,0.427728613,0.158620689,0.137931034,58,4.774390632591415,821,1166,1987,0.37168142,0.30678466,0.32153392,0.14454277,0.50147493,0.3539823,"Seth McClung",1657,425528
"Kyle Davies","ATL",0.31802120141342755,0.827586206,0.24822695,0.340425531,0.411347517,0.112068965,0.068965517,52,5.338402557880475,639,980,1619,0.37113402,0.30927835,0.31958763,0.21993127,0.42611684,0.35395189,"Kyle Davies",3642,434678
"Joe Horgan","WSN",0.5588235294117647,1.555555555,0.28125,0.4375,0.28125,0,0,7,10.500003337861168,50,88,138,0.41176471,0.32352941,0.26470588,0.17647059,0.47058824,0.35294118,"Joe Horgan",2304,425820
"Jason Bulger","ARI",0.3939393939393939,0.692307692,0.3125,0.28125,0.40625,0.153846153,0.076923076,7,6.300000600814877,77,110,187,0.38235294,0.38235294,0.23529412,0.14705882,0.5,0.35294118,"Jason Bulger",3915,408072
"Josh Johnson","FLA",0.3235294117647059,1.625,0.363636363,0.393939393,0.242424242,0.25,0,4,2.918919671269925,106,118,224,0.47058824,0.32352941,0.20588235,0.20588235,0.44117647,0.35294118,"Josh Johnson",4567,435178
"Paul Maholm","PIT",0.24166666666666667,2.233333333,0.198347107,0.553719008,0.247933884,0.066666666,0.066666666,20,4.354838039823034,240,370,610,0.45901639,0.29508197,0.24590164,0.16393443,0.48360656,0.35245902,"Paul Maholm",8678,430904
"Jason Grimsley","BAL",0.2753623188405797,3,0.178082191,0.616438356,0.205479452,0.133333333,0.333333333,12,4.909092611518378,130,197,327,0.51351351,0.28378378,0.2027027,0.13513514,0.51351351,0.35135135,"Jason Grimsley",602,115169
"Jonathan Papelbon","BOS",0.32222222222222224,0.864864864,0.25,0.347826086,0.402173913,0.189189189,0.108108108,15,3.9705880125501287,209,380,589,0.34042553,0.30851064,0.35106383,0.11702128,0.53191489,0.35106383,"Jonathan Papelbon",5975,449097
"Jeff Francis","COL",0.3389261744966443,0.98275862,0.238410596,0.377483443,0.38410596,0.133620689,0.112068965,130,6.370235758253932,1179,1971,3150,0.44193548,0.31935484,0.23870968,0.10322581,0.54677419,0.35,"Jeff Francis",4684,433585
"Blaine Boyer","ATL",0.29523809523809524,1.361111111,0.174757281,0.475728155,0.349514563,0.138888888,0.027777777,26,6.212391687454242,237,382,619,0.3490566,0.33962264,0.31132075,0.21698113,0.43396226,0.3490566,"Blaine Boyer",2237,430641
"Al Levine","SFG",0.34146341463414637,1.615384615,0.19047619,0.5,0.309523809,0.153846153,0.153846153,4,3.4838681811494916,73,123,196,0.3255814,0.39534884,0.27906977,0.11627907,0.53488372,0.34883721,"Al Levine",20,117722
"Wilson Alvarez","LAD",0.3037974683544304,0.825,0.120481927,0.397590361,0.48192771,0.1,0.175,16,6.000003576280818,142,257,399,0.38372093,0.34883721,0.26744186,0.15116279,0.5,0.34883721,"Wilson Alvarez",1193,110209
"Eude Brito","PHI",0.28125,1.5,0.242424242,0.454545454,0.303030303,0.15,0.1,9,3.6818188302035333,148,214,362,0.51515152,0.31818182,0.16666667,0.1969697,0.45454545,0.34848485,"Eude Brito",2514,434560
"Dewon Brazelton","TBD",0.3191489361702128,0.8,0.181818181,0.363636363,0.454545454,0.072727272,0.109090909,25,3.1690142547722537,579,727,1306,0.3805668,0.34817814,0.27125506,0.13765182,0.51417004,0.34817814,"Dewon Brazelton",1195,407376
"Darrell Rasner","WSN",0.21739130434782608,0.666666666,0.318181818,0.272727272,0.409090909,0.111111111,0,1,1.227272261765554,53,70,123,0.47826087,0.08695652,0.43478261,0.26086957,0.39130435,0.34782609,"Darrell Rasner",4770,434480
"Yhency Brazoban","LAD",0.28365384615384615,1,0.216981132,0.391509433,0.391509433,0.108433734,0.13253012,23,2.8486242519867577,455,757,1212,0.3652968,0.3196347,0.31506849,0.14611872,0.50684932,0.34703196,"Yhency Brazoban",2150,430674
"Rheal Cormier","PHI",0.31333333333333335,2.026315789,0.253246753,0.5,0.246753246,0.026315789,0.236842105,32,6.0845096575281525,288,473,761,0.42138365,0.32075472,0.25786164,0.14465409,0.50943396,0.34591195,"Rheal Cormier",952,112690
"Mark Prior","CHC",0.2776470588235294,0.89944134,0.220183486,0.369266055,0.410550458,0.094972067,0.139664804,84,4.53599986157227,988,1839,2827,0.38888889,0.29333333,0.31777778,0.15111111,0.50444444,0.34444444,"Mark Prior",301,407578
"Kerry Wood","CHC",0.24675324675324675,0.8,0.240963855,0.337349397,0.421686746,0.128571428,0.2,37,5.045453962215775,387,671,1058,0.42261905,0.25595238,0.32142857,0.21428571,0.44642857,0.33928571,"Kerry Wood",304,134268
"Ian Snell","PIT",0.304,0.867924528,0.214285714,0.365079365,0.42063492,0.132075471,0.094339622,38,8.142857142857142,272,418,690,0.44615385,0.28461538,0.26923077,0.10769231,0.55384615,0.33846154,"Ian Snell",2227,430636
"Jose Lima","KCR",0.31385642737896496,0.896,0.233009708,0.362459546,0.404530744,0.088,0.124,90,4.80237096222636,1082,1786,2868,0.46190476,0.27460317,0.26349206,0.12261146,0.53980892,0.33757962,"Jose Lima",475,117769
"Keiichi Yabu","OAK",0.3258426966292135,1.310344827,0.263736263,0.417582417,0.318681318,0.137931034,0.103448275,25,3.879310089682869,368,548,916,0.39673913,0.29891304,0.30434783,0.1576087,0.50543478,0.33695652,"Keiichi Yabu",8624,435158
"Ugueth Urbina","- - -",0.2430939226519337,0.471698113,0.1875,0.260416666,0.552083333,0.113207547,0.113207547,55,6.213389468442257,547,896,1443,0.40414508,0.30569948,0.29015544,0.18134715,0.48186528,0.33678756,"Ugueth Urbina",216,123584
"Juan Carlos Oviedo","KCR",0.34782608695652173,0.86419753,0.213541666,0.364583333,0.421875,0.111111111,0.111111111,29,4.863354267729494,307,568,875,0.44041451,0.29015544,0.26943005,0.15544041,0.50777202,0.33678756,"Juan Carlos Oviedo",2886,434663
"Roman Colon","- - -",0.29411764705882354,1.735294117,0.211864406,0.5,0.288135593,0.029411764,0.25,25,3.245192902857139,411,711,1122,0.46638655,0.22689076,0.30672269,0.10084034,0.56302521,0.33613445,"Roman Colon",2242,430638
"Randy Messenger","FLA",0.2982456140350877,1.333333333,0.155172413,0.48275862,0.362068965,0.095238095,0.119047619,17,4.135135135135135,291,406,697,0.38655462,0.35294118,0.2605042,0.13445378,0.52941176,0.33613445,"Randy Messenger",2658,434591
"Jesus Colome","TBD",0.29936305732484075,1.13559322,0.226993865,0.411042944,0.36196319,0.06779661,0.118644067,16,3.176471479211549,295,454,749,0.3597561,0.33536585,0.30487805,0.09756098,0.56707317,0.33536585,"Jesus Colome",1198,400125
"Jeff Fassero","SFG",0.2972027972027972,1.82278481,0.214788732,0.507042253,0.278169014,0.126582278,0.088607594,34,3.362638208403084,511,901,1412,0.46757679,0.31399317,0.21843003,0.1331058,0.53242321,0.33447099,"Jeff Fassero",279,114032
"Matt Anderson","COL",0.38095238095238093,0.9375,0.279069767,0.348837209,0.372093023,0.125,0.1875,3,2.70000025749209,97,139,236,0.51111111,0.24444444,0.24444444,0.13333333,0.53333333,0.33333333,"Matt Anderson",459,150183
"Seth Greisinger","ATL",0.35294117647058826,1,0.333333333,0.333333333,0.333333333,0.166666666,0.166666666,2,3.6,22,47,69,0.5,0.27777778,0.22222222,0.27777778,0.38888889,0.33333333,"Seth Greisinger",467,133960
"Hideo Nomo","TBD",0.3226744186046512,0.618497109,0.193083573,0.308357348,0.498559077,0.086705202,0.092485549,68,6.079469891505468,675,1064,1739,0.43611111,0.29166667,0.27222222,0.13611111,0.53055556,0.33333333,"Hideo Nomo",666,119827
"Ryan Jensen","KCR",0.32142857142857145,0.54347826,0.174418604,0.290697674,0.53488372,0.108695652,0.086956521,25,8.881580061859841,159,273,432,0.31818182,0.42045455,0.26136364,0.13793103,0.52873563,0.33333333,"Ryan Jensen",1117,276528
"Bobby Seay","COL",0.4166666666666667,1.5,0.210526315,0.47368421,0.315789473,0.083333333,0.25,3,2.3142865971159896,86,145,231,0.43589744,0.33333333,0.23076923,0.17948718,0.48717949,0.33333333,"Bobby Seay",1225,150144
"Felix Heredia","NYM",0.16666666666666666,4,0.166666666,0.666666666,0.166666666,0,0,0,0,20,24,44,0.83333333,0,0.16666667,0.16666667,0.5,0.33333333,"Felix Heredia",1304,115803
"Ryan Bukvich","TEX",0.2222222222222222,1.5,0.375,0.375,0.25,0,0,0,0,39,43,82,0.11111111,0.44444444,0.44444444,0,0.66666667,0.33333333,"Ryan Bukvich",1531,424426
"Brian Tallet","CLE",0.25,1.166666666,0.277777777,0.388888888,0.333333333,0,0.333333333,2,3.85714850621175,36,48,84,0.38888889,0.5,0.11111111,0.11111111,0.55555556,0.33333333,"Brian Tallet",1646,425226
"Oscar Villarreal","ARI",0.20930232558139536,0.875,0.285714285,0.333333333,0.38095238,0.1875,0.125,5,3.2926823907066733,76,106,182,0.4,0.35555556,0.24444444,0.11111111,0.55555556,0.33333333,"Oscar Villarreal",1654,425629
"Jim Crowell","FLA",0.5294117647058824,0.1,0.388888888,0.055555555,0.555555555,0.1,0.1,3,8.10000772476933,20,54,74,0.5,0.33333333,0.16666667,0.11111111,0.55555556,0.33333333,"Jim Crowell",1928,112881
"Manny Delcarmen","BOS",0.3333333333333333,3,0.166666666,0.625,0.208333333,0,0,4,3.9999991522896763,79,103,182,0.45833333,0.375,0.16666667,0.125,0.54166667,0.33333333,"Manny Delcarmen",3180,434668
"Tyler Johnson","STL",0.5,1.5,0.166666666,0.5,0.333333333,0,0,2,6.750001609325793,24,27,51,0.16666667,0.33333333,0.5,0.33333333,0.33333333,0.33333333,"Tyler Johnson",3404,431164
"Craig Hansen","BOS",0.45454545454545453,1.2,0.083333333,0.5,0.416666666,0,0.2,0,0,24,40,64,0.58333333,0.16666667,0.25,0.08333333,0.58333333,0.33333333,"Craig Hansen",4798,475022
"Logan Kensing","FLA",0.4090909090909091,1.1,0.125,0.458333333,0.416666666,0.1,0.2,0,0,52,74,126,0.41666667,0.29166667,0.29166667,0,0.66666667,0.33333333,"Logan Kensing",6166,434137
"Abe Alvarez","BOS",0.45454545454545453,0.5,0.5,0.166666666,0.333333333,0,0.25,0,0,18,34,52,0.33333333,0.16666667,0.5,0.16666667,0.5,0.33333333,"Abe Alvarez",6259,433877
"David Cortes","COL",0.2611464968152866,0.729729729,0.214723926,0.331288343,0.45398773,0.094594594,0.121621621,23,3.930380505985406,265,526,791,0.40963855,0.3373494,0.25301205,0.10240964,0.56626506,0.3313253,"David Cortes",1798,233694
"John Thomson","ATL",0.3181818181818182,1.530612244,0.243902439,0.457317073,0.298780487,0.091836734,0.061224489,55,5.016891633271314,539,1025,1564,0.42857143,0.31547619,0.25595238,0.12202381,0.54761905,0.33035714,"John Thomson",453,123307
"Claudio Vargas","- - -",0.2936893203883495,0.852272727,0.234741784,0.352112676,0.413145539,0.125,0.142045454,85,5.7808563120795124,841,1409,2250,0.47597254,0.28375286,0.2402746,0.15102975,0.5194508,0.32951945,"Claudio Vargas",1695,282567
"Mike Remlinger","- - -",0.32231404958677684,1.255813953,0.217741935,0.43548387,0.346774193,0.116279069,0.162790697,14,3.1764707155175858,271,440,711,0.40625,0.328125,0.265625,0.1796875,0.4921875,0.328125,"Mike Remlinger",111,121060
"Shawn Camp","KCR",0.36312849162011174,1.886792452,0.159340659,0.549450549,0.291208791,0.018867924,0.075471698,21,3.8571431574251727,288,515,803,0.45901639,0.28415301,0.2568306,0.10928962,0.56284153,0.32786885,"Shawn Camp",1855,425861
"Jimmy Gobble","KCR",0.3216374269005848,0.826666666,0.2259887,0.350282485,0.423728813,0.12,0.12,28,4.695651895768782,402,588,990,0.37222222,0.28333333,0.34444444,0.1,0.57222222,0.32777778,"Jimmy Gobble",1791,425471
"Tim Redding","- - -",0.3394495412844037,0.936170212,0.165137614,0.403669724,0.43119266,0.085106382,0.14893617,3,0.8804349925207555,238,334,572,0.43103448,0.28448276,0.28448276,0.21551724,0.45689655,0.32758621,"Tim Redding",573,400062
"Brett Myers","PHI",0.27597955706984667,1.510869565,0.231281198,0.462562396,0.306156405,0.114130434,0.16847826,132,5.517027994091589,1249,2225,3474,0.37216828,0.33656958,0.29126214,0.16504854,0.50809061,0.32686084,"Brett Myers",962,408206
"Dan Haren","OAK",0.28659476117103233,1.459715639,0.218373493,0.463855421,0.317771084,0.123222748,0.123222748,143,5.9308755760368665,1232,2141,3373,0.47555556,0.27851852,0.24592593,0.13946588,0.53412463,0.3264095,"Dan Haren",1757,429717
"Chad Harville","- - -",0.27559055118110243,1.409090909,0.203007518,0.466165413,0.330827067,0.045454545,0.181818181,36,7.147062632453863,333,459,792,0.36296296,0.37777778,0.25925926,0.14074074,0.53333333,0.32592593,"Chad Harville",915,150420
"Aaron Sele","SEA",0.31773399014778325,1.018292682,0.204326923,0.401442307,0.394230769,0.073170731,0.109756097,52,4.0344824932701835,767,1183,1950,0.41981132,0.29716981,0.28301887,0.11084906,0.56367925,0.3254717,"Aaron Sele",34,121986
"Cliff Lee","CLE",0.27697262479871176,0.81294964,0.205047318,0.356466876,0.438485804,0.143884892,0.07913669,145,6.460395551594985,1059,2038,3097,0.43390358,0.28304821,0.28304821,0.15396579,0.52099533,0.32503888,"Cliff Lee",1636,424324
"Ezequiel Astacio","HOU",0.30677290836653387,0.79032258,0.177777777,0.362962962,0.459259259,0.056451612,0.18548387,34,3.7777777777777777,492,895,1387,0.43065693,0.32846715,0.24087591,0.09124088,0.58394161,0.32481752,"Ezequiel Astacio",2169,430586
"Matt Mantei","BOS",0.3013698630136986,0.903225806,0.191780821,0.383561643,0.424657534,0.032258064,0.032258064,12,4.101267506117702,248,289,537,0.32432432,0.36486486,0.31081081,0.16216216,0.51351351,0.32432432,"Matt Mantei",64,118256
