Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Roy Halladay","TOR",12,4,0,19,19,141.2,6.861176224251198,1.143529370708533,0.6988235043218813,0.2616136919315403,0.81504702,0.608695652,0.123595505,,2.414117560384681,,3.0341488126286174,2.8912176386715753,3.762094736099243,"Roy Halladay",1303,136880
"Ben Sheets","MIL",10,9,0,22,22,156.2,8.099999737029389,1.4361701661399624,1.0914893262663714,0.2757847533632287,0.72331461,0.366666666,0.1005291,,3.331914785444713,,3.3136481778208307,3.4009312980973427,3.7279045581817627,"Ben Sheets",710,282656
"Dan Haren","OAK",14,12,0,34,34,217,6.76036866359447,2.19815668202765,1.0783410138248848,0.28659476117103233,0.72463768,0.463855421,0.123222748,,3.7327188940092166,,3.8909989080121448,3.6744892429371587,3.7211945056915283,"Dan Haren",1757,429717
"Tom Glavine","NYM",13,13,0,33,33,211.1,4.4716086175667735,2.597791673062602,0.5110409848647741,0.2986111111111111,0.74033552,0.469503546,0.056338028,,3.534700145314688,,3.6730279800705388,4.324964201711169,3.71705961227417,"Tom Glavine",90,114849
"Doug Davis","MIL",11,11,0,35,35,222.2,8.407185436701393,3.7589819500636037,1.0508981795876742,0.2764227642276423,0.74045207,0.438625204,0.118721461,,3.839820271570348,,3.976617970573133,3.8151714376653825,3.669113874435425,"Doug Davis",1244,150277
"Josh Towers","TOR",13,12,0,33,33,208.2,4.8306708087696695,1.2507986915564322,1.0351437447363578,0.3021276595744681,0.71728188,0.437587657,0.09090909,,3.7092650853052818,,3.944951271327202,4.194711140786681,3.642869472503662,"Josh Towers",1489,346869
"Scott Kazmir","TBD",10,9,0,32,32,186,8.419354838709678,4.838709677419355,0.5806451612903226,0.3065134099616858,0.7239819,0.423149905,0.059701492,,3.774193548387097,,3.7619666499476283,4.413714546253605,3.629668712615967,"Scott Kazmir",4897,431148
"Rich Harden","OAK",10,5,0,22,19,128,8.507813007105172,3.023437680210929,0.4921875293366629,0.25219941348973607,0.74882995,0.42228739,0.066037735,,2.531250150874266,,2.8950311586260793,3.3262680283739785,3.604098156094551,"Rich Harden",1772,425848
"Cory Lidle","PHI",13,11,0,31,31,184.2,5.897111750933602,1.949458430060695,0.8772562935273127,0.3163097199341021,0.6542461,0.496688741,0.116883116,,4.532490849891116,,3.7240022658208,3.6070419463359538,3.5744686126708984,"Cory Lidle",926,117756
"CC Sabathia","CLE",15,10,0,31,31,196.2,7.367796419620929,2.837288062214271,0.8694915029366315,0.289198606271777,0.71240106,0.494863013,0.106145251,,4.02711853991703,,3.6912175893961656,3.6906179046054817,3.5678586959838867,"CC Sabathia",404,282332
"Noah Lowry","SFG",13,13,0,33,33,204.2,7.563518291238209,3.3420197100819995,0.9234528146279208,0.2871452420701169,0.74614761,0.408333333,0.08898305,,3.7817591456191044,,3.8897380496944907,4.146243620716863,3.5117247104644775,"Noah Lowry",1833,430161
"Jon Garland","CHW",18,10,0,32,32,221,4.683257918552036,1.914027149321267,1.0588235294117647,0.26345609065155806,0.75348432,0.462290502,0.116591928,,3.502262443438914,,4.241750623090235,4.104049968962217,3.501955270767212,"Jon Garland",232,279782
"Javier Vazquez","ARI",11,15,0,33,33,215.2,8.01236457146989,1.9196290119146613,1.4605872916741989,0.3003194888178914,0.72,0.422955974,0.162790697,,4.423492940499002,,4.058671017933868,3.3238997227358533,3.496149778366089,"Javier Vazquez",801,134320
"Brad Penny","LAD",7,9,0,29,29,175.1,6.2623575961140565,2.1045627986940683,0.8726235994585161,0.3027027027027027,0.73586745,0.46594982,0.09090909,,3.9011407975792483,,3.6417041879131196,3.8522511360024674,3.4942593574523926,"Brad Penny",535,207267
"Erik Bedard","BAL",6,8,0,24,24,141.2,7.941177040812919,3.6211767306106912,0.6352941632650335,0.3154034229828851,0.72192513,0.399509803,0.066666666,,4.002353228569711,,3.4859135524710183,4.028627070174652,3.392265558242798,"Erik Bedard",126,407853
"Kevin Millwood","CLE",9,11,0,30,30,192,6.84375,2.4375,0.9375,0.2807625649913345,0.79047619,0.460481099,0.103092783,,2.859375,,3.7283644994099943,3.7677942022060362,3.38642954826355,"Kevin Millwood",106,119154
"Brett Myers","PHI",13,8,0,34,34,215.1,8.693498657356443,2.8421053302896064,1.2956656652790852,0.27597955706984667,0.77865267,0.462562396,0.16847826,,3.719814329349632,,4.0602788686663205,3.367298398602896,3.3720250129699707,"Brett Myers",962,408206
"Chris Young","TEX",12,7,0,31,31,164.2,7.487854713585407,2.4595143219806084,1.0384616026140345,0.29065040650406504,0.69370331,0.327345309,0.076923076,,4.263158158099721,,3.8034320241890023,4.372276154202662,3.37153697013855,"Chris Young",3196,432934
"Greg Maddux","CHC",13,15,0,35,35,225,5.439999631076414,1.4399999023437566,1.1599999213324705,0.28846153846153844,0.70422535,0.515775034,0.149484536,,4.239999712456616,,4.060031095547151,3.5736778082493834,3.3217430114746094,"Greg Maddux",104,118120
"Paul Byrd","LAA",12,11,0,31,31,204.1,4.492658830171179,1.2332788945567945,0.9690048457231957,0.2840409956076135,0.70844687,0.377941176,0.076388888,,3.7438823584759833,,3.9352024092596785,4.47949960670815,3.320356845855713,"Paul Byrd",594,111838
"Jose Contreras","CHW",15,7,0,32,32,204.2,6.771986802390361,3.2980455206446564,1.011400626331028,0.25838926174496646,0.74300699,0.444810543,0.106976744,,3.605863102571491,,4.207327553508737,4.195280258686247,3.3191077709198,"Jose Contreras",1660,425747
"Jeremy Bonderman","DET",14,13,0,29,29,189,6.904762462213301,2.7142859334217806,1.00000008073434,0.31010452961672474,0.68950564,0.475298126,0.108247422,,4.571428940499841,,3.8983381152930647,3.8696106152850924,3.1569879055023193,"Jeremy Bonderman",1667,425827
"Jon Lieber","PHI",17,13,0,35,35,218.1,6.141984875907254,1.6900763752496473,1.3603053752009355,0.2777777777777778,0.72710952,0.457431457,0.145374449,,4.204580250621073,,4.252092263480875,3.721184188627576,3.1463122367858887,"Jon Lieber",287,117758
"Kenny Rogers","TEX",14,8,0,30,30,195.1,4.008532527585926,2.4419795857707363,0.6911262978596423,0.2857142857142857,0.73469388,0.462797619,0.068181818,,3.4556314892982116,,4.064399793953453,4.619504589540682,3.0635881423950195,"Kenny Rogers",1277,121386
"Barry Zito","OAK",14,13,0,35,35,228.1,6.740146585964817,3.5080295096542033,1.0248176095619022,0.24311926605504589,0.72226656,0.409022556,0.10441767,,3.862774066810246,,4.3426590211522775,4.3664318104916475,3.0491995811462402,"Barry Zito",944,217096
"Jason Schmidt","SFG",12,7,0,29,29,172,8.633720164301659,4.447674024034187,0.8372092280534941,0.2962962962962963,0.7029877,0.383196721,0.081218274,,4.395348447280844,,3.8804962060205295,4.2508926331995065,3.002732276916504,"Jason Schmidt",1131,121834
"David Wells","BOS",15,7,0,30,30,184,5.233695652173913,1.0271739130434783,1.0271739130434783,0.319935691318328,0.70262919,0.481832543,0.109947643,,4.451086956521739,,3.8298137747723127,3.7778182027456557,2.998542070388794,"David Wells",855,124071
"Mark Prior","CHC",11,7,0,27,27,166.2,10.151999690185557,3.185999902770999,1.3499999588012708,0.2776470588235294,0.77777778,0.369266055,0.139664804,,3.6719998879394566,,3.8480311408081063,3.3793235270406194,2.945563316345215,"Mark Prior",301,407578
"Jake Westbrook","CLE",15,15,0,34,34,210.2,5.083861004979629,2.392405178813943,0.8117088999547306,0.28674351585014407,0.62893082,0.617021276,0.149606299,,4.485759710276143,,3.959904629182138,3.6189020812249173,2.929380416870117,"Jake Westbrook",412,150414
"Gustavo Chacin","TOR",13,9,0,34,34,203,5.364532019704433,3.103448275862069,0.8866995073891626,0.29555895865237364,0.75285171,0.388719512,0.081300813,,3.7241379310344827,,4.261410476421488,4.652003735333241,2.925508975982666,"Gustavo Chacin",2060,407860
"Mariano Rivera","NYY",7,4,43,71,0,78.1,9.191490853734257,2.0680854420902075,0.22978727134335641,0.2376237623762376,0.78034682,0.556650246,0.033333333,,1.3787236280601385,,2.151945918779536,2.876462169940381,2.870377779006958,"Mariano Rivera",844,121250
"Derek Lowe","LAD",12,15,0,35,35,222,5.918918512092212,2.2297295764730936,1.1351350571135748,0.2785714285714286,0.69729286,0.631205673,0.189189189,,3.6081078601110055,,4.1551662231902355,3.435012897436865,2.7796905040740967,"Derek Lowe",199,117955
"Matt Morris","STL",14,10,0,31,31,192.2,5.465398212440687,1.728373793677824,1.0276817151597872,0.2949526813880126,0.68548387,0.485893416,0.115789473,,4.110726860639149,,3.99061945261646,3.86633009666236,2.716290235519409,"Matt Morris",1172,119403
"Matt Clement","BOS",13,6,0,32,32,191,6.879580602230004,3.204188225696166,0.8481674715078087,0.29896907216494845,0.6937799,0.453625632,0.09,,4.570680263125413,,4.035737891215641,4.254826247096829,2.6160261631011963,"Matt Clement",271,136725
"Mike Mussina","NYY",13,8,0,30,30,179.2,7.113172944483879,2.3543600590897347,1.1521336459375298,0.3217550274223035,0.72463768,0.445438282,0.111111111,,4.4081635148914184,,4.005188921298606,3.930052470434454,2.586477041244507,"Mike Mussina",837,119608
"Joe Nathan","MIN",7,4,43,69,0,70,12.085715602952751,2.828571736861282,0.6428572129230187,0.2645161290322581,0.75409836,0.367741935,0.064102564,,2.7000002942766783,,2.205745363040837,2.8140296141009684,2.556628465652466,"Joe Nathan",1122,150274
"B.J. Ryan","BAL",1,4,36,69,0,70.1,12.79621223231665,3.327015180402329,0.511848489292666,0.31645569620253167,0.81151832,0.443037974,0.074074074,,2.4312803241401633,,2.110078296223032,2.429676314009488,2.5547122955322266,"B.J. Ryan",168,124805
"Jason Johnson","DET",8,13,0,33,33,210,3.9857139961087182,2.0999998474121204,0.9857142140914035,0.2928870292887029,0.66849101,0.5125,0.105022831,,4.5428568127690765,,4.343840593696999,4.358370296695455,2.5545966625213623,"Jason Johnson",147,116595
"Jamie Moyer","SEA",13,7,0,32,32,200,4.59,2.34,1.035,0.2957540263543192,0.73575949,0.369252873,0.080701754,,4.275,,4.39503116607666,4.865433056205511,2.5190165042877197,"Jamie Moyer",1091,119469
"Brad Lidge","HOU",4,4,42,70,0,70.2,13.117925000385968,2.9292453884357017,0.6367924757468917,0.3375796178343949,0.81818182,0.462025316,0.104166666,,2.29245291268881,,2.128521700031012,2.1455454417179856,2.5140159130096436,"Brad Lidge",563,400058
"Daniel Cabrera","BAL",10,13,0,29,29,161.1,8.75826391057644,4.853305479109237,0.7809916862934405,0.29082774049217003,0.67446043,0.527472527,0.103703703,,4.518594756412049,,4.024163334168227,4.050171401981997,2.4750969409942627,"Daniel Cabrera",1931,425555
"Jeff Weaver","LAD",14,11,0,34,34,224,6.3080352845849115,1.7276784537398167,1.4062499042068275,0.27326440177252587,0.73275862,0.407460545,0.130597014,,4.2187497126204825,,4.4664596389751114,4.085359121559998,2.4495272636413574,"Jeff Weaver",503,213711
"Bronson Arroyo","BOS",14,10,0,35,32,205.1,4.383116665970609,2.3668829996241283,0.9642856665135339,0.27761627906976744,0.65947242,0.379261363,0.071661237,,4.514610165949726,,4.432368758444968,5.101638651021596,2.4046220649033785,"Bronson Arroyo",978,276520
"Todd Jones","FLA",1,5,40,68,0,73,7.643836415312928,1.7260275776513063,0.2465753682359009,0.28365384615384615,0.78457447,0.525,0.037735849,,2.0958906300051576,,2.3761954823495857,3.021389495243656,2.37983775138855,"Todd Jones",436,116734
"Livan Hernandez","WSN",15,10,0,35,35,246.1,5.37077142347966,3.0690122419883767,0.9133965005917788,0.30527638190954776,0.75454545,0.395964691,0.092592592,,3.9824087425801555,,4.327203046923562,4.519592511289957,2.362011432647705,"Livan Hernandez",1116,115817
"Félix Hernández","SEA",4,4,0,12,12,84.1,8.217391799950388,2.4545456025825834,0.5335968701266486,0.25339366515837103,0.75949367,0.671171171,0.119047619,,2.667984350633243,,2.8540232509261476,2.770161206221225,2.3125550746917725,"Felix Hernandez",4772,433587
"Glendon Rusch","CHC",9,8,0,46,19,145.1,6.873852729877666,3.28210986201366,0.8669724163809669,0.3382352941176471,0.71633238,0.375796178,0.085365853,,4.520641885415041,,3.859480648604263,4.163565175756209,2.3113062232732773,"Glendon Rusch",707,121556
"Brett Tomko","SFG",8,15,1,33,30,190.2,5.381118306927628,2.690559153463814,0.9440558433206365,0.296,0.70539419,0.398104265,0.082987551,,4.484265255773024,,4.194856215542342,4.574546478748772,2.287615828216076,"Brett Tomko",1056,123387
"Scot Shields","LAA",10,11,7,78,0,91.2,9.62182085122427,3.6327282805642644,0.490909227103279,0.26180257510729615,0.73469388,0.543103448,0.075757575,,2.7490916717783622,,2.8673038509778626,3.1512581862039104,2.247774600982666,"Scot Shields",35,276912
"Chris Capuano","MIL",18,12,0,35,35,219,7.2328772162783,3.7397262879620756,1.2739726915035643,0.28325508607198746,0.77319588,0.376923076,0.116104868,,3.986301647607927,,4.663866897049001,4.505210488219759,2.234776735305786,"Chris Capuano",1701,425626
"Zach Duke","PIT",8,2,0,14,14,84.2,6.165355071463406,2.4448821835113503,0.31889767611017616,0.2980392156862745,0.84168337,0.472,0.045454545,,1.8070868312909982,,2.996409115994425,3.6109265934619517,2.2168281078338623,"Zach Duke",3840,435043
"Brad Radke","MIN",9,12,0,31,31,200.2,5.247508571663211,1.0315615140876397,1.4800665202127004,0.2780337941628264,0.73811931,0.421828908,0.126436781,,4.036545055125547,,4.440297018806019,4.096337894265542,2.1832115650177,"Brad Radke",748,120878
"Juan Rincon","MIN",6,6,0,75,0,77,9.818184736628764,3.506494548795987,0.2337663032530658,0.305,0.75107296,0.472081218,0.031746031,,2.454546184157191,,2.4615894416387807,3.2523877544255457,2.168506622314453,"Juan Rincon",752,346799
"Joe Blanton","OAK",12,12,0,33,33,201.1,5.1854302015781935,2.99503296125637,1.0281456434163658,0.2483974358974359,0.75298439,0.446875,0.096234309,,3.5314567752127353,,4.425660234128987,4.577824924038499,2.1675057411193848,"Joe Blanton",4849,430599
"Brian Moehler","FLA",6,12,0,37,25,158.1,5.400000043367085,2.387368440225448,0.9094736915144565,0.3382899628252788,0.73225517,0.440227703,0.098159509,,4.547368457572282,,4.024241700457206,4.130437859054117,2.1495912075042725,"Brian Moehler",480,119215
"Aaron Heilman","NYM",5,3,5,53,7,108,8.833332709324257,3.0833331155188444,0.49999996467873153,0.2852112676056338,0.74013158,0.457746478,0.068965517,,3.1666664429652998,,2.9737348730508524,3.3625585261630233,2.148230731487274,"Aaron Heilman",1751,408310
"Billy Wagner","PHI",4,3,38,75,0,77.2,10.081547375161875,2.317597097738362,0.6952791293215086,0.2154696132596685,0.8557047,0.456989247,0.09090909,,1.5064381135299354,,2.672391601415906,2.8401488094947394,2.1192069053649902,"Billy Wagner",578,123790
"Carlos Silva","MIN",9,8,0,27,27,188.1,3.392920445613907,0.43008850719049524,1.1946902977513756,0.2917316692667707,0.74603175,0.491628614,0.121951219,,3.440708057523962,,4.182863055887999,3.9584844284082976,2.1044321060180664,"Carlos Silva",973,400067
"Mark Redman","PIT",5,15,0,30,30,178.1,5.097196843192908,2.82616854672082,0.9084113185888351,0.2961672473867596,0.66123188,0.485915492,0.105263157,,4.895327661284278,,4.175171484776043,4.185535374643235,2.090622663497925,"Mark Redman",491,150230
"Brandon Claussen","CIN",10,11,0,29,29,166.2,6.533999202392676,3.077999624267624,1.2959998417968943,0.2950191570881226,0.73416507,0.346516007,0.102127659,,4.211999485839907,,4.592030974182153,4.664744414486126,2.0445215702056885,"Brandon Claussen",814,407799
"Zack Greinke","KCR",5,17,0,33,33,183,5.606557844531604,2.6065575943875,1.1311476353002359,0.3354632587859425,0.65217391,0.3921875,0.096234309,,5.803279172409906,,4.489976643833971,4.657385541852941,2.0357611179351807,"Zack Greinke",1943,425844
"Rodrigo Lopez","BAL",15,12,0,35,35,209.1,5.07324890071105,2.708598989362679,1.2038217730500795,0.2905982905982906,0.66971081,0.426388888,0.108527131,,4.901274361703896,,4.63468100453272,4.5957057665953585,2.023428201675415,"Rodrigo Lopez",150,150438
"Brian Lawrence","SDP",7,15,0,33,33,195.2,5.013628880756067,2.6218059284687687,0.8279387142532953,0.2937595129375951,0.68163909,0.466666666,0.08372093,,4.82964249981089,,4.144392382963852,4.463988584920353,2.022026777267456,"Brian Lawrence",1045,400147
"Brad Halsey","ARI",8,12,0,28,26,160,4.6125,2.19375,1.125,0.3109090909090909,0.65402844,0.406533575,0.098522167,,4.6125,,4.52003116607666,4.644928462989629,2.005947480443865,"Brad Halsey",4760,433517
"John Thomson","ATL",4,6,0,17,17,98.2,5.564188902355457,2.5540539223926686,0.5472972690841433,0.3181818181818182,0.67119155,0.457317073,0.061224489,,4.46959436418717,,3.4862473582594493,4.065617066889601,2.000276803970337,"John Thomson",453,123307
"Mike Maroth","DET",14,14,0,34,34,209,4.952152748498305,2.1961720884644658,1.2918659343908623,0.2997076023391813,0.6798419,0.459459459,0.120967741,,4.736841759433162,,4.646825305679968,4.417394175790449,1.9824817180633545,"Mike Maroth",1508,400077
"Jeff Francis","COL",14,12,0,33,33,183.2,6.272232131203871,3.430126946752117,1.2740471516507863,0.3389261744966443,0.69362018,0.377483443,0.112068965,,5.684210368903508,,4.740539285399945,4.642433407936796,1.9751582145690918,"Jeff Francis",4684,433585
"Jarrod Washburn","LAA",8,8,0,29,29,177.1,4.770676828561562,2.588345938900422,0.9642857419432946,0.2904929577464789,0.81792976,0.391608391,0.083333333,,3.197368512759345,,4.350858271916529,4.731296078433199,1.963160514831543,"Jarrod Washburn",40,132220
"Mark Mulder","STL",16,8,0,32,32,205,4.873170368982055,3.0731705029616565,0.8341462793753067,0.2928679817905918,0.7602118,0.605143721,0.136690647,,3.6439021677973926,,4.298079851435317,4.028386633094055,1.9484467506408691,"Mark Mulder",932,150426
"Justin Duchscherer","OAK",7,4,5,65,0,85.2,8.92996214988645,1.9961091864452063,0.7354086476377076,0.26666666666666666,0.8056266,0.435555555,0.083333333,,2.206225942913123,,2.8332607158829566,3.123400080835978,1.9159131050109863,"Justin Duchscherer",910,407113
"Jae Weong Seo","NYM",8,2,0,14,14,90.1,5.878229113264421,1.5940960307157752,0.8966790172776236,0.2697841726618705,0.84841629,0.372693726,0.083333333,,2.5904060499131347,,3.5735367322974154,3.9273017872438394,1.8753540515899658,"Jae Weong Seo",895,150242
"Chan Ho Park","- - -",12,8,0,30,29,155.1,6.547210102794817,4.635192993129074,0.6373390365552477,0.3373253493013972,0.65593087,0.485887096,0.075342465,,5.736051328997229,,4.223893790681018,4.599650164966665,1.8650761563330889,"Chan Ho Park",1267,120221
"Mike Timlin","BOS",7,3,13,81,0,80.1,6.609960808008246,2.2406646806807613,0.22406646806807612,0.32432432432432434,0.80798479,0.445736434,0.027027027,,2.2406646806807613,,2.6963796010894394,3.643221947576154,1.839915156364441,"Mike Timlin",1187,123348
"Scott Linebrink","SDP",8,1,1,73,0,73.2,8.552035608625758,2.809954557119892,0.48868774906432905,0.2670157068062827,0.84254144,0.385416666,0.051282051,,1.8325790589912339,,2.7621126318482645,3.5165907643717187,1.8083585500717163,"Scott Linebrink",564,276530
"Tim Wakefield","BOS",16,12,0,33,33,225.1,6.031064816488918,2.715976208749976,1.3979289309742524,0.2581120943952802,0.73333333,0.414427157,0.119453924,,4.153845966323493,,4.750800318711449,4.5249758312660155,1.7990039587020874,"Tim Wakefield",219,123801
"Tim Hudson","ATL",14,9,0,29,29,192,5.390625,3.046875,0.9375,0.28618421052631576,0.7875,0.585526315,0.158730158,,3.515625,,4.332531166076661,3.883483790916702,1.7989912033081055,"Tim Hudson",921,218596
"Ryan Dempster","CHC",5,3,33,63,6,92,8.706521378122355,4.793478062112308,0.39130433160100475,0.30980392156862746,0.77453988,0.579365079,0.074074074,,3.130434652808038,,3.3787268033775817,3.623057091240223,1.7833353877067566,"Ryan Dempster",517,133225
"Joel Pineiro","SEA",7,11,0,30,30,189,5.0952376838774756,2.6666664513751277,1.0952380068147844,0.319047619047619,0.66193853,0.451863354,0.109004739,,5.61904716539759,,4.453893484177176,4.411657522924253,1.7728899717330933,"Joel Pineiro",1094,334492
"Jeff Suppan","STL",16,10,0,32,32,194.1,5.279588474374146,2.917667314785712,1.1114923103945569,0.29073482428115016,0.7549505,0.463375796,0.1182266,,3.566037829182537,,4.532895699669252,4.368145613913399,1.7505954504013062,"Jeff Suppan",633,122987
"Huston Street","OAK",5,1,23,67,0,78.1,8.27234257405839,2.987234818409974,0.34468094058576626,0.24630541871921183,0.83333333,0.428571428,0.037974683,,1.723404702928831,,2.7519459900655088,3.6450414007041,1.731978178024292,"Huston Street",8258,434718
"Adam Eaton","SDP",11,5,0,24,22,128.2,6.994819205867724,3.0777204505817988,0.9792746888214814,0.3111111111111111,0.70247934,0.40776699,0.09589041,,4.266839715579311,,4.022621918917701,4.173146479271089,1.7233616262674332,"Adam Eaton",1029,284566
"Jason Vargas","FLA",5,5,0,17,13,73.2,7.2081456051122474,3.787330741669147,0.4886878376347286,0.29515418502202645,0.71713147,0.314159292,0.037383177,,4.0316746604865115,,3.5494429901809497,4.846875879200174,1.7204129695892334,"Jason Vargas",8044,450306
"Curt Schilling","BOS",8,8,9,32,11,93.1,8.389285828580663,2.1214286003307423,1.1571428729076776,0.3707482993197279,0.67337461,0.335548172,0.092307692,,5.689285791796082,,3.630745460111268,3.8803864087510824,1.713862020522356,"Curt Schilling",73,121811
"Trevor Hoffman","SDP",1,6,43,60,0,57.2,8.42774603640809,1.872832452535131,0.46820811313378274,0.28823529411764703,0.69078947,0.369047619,0.042253521,,2.9653180498472906,,2.4997999292613464,3.521625763179287,1.7039217948913574,"Trevor Hoffman",1035,116034
"Kyle Lohse","MIN",9,13,0,31,30,178.2,4.332089798889718,2.216418036641251,1.1082090183206255,0.31085526315789475,0.76758148,0.442307692,0.104761904,,4.180970387300542,,4.548016327700553,4.568379239021199,1.6283661797642708,"Kyle Lohse",739,346798
