Name,Team,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,NameASCII,PlayerId,MLBAMID
"Trever Miller","TBD",0.51393189,87.84210526,0.2879257,78.19014085,,,0.12383901,76.09589041,0.07430341,79.84444444,,,,,0.13636364,"Trever Miller",1672,119125
"Dan Miceli","HOU",0.55,91.68983957,0.18947368,84.06598985,,,0.01578947,79.88235294,0.14298246,83.25806452,0.10175439,84.33980583,,,0.13574661,"Dan Miceli",1463,119023
"Aaron Fultz","MIN",0.51519337,88.65410959,0.28453039,80.4969697,,,0.02900552,76.05555556,0.17127072,79.67857143,,,,,0.13539192,"Aaron Fultz",1113,150269
"Matt Thornton","SEA",0.71755725,92.84727273,0.15267176,80.92063492,,,,,0.12977099,84.34482759,,,,,0.13366337,"Matt Thornton",1918,407819
"Justin Germano","SDP",0.60784314,87.32539683,,,0.00280112,89,0.30252101,71.36231884,0.08683473,78.39130435,,,,,0.13349515,"Justin Germano",1938,430683
"Mark Corey","PIT",0.52471483,90.03964758,0.07034221,85.15151515,0.00570342,87.33333333,0.16730038,74.54929577,0.23193916,79.28571429,,,,,0.13300493,"Mark Corey",870,407579
"Jason Schmidt","SFG",0.64617355,93.51434034,0.05699648,85.12318841,,,0.03554275,80.06382979,0.25840538,87.45760234,0.00288184,86.66666667,,,0.13283417,"Jason Schmidt",1131,121834
"Kris Benson","- - -",0.61833455,91.44953416,0.2027027,85.51422319,0.0073046,88.25,0.05807159,78.77310924,0.11358656,83.36398467,,,,,0.1320038,"Kris Benson",982,150249
"Steve Reed","COL",0.6322361,84.88317757,0.29398411,74.06372549,,,,,0.0737798,75.03773585,,,,,0.13170732,"Steve Reed",1053,121002
"Curt Leskanic","- - -",0.58565154,91.71689498,0.30746706,83.72307692,,,0.08491947,78.5,0.02196193,84.11111111,,,,,0.12972292,"Curt Leskanic",694,117710
"Carlos Hernández","HOU",0.54451039,87.4246988,0.04005935,80.80769231,,,0.20178042,73.55833333,0.21364985,80.55,,,,,0.12919897,"Carlos Hernandez",560,400056
"Matt Herges","SFG",0.72296601,90.00341297,0.02265705,82.28571429,0.00102987,86,0.09577755,74.43243243,0.15756952,77.8503937,,,,,0.12914798,"Matt Herges",780,150382
"Dan Haren","STL",0.62787136,91.77607362,0.19448698,82.56565657,,,0.06584992,79.66666667,0.0474732,82.17241379,0.06431853,83.86486486,,,0.12830688,"Dan Haren",1757,429717
"Bob File","TOR",0.73496659,89.17254902,0.00222717,81,,,0.19153675,75.84615385,0.07126949,79.21428571,,,,,0.12815534,"Bob File",1301,400105
"Chad Fox","FLA",0.41884817,94.34042553,0.42408377,86.76666667,,,0.03664921,85,,,0.12041885,83.9047619,,,0.12785388,"Chad Fox",684,114354
"Brad Lidge","HOU",0.48600311,95.21631206,0.45101089,88.43680297,,,,,0.05209953,87.78431373,0.01088647,88.21428571,,,0.12745763,"Brad Lidge",563,400058
"Roy Corcoran","MON",0.76404494,89.8030303,0.03370787,84.5,,,0.19101124,77.625,0.01123596,82,,,,,0.12745098,"Roy Corcoran",1780,429981
"Brian Lawrence","SDP",0.59180577,83.22369878,0.30121396,77.93223819,0.00379363,81.55555556,0.00189681,75.4,0.09711684,77.60509554,0.00417299,82.27272727,,,0.12706817,"Brian Lawrence",1045,400147
"Luis Vizcaino","MIL",0.60546139,92.28174603,0.21751412,83.38095238,,,0.00094162,,0.03389831,85.27586207,0.14218456,87.81203008,,,0.12684124,"Luis Vizcaino",714,150430
"Andy Pettitte","HOU",0.6202209,89.11213518,0.16567545,84.29714286,0.04757859,86.21428571,0.11384877,74.12380952,0.0526763,79.98333333,,,,,0.12676056,"Andy Pettitte",840,120485
"Horacio Ramirez","ATL",0.63157895,88.85523385,0.19799499,83.52702703,,,0.01378446,77.1,0.15538847,83.11818182,0.00125313,85,,,0.12607759,"Horacio Ramirez",110,400141
"Jack Cressend","CLE",0.57307692,88.40625,0.05769231,80.73333333,,,0.25,79.36734694,0.10769231,81.86363636,0.01153846,81,,,0.12416107,"Jack Cressend",723,150162
"Ben Sheets","MIL",0.63911934,93.29127433,0.00063816,88,,,0.30918953,81.03383459,0.05105297,84.46153846,,,,,0.12402235,"Ben Sheets",710,282656
"Jamie Walker","DET",0.49058824,86.68987342,0.25647059,77.37575758,,,0.10235294,74.01492537,0.15058824,78.90566038,,,,,0.12320329,"Jamie Walker",502,123828
"Chris Capuano","MIL",0.60030864,88.24573379,0.09799383,79.85057471,0.00308642,84.5,0.07330247,77.7752809,0.22530864,77.29646018,,,,,0.1225457,"Chris Capuano",1701,425626
"J.C. Romero","MIN",0.65943993,91.97899838,0.18428184,81.88333333,,,0.07226739,77.03773585,0.08401084,79.37662338,,,,,0.121875,"J.C. Romero",754,240694
"Brian Fuentes","COL",0.8070922,89.22075055,0.09503546,77.11627907,,,0.04680851,72.82142857,0.05106383,71.75,,,,,0.11925466,"Brian Fuentes",429,150118
"Chris George","KCR",0.67669173,87.45059289,0.08120301,81.33333333,,,0.09022556,72.94736842,0.1518797,78.734375,,,,,0.1192053,"Chris George",601,150203
"Aaron Rakers","BAL",0.5,89.94444444,0.03333333,85.5,,,0.08333333,77,0.38333333,78.21428571,,,,,0.11764706,"Aaron Rakers",2638,433258
"Matt Perisho","FLA",0.67224547,89.13456464,0.22315202,81.60162602,,,0.0041841,78,0.09483961,80.77966102,0.0055788,77.75,,,0.11735941,"Matt Perisho",1423,120419
"Bobby Seay","TBD",0.68373494,89.98089172,0.13554217,75.96551724,,,0.14759036,74.83783784,0.03313253,81.09090909,,,,,0.11702128,"Bobby Seay",1225,150144
"Kirk Rueter","SFG",0.7165978,84.16596932,0.05991736,76.30894309,0.02410468,81.93333333,0.0203168,72.92682927,0.17906336,76.55162242,,,,,0.11625076,"Kirk Rueter",1128,121541
"David Wells","SDP",0.6040404,87.45703125,0.02020202,81.9,0.05454545,84.19166667,0.22626263,71.65841584,0.09494949,79.3027027,,,,,0.11622103,"David Wells",855,124071
"T.J. Tucker","MON",0.56612022,88.20051414,0.33005464,83.52610442,,,0.09071038,80.37777778,0.01311475,82.57142857,,,,,0.11563981,"T.J. Tucker",800,324892
"Lance Cormier","ARI",0.63521127,89.58015267,,,,,0.27323944,77.96296296,0.0915493,80.73846154,,,,,0.11552795,"Lance Cormier",4346,433578
"Travis Harper","TBD",0.75932504,89.19186047,0.06039076,79.89473684,,,0.10301954,76.25742574,0.07726465,83.94936709,,,,,0.11547526,"Travis Harper",1211,150135
"Jose Mesa","PIT",0.80962567,93.05714286,0.09518717,86.45205479,0.00962567,89.55555556,0.05775401,79.10869565,0.02352941,83.85,0.00427807,86,,,0.11455399,"Jose Mesa",961,118986
"Justin Wayne","FLA",0.59064327,88.31067961,0.21247563,84.75,0.00584795,85.66666667,0.07212476,75.23529412,0.11890838,80.80952381,,,,,0.11398964,"Justin Wayne",803,400306
"Clint Nageotte","SEA",0.52483444,90.84415584,0.35430464,80.52542373,,,0.0513245,77.35714286,0.06788079,80.87096774,0.00165563,86,,,0.11370262,"Clint Nageotte",2156,425788
"Mike Adams","MIL",0.65268676,90.27864583,0.22673657,83.60606061,,,0.05242464,76.89473684,0.06815203,83.58333333,,,,,0.1127907,"Mike Adams",1937,430606
"D.J. Carrasco","KCR",0.69158879,90.77431907,0.19439252,79.98529412,,,0.07102804,76.24242424,0.04299065,83.38888889,,,,,0.11276949,"D.J. Carrasco",1666,425647
"Aaron Harang","CIN",0.65107616,90.80613027,0.20405629,82.28406467,,,0.0513245,80.2,0.09354305,82.09090909,,,,,0.11212898,"Aaron Harang",1451,421685
"Ryan Wagner","CIN",0.56030151,91.5033557,0.3781407,85.58139535,,,0.00125628,71,0.06030151,84.96875,,,,,0.11209767,"Ryan Wagner",1770,429842
"Jim Mecir","OAK",0.58411844,89.82947977,0.06594886,82.72093023,,,0.00538358,78.5,0.06325707,78.63157895,0.28129206,75.81987578,,,0.11203814,"Jim Mecir",930,118898
"Dan Kolb","MIL",0.89107612,93.69131238,0.06167979,85.66666667,,,0.00262467,79,0.01706037,83.4,0.02755906,84.84615385,,,0.11072261,"Dan Kolb",1257,150285
"Matt Miller","CLE",0.45392954,87.79442509,0.47425474,77.97468354,,,,,0.07181572,77.82352941,,,,,0.11004785,"Matt Miller",1754,285080
"Michael Wuertz","CHC",0.54782609,90.38502674,0.26956522,84.33663366,,,0.02391304,81,0.14782609,84.83333333,0.01086957,85.25,,,0.10810811,"Michael Wuertz",1856,430900
"Ryan Vogelsong","PIT",0.74474328,92.75657895,0.06748166,82.61538462,0.000978,87.5,0.09242054,78.7862069,0.09437653,83.60344828,,,,,0.10807292,"Ryan Vogelsong",1011,285064
"Noah Lowry","SFG",0.56214916,86.97942387,0.10986367,82.03603604,,,0.05453087,73.24528302,0.2734563,74.02183406,,,,,0.10801144,"Noah Lowry",1833,430161
"Chad Harville","- - -",0.63321386,93.87633262,0.22222222,84.62,,,0.10394265,77.90909091,0.03942652,82.53125,0.00119474,84,,,0.10756124,"Chad Harville",915,150420
"Oliver Pérez","PIT",0.71015011,93.02633229,0.24052895,80.6025641,0.0003574,78,0.01072194,75.79166667,0.0382416,83.12222222,,,,,0.10689215,"Oliver Perez",1514,424144
"Roberto Novoa","DET",0.67880795,92.87356322,0.23509934,83.18181818,,,0.03642384,80,0.04966887,85.13333333,,,,,0.10650888,"Roberto Novoa",2217,430604
"Juan Padilla","- - -",0.5331565,87.36956522,0.19628647,82,,,0.04774536,75.2,0.22281167,78.58181818,,,,,0.10638298,"Juan Padilla",2532,433677
"Chad Bradford","OAK",0.72487437,82.16367713,0.19221106,68.752,,,,,0.08291457,71.89090909,,,,,0.10596026,"Chad Bradford",904,136268
"Arthur Rhodes","OAK",0.73373676,91.56179775,0.18910741,82.61538462,,,0.04387292,78.16666667,0.0332829,83.05555556,,,,,0.10497981,"Arthur Rhodes",1097,121125
"Vicente Padilla","PHI",0.76515152,91.25547445,0.01388889,85.83333333,,,0.1875,73.53424658,0.0334596,82.58333333,,,,,0.10493827,"Vicente Padilla",964,218894
"Jeff Suppan","STL",0.53992674,88.79829787,0.11648352,83.26217228,0.0025641,85.5,0.15164835,72.02033898,0.18937729,81.4600939,,,,,0.10462447,"Jeff Suppan",633,122987
"Jose Valverde","ARI",0.69639066,92.28820961,0.10828025,82.64516129,,,0.01061571,82.5,0.04670913,84.21052632,0.13800425,85.38596491,,,0.10377358,"Jose Valverde",1726,407878
"Jesse Crain","MIN",0.75376884,92.93129771,0.12562814,85.44680851,,,0.11557789,72.38461538,0.00502513,83,,,,,0.1036036,"Jesse Crain",4817,430884
"Gary Knotts","DET",0.61597542,90.2554068,0.06502816,85.03125,0.00665643,88.07692308,0.20532514,75.32386364,0.10701485,83.36082474,,,,,0.10325838,"Gary Knotts",1428,276352
"Dennis Tankersley","SDP",0.56890459,89.36015326,0.22438163,80.98198198,0.00176678,88,0.00176678,78,0.20318021,80.91176471,,,,,0.1015873,"Dennis Tankersley",1054,407807
"John Wasdin","TEX",0.71184739,90.25952813,0.00301205,81.66666667,,,0.13955823,77.96491228,0.14558233,80.6147541,,,,,0.1015274,"John Wasdin",1768,123955
"John Riedling","CIN",0.65665236,90.46984127,0.2,84.93220339,,,0.07639485,78.54054054,0.06695279,82.4375,,,,,0.10144928,"John Riedling",1515,150180
"David Weathers","- - -",0.6383855,89.09031199,0.29901153,84.0443038,,,0.00741351,79.25,0.03871499,83.12820513,0.01647446,82.5,,,0.10140637,"David Weathers",902,124000
"Danny Graves","CIN",0.66473988,89.45353982,0.09479769,79.86363636,,,0.22427746,73.65942029,0.01618497,80.69230769,,,,,0.10134436,"Danny Graves",326,115056
"Jason Frasor","TOR",0.75256769,93.07366483,0.04948646,82.79545455,,,0.15219421,79.95535714,0.03361345,86.07692308,0.01213819,86.69230769,,,0.10134003,"Jason Frasor",1906,430630
"Mark Mulder","OAK",0.61411209,89.33994709,0.09081702,84.33739837,0.00438893,86.30769231,0.10128292,68.81395349,0.0938555,81.77880184,0.09554355,84.56398104,,,0.10106222,"Mark Mulder",932,150426
"Matt Ginter","NYM",0.58800774,89.44331984,0.28529981,82.41129032,,,0.00290135,78.66666667,0.1237911,82.88596491,,,,,0.10025929,"Matt Ginter",233,215197
"Felix Rodriguez","- - -",0.90588235,94.84827586,0.08235294,87.91666667,,,,,0.01176471,86.42857143,,,,,0.10008071,"Felix Rodriguez",1127,121353
"Jason Anderson","CLE",0.80555556,89.25,0.19444444,83,,,,,,,,,,,0.1,"Jason Anderson",1661,425427
"Scott Downs","MON",0.67656416,85.33617021,0.09756098,77.67741935,,,0.12089077,73.84931507,0.10498409,78.35365854,,,,,0.09933142,"Scott Downs",773,275933
"Jason Grimsley","- - -",0.92395833,91.54632588,0.04791667,85,,,0.003125,80,0.01354167,84,0.01145833,88.42857143,,,0.09906542,"Jason Grimsley",602,115169
"Ryan Franklin","SEA",0.54056865,88.815,0.18723994,82.87162162,0.00034674,86,0.09466019,75.05936073,0.17475728,79.9375,0.00242718,83,,,0.09881546,"Ryan Franklin",1076,211041
"Bronson Arroyo","BOS",0.48810468,88.63237519,0.26249009,76.24538259,0.00594766,85.57142857,0.13600317,73.62931034,0.1074544,78.99346405,,,,,0.09847138,"Bronson Arroyo",978,276520
"Greg Aquino","ARI",0.61067194,94.096,0.34782609,84.43150685,,,0.00395257,,0.03754941,84.76923077,,,,,0.09803922,"Greg Aquino",1899,425628
"Randy Johnson","ARI",0.45251908,93.69651272,0.43603053,84.39319471,,,,,0.06687023,85.14772727,0.04458015,85.71774194,,,0.09771539,"Randy Johnson",60,116615
"Ron Mahay","TEX",0.61257606,90.995842,0.13286004,81.92079208,,,0.01521298,77.69230769,0.15922921,82.35460993,0.0801217,83.35294118,,,0.09753874,"Ron Mahay",290,118158
"Brian Boehringer","PIT",0.74299065,92.22794118,0.20327103,84.09090909,,,0.01168224,80,0.04205607,83.82352941,,,,,0.09751037,"Brian Boehringer",984,111145
"Brad Penny","- - -",0.7684466,93.85101215,,,,,0.17330097,77.26732673,0.05728155,84.37037037,0.00097087,87,,,0.09750765,"Brad Penny",535,207267
"Paul Quantrill","NYY",0.85048835,87.41390728,0.03831705,83.12121212,,,,,0.11119459,81.80722892,,,,,0.09746328,"Paul Quantrill",669,120824
"Mike Koplove","ARI",0.6957265,88.30981595,0.13846154,76.19008264,,,0.00683761,72,0.15897436,78.08433735,,,,,0.09713855,"Mike Koplove",63,407377
"Brian Anderson","KCR",0.6649361,87.26916376,0.15055911,80.10358566,,,0.03953674,76.43956044,0.14456869,79.11538462,0.00039936,,,,0.0966811,"Brian Anderson",44,110230
"Bobby Madritsch","SEA",0.63746959,90.38,0.13544201,77.60305344,0.00081103,,0.03730738,75.95121951,0.18896999,76.79802956,,,,,0.0966325,"Bobby Madritsch",2085,425476
"Jorge Sosa","TBD",0.65844402,94.55423123,0.24731183,84.29283489,,,,,0.09424415,85.99270073,,,,,0.09578107,"Jorge Sosa",1228,407901
"Ugueth Urbina","DET",0.58871915,90.56218905,0.22444183,83.59090909,0.00117509,83,0.00235018,76,0.17391304,77.4,0.00940071,86.875,,,0.09564293,"Ugueth Urbina",216,123584
"John Parrish","BAL",0.58105939,90.6039604,0.32905297,85.36170213,0.02166934,87.62962963,0.00080257,,0.06741573,83.52941176,,,,,0.09513435,"John Parrish",160,332292
"Jon Leicester","CHC",0.67233385,92.32986111,0.24729521,84.70940171,,,0.01545595,81.66666667,0.06491499,84.53846154,,,,,0.09497207,"Jon Leicester",2092,425484
"Jon Lieber","NYY",0.59114583,90.06728972,0.31380208,83.37160121,0.00086806,,0.00390625,,0.08637153,82.92553191,0.00390625,88.4,,,0.09390963,"Jon Lieber",287,117758
"Jorge Julio","BAL",0.72502291,95.96328671,0.2263978,84.765625,,,0.01374885,83.54545455,0.03391384,84.9375,0.00091659,,,,0.09362055,"Jorge Julio",148,406402
"David Riske","CLE",0.81148867,90.32101617,0.01456311,81.375,,,0.02750809,76.4,0.11084142,79.82568807,0.03559871,81.14705882,,,0.09343066,"David Riske",402,228594
"Brandon Webb","ARI",0.70952073,87.01681196,0.00453368,81.08333333,0.00032383,,0.13147668,74.32490975,0.10395078,79.05365854,0.0501943,83.28676471,,,0.09270561,"Brandon Webb",1692,425630
"Brad Radke","MIN",0.69672944,89.24410876,0.05781302,83.24832215,,,0.05450942,76.5648855,0.19094813,77.57438017,,,,,0.09251497,"Brad Radke",748,120878
"Jeff Nelson","TEX",0.4822335,88.47008547,0.5,78.93288591,,,,,0.0177665,79.33333333,,,,,0.0921659,"Jeff Nelson",1092,119704
"Zack Greinke","KCR",0.56098742,89.07169345,0.10164569,82.58479532,0.03049371,85.62,0.18441433,70.59448819,0.12245886,78.64788732,,,,,0.09202454,"Zack Greinke",1943,425844
"Josh Beckett","FLA",0.67686769,94.03720508,,,,,0.14266427,77.04329004,0.180018,87.24545455,0.00045005,,,,0.09139127,"Josh Beckett",510,277417
"Barry Zito","OAK",0.59701493,86.86491557,,,,,0.24686567,71.23573574,0.1561194,73.97278912,,,,,0.09137744,"Barry Zito",944,217096
"Jake Peavy","SDP",0.61058679,91.27095517,0.19080837,83.67732558,0.01231022,87.11111111,0.01928601,74.65116279,0.16700862,82.44680851,,,,,0.09131569,"Jake Peavy",1051,408241
"Shigetoshi Hasegawa","SEA",0.57680872,88.59694989,0.23290387,80.7,,,0.00396432,79.33333333,0.10208127,81.27777778,0.08424182,83.81081081,,,0.09050179,"Shigetoshi Hasegawa",1082,115586
"Tommy Phelps","FLA",0.56072874,86.86746988,0.13360324,82.18333333,,,0.12145749,73.77777778,0.18421053,81.07142857,,,,,0.09023941,"Tommy Phelps",1665,425882
"Shawn Estes","COL",0.68094148,88.86705577,0.00915332,84.22222222,,,0.17097091,73.1825,0.13893429,82.89244186,,,,,0.08958766,"Shawn Estes",873,113915
"Ryan Madson","PHI",0.52051048,90.17061611,0.00091158,,,,0.17775752,77.44578313,0.30082042,79.57534247,,,,,0.08903545,"Ryan Madson",1852,425492
"Ramon Ortiz","ANA",0.62915025,91.26682987,0.19864941,83.85016287,0.00056275,88,0.00112549,78,0.16601013,83.35833333,0.00450197,86.75,,,0.08844581,"Ramon Ortiz",27,150009
"Jason Jennings","COL",0.6029654,89.87623762,0.21449753,82.12340426,,,0.04283361,78.57317073,0.13970346,81.91919192,,,,,0.0882177,"Jason Jennings",434,407298
"Jarrod Washburn","ANA",0.66409091,88.77287319,0.18181818,81.21487603,,,0.01409091,76.38461538,0.13772727,80.69847328,0.00227273,83.75,,,0.08699254,"Jarrod Washburn",40,132220
"Marc Kroon","COL",0.81746032,92.34615385,0.0952381,86,,,,,0.08730159,83.63636364,,,,,0.08695652,"Marc Kroon",1964,117327
"Giovanni Carrara","LAD",0.48745046,88.68518519,0.24306473,84.16959064,0.01717305,85.16666667,0.12945839,70.2,0.12285337,79.57692308,,,,,0.08685163,"Giovanni Carrara",643,112030
"Scott Service","ARI",0.33423181,85.40659341,0.10512129,76.37037037,,,0.39083558,74.5,0.16981132,81.46428571,,,,,0.08674699,"Scott Service",1684,122012
"Mark Buehrle","CHW",0.4959905,87.10202429,0.11583012,81.9375,0.15948916,84.61375661,0.1015741,72.62452107,0.12711613,78.35913313,,,,,0.08674438,"Mark Buehrle",225,279824
"Matt Kinney","- - -",0.74085138,91.19698725,0.14264376,81.0994152,,,0.07020164,77.1097561,0.04107543,84.49019608,0.00522778,85.4,,,0.08532423,"Matt Kinney",737,150219
"Joe Horgan","MON",0.57859532,87.45798319,0.31103679,83.77952756,0.00167224,86,0.07023411,73,0.03846154,82.10526316,,,,,0.08510638,"Joe Horgan",2304,425820
"Carlos Almánzar","TEX",0.64392324,93.42795699,0.24520256,84.34871795,,,0.00639659,80,0.10447761,83.75949367,,,,,0.08487805,"Carlos Almanzar",308,110179
"George Sherrill","SEA",0.48684211,88.74637681,0.15,77.44186047,,,0.21315789,74.66176471,0.15,80.11363636,,,,,0.08433735,"George Sherrill",6291,430941
"Tom Martin","- - -",0.69507324,90.46396396,0.04926764,79.03846154,,,0.22636485,76.0397351,0.02929427,81.22222222,,,,,0.08414634,"Tom Martin",1219,118353
"Daniel Cabrera","BAL",0.73497148,92.14393939,0.02983765,81.76666667,,,0.19569987,79.19945355,0.039491,81.38028169,,,,,0.08413462,"Daniel Cabrera",1931,425555
"Chad Gaudin","TBD",0.61777778,90.23765432,0.29037037,80.57961783,,,0.00444444,79,0.08740741,82.9245283,,,,,0.08401084,"Chad Gaudin",1783,429985
"Ismael Valdez","- - -",0.59861732,87.70136986,0.05205368,81.15306122,,,0.22244815,76.3557047,0.12525417,80.55893536,0.00162668,,,,0.08233979,"Ismael Valdez",1283,123595
"Terry Adams","- - -",0.66878981,89.3759542,0.25659691,83.02702703,0.01546861,88.125,0.02547771,80.73333333,0.03366697,82.81818182,,,,,0.08229426,"Terry Adams",946,110067
"Ben Ford","MIL",0.69428571,90.07575758,0.11142857,80.375,,,0.16571429,78.61702128,0.02857143,83,,,,,0.08136483,"Ben Ford",1858,136421
"Julio Mateo","SEA",0.55721393,90.74550898,0.32835821,81.215311,,,0.04726368,77.08823529,0.05721393,79.57575758,0.00995025,84,,,0.08108108,"Julio Mateo",1087,421024
"Dustin Hermanson","SFG",0.52415584,90.10252809,0.22805195,83.05059524,,,0.00623377,,0.19324675,82.2875817,0.04831169,83.64556962,,,0.08099095,"Dustin Hermanson",195,115812
"Dontrelle Willis","FLA",0.77320307,89.88164557,0.14933706,79.50511945,,,0.02442428,76.98387097,0.05303559,79,,,,,0.0809341,"Dontrelle Willis",1703,425883
"Gabe White","- - -",0.74593968,89.12077295,0.12296984,79.67088608,,,0.08700696,78.1754386,0.04408353,80.1,,,,,0.08071279,"Gabe White",360,124171
"Orlando Hernandez","NYY",0.44283537,87.27639752,0.25914634,76.05347594,,,0.15243902,68.6509434,0.14557927,80.75193798,,,,,0.08036338,"Orlando Hernandez",823,133340
"Mark Prior","CHC",0.70344828,92.63605823,0.05039788,80.71875,,,0.20424403,79.29310345,0.04190981,84.01428571,,,,,0.08009709,"Mark Prior",301,407578
"Rich Harden","OAK",0.66678153,94.32952495,0.17436251,85.71524664,,,0.00172295,82.8,0.05926947,85.3375,0.09786354,85.61181435,,,0.07989854,"Rich Harden",1772,425848
"Randy Choate","ARI",0.75728155,86.67154812,0.22330097,74.99230769,,,0.00606796,76.25,0.01334951,77.44444444,,,,,0.07938258,"Randy Choate",813,329092
"Scott Elarton","- - -",0.6739898,88.52279202,0.04982346,81.58928571,,,0.15417811,75.38650307,0.12200863,79.20377358,,,,,0.07938218,"Scott Elarton",426,134003
"Matt Morris","STL",0.55949008,89.35708298,0.04992918,84.83050847,0.02407932,86.22413793,0.27584986,74.14576803,0.0881728,81.61722488,0.00247875,85.5,,,0.07894737,"Matt Morris",1172,119403
"Tony Armas","MON",0.62469338,89.26069246,0.2526574,81.65517241,,,0.0678659,78.35714286,0.05478332,82.26666667,,,,,0.07831325,"Tony Armas",761,150393
"Juan Cruz","ATL",0.66936937,94.23945783,0.19369369,81.56923077,,,0.03783784,77.7804878,0.0990991,83.74757282,,,,,0.07807309,"Juan Cruz",273,407297
"Octavio Dotel","- - -",0.80133432,93.86089814,0.17865085,83.3286385,,,0.01556709,80.52631579,0.00444774,80.5,,,,,0.07791328,"Octavio Dotel",555,136734
"Yhency Brazoban","LAD",0.71209213,95.07079646,0.23800384,84.19642857,,,0.03071017,83.625,0.01535509,84.375,0.00383877,75,,,0.07787611,"Yhency Brazoban",2150,430674
"Steve Karsay","NYY",0.65263158,91.41304348,0.03157895,79,,,0.26315789,75.13636364,0.04210526,84.75,0.01052632,86,,,0.0776699,"Steve Karsay",829,116853
"Ricky Bottalico","NYM",0.55113636,88.68852459,0.29166667,82.61596958,,,0.06155303,75.46428571,0.09564394,81.49462366,,,,,0.07685665,"Ricky Bottalico",948,111262
"Ben Howard","FLA",0.71034483,92.07183908,0.22758621,83.24603175,,,0.04482759,80.08,0.01724138,84.8,,,,,0.07643312,"Ben Howard",1452,407806
"Paul Byrd","ATL",0.56770833,87.22311828,0.23763021,79.75226586,,,0.05924479,74.60465116,0.13541667,79.20418848,,,,,0.07623049,"Paul Byrd",594,111838
"Keith Foulke","BOS",0.63471503,87.8056872,0.04576857,82.46153846,0.00345423,85,0.00863558,76.75,0.3074266,76.37719298,,,,,0.07594937,"Keith Foulke",231,114342
"Todd Wellemeyer","CHC",0.75157895,93.55421687,0.08210526,84.4,,,0.00210526,83,0.16421053,84.73015873,,,,,0.07572816,"Todd Wellemeyer",1709,425487
"Ray King","STL",0.56914286,91.05955335,0.38171429,84.099631,,,,,0.04914286,83.48717949,,,,,0.07505285,"Ray King",693,150037
"Kyle Farnsworth","CHC",0.64867257,96.08347245,0.32920354,84.77377049,,,0.00973451,80.875,0.01238938,87.76923077,,,,,0.07473599,"Kyle Farnsworth",278,150035
"Carl Pavano","FLA",0.67309016,90.97138965,0.18479009,83.71078431,0.00309704,80.77777778,0.00378527,81.27272727,0.13489332,83.08832808,0.00034412,83,,,0.07416799,"Carl Pavano",790,134321
"Matt Clement","CHC",0.5692029,90.39097169,0.33949275,84.76202532,0.01123188,89.83333333,,,0.08007246,84.40449438,,,,,0.07412354,"Matt Clement",271,136725
"LaTroy Hawkins","CHC",0.81718464,93.14917127,0.08409506,88.01428571,,,0.07769653,78.63157895,0.01828154,82.41666667,0.00274223,88.66666667,,,0.07388749,"LaTroy Hawkins",729,115629
"Jimmy Anderson","- - -",0.82743363,86.14193548,0.03539823,81.25,,,0.07079646,77.125,0.06637168,79.33333333,,,,,0.07377049,"Jimmy Anderson",977,150247
"Freddy Garcia","- - -",0.47076216,90.14946962,0.20663601,83.47709924,,,0.16721419,75.31077694,0.1478318,83.08355091,0.00755585,75.52631579,,,0.07294833,"Freddy Garcia",1077,150119
"Carlos Zambrano","CHC",0.750625,92.90005679,0.1359375,81.9347181,0.0015625,86.8,0.0271875,72.67567568,0.0625,82.6196319,0.0221875,85.44827586,,,0.07210845,"Carlos Zambrano",305,407296
"Chris Hammond","OAK",0.48026316,82.54770318,0.08421053,81.29824561,,,0.12763158,69.46835443,0.30789474,69.44329897,,,,,0.07168894,"Chris Hammond",92,115391
"Dewon Brazelton","TBD",0.61235357,90.03191489,0.04153355,81.22058824,0.00053248,80,0.08998935,77.82442748,0.25559105,80.82422803,,,,,0.0713934,"Dewon Brazelton",1195,407376
"Pedro Feliciano","NYM",0.514377,87.02608696,0.12460064,80.16666667,,,0.30031949,76.28205128,0.06070288,78.125,,,,,0.07121662,"Pedro Feliciano",1601,408230
"Jeriome Robertson","CLE",0.40408163,86.375,0.31836735,80.67647059,,,0.08979592,71.64705882,0.1877551,76.84090909,,,,,0.07089552,"Jeriome Robertson",1619,276359
"Logan Kensing","FLA",0.79661017,92.69230769,0.14830508,81.52380952,,,,,0.05508475,84.33333333,,,,,0.07086614,"Logan Kensing",6166,434137
"Jose Jimenez","CLE",0.77217391,90.79455446,0.12869565,79.38571429,,,0.00173913,77,0.04,83.2,0.0573913,84.75,,,0.07085346,"Jose Jimenez",435,150455
"Jason Isringhausen","STL",0.54220183,91.65652174,0.20642202,88.38297872,0.04862385,89.02040816,0.17981651,79.22424242,0.02201835,85.5,0.00091743,89,,,0.07051827,"Jason Isringhausen",1158,116414
"Eddie Guardado","SEA",0.76959248,88.00726392,0.12539185,80.328125,,,0.01410658,75.55555556,0.08934169,79.48148148,0.0015674,,,,0.06997085,"Eddie Guardado",727,115216
"Cory Lidle","- - -",0.55364512,88.18297101,0.04848693,84.45736434,0.01409904,84.91666667,0.17400275,72.94586895,0.12242091,73.89534884,0.08734525,81.36787565,,,0.06981192,"Cory Lidle",926,117756
