Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Joel Pineiro","SEA",6,11,4.670615944862693,21,21,12,1,0,0,0,0,140.2,596,144,77,73,21,43,1,4,4,0,111,"Joel Pineiro",1094,334492
"Jeff Suppan","STL",16,9,4.164893617021277,31,31,17,0,0,0,0,0,188,811,192,98,87,25,65,1,8,4,1,110,"Jeff Suppan",633,122987
"Scot Shields","ANA",8,2,3.332278883279593,60,0,0,0,0,4,17,3,105.1,454,97,42,39,6,40,5,3,4,0,109,"Scot Shields",35,276912
"Tom Glavine","NYM",11,14,3.6028258319854936,33,33,22,1,1,0,0,0,212.1,904,204,94,85,20,70,10,0,0,0,109,"Tom Glavine",90,114849
"Brett Tomko","SFG",11,7,4.036082156774607,32,31,15,2,1,0,0,0,194,825,196,98,87,19,64,3,0,10,0,108,"Brett Tomko",1056,123387
"Mike Maroth","DET",11,13,4.313364055299539,33,33,17,2,1,0,0,0,217,928,244,112,104,25,59,1,7,10,1,108,"Mike Maroth",1508,400077
"Juan Rincon","MIN",11,6,2.6341473218023985,77,0,0,0,0,2,16,4,82,327,52,27,24,5,32,1,2,2,0,106,"Juan Rincon",752,346799
"Derek Lowe","BOS",14,12,5.419707878287994,33,33,12,0,0,0,0,0,182.2,839,224,138,110,15,71,2,8,3,0,105,"Derek Lowe",199,117955
"Miguel Batista","TOR",10,13,4.802013714803979,38,31,17,2,1,5,0,0,198.2,867,206,115,106,22,96,1,3,12,0,104,"Miguel Batista",46,110683
"Ryan Franklin","SEA",4,16,4.8968387266552895,32,32,14,2,1,0,0,0,200.1,870,224,116,109,33,61,1,10,0,3,104,"Ryan Franklin",1076,211041
"Scott Elarton","- - -",3,11,5.8991597584181035,29,29,8,1,1,0,0,0,158.2,697,164,107,104,33,62,3,4,8,0,103,"Scott Elarton",426,134003
"Tim Hudson","OAK",12,6,3.53003552602144,27,27,15,3,2,0,0,0,188.2,793,194,82,74,8,44,3,12,4,1,103,"Tim Hudson",921,218596
"Dustin Hermanson","SFG",6,9,4.534350682899901,47,18,7,0,0,17,1,3,131,565,132,71,66,15,46,5,3,4,0,102,"Dustin Hermanson",195,115812
"Jon Lieber","NYY",14,8,4.330188554578426,27,27,16,0,0,0,0,0,176.2,749,216,95,85,20,18,2,2,7,0,102,"Jon Lieber",287,117758
"Mark Redman","OAK",11,12,4.712041508376715,32,32,16,2,0,0,0,0,191,832,218,110,100,28,68,6,6,6,1,102,"Mark Redman",491,150230
"Wilson Alvarez","LAD",7,6,4.027624776259286,40,15,6,0,0,1,2,1,120.2,499,109,56,54,12,31,2,5,1,0,102,"Wilson Alvarez",1193,110209
"David Wells","SDP",12,8,3.7257242141398295,31,31,18,0,0,0,0,0,195.2,804,203,85,81,23,20,1,2,2,1,101,"David Wells",855,124071
"Zack Greinke","KCR",8,11,3.9724133750743604,24,24,13,0,0,0,0,0,145,599,143,64,64,26,26,3,8,1,1,100,"Zack Greinke",1943,425844
"John Patterson","MON",4,7,5.033897393765679,19,19,6,0,0,0,0,0,98.1,445,100,58,55,18,46,4,8,0,0,99,"John Patterson",71,279568
"Kaz Ishii","LAD",13,8,4.709302325581396,31,31,16,2,2,0,0,0,172,749,155,97,90,21,98,2,4,3,0,99,"Kaz Ishii",655,408193
"Gil Meche","SEA",7,7,5.005221732705946,23,23,9,1,1,0,0,0,127.2,565,139,73,71,21,47,0,5,4,0,99,"Gil Meche",1089,219194
"Ryan Drese","TEX",14,10,4.203852494762055,34,33,20,2,0,0,0,0,207.2,897,233,104,97,16,58,6,11,1,0,98,"Ryan Drese",379,400181
"Tom Gordon","NYY",9,4,2.208178877061245,80,0,0,0,0,4,36,6,89.2,342,56,23,22,5,23,5,1,3,0,96,"Tom Gordon",282,114971
"Roy Halladay","TOR",8,8,4.195488240465639,21,21,11,1,1,0,0,0,133,561,140,66,62,13,39,1,1,2,2,95,"Roy Halladay",1303,136880
"Joaquín Benoit","TEX",3,5,5.679612491883582,28,15,3,0,0,0,0,0,103,456,113,67,65,19,31,0,8,3,0,95,"Joaquin Benoit",1437,276542
"Jorge Sosa","TBD",4,7,5.526845496085621,43,8,3,0,0,1,6,0,99.1,447,100,67,61,17,54,3,1,2,0,94,"Jorge Sosa",1228,407901
"Jose Lima","LAD",13,5,4.068493317730698,36,24,14,0,0,0,1,0,170.1,702,178,81,77,33,34,6,1,3,0,93,"Jose Lima",475,117769
"Ryan Vogelsong","PIT",6,13,6.496240601503759,31,26,11,0,0,0,0,0,133,610,148,97,96,22,67,7,10,3,0,92,"Ryan Vogelsong",1011,285064
"Dennys Reyes","KCR",4,8,4.750000167776043,40,12,4,0,0,0,5,1,108,483,114,64,57,12,50,3,4,6,2,91,"Dennys Reyes",444,121096
"Glendon Rusch","CHC",6,2,3.4704373413042275,32,16,8,0,0,2,3,0,129.2,545,127,54,50,10,33,1,4,1,1,90,"Glendon Rusch",707,121556
"Randy Wolf","PHI",5,8,4.280488123488124,23,23,10,1,1,0,0,0,136.2,585,145,73,65,20,36,4,5,2,0,89,"Randy Wolf",976,150116
"Joe Nathan","MIN",1,2,1.6175116344758933,73,0,0,0,0,44,0,3,72.1,284,48,14,13,3,23,3,2,5,0,89,"Joe Nathan",1122,150274
"Claudio Vargas","MON",5,5,5.2478870419845025,45,14,4,0,0,0,3,0,118.1,530,120,75,69,26,64,7,7,8,0,89,"Claudio Vargas",1695,282567
"Sun-Woo Kim","MON",4,6,4.577395019661201,43,17,5,0,0,0,2,0,135.2,603,145,80,69,17,55,11,13,6,0,87,"Sun-Woo Kim",197,279615
"Mike Hampton","ATL",13,9,4.282398579002353,29,29,14,1,0,0,0,0,172.1,760,198,86,82,15,65,3,1,3,2,87,"Mike Hampton",430,115399
"Mark Hendrickson","TBD",10,15,4.810908773917227,32,30,16,2,0,0,0,0,183.1,803,211,113,98,21,46,5,7,5,2,87,"Mark Hendrickson",1574,424805
"Akinori Otsuka","SDP",7,2,1.7456899422102865,73,0,0,0,0,2,34,5,77.1,312,56,16,15,6,26,6,0,0,0,87,"Akinori Otsuka",1895,430788
"Jarrod Washburn","ANA",11,8,4.640625158058751,25,25,12,1,1,0,0,0,149.1,640,159,81,77,20,40,1,4,5,0,86,"Jarrod Washburn",40,132220
"Ron Villone","SEA",8,6,4.0769236086232254,56,10,3,0,0,0,7,1,117,523,102,64,53,12,64,3,12,6,0,86,"Ron Villone",1010,123725
"John Smoltz","ATL",0,1,2.7551034135360597,73,0,0,0,0,44,0,5,81.2,323,75,25,25,8,13,2,0,6,0,85,"John Smoltz",115,122477
"Guillermo Mota","- - -",9,8,3.072413752688523,78,0,0,0,0,4,30,4,96.2,393,75,33,33,8,37,6,4,5,0,85,"Guillermo Mota",1467,150407
"Orlando Hernandez","NYY",8,2,3.2952759864718204,15,15,7,0,0,0,0,0,84.2,359,73,31,31,9,36,0,5,3,0,84,"Orlando Hernandez",823,133340
"Kevin Gregg","ANA",5,2,4.2091255973881365,55,0,0,0,0,1,3,1,87.2,377,86,43,41,6,28,3,3,13,1,84,"Kevin Gregg",1793,276514
"Scott Linebrink","SDP",7,3,2.142857337484572,73,0,0,0,0,0,28,5,84,326,61,22,20,8,26,2,3,3,0,83,"Scott Linebrink",564,276530
"Kevin Brown","NYY",10,6,4.090909090909091,22,22,11,0,0,0,0,0,132,551,132,65,60,14,35,0,3,6,0,83,"Kevin Brown",642,111554
"Dan Miceli","HOU",6,6,3.5922747957376897,74,0,0,0,0,2,24,6,77.2,336,74,34,31,10,27,12,2,4,0,83,"Dan Miceli",1463,119023
"Chad Cordero","MON",7,3,2.9395164907537263,69,0,0,0,0,14,8,4,82.2,357,68,28,27,8,43,4,1,5,0,83,"Chad Cordero",1816,430101
"Ramon Ortiz","ANA",5,7,4.429686839925224,34,14,5,0,0,0,0,0,128,543,139,64,63,18,38,4,4,5,3,82,"Ramon Ortiz",27,150009
"Vicente Padilla","PHI",7,7,4.526011161494511,20,20,10,0,0,0,0,0,115.1,503,119,63,58,16,36,6,10,2,0,82,"Vicente Padilla",964,218894
"Josh Fogg","PIT",11,10,4.642990389359212,32,32,13,0,0,0,0,0,178.1,770,193,98,92,17,66,8,8,4,1,82,"Josh Fogg",989,150319
"Gary Knotts","DET",7,6,5.253694926819679,36,19,5,0,0,2,2,0,135.1,599,142,83,79,20,58,3,4,11,0,81,"Gary Knotts",1428,276352
"Jerome Williams","SFG",10,7,4.244845527760831,22,22,12,0,0,0,0,0,129.1,559,123,69,61,14,44,1,17,2,1,80,"Jerome Williams",1137,425532
"Chris Capuano","MIL",6,8,4.992453980057391,17,17,8,0,0,0,0,0,88.1,385,91,55,49,18,37,1,5,3,1,80,"Chris Capuano",1701,425626
"Keith Foulke","BOS",5,3,2.1686752968317875,72,0,0,0,0,32,0,7,83,333,63,22,20,8,15,5,6,3,0,79,"Keith Foulke",231,114342
"Paul Byrd","ATL",8,7,3.9358602334007613,19,19,11,0,0,0,0,0,114.1,482,123,57,50,18,19,0,2,1,0,79,"Paul Byrd",594,111838
"Andy Pettitte","HOU",6,4,3.9036144578313254,15,15,4,0,0,0,0,0,83,346,71,37,36,8,31,2,0,4,0,79,"Andy Pettitte",840,120485
"Francisco Cordero","TEX",3,4,2.1348840239604185,67,0,0,0,0,49,0,5,71.2,304,60,19,17,1,32,2,1,3,2,79,"Francisco Cordero",1243,150188
"Kyle Farnsworth","CHC",4,5,4.725001802445146,72,0,0,0,0,0,18,4,66.2,298,67,39,35,10,33,1,2,1,0,78,"Kyle Farnsworth",278,150035
"David Riske","CLE",7,3,3.7241385433819447,72,0,0,0,0,5,9,7,77.1,336,69,32,32,11,41,4,2,3,0,78,"David Riske",402,228594
"Rafael Betancourt","CLE",5,6,3.915000597381683,68,0,0,0,0,4,12,7,66.2,286,71,32,29,7,18,6,0,5,1,76,"Rafael Betancourt",177,429783
"Carlos Silva","MIN",14,8,4.211822660098522,33,33,17,1,1,0,0,0,203,869,255,100,95,23,35,2,5,5,1,76,"Carlos Silva",973,400067
"Daniel Cabrera","BAL",12,8,4.997741975083606,28,27,14,1,1,1,0,0,147.2,662,145,85,82,14,89,2,2,12,0,76,"Daniel Cabrera",1931,425555
"Wade Miller","HOU",7,7,3.3496244444452095,15,15,8,0,0,0,0,0,88.2,383,76,35,33,11,44,0,0,1,0,74,"Wade Miller",568,150063
"Elmer Dessens","- - -",2,6,4.457142573765364,50,10,0,0,0,2,4,3,105,468,123,61,52,15,31,4,1,2,0,73,"Elmer Dessens",317,113296
"Matt Kinney","- - -",3,5,6.063559959106764,43,6,2,0,0,0,3,0,78.2,370,104,55,53,11,30,2,4,7,0,73,"Matt Kinney",737,150219
"Todd Van Poppel","CIN",4,6,6.086704464137909,48,11,3,0,0,0,2,1,115.1,502,136,80,78,22,32,3,3,6,1,72,"Todd Van Poppel",1284,123650
"Jason Davis","CLE",2,7,5.510204464645807,26,19,8,0,0,0,1,0,114.1,540,148,81,70,13,51,1,4,7,1,72,"Jason Davis",1598,425186
"Noah Lowry","SFG",6,0,3.8152170749152576,16,14,8,2,1,0,0,0,92,383,91,41,39,10,28,1,0,2,0,72,"Noah Lowry",1833,430161
"John Parrish","BAL",6,3,3.461539403221567,56,1,0,0,0,1,2,0,78,353,68,39,30,4,55,6,3,6,0,71,"John Parrish",160,332292
"Jason Isringhausen","STL",4,2,2.8672574115199296,74,0,0,0,0,47,0,7,75.1,308,55,27,24,5,23,4,2,1,0,71,"Jason Isringhausen",1158,116414
"Brian Anderson","KCR",6,12,5.6385538281438095,35,26,8,2,1,0,2,0,166,745,217,123,104,33,53,4,1,2,0,70,"Brian Anderson",44,110230
"Jorge Julio","BAL",2,5,4.56521789608476,65,0,0,0,0,22,2,4,69,306,59,35,35,11,39,4,3,7,0,70,"Jorge Julio",148,406402
"Juan Cruz","ATL",6,2,2.7500002914005166,50,0,0,0,0,0,2,0,72,300,59,24,22,7,30,1,2,1,0,70,"Juan Cruz",273,407297
"Scott Schoeneweis","CHW",6,9,5.591716481200132,20,19,8,0,0,0,0,0,112.2,500,129,74,70,17,49,0,3,3,0,69,"Scott Schoeneweis",33,150011
"LaTroy Hawkins","CHC",5,4,2.6341468316328154,77,0,0,0,0,25,4,9,82,333,72,27,24,10,14,5,2,2,0,69,"LaTroy Hawkins",729,115629
"J.C. Romero","MIN",7,4,3.511211723351373,74,0,0,0,0,1,16,7,74.1,319,61,32,29,4,38,6,5,5,0,69,"J.C. Romero",754,240694
"Esteban Yan","DET",3,6,3.827587213868033,69,0,0,0,0,7,11,10,87,379,92,43,37,8,32,5,4,7,0,69,"Esteban Yan",1236,124643
"Damaso Marte","CHW",6,5,3.4208160148588913,74,0,0,0,0,6,21,6,73.2,303,56,28,28,10,34,4,3,3,0,68,"Damaso Marte",247,150122
"Ismael Valdez","- - -",14,9,5.188235003065501,34,31,11,1,1,0,0,0,170,751,202,105,98,33,49,3,2,1,0,67,"Ismael Valdez",1283,123595
"Mariano Rivera","NYY",4,2,1.944915505737758,74,0,0,0,0,53,0,4,78.2,316,65,17,17,3,20,3,5,0,0,66,"Mariano Rivera",844,121250
"Tim Worrell","PHI",5,6,3.6765966995815065,77,0,0,0,0,19,20,8,78.1,327,75,36,32,10,21,4,2,0,0,64,"Tim Worrell",1139,124580
"Dewon Brazelton","TBD",6,8,4.773480235415064,22,21,8,0,0,0,0,0,120.2,535,121,71,64,12,53,2,11,2,1,64,"Dewon Brazelton",1195,407376
"John Grabow","PIT",2,5,5.108108950741157,68,0,0,0,0,1,11,6,61.2,286,81,39,35,8,28,7,0,5,0,64,"John Grabow",1848,346848
