Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Jaret Wright","ATL",15,8,0,32,32,186.1,7.6797855405800135,3.3810376593748486,0.531305917901762,0.29182156133828996,0.71808511,0.460674157,0.06077348,,3.28443658339271,,3.2854053536180956,3.934111849240697,4.460419654846191,"Jaret Wright",415,124605
"Doug Davis","MIL",12,12,0,34,34,207.1,7.205788488434769,3.4292607866647393,0.6077171014342576,0.2899022801302932,0.75077399,0.475083056,0.07,,3.385852422276578,,3.5701697627641362,4.0986680135451135,4.43704891204834,"Doug Davis",1244,150277
"Livan Hernandez","MON",11,15,0,35,35,255,6.564706275174386,2.929411939997172,0.9176471137340539,0.27807486631016043,0.76393668,0.454907161,0.101167315,,3.6000002154182114,,4.01005376132348,4.153874365290911,4.385668754577637,"Livan Hernandez",1116,115817
"Jeff Weaver","LAD",13,13,0,34,34,220,6.259090909090909,2.7409090909090907,0.7772727272727272,0.2932551319648094,0.72055596,0.401746724,0.071969696,,4.009090909090909,,3.8856330264698378,4.512357513200153,4.2805070877075195,"Jeff Weaver",503,213711
"Kelvim Escobar","ANA",11,12,0,33,33,208.1,8.251199597109395,3.2831998396875077,0.9071999557031272,0.2933104631217839,0.74918567,0.427609427,0.09375,,3.9311998080468844,,3.721269357293703,3.978378121213563,4.213551044464111,"Kelvim Escobar",1298,113898
"Rich Harden","OAK",11,7,0,31,31,189.2,7.924429247512107,3.8435854434040757,0.759226754252657,0.2891791044776119,0.70937231,0.44383057,0.082474226,,3.9859404598264487,,3.713592800077276,4.108116728683331,4.150516033172607,"Rich Harden",1772,425848
"Jake Peavy","SDP",15,6,0,27,27,166.1,9.360721729124807,2.867735558633611,0.7034068351365461,0.29954954954954954,0.83941606,0.423076923,0.080246913,,2.2725451596719184,,3.1394497535852457,3.5433134184004635,4.135869979858398,"Jake Peavy",1051,408241
"Kris Benson","- - -",12,12,0,31,31,200.1,6.019966874970724,2.740432681889658,0.6738768889892601,0.2949526813880126,0.66269841,0.424528301,0.063291139,,4.312812089531264,,3.74810468239136,4.499436094942157,4.029089450836182,"Kris Benson",982,150249
"Brad Lidge","HOU",6,5,29,80,0,94.2,14.92606034777476,2.852113442249954,0.7605635845999877,0.2916666666666667,0.8801956,0.321637426,0.1,,1.9014089614999694,,1.9718043119228854,2.105221079776439,3.746959686279297,"Brad Lidge",563,400058
"Francisco Rodríguez","ANA",4,1,12,69,0,84,13.178573822489025,3.5357149279848605,0.21428575321120366,0.2784090909090909,0.77858881,0.427745664,0.03125,,1.821428902295231,,1.6445072301660886,2.4457465880670455,3.6974027156829834,"Francisco Rodriguez",1642,408061
"Jon Lieber","NYY",14,8,0,27,27,176.2,5.196226265494112,0.9169811056754316,1.018867895194924,0.3228995057660626,0.67788462,0.483766233,0.098522167,,4.330188554578426,,3.705873144787374,3.909357606711524,3.5446925163269043,"Jon Lieber",287,117758
"Eric Gagne","LAD",7,3,45,70,0,82.1,12.461541540858846,2.4048588938499527,0.5465588395113529,0.26666666666666666,0.76712329,0.410112359,0.072463768,,2.1862353580454115,,2.053317726996625,2.485627260974414,3.435009241104126,"Eric Gagne",650,150378
"Ryan Drese","TEX",14,10,0,34,33,207.2,4.247191180275065,2.5136437597546304,0.693418968208174,0.30392156862745096,0.70815451,0.536414565,0.095808383,,4.203852494762055,,4.103844070922799,4.274624349908564,3.4152508601546288,"Ryan Drese",379,400181
"Bronson Arroyo","BOS",10,9,0,32,29,178.2,7.152985290984164,2.3675373850440544,0.8563433094840197,0.2862453531598513,0.64892624,0.413162705,0.081339712,,4.029850868160093,,3.821657473170219,4.290106264049507,3.3134880270808935,"Bronson Arroyo",978,276520
"Josh Beckett","FLA",9,9,0,26,26,156.2,8.731914610130971,3.102127558862319,0.919148906329576,0.284037558685446,0.71592211,0.449411764,0.109589041,,3.791489238609501,,3.585439585465121,3.6163968019111845,3.2917652130126953,"Josh Beckett",510,277417
"B.J. Ryan","BAL",4,6,3,76,0,87,12.620691868695115,3.6206902901994185,0.4137931760227907,0.3015075376884422,0.80508475,0.407216494,0.057971014,,2.2758624681253488,,2.083751979386356,2.6422977804385845,3.280716896057129,"B.J. Ryan",168,124805
"Kenny Rogers","TEX",18,9,0,35,35,211.2,5.357479800008478,2.8062989428615834,1.0204723428587577,0.3154929577464789,0.71181755,0.436288088,0.1,,4.762204266674202,,4.395725953600396,4.574735472889653,3.2298386096954346,"Kenny Rogers",1277,121386
"John Thomson","ATL",14,8,0,33,33,198.1,6.035293808096554,2.3596637445189534,0.907562978661136,0.30497592295345105,0.72916667,0.473515248,0.103626943,,3.7210082125106574,,3.8963281701899284,4.004076860358092,3.225132703781128,"John Thomson",453,123307
"John Lackey","ANA",14,13,0,33,32,198.1,6.534453446360179,2.722688935983408,0.9983192765272495,0.3107890499194847,0.69389374,0.4432,0.091666666,,4.67394934010485,,4.06775673282592,4.389892944327998,3.1462867222726345,"John Lackey",1507,407793
"David Wells","SDP",12,8,0,31,31,195.2,4.645656118865713,0.9199319047258838,1.0579216904347664,0.2735562310030395,0.72614108,0.476190476,0.105022831,,3.7257242141398295,,3.8823188371635293,3.985938669301955,3.1386606693267822,"David Wells",855,124071
"Chris Carpenter","STL",15,5,0,28,28,182,7.516484146661791,1.8791210366654478,1.1868132863150198,0.2767175572519084,0.77177508,0.522304832,0.154838709,,3.461538751752141,,3.8514672595598722,3.3787795950028965,3.077209949493408,"Chris Carpenter",1292,112020
"Dontrelle Willis","FLA",10,11,0,32,32,197,6.350253807106599,2.786802030456853,0.9137055837563451,0.3064516129032258,0.71713147,0.446601941,0.095238095,,4.020304568527918,,4.0086602530503646,4.242944810944161,3.0704591274261475,"Dontrelle Willis",1703,425883
"Barry Zito","OAK",11,11,0,34,34,213,6.887323450271287,3.422534966085732,1.183098506795068,0.29147286821705426,0.71214393,0.372340425,0.097560975,,4.478872918581328,,4.495278676189062,4.750727229737282,3.0618319511413574,"Barry Zito",944,217096
"Jake Westbrook","CLE",14,9,0,33,30,215.2,4.840803680886862,2.5455950390870563,0.7928902580762963,0.2723342939481268,0.72352466,0.624821683,0.121794871,,3.3802163633778948,,4.03690462385036,3.9461568441511856,3.0221802070736885,"Jake Westbrook",412,150414
"Matt Clement","CHC",9,13,0,30,30,181,9.447513812154696,3.8287292817679557,1.143646408839779,0.27906976744186046,0.77903683,0.493697478,0.154362416,,3.679558011049724,,4.076893699498466,3.6250903484818027,3.012906551361084,"Matt Clement",271,136725
"Sidney Ponson","BAL",11,15,0,33,33,215.2,4.799072190244017,2.8794433141464104,0.9598144380488034,0.3274695534506089,0.66494513,0.509408602,0.100877192,,5.299844940530349,,4.440304807568236,4.5951541019107,2.9770586490631104,"Sidney Ponson",161,132260
"Joe Nathan","MIN",1,2,44,73,0,72.1,11.073733497565732,2.8617513533035033,0.37327191564828305,0.2694610778443114,0.85755814,0.345238095,0.037974683,,1.6175116344758933,,2.164476701162123,3.2175492290952348,2.9764864444732666,"Joe Nathan",1122,150274
"Brad Penny","- - -",9,10,0,24,24,143,6.98601352011317,2.832167643289123,0.7552447048770995,0.28162291169451076,0.7630273,0.426190476,0.077419354,,3.1468529369879144,,3.5947238991841064,4.084030525735717,2.973689068108797,"Brad Penny",535,207267
"Ted Lilly","TOR",12,10,0,32,32,197.1,7.662161767178006,4.059121412374063,1.1858107496823105,0.2607913669064748,0.75783972,0.351398601,0.103585657,,4.059121412374063,,4.5036612070242485,4.6451831238160235,2.965144634246826,"Ted Lilly",833,150404
"Mike Mussina","NYY",12,9,0,27,27,164.2,7.214575344476451,2.1862349528716516,1.2024292240794086,0.31137724550898205,0.68181818,0.43385214,0.123595505,,4.591093401030469,,3.9480548707312138,3.787135899167994,2.95660662651062,"Mike Mussina",837,119608
"A.J. Burnett","FLA",7,6,0,20,19,120,8.475,2.85,0.675,0.2852760736196319,0.71537291,0.495356037,0.086538461,,3.675,,3.190936056772868,3.479428994158904,2.9390738159418106,"A.J. Burnett",512,150359
"Mark Prior","CHC",6,4,0,21,21,118.2,10.542134379606166,3.6404492821661583,1.0617977072984628,0.3202614379084967,0.76708508,0.357142857,0.100719424,,4.019662749058466,,3.5296064481697917,3.7035797171498213,2.938173532485962,"Mark Prior",301,407578
"Kerry Wood","CHC",8,9,0,22,22,140.1,9.235154729019662,3.270783966527797,1.026128303224407,0.2975871313672922,0.76230492,0.447721179,0.121212121,,3.719715099188475,,3.8046138355352785,3.6937327878609167,2.936033248901367,"Kerry Wood",304,134268
"Woody Williams","STL",11,8,0,31,31,189.2,6.216169050443629,2.7521969841658813,0.9490334428158211,0.2888146911519199,0.71982759,0.374376039,0.081300813,,4.175747148389613,,4.098478585219248,4.618536314458825,2.885192632675171,"Woody Williams",1190,124315
"Odalis Perez","LAD",7,6,0,31,31,196.1,5.867571852183222,2.0169778241879825,1.1918505324747168,0.2627986348122867,0.79223505,0.516239316,0.142857142,,3.254668761757881,,4.185092760797919,3.8149748691991148,2.877763509750366,"Odalis Perez",668,136602
"Kevin Millwood","PHI",9,6,0,25,25,141,7.9787234042553195,3.25531914893617,0.8936170212765957,0.3271461716937355,0.68252327,0.40521327,0.093333333,,4.851063829787234,,3.8010424397515914,4.061194708774276,2.8659231662750244,"Kevin Millwood",106,119154
"Joe Kennedy","COL",9,7,0,27,27,162.1,6.486653180653948,3.7145791718274745,0.942505163001001,0.29435483870967744,0.79365079,0.480961923,0.103658536,,3.659137691650945,,4.355224256486673,4.466672353156436,2.845860004425049,"Joe Kennedy",1217,406773
"Tom Gordon","NYY",9,4,4,80,0,89.2,9.63568964535816,2.3085506442003925,0.5018588356957375,0.2350230414746544,0.78082192,0.460465116,0.063291139,,2.208178877061245,,2.4358863687002996,2.995428199092981,2.8373820781707764,"Tom Gordon",282,114971
"Roy Halladay","TOR",8,8,0,21,21,133,6.428570691036059,2.6390974415832242,0.8796991471944081,0.3075060532687651,0.70457355,0.589928057,0.12037037,,4.195488240465639,,3.7936302069630083,3.706793061671374,2.792842149734497,"Roy Halladay",1303,136880
"Glendon Rusch","CHC",6,2,2,32,16,129.2,6.246787214347609,2.29048864526079,0.6940874682608454,0.2867647058823529,0.73333333,0.397530864,0.065359477,,3.4704373413042275,,3.519706451927441,4.237355099741952,2.767090618610382,"Glendon Rusch",707,121556
"Francisco Cordero","TEX",3,4,49,67,0,71.2,9.920931640757239,4.018605221572552,0.12558141317414226,0.3089005235602094,0.80786026,0.406417112,0.013513513,,2.1348840239604185,,2.4074088338828075,3.7313558845958834,2.753840208053589,"Francisco Cordero",1243,150188
"CC Sabathia","CLE",11,10,0,30,30,188,6.654254779064521,3.446808230882342,0.9574467308006505,0.28415300546448086,0.72687225,0.390763765,0.089285714,,4.117020942442797,,4.214162912580326,4.568228460609431,2.753203868865967,"CC Sabathia",404,282332
"Jason Johnson","DET",8,15,0,33,33,196.2,5.720338835109417,2.7457626408525204,1.0067796349792575,0.3091190108191654,0.6479313,0.495426829,0.111675126,,5.125423596258038,,4.223845630915336,4.229955785897757,2.730797529220581,"Jason Johnson",147,116595
"Rodrigo Lopez","BAL",14,9,0,37,23,170.2,6.380860254510601,2.8476566425088636,1.1074220276423359,0.2771317829457364,0.78174187,0.46780303,0.115384615,,3.5859379942704206,,4.215285175824851,4.170364369932383,2.7277358770370483,"Rodrigo Lopez",150,150438
"Brett Tomko","SFG",11,7,0,32,31,194,5.010308884271926,2.9690719314204004,0.8814432296404314,0.27917981072555204,0.6940874,0.41875,0.081196581,,4.036082156774607,,4.198753835777642,4.684027473352598,2.6986036971211433,"Brett Tomko",1056,123387
"Cory Lidle","- - -",12,12,0,34,34,211.1,5.365930728513573,2.5977918606295867,1.1498422989671941,0.2867540029112082,0.66874028,0.487698986,0.133663366,,4.897476458563975,,4.525610119644327,4.258217587224762,2.660565972328186,"Cory Lidle",926,117756
"Tom Glavine","NYM",11,14,0,33,33,212.1,4.620094302193162,2.9670330381057006,0.8477237251730573,0.26099290780141843,0.73170732,0.508571428,0.0990099,,3.6028258319854936,,4.236082605348482,4.398520817286775,2.6427414417266846,"Tom Glavine",90,114849
"Greg Maddux","CHC",16,11,0,33,33,212.2,6.390281978827641,1.3965516907371667,1.4811911871454797,0.2841614906832298,0.74407583,0.507668711,0.182291666,,4.0203760793948735,,4.361181584435055,3.5378851222127183,2.612240791320801,"Greg Maddux",104,118120
"Mike Maroth","DET",11,13,0,33,33,217,4.47926267281106,2.447004608294931,1.0368663594470047,0.3004115226337449,0.72,0.459128065,0.098039215,,4.313364055299539,,4.464015933885004,4.679492887270891,2.6066157817840576,"Mike Maroth",1508,400077
"Brandon Webb","ARI",7,16,0,35,35,208,7.096154366724628,5.1490388392697,0.7355769770385285,0.2845659163987138,0.70952698,0.642512077,0.168316831,,3.5913464173057568,,4.40984641299446,4.055257555672748,2.597944974899292,"Brandon Webb",1692,425630
"Carlos Silva","MIN",14,8,0,33,33,203,3.3694581280788176,1.5517241379310345,1.019704433497537,0.3178082191780822,0.74200913,0.501358695,0.103139013,,4.211822660098522,,4.364540326066793,4.493143537721317,2.570110559463501,"Carlos Silva",973,400067
"Mariano Rivera","NYY",4,2,53,74,0,78.2,7.550848434040708,2.288135889103245,0.3432203833654867,0.27927927927927926,0.85081585,0.602739726,0.049180327,,1.944915505737758,,2.8204558011958767,3.4551651769885683,2.4979660511016846,"Mariano Rivera",844,121250
"Jeremy Bonderman","DET",11,13,0,33,32,184,8.217391224489997,3.5706521392129154,1.1739130320699995,0.277992277992278,0.6899724,0.482954545,0.137931034,,4.891304300291665,,4.272095465179118,3.955087343919362,2.4487134888768196,"Jeremy Bonderman",1667,425827
"Erik Bedard","BAL",6,10,0,27,26,137.1,7.9296110631249395,4.652912276709675,0.8519416844679687,0.32304038004750596,0.68965517,0.382830626,0.072625698,,4.58737830098137,,4.221599400356996,4.891210181721975,2.4280105270445347,"Erik Bedard",126,407853
"Mark Mulder","OAK",17,8,0,33,33,225.2,5.583456299561622,3.310191949025819,0.9970457677788611,0.2861271676300578,0.70318021,0.561877667,0.135869565,,4.426883208938143,,4.511603182848531,4.260122847823089,2.395796537399292,"Mark Mulder",932,150426
"Juan Rincon","MIN",11,6,2,77,0,82,11.634150671293927,3.512196429069865,0.5487806920421664,0.25824175824175827,0.74683544,0.453551912,0.073529411,,2.6341473218023985,,2.500488698064035,2.9167766542432654,2.3824594020843506,"Juan Rincon",752,346799
"Adam Eaton","SDP",11,14,0,33,33,199.1,6.908026403317332,2.347825967140531,1.2642139823064398,0.2909090909090909,0.67460317,0.370731707,0.106060606,,4.605350935544888,,4.273349595196564,4.378095678884542,2.381410598754883,"Adam Eaton",1029,284566
"Victor Santos","MIL",11,12,0,31,28,154,6.720778554864011,3.33116850110651,1.0519479477178453,0.31006160164271046,0.6641001,0.406060606,0.08737864,,4.967531975334269,,4.3219965367277915,4.752662416395191,2.367360845208168,"Victor Santos",446,276343
"Kevin Brown","NYY",10,6,0,22,22,132,5.659090909090909,2.3863636363636362,0.9545454545454546,0.28365384615384615,0.6981383,0.463700234,0.097222222,,4.090909090909091,,4.034117874954687,4.2457406865827965,2.344586133956909,"Kevin Brown",642,111554
"Bobby Madritsch","SEA",6,3,0,15,11,88,6.136363636363637,3.375,0.3068181818181818,0.27413127413127414,0.73033708,0.401544401,0.032258064,,3.272727272727273,,3.390178481015292,4.487707019173964,2.2648373022675514,"Bobby Madritsch",2085,425476
"Mark Hendrickson","TBD",10,15,0,32,30,183.1,4.270908809497946,2.2581816693897188,1.0309090229822628,0.29595015576323985,0.64364876,0.448854961,0.096774193,,4.810908773917227,,4.456542024653418,4.693046699080511,2.246578887104988,"Mark Hendrickson",1574,424805
"Derek Lowe","BOS",14,12,0,33,33,182.2,5.173357520183994,3.498175085076796,0.7390510743119992,0.3265625,0.58510638,0.6234375,0.116279069,,5.419707878287994,,4.264597823419267,4.226638321602275,2.2423830032348633,"Derek Lowe",199,117955
"Wilson Alvarez","LAD",7,6,1,40,15,120.2,7.607735688489762,2.3121549641488492,0.8950277280576191,0.27793696275071633,0.69422777,0.347953216,0.076433121,,4.027624776259286,,3.5465070168048785,4.150539726565444,2.1704002618789673,"Wilson Alvarez",1193,110209
"Scot Shields","ANA",8,2,4,60,0,105.1,9.313292263525017,3.4177219315688134,0.512658289735322,0.30743243243243246,0.74468085,0.555555555,0.072289156,,3.332278883279593,,2.9448389977527096,3.3531024650358265,2.129833698272705,"Scot Shields",35,276912
"John Smoltz","ATL",0,1,44,73,0,81.2,9.367351606022604,1.4326537750387511,0.8816330923315392,0.3087557603686636,0.8203125,0.461538461,0.114285714,,2.7551034135360597,,2.718656980481874,2.6947959804506834,2.110407590866089,"John Smoltz",115,122477
"Javier Vazquez","NYY",14,10,0,32,32,198,6.818181818181818,2.727272727272727,1.5,0.2722689075630252,0.69153776,0.376623376,0.125954198,,4.909090909090909,,4.776542117378929,4.538984714087212,2.0249969959259033,"Javier Vazquez",801,134320
"Nate Robertson","DET",12,10,1,34,32,196.2,7.093219605193616,3.0203386705985715,1.3728812139084416,0.3015075376884422,0.68907563,0.495098039,0.157068062,,4.896609662940109,,4.523845508748602,3.956664576136695,1.978238306939602,"Nate Robertson",1620,425146
"Paul Wilson","CIN",11,6,0,29,29,183.2,5.733212182428538,3.0871142520769053,1.2740471516507863,0.2842465753424658,0.75022065,0.429292929,0.116591928,,4.361161403727691,,4.775222155376711,4.705021351327319,1.956009864807129,"Paul Wilson",1234,124417
"Mike Hampton","ATL",13,9,0,29,29,172.1,4.543520443575668,3.394584239453085,0.7833655937199426,0.3091216216216216,0.73251029,0.519392917,0.10067114,,4.282398579002353,,4.320062464362997,4.449019490215376,1.913841962814331,"Mike Hampton",430,115399
"Dave Bush","TOR",5,4,0,16,16,97.2,5.89761015366562,2.303753966275633,1.0136517451612785,0.27450980392156865,0.71428571,0.415335463,0.086614173,,3.6860063460410126,,4.155071293918505,4.586644390043342,1.9102307558059692,"Dave Bush",4635,433657
"Jon Garland","CHW",12,11,0,34,33,217,4.686636171909874,3.1520738855323045,1.4101383172118205,0.27155172413793105,0.69694597,0.45467422,0.133333333,,4.894009453852789,,5.150651980461071,4.826958411241762,1.9007219562772661,"Jon Garland",232,279782
"Kip Wells","PIT",5,7,0,24,24,138.1,7.546988229296148,4.2939760614960845,0.9108434069840179,0.3126491646778043,0.73961499,0.460992907,0.105263157,,4.5542170349200894,,4.249269434228003,4.335275967558132,1.8718386888504028,"Kip Wells",1012,150337
"Andy Pettitte","HOU",6,4,0,15,15,83,8.566265060240964,3.36144578313253,0.8674698795180723,0.27631578947368424,0.71585903,0.517391304,0.137931034,,3.9036144578313254,,3.5191489081784906,3.284893908665841,1.856582522392273,"Andy Pettitte",840,120485
"Aaron Harang","CIN",10,9,0,28,28,161,6.987578301999896,2.962733200047956,1.4534162868159786,0.300796812749004,0.73011078,0.413043478,0.134715025,,4.863354498191928,,4.676598736883066,4.324860554350955,1.842633843421936,"Aaron Harang",1451,421685
"Zack Greinke","KCR",8,11,0,24,24,145,6.206895898553688,1.613792933623959,1.613792933623959,0.26651480637813213,0.80369844,0.346491228,0.131979695,,3.9724133750743604,,4.7044416297205185,4.354108313789136,1.8394173383712769,"Zack Greinke",1943,425844
"Akinori Otsuka","SDP",7,2,2,73,0,77.1,10.125001664819662,3.02586256649783,0.6982759768841147,0.25906735751295334,0.89673913,0.476683937,0.092307692,,1.7456899422102865,,2.8165107311448296,3.0332603827836278,1.835588812828064,"Akinori Otsuka",1895,430788
"Joel Pineiro","SEA",6,11,0,21,21,140.2,7.101895477804917,2.751184734645148,1.3436018471522815,0.2949640287769784,0.70544554,0.439080459,0.13125,,4.670615944862693,,4.414198250705344,4.131688080311502,1.8093791007995605,"Joel Pineiro",1094,334492
"Trevor Hoffman","SDP",3,3,41,55,0,54.2,8.725610770901328,1.3170733239096344,0.8231708274435214,0.25874125874125875,0.8372093,0.314685314,0.072463768,,2.3048783168418603,,2.7382937441830935,3.389393993726909,1.8077166080474854,"Trevor Hoffman",1035,116034
"Luis Ayala","MON",6,12,2,81,0,90.1,6.276755241438338,1.4944655336757948,0.5977862134703179,0.30935251798561153,0.79150579,0.543165467,0.084507042,,2.6900379606164306,,3.182110770877383,3.4645008722288178,1.8036507368087769,"Luis Ayala",1650,425646
"Brian Lawrence","SDP",15,14,0,34,34,203,5.364532422937284,2.4384238286078563,1.1527094462509866,0.30257186081694404,0.74324324,0.518740629,0.134020618,,4.123153019282375,,4.4384320561009805,4.166648954123455,1.7732152938842773,"Brian Lawrence",1045,400147
"Jason Marquis","STL",15,7,0,32,32,201.1,6.16887432802906,3.1291391518987983,1.1622516849909823,0.3,0.79273009,0.550387596,0.161490683,,3.7102649943942896,,4.549269428000546,4.036279900441076,1.7659531831741333,"Jason Marquis",105,150302
"Rafael Betancourt","CLE",5,6,4,68,0,66.2,10.260001565551997,2.4300003707886306,0.9450001441955787,0.34594594594594597,0.71969697,0.367021276,0.086419753,,3.915000597381683,,2.9442693740844703,3.3505893425347852,1.7534929513931274,"Rafael Betancourt",177,429783
"Dustin Hermanson","SFG",6,9,17,47,18,131,7.0076328735725735,3.1603050214150823,1.0305342461136138,0.2932330827067669,0.6875,0.417910447,0.097402597,,4.534350682899901,,4.102704397244562,4.327994265863745,1.7457346320152283,"Dustin Hermanson",195,115812
"Braden Looper","NYM",2,5,29,71,0,83.1,6.480000988769683,1.7280002636719152,0.5400000823974735,0.30916030534351147,0.78571429,0.634980988,0.087719298,,2.7000004119873675,,3.073269393768311,3.2904569297993245,1.7302311658859253,"Braden Looper",526,131702
"Jarrod Washburn","ANA",11,8,0,25,25,149.1,5.183035890818864,2.410714367822728,1.205357183911364,0.2836734693877551,0.69714286,0.388777555,0.098522167,,4.640625158058751,,4.522483725997868,4.763213126886184,1.7173960208892822,"Jarrod Washburn",40,132220
"Jason Isringhausen","STL",4,2,47,74,0,75.1,8.482303175746459,2.7477883527065994,0.597345294066652,0.24154589371980675,0.7260274,0.434146341,0.071428571,,2.8672574115199296,,3.0227207103699056,3.514552957821835,1.7164238691329956,"Jason Isringhausen",1158,116414
"Paul Byrd","ATL",8,7,0,19,19,114.1,6.218659168773202,1.4956268886922892,1.416909684024274,0.28846153846153844,0.73232323,0.361930294,0.107784431,,3.9358602334007613,,4.265012884423325,4.347800379574288,1.6874258518218994,"Paul Byrd",594,111838
"Orlando Hernandez","NYY",8,2,0,15,15,84.2,8.929134931084933,3.826772113322114,0.9566930283305285,0.28444444444444444,0.81854043,0.364806866,0.08910891,,3.2952759864718204,,3.899663193066671,4.256893823636965,1.6744803190231323,"Orlando Hernandez",823,133340
"Randy Wolf","PHI",5,8,0,23,23,136.2,5.860976046006815,2.3707318837780376,1.3170732687655766,0.28735632183908044,0.71518987,0.348519362,0.108695652,,4.280488123488124,,4.5492695017558855,4.60963001685966,1.6706922054290771,"Randy Wolf",976,150116
"Josh Fogg","PIT",11,10,0,32,32,178.1,4.138317520950602,3.3308409314968257,0.8579438762946369,0.2948073701842546,0.69490132,0.463986599,0.089947089,,4.642990389359212,,4.613755282172892,4.919579482192885,1.6548540592193604,"Josh Fogg",989,150319
"Michael Gonzalez","PIT",3,1,1,47,0,43.1,11.423080275045622,1.2461542118231588,0.41538473727438624,0.2857142857142857,0.8839779,0.5,0.0625,,1.2461542118231588,,1.5954228096458494,2.072008647622111,1.6424654722213745,"Michael Gonzalez",1794,283166
"Keith Foulke","BOS",5,3,32,72,0,83,8.56626742248556,1.6265064726238405,0.867470118732715,0.24444444444444444,0.85164835,0.333333333,0.07079646,,2.1686752968317875,,3.1577031549477907,3.8895110758153844,1.6217350959777832,"Keith Foulke",231,114342
