Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Eduardo Villacis","KCR",0.3333333333333333,1.2,0.3125,0.375,0.3125,0.2,0.2,1,2.700002768042541,30,36,66,0.5625,0.25,0.1875,0.1875,0.3125,0.5,"Eduardo Villacis",1922,433278
"Marc Kroon","COL",0.3333333333333333,1.333333333,0.222222222,0.444444444,0.333333333,0.166666666,0.166666666,1,1.5000009536749228,75,63,138,0.36842105,0.26315789,0.36842105,0.11111111,0.38888889,0.5,"Marc Kroon",1964,117327
"Dan Meyer","ATL",0.3333333333333333,1,0.333333333,0.333333333,0.333333333,0,0,1,4.5,12,16,28,0.83333333,0.16666667,0,0,0.5,0.5,"Dan Meyer",4402,434159
"Jason Standridge","TBD",0.28125,1.538461538,0.108108108,0.54054054,0.351351351,0,0.384615384,4,3.6,66,108,174,0.35135135,0.21621622,0.43243243,0.02702703,0.48648649,0.48648649,"Jason Standridge",1229,285075
"Josh Stewart","CHW",0.43333333333333335,0.75,0.125,0.375,0.5,0.0625,0.1875,14,16.43479725995856,61,106,167,0.51515152,0.36363636,0.12121212,0.09090909,0.42424242,0.48484848,"Josh Stewart",1683,425554
"Francisco Cruceta","CLE",0.375,1.571428571,0.28,0.44,0.28,0.142857142,0.142857142,3,3.521737670177928,65,81,146,0.44,0.4,0.16,0.04,0.48,0.48,"Francisco Cruceta",2104,425510
"Brian Cooper","SFG",0.25,1.117647058,0.217391304,0.413043478,0.369565217,0.176470588,0.235294117,4,2.7000000643730178,78,128,206,0.52083333,0.3125,0.16666667,0.16666667,0.375,0.45833333,"Brian Cooper",1295,150001
"Kyle Denney","CLE",0.46774193548387094,1.130434782,0.222222222,0.412698412,0.365079365,0,0.130434782,9,5.0625,131,203,334,0.49230769,0.23076923,0.27692308,0.07692308,0.47692308,0.44615385,"Kyle Denney",7192,430953
"Bobby Jones","BOS",0.25,1,0.25,0.375,0.375,0,0.333333333,0,0,48,38,86,0.55555556,0.22222222,0.22222222,0.22222222,0.33333333,0.44444444,"Bobby Jones",1454,116718
"Shane Nance","ARI",0.3953488372093023,1.071428571,0.355555555,0.333333333,0.311111111,0.214285714,0.142857142,5,3.6486501533508933,129,146,275,0.64444444,0.28888889,0.06666667,0.11111111,0.44444444,0.44444444,"Shane Nance",1584,424585
"Turk Wendell","COL",0.3333333333333333,1.25,0.333333333,0.37037037,0.296296296,0.125,0.25,8,4.320001153564761,137,196,333,0.61818182,0.25454545,0.12727273,0.10909091,0.45454545,0.43636364,"Turk Wendell",975,124084
"Dicky Gonzalez","TBD",0.36363636363636365,1,0.181818181,0.409090909,0.409090909,0.111111111,0.111111111,3,3.681816665594867,35,67,102,0.43478261,0.17391304,0.39130435,0.13043478,0.43478261,0.43478261,"Dicky Gonzalez",777,276508
"Kurt Ainsworth","BAL",0.33,1.076923076,0.205882352,0.411764705,0.382352941,0.153846153,0.153846153,13,3.8152169958179933,240,311,551,0.40566038,0.26415094,0.33018868,0.12264151,0.44339623,0.43396226,"Kurt Ainsworth",1431,215128
"Jesus Sanchez","CIN",0.2978723404255319,0.95,0.22,0.38,0.4,0.05,0.2,4,2.511628464017572,110,160,270,0.35294118,0.37254902,0.2745098,0.15686275,0.41176471,0.43137255,"Jesus Sanchez",1476,133260
"Roman Colon","ATL",0.3050847457627119,1.368421052,0.224137931,0.448275862,0.327586206,0.105263157,0,13,6.157895355013331,117,183,300,0.42372881,0.30508475,0.27118644,0.10169492,0.47457627,0.42372881,"Roman Colon",2242,430638
"David Lee","CLE",0.42105263157894735,1.333333333,0.176470588,0.470588235,0.352941176,0,0,2,4.153849201091767,41,67,108,0.36842105,0.31578947,0.31578947,0.21052632,0.36842105,0.42105263,"David Lee",1843,150049
"Shane Reynolds","ARI",0.5,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0,1,4.5,19,31,50,0.25,0.41666667,0.33333333,0.16666667,0.41666667,0.41666667,"Shane Reynolds",574,121110
"Valerio De Los Santos","TOR",0.3055555555555556,2.125,0.285714285,0.485714285,0.228571428,0.125,0,3,2.314286029582164,89,113,202,0.66666667,0.22222222,0.11111111,0.16666667,0.41666667,0.41666667,"Valerio De Los Santos",681,136304
"Chin-hui Tsao","COL",0.21739130434782608,1.5,0.2,0.48,0.32,0.125,0.25,2,1.9285716913184698,42,93,135,0.6,0.24,0.16,0.04166667,0.54166667,0.41666667,"Chin-hui Tsao",1776,425835
"Randy Williams","SEA",0.25,0.8,0.25,0.333333333,0.416666666,0,0,2,3.8571441708783323,47,45,92,0.5,0.25,0.25,0,0.58333333,0.41666667,"Randy Williams",2362,430942
"Geremi Gonzalez","TBD",0.34806629834254144,1.044776119,0.26344086,0.376344086,0.360215053,0.223880597,0.134328358,22,3.9337743375444303,338,540,878,0.48421053,0.26315789,0.25263158,0.16315789,0.42105263,0.41578947,"Geremi Gonzalez",1711,114928
"Grant Roberts","NYM",0.35,1.25,0.142857142,0.476190476,0.38095238,0,0.25,0,0,39,55,94,0.54545455,0.13636364,0.31818182,0.09090909,0.5,0.40909091,"Grant Roberts",894,150241
"David Aardsma","SFG",0.4418604651162791,1.066666666,0.295454545,0.363636363,0.34090909,0.066666666,0.066666666,6,5.062503922733724,100,136,236,0.27272727,0.38636364,0.34090909,0.06818182,0.52272727,0.40909091,"David Aardsma",1902,430911
"Kevin Jarvis","- - -",0.3684210526315789,0.913043478,0.266666666,0.35,0.383333333,0.04347826,0.217391304,8,4.800001220703435,123,188,311,0.5,0.33870968,0.16129032,0.14516129,0.4516129,0.40322581,"Kevin Jarvis",1037,116496
"Jack Cressend","CLE",0.32142857142857145,0.92,0.186440677,0.389830508,0.423728813,0.16,0.16,4,2.297871874165662,116,182,298,0.43333333,0.31666667,0.25,0.11666667,0.48333333,0.4,"Jack Cressend",723,150162
"Ryan Snare","TEX",0.16666666666666666,0.4,0.066666666,0.266666666,0.666666666,0.2,0.3,0,0,30,33,63,0.4,0.33333333,0.26666667,0.06666667,0.53333333,0.4,"Ryan Snare",1912,424425
"Jose Capellan","ATL",0.3870967741935484,1.5,0.375,0.375,0.25,0.125,0.25,9,10.125,74,103,177,0.42424242,0.18181818,0.39393939,0.15151515,0.45454545,0.39393939,"Jose Capellan",2236,430642
"Chris Saenz","MIL",0.15384615384615385,1.2,0.153846153,0.461538461,0.384615384,0.4,0,2,3,35,58,93,0.53846154,0.30769231,0.15384615,0.30769231,0.30769231,0.38461538,"Chris Saenz",1913,430609
"J.D. Durbin","MIN",0.46153846153846156,1.333333333,0.192307692,0.461538461,0.346153846,0,0,2,2.454543326513701,65,84,149,0.26923077,0.46153846,0.26923077,0.07692308,0.53846154,0.38461538,"J.D. Durbin",7992,429716
"Mike MacDougal","KCR",0.4,2.5,0.222222222,0.555555555,0.222222222,0.125,0.25,4,3.176470677332897,113,133,246,0.40540541,0.27027027,0.32432432,0.08108108,0.54054054,0.37837838,"Mike MacDougal",612,213680
"Byung-Hyun Kim","BOS",0.26229508196721313,1.125,0.177419354,0.43548387,0.387096774,0.125,0.041666666,17,8.826929795147574,109,179,288,0.43548387,0.30645161,0.25806452,0.14516129,0.48387097,0.37096774,"Byung-Hyun Kim",61,218294
"Brandon Duckworth","HOU",0.3308270676691729,1.038461538,0.237410071,0.388489208,0.374100719,0.134615384,0.211538461,29,6.635591504218795,294,419,713,0.45138889,0.25694444,0.29166667,0.13888889,0.49305556,0.36805556,"Brandon Duckworth",954,346855
"Shawn Hill","MON",0.5,1.833333333,0.484848484,0.333333333,0.181818181,0,0.166666666,5,5,86,115,201,0.48484848,0.3030303,0.21212121,0.09090909,0.54545455,0.36363636,"Shawn Hill",1882,429718
"Kazuhito Tadano","CLE",0.3081761006289308,0.835820895,0.236024844,0.347826086,0.416149068,0.149253731,0.089552238,39,6.973513281026483,317,503,820,0.52727273,0.18787879,0.28484848,0.16363636,0.47272727,0.36363636,"Kazuhito Tadano",1917,430954
"Carlos Hernández","HOU",0.28888888888888886,0.836065573,0.2,0.364285714,0.435714285,0.098360655,0.180327868,21,4.5,315,459,774,0.52054795,0.17808219,0.30136986,0.17123288,0.46575342,0.3630137,"Carlos Hernandez",560,400056
"Sterling Hitchcock","SDP",0.265625,1.291666666,0.19117647,0.455882352,0.352941176,0.125,0.208333333,7,2.9531254400499822,140,193,333,0.46376812,0.23188406,0.30434783,0.14492754,0.49275362,0.36231884,"Sterling Hitchcock",824,115982
"Mike Gosling","ARI",0.2692307692307692,1.266666666,0.160493827,0.469135802,0.37037037,0.033333333,0.166666666,13,4.618419893560938,166,248,414,0.40963855,0.34939759,0.24096386,0.09638554,0.54216867,0.36144578,"Mike Gosling",2204,428420
"Jimmy Haynes","CIN",0.3898305084745763,1.6875,0.27118644,0.457627118,0.27118644,0.125,0.1875,3,1.7999999856948854,121,172,293,0.42622951,0.26229508,0.31147541,0.18032787,0.45901639,0.36065574,"Jimmy Haynes",329,115649
"Alex Graman","NYY",0.5416666666666666,0.583333333,0.24,0.28,0.48,0.083333333,0.083333333,8,14.399991073613931,47,74,121,0.48,0.32,0.2,0.08,0.56,0.36,"Alex Graman",1910,407800
"Jorge Sosa","TBD",0.29537366548042704,0.764705882,0.186440677,0.352542372,0.461016949,0.095588235,0.125,41,3.7147650055657455,658,1096,1754,0.39261745,0.32550336,0.28187919,0.11744966,0.52348993,0.3590604,"Jorge Sosa",1228,407901
"Arthur Rhodes","OAK",0.3135593220338983,1.041666666,0.209677419,0.403225806,0.387096774,0.104166666,0.1875,10,2.327587048874478,298,445,743,0.31496063,0.29133858,0.39370079,0.11111111,0.53174603,0.35714286,"Arthur Rhodes",1097,121125
"Adrian Hernandez","MIL",0.34545454545454546,1.210526315,0.207547169,0.433962264,0.358490566,0.105263157,0.052631578,10,5.625,144,169,313,0.39285714,0.28571429,0.32142857,0.26785714,0.375,0.35714286,"Adrian Hernandez",1504,406324
"Scott Dunn","ANA",0.5,1,0.142857142,0.428571428,0.428571428,0.166666666,0,3,9.000012159363962,26,43,69,0.57142857,0.14285714,0.28571429,0.28571429,0.35714286,0.35714286,"Scott Dunn",2634,430949
"Damian Moss","TBD",0.3793103448275862,0.818181818,0.333333333,0.3,0.366666666,0,0.181818181,5,5.625000838190442,68,92,160,0.4516129,0.25806452,0.29032258,0.06451613,0.58064516,0.35483871,"Damian Moss",107,150305
"Jamie Brown","BOS",0.4666666666666667,0.357142857,0.387096774,0.161290322,0.451612903,0.214285714,0.071428571,3,3.521737670177928,52,98,150,0.29032258,0.35483871,0.35483871,0.16129032,0.48387097,0.35483871,"Jamie Brown",371,150343
"Pat Hentgen","TOR",0.26618705035971224,0.923728813,0.225255972,0.372013651,0.402730375,0.110169491,0.13559322,38,4.257260871695887,567,818,1385,0.46938776,0.29591837,0.23469388,0.14965986,0.49659864,0.3537415,"Pat Hentgen",145,115797
"Rafael Soriano","SEA",0.5294117647058824,1.4,0.25,0.4375,0.3125,0.2,0,0,0,37,58,95,0.64705882,0.05882353,0.29411765,0.17647059,0.47058824,0.35294118,"Rafael Soriano",1100,400089
"Greg Aquino","ARI",0.20408163265306123,1.733333333,0.18,0.52,0.3,0.1,0.133333333,4,1.0188679611950267,222,339,561,0.55882353,0.20588235,0.23529412,0.08823529,0.55882353,0.35294118,"Greg Aquino",1899,425628
"Tim Drew","ATL",0.3275862068965517,1.647058823,0.237288135,0.474576271,0.288135593,0.117647058,0.117647058,12,6.75000402331592,85,163,248,0.46666667,0.3,0.23333333,0.15,0.5,0.35,"Tim Drew",380,282328
"Jason Kershner","TOR",0.35064935064935066,1.772727272,0.2375,0.4875,0.275,0.09090909,0.136363636,8,3.223880642903465,156,247,403,0.525,0.3,0.175,0.125,0.525,0.35,"Jason Kershner",1566,424625
"Scott Proctor","NYY",0.3076923076923077,0.769230769,0.168674698,0.361445783,0.469879518,0.076923076,0.128205128,13,4.6800039276156005,186,285,471,0.45783133,0.28915663,0.25301205,0.19277108,0.45783133,0.34939759,"Scott Proctor",1911,429984
"Rafael Betancourt","CLE",0.34594594594594597,0.851851851,0.202127659,0.367021276,0.430851063,0.172839506,0.086419753,30,4.050000617981051,357,736,1093,0.46354167,0.21875,0.31770833,0.14583333,0.50520833,0.34895833,"Rafael Betancourt",177,429783
"Felix Diaz","CHW",0.30434782608695654,0.794520547,0.229411764,0.34117647,0.429411764,0.205479452,0.178082191,22,4.013514858341041,344,532,876,0.44186047,0.31976744,0.23837209,0.14534884,0.50581395,0.34883721,"Felix Diaz",1932,407808
"Nate Cornejo","DET",0.3917525773195876,1.827586206,0.145833333,0.552083333,0.302083333,0.068965517,0.137931034,21,7.3636381876656145,188,268,456,0.52475248,0.22772277,0.24752475,0.08910891,0.56435644,0.34653465,"Nate Cornejo",462,407074
"James Baldwin","NYM",0.38461538461538464,0.235294117,0.222222222,0.148148148,0.629629629,0.058823529,0.176470588,7,10.5,51,79,130,0.24137931,0.48275862,0.27586207,0.06896552,0.5862069,0.34482759,"James Baldwin",1064,110503
"Kevin Millwood","PHI",0.3271461716937355,1.14,0.239336492,0.40521327,0.355450236,0.1,0.093333333,81,5.170212765957447,888,1453,2341,0.37078652,0.31910112,0.31011236,0.14189189,0.51351351,0.34459459,"Kevin Millwood",106,119154
"Jorge De La Rosa","MIL",0.30434782608695654,1.433333333,0.197802197,0.472527472,0.329670329,0.066666666,0.033333333,9,3.5735289105907735,173,235,408,0.41935484,0.27956989,0.30107527,0.23655914,0.41935484,0.34408602,"Jorge De La Rosa",2047,407822
"Pedro Astacio","BOS",0.36666666666666664,0.846153846,0.25,0.34375,0.40625,0,0.153846153,1,1.038461157556256,52,102,154,0.5,0.3125,0.1875,0.09375,0.5625,0.34375,"Pedro Astacio",862,110359
"Jorge De Paula","NYY",0.23333333333333334,0.857142857,0.133333333,0.4,0.466666666,0.142857142,0.142857142,2,2,53,85,138,0.5,0.21875,0.28125,0.09375,0.5625,0.34375,"Jorge De Paula",1827,425428
"John Halama","TBD",0.2925,1.474074074,0.189320388,0.483009708,0.327669902,0.074074074,0.125925925,67,5.081461599809102,646,1129,1775,0.45323741,0.30215827,0.24460432,0.07434053,0.58273381,0.34292566,"John Halama",1080,134280
"Darwin Cubillan","BAL",0.3125,1.363636363,0.212121212,0.454545454,0.333333333,0,0.272727272,9,8.100003862382824,85,113,198,0.48571429,0.4,0.11428571,0.14285714,0.51428571,0.34285714,"Darwin Cubillan",771,319114
"Chad Qualls","HOU",0.30392156862745096,2.222222222,0.171428571,0.571428571,0.257142857,0.074074074,0.111111111,36,9.818181818181818,182,334,516,0.43809524,0.25714286,0.3047619,0.16190476,0.4952381,0.34285714,"Chad Qualls",2170,430589
"Matt Riley","BAL",0.2784090909090909,0.873417721,0.195652173,0.375,0.429347826,0.139240506,0.139240506,48,6.750000609783511,483,681,1164,0.43850267,0.27272727,0.28877005,0.17112299,0.48663102,0.34224599,"Matt Riley",164,235494
"Brian Reith","CIN",0.3246753246753247,1.035714285,0.278481012,0.367088607,0.354430379,0.071428571,0.178571428,12,4.153846458570514,228,276,504,0.46341463,0.35365854,0.18292683,0.08536585,0.57317073,0.34146341,"Brian Reith",347,367944
"Brandon Backe","HOU",0.32338308457711445,1.08,0.23902439,0.395121951,0.365853658,0.133333333,0.133333333,47,6.313433015551013,419,683,1102,0.45023697,0.33175355,0.21800948,0.14218009,0.51658768,0.34123223,"Brandon Backe",1529,407840
"Ben Weber","ANA",0.3793103448275862,2.631578947,0.241758241,0.549450549,0.208791208,0,0.210526315,8,3.2238816065631033,191,259,450,0.50549451,0.18681319,0.30769231,0.06593407,0.59340659,0.34065934,"Ben Weber",41,276533
"Randy Wolf","PHI",0.28735632183908044,0.831521739,0.232346241,0.348519362,0.419134396,0.081521739,0.108695652,88,5.795122382568537,740,1379,2119,0.41978022,0.29230769,0.28791209,0.13656388,0.52422907,0.33920705,"Randy Wolf",976,150116
"Oscar Villarreal","ARI",0.39285714285714285,0.761904761,0.339285714,0.285714285,0.375,0.142857142,0.142857142,7,3.500000741746848,116,184,300,0.45762712,0.30508475,0.23728814,0.16949153,0.49152542,0.33898305,"Oscar Villarreal",1654,425629
"Jose Valverde","ARI",0.23529411764705882,0.857142857,0.277777777,0.333333333,0.388888888,0.214285714,0.25,6,1.8202251091914465,206,324,530,0.49333333,0.24,0.26666667,0.16216216,0.5,0.33783784,"Jose Valverde",1726,407878
"Chad Gaudin","TBD",0.3741496598639456,0.816666666,0.263513513,0.331081081,0.405405405,0.066666666,0.066666666,17,3.5859386755623053,282,456,738,0.39735099,0.33774834,0.26490066,0.13245033,0.52980132,0.33774834,"Chad Gaudin",1783,429985
"Chan Ho Park","TEX",0.27946127946127947,1.184873949,0.166666666,0.451923076,0.381410256,0.075630252,0.184873949,52,4.891985802627946,587,938,1525,0.48902821,0.26645768,0.24451411,0.09748428,0.56603774,0.33647799,"Chan Ho Park",1267,120221
"Jon Adkins","CHW",0.32124352331606215,1.4375,0.227722772,0.455445544,0.316831683,0.09375,0.203125,33,4.79032405432549,381,607,988,0.3592233,0.33980583,0.30097087,0.13106796,0.53398058,0.33495146,"Jon Adkins",1799,424668
"Travis Driskill","COL",0.43333333333333335,0.8,0.4,0.266666666,0.333333333,0.2,0,4,4.320000164794928,58,96,154,0.4,0.2,0.4,0.23333333,0.43333333,0.33333333,"Travis Driskill",134,150344
"Frank Castillo","BOS",0.3333333333333333,1,0.333333333,0.333333333,0.333333333,0,0,0,0,10,11,21,0,1,0,0,0.66666667,0.33333333,"Frank Castillo",180,112113
"Kelly Wunsch","CHW",0.3333333333333333,5,0.166666666,0.833333333,0,0,0,1,4.500002413989408,9,20,29,1,0,0,0.33333333,0.33333333,0.33333333,"Kelly Wunsch",259,279823
"Armando Almanza","ATL",0.2,0.47368421,0.151515151,0.272727272,0.575757575,0.052631578,0.157894736,9,6.942859791347969,102,130,232,0.45454545,0.36363636,0.18181818,0.12121212,0.54545455,0.33333333,"Armando Almanza",507,150355
"Ryan Dempster","CHC",0.2542372881355932,1.764705882,0.189655172,0.517241379,0.293103448,0.176470588,0.058823529,14,6.096776631819701,153,225,378,0.45,0.23333333,0.31666667,0.18333333,0.48333333,0.33333333,"Ryan Dempster",517,133225
"Brad Thomas","MIN",0.4666666666666667,2,0.357142857,0.428571428,0.214285714,0,0,2,6.750001609325793,18,35,53,0.46666667,0.46666667,0.06666667,0.13333333,0.53333333,0.33333333,"Brad Thomas",757,346801
"Joey Eischen","MON",0.2692307692307692,2.166666666,0.283018867,0.490566037,0.226415094,0.083333333,0.166666666,2,0.981818556352238,112,193,305,0.44444444,0.33333333,0.22222222,0.11111111,0.55555556,0.33333333,"Joey Eischen",774,113784
"Randy Choate","ARI",0.3422818791946309,2.297297297,0.186666666,0.566666666,0.246666666,0.081081081,0.027027027,17,3.0197379031013347,369,538,907,0.28,0.34,0.38,0.16,0.50666667,0.33333333,"Randy Choate",813,329092
"Aaron Taylor","SEA",0.3,0.833333333,0.083333333,0.416666666,0.5,0,0.333333333,3,7.363637640456744,31,45,76,0.5,0.08333333,0.41666667,0,0.66666667,0.33333333,"Aaron Taylor",1627,407818
"Jason Anderson","CLE",0,0,0,0,1,0,0.333333333,0,0,23,17,40,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,"Jason Anderson",1661,425427
"Tim Laker","CLE",0.3333333333333333,2,0,0.666666666,0.333333333,1,0,0,0,9,7,16,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,"Tim Laker",1681,117420
"Franklin Nunez","TBD",0.3448275862068966,2,0.275862068,0.48275862,0.24137931,0,0.142857142,5,4.218752891758577,91,131,222,0.5,0.3,0.2,0.13333333,0.53333333,0.33333333,"Franklin Nunez",2033,400066
"Arnie Munoz","CHW",0.3404255319148936,0.772727272,0.22,0.34,0.44,0.181818181,0.181818181,16,10.046514524519473,130,171,301,0.49019608,0.21568627,0.29411765,0.17647059,0.49019608,0.33333333,"Arnie Munoz",2111,408097
"Aaron Rakers","BAL",0.3333333333333333,1.8,0.066666666,0.6,0.333333333,0.2,0,4,8.307698402183535,21,47,68,0.53333333,0.26666667,0.2,0.13333333,0.53333333,0.33333333,"Aaron Rakers",2638,433258
"Sam Narron","TEX",0.2222222222222222,0.333333333,0.333333333,0.166666666,0.5,0,0.5,0,0,26,35,61,0.41666667,0.33333333,0.25,0,0.66666667,0.33333333,"Sam Narron",4516,433897
"John Maine","BAL",0.42857142857142855,1,0.2,0.4,0.4,0.166666666,0.166666666,1,2.4545431669114683,30,37,67,0.26666667,0.33333333,0.4,0.13333333,0.53333333,0.33333333,"John Maine",4773,429720
"Edgar Gonzalez","ARI",0.3584905660377358,1.114754098,0.23668639,0.402366863,0.360946745,0.114754098,0.245901639,13,2.525180133317921,315,499,814,0.46551724,0.29310345,0.24137931,0.11627907,0.55232558,0.33139535,"Edgar Gonzalez",1727,429440
"Lance Cormier","ARI",0.3181818181818182,1.52,0.226993865,0.466257668,0.306748466,0.1,0.26,23,4.566175253849453,332,473,805,0.4011976,0.33532934,0.26347305,0.10843373,0.56024096,0.3313253,"Lance Cormier",4346,433578
"Justin Miller","TOR",0.3258426966292135,1.333333333,0.213768115,0.449275362,0.336956521,0.086021505,0.150537634,51,5.620407288157049,597,834,1431,0.48398577,0.28113879,0.23487544,0.12811388,0.54092527,0.33096085,"Justin Miller",1313,277405
"Chad Durbin","- - -",0.3177083333333333,0.958333333,0.298507462,0.343283582,0.358208955,0.194444444,0.152777777,34,5.043955938235357,479,697,1176,0.48768473,0.25615764,0.25615764,0.13793103,0.5320197,0.33004926,"Chad Durbin",1442,239795
"Steve Kline","STL",0.23776223776223776,1.926829268,0.136690647,0.568345323,0.294964028,0.146341463,0.073170731,23,4.112584132102151,288,455,743,0.52739726,0.26027397,0.21232877,0.0890411,0.58219178,0.32876712,"Steve Kline",1164,117157
"Jeriome Robertson","CLE",0.32075471698113206,1.19047619,0.192982456,0.438596491,0.368421052,0.142857142,0.238095238,8,5.142859244834046,107,161,268,0.44827586,0.32758621,0.22413793,0.05172414,0.62068966,0.32758621,"Jeriome Robertson",1619,276359
"Allan Simpson","COL",0.3669724770642202,0.744680851,0.247706422,0.321100917,0.43119266,0.14893617,0.085106382,33,7.615385360266403,298,435,733,0.4159292,0.28318584,0.30088496,0.14159292,0.53097345,0.32743363,"Allan Simpson",1864,407817
"Jason Simontacchi","STL",0.23529411764705882,1.15,0.203703703,0.425925925,0.37037037,0,0.25,8,4.695650518955172,90,155,245,0.55357143,0.21428571,0.23214286,0.14545455,0.52727273,0.32727273,"Jason Simontacchi",1181,421004
"Elizardo Ramirez","PHI",0.2857142857142857,1.3,0.115384615,0.5,0.384615384,0.05,0.15,4,2.4,86,154,240,0.34615385,0.38461538,0.26923077,0.07692308,0.59615385,0.32692308,"Elizardo Ramirez",1946,430579
"Will Cunnane","ATL",0.375,0.714285714,0.162790697,0.348837209,0.488372093,0.047619047,0.142857142,8,5.837837988308004,85,137,222,0.34883721,0.39534884,0.25581395,0.09302326,0.58139535,0.3255814,"Will Cunnane",274,112940
"Octavio Dotel","- - -",0.29891304347826086,0.514851485,0.19047619,0.275132275,0.534391534,0.108910891,0.128712871,14,1.4765627860325012,491,985,1476,0.34010152,0.27411168,0.3857868,0.14213198,0.53299492,0.3248731,"Octavio Dotel",555,136734
"Bobby Seay","TBD",0.2753623188405797,0.714285714,0.314285714,0.285714285,0.4,0.142857142,0.071428571,9,3.573529812703953,134,242,376,0.42253521,0.26760563,0.30985915,0.18309859,0.49295775,0.32394366,"Bobby Seay",1225,150144
"Paul Abbott","- - -",0.2616822429906542,0.916666666,0.181008902,0.391691394,0.427299703,0.118055555,0.152777777,36,3.3750000754371303,662,996,1658,0.50145773,0.27988338,0.21865889,0.13157895,0.54678363,0.32163743,"Paul Abbott",1061,110015
"Mike Timlin","BOS",0.28879310344827586,1.705882352,0.220338983,0.491525423,0.288135593,0.132352941,0.117647058,46,5.423582773647076,387,759,1146,0.43333333,0.2875,0.27916667,0.15416667,0.525,0.32083333,"Mike Timlin",1187,123348
"Rick White","CLE",0.292,1.628205128,0.19921875,0.49609375,0.3046875,0.064102564,0.192307692,37,4.251062863696807,488,780,1268,0.37358491,0.34716981,0.27924528,0.1245283,0.55471698,0.32075472,"Rick White",456,124184
"Scott Eyre","SFG",0.2413793103448276,0.938461538,0.154362416,0.409395973,0.43624161,0.076923076,0.123076923,24,4.1012672090588564,377,572,949,0.37254902,0.2745098,0.35294118,0.11764706,0.5620915,0.32026144,"Scott Eyre",1300,113961
"Seth Greisinger","MIN",0.3333333333333333,0.986486486,0.16,0.417142857,0.422857142,0.135135135,0.162162162,20,3.52941110472378,319,537,856,0.43333333,0.3,0.26666667,0.09550562,0.58426966,0.32022472,"Seth Greisinger",467,133960
"Ricky Stone","- - -",0.32934131736526945,1.261538461,0.169491525,0.463276836,0.367231638,0.061538461,0.169230769,24,4.18064598440768,292,511,803,0.46067416,0.32022472,0.21910112,0.13483146,0.54494382,0.32022472,"Ricky Stone",576,150392
"Stephen Randolph","ARI",0.2551440329218107,0.614754098,0.212,0.3,0.488,0.081967213,0.090163934,31,3.416327434891158,749,881,1630,0.47244094,0.29527559,0.23228346,0.16600791,0.51383399,0.3201581,"Stephen Randolph",1655,150159
