Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"Ryan Vogelsong","SFG",135,-5.000432396739847,,1.1699999570846558,,,-8.14446594996482,-0.29321126534905234,1.9015286196568968,,,-8.155505247790405,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","SFG",110.2,-6.625553193933824,,-0.13163707665437777,,,-9.028729797040343,1.2920688760691676,2.2711446371423194,,,-9.06933361235119,,,"Jake Peavy",1051,408241
"Rafael Soriano","CHC",5.2,-1.549473712318822,,1.0911764257094438,,,-5.717499732971191,2.823333422342936,3.2808335622151694,,,,,,"Rafael Soriano",1100,400089
"Ichiro Suzuki","MIA",1,-6.28000020980835,,,,,,,2.007499933242798,,,-7.011110941569011,,,"Ichiro Suzuki",1101,400085
"Marco Estrada","TOR",181,-3.1689935499621975,,1.2231221652138826,,,,,5.719937808788454,,,-6.282429214196703,,,"Marco Estrada",1118,462136
"Jerome Williams","PHI",121,-6.1981873296178716,,-0.34344688063871887,,,-9.982760192042562,2.231756674276816,5.349787245405481,,,-8.301813136764437,,,"Jerome Williams",1137,425532
"Tommy Hunter","- - -",60.1,-3.8092690908235567,,0.7861538666945237,,,-6.883041452152938,8.725000381469727,5.513104540835448,,,-0.27000001072883606,,,"Tommy Hunter",1157,488984
"Adam Ottavino","COL",10.1,-6.586666742960612,,1.24350004196167,,,-7.766508072141617,6.316414887050413,,,,,,,"Adam Ottavino",1247,493603
"Colby Lewis","TEX",204.2,-4.26312724062716,,,,,-8.296099290780141,2.797583447705518,6.555820465087891,,,-6.616136212215245,,,"Colby Lewis",1259,407890
"Nick Hagadone","CLE",27.1,4.199880268759356,,0.885066630045573,,,,1.2367441931436227,,,,,,,"Nick Hagadone",1351,444935
"Andrew Bailey","NYY",8.2,0.7346666463216146,,3.8276190379309276,,,,,7.330869591754416,,,1.3499999046325684,,,"Andrew Bailey",1368,457732
"Charlie Furbush","SEA",21.2,5.45733188061004,,,,,9.836615459735578,-7.639396404397899,-7.253529268152573,,,10.140000343322754,,,"Charlie Furbush",1370,518703
"Joaquín Benoit","SDP",65.1,-6.130561050103635,,,,,-8.393780219845656,0.5209344572621614,,,,-7.783324163732394,,,"Joaquin Benoit",1437,276542
"Aaron Harang","PHI",172.1,-5.048813893687186,,,,,-9.094224600956357,0.9454209721308714,1.9254545731977983,,,-7.572948376885776,,,"Aaron Harang",1451,421685
"Felix Doubront","- - -",75.1,2.3279335311925893,,-1.2649664398807807,,,7.7952961294274585,,-1.9845399388506368,,,4.452643241126107,,,"Felix Doubront",1478,467094
"Jon Edwards","- - -",16.2,-1.341931776566939,,,,,,2.391739112743433,,,,,,,"Jon Edwards",1483,457754
"John Lackey","STL",218,-3.9479706276673405,,2.130013656616211,,,-8.62211566369969,,3.725329055529251,,,-9.479638524802334,,,"John Lackey",1507,407793
"Oliver Pérez","- - -",41,8.87713017024047,,,,,11.89198501237476,-6.062391801313921,,,,10.380000114440918,,,"Oliver Perez",1514,424144
"David Ross","CHC",2,,,,,,,,-4.042105423776727,,,,,,"David Ross",1551,424325
"Sean Doolittle","OAK",13.2,5.57354064649372,,,,,6.5138092041015625,,-1.7477777269151475,,,7.443999735514323,,,"Sean Doolittle",1581,448281
"Francisco Rodríguez","MIL",57,-4.413380940755208,,,,,-8.097255799828506,,6.600197971457302,,,-6.128039966930043,,,"Francisco Rodriguez",1642,408061
"Javier López","SFG",39.1,,,,,,10.064440376142297,0.24951923810518706,-6.073181845925071,,,10.511500549316406,,,"Javier Lopez",1663,425657
"Chris Capuano","NYY",40.2,,,,,,11.477049643948952,-0.13688774498141543,-1.957073118628525,,,9.854143848735324,,,"Chris Capuano",1701,425626
"Dan Haren","- - -",187.1,-4.826988526792121,,1.846909083099879,-4.51372543035769,,-7.686257766068348,,,4.224355061848958,,,,,"Dan Haren",1757,429717
"Kevin Correia","PHI",23.1,-3.130722965102598,,0.45038461685180664,,,-6.995068693814212,1.9639423076923077,5.444166564941407,,,-7.57066650390625,,,"Kevin Correia",1767,429781
"Chin-hui Tsao","LAD",7,-5.137307387131911,,,,,-7.331250190734863,0.383333306563528,3.9099998474121094,,,-7.7477773030598955,,,"Chin-hui Tsao",1776,425835
"Kevin Gregg","CIN",10.2,-7.3458335182883525,,-0.6191999816894531,-7.143750190734863,,,,3.6641667683919272,,,,,,"Kevin Gregg",1793,276514
"Neal Cotts","- - -",63.1,2.8494859499352,,,,,8.152474427834536,-1.4294297768453146,,,,3.7083332538604736,,,"Neal Cotts",1797,425840
"Matt Belisle","STL",33.2,-4.304600593975051,,,,,-7.180999755859375,0.8781502784332099,6.74358497475678,,,-3.9144443935818143,,,"Matt Belisle",1837,279571
"Edwin Jackson","- - -",55.2,-3.1780852386061413,,,,,-6.257561102146056,0.17872427618552628,1.8123404320250167,,,-9.027083396911621,,,"Edwin Jackson",1841,429719
"Jonny Gomes","ATL",1,,,,,,,,-4.720999908447266,,,,,,"Jonny Gomes",1845,430404
"Ryan Madson","KCR",63.1,-8.03902069509846,,-0.7146193330938165,,,-10.017499923706055,,,,,-8.896096567007211,,,"Ryan Madson",1852,425492
"Matt Moore","TBR",63,9.22219560731132,,2.724769240159255,,,12.31243236644848,,,-2.8540164134541497,,11.9767998046875,,,"Matt Moore",1890,519043
"David Aardsma","ATL",30.2,-4.745999849759615,,,-5.802758578596444,,,-0.028560001373291014,,,,,,,"David Aardsma",1902,430911
"Adam LaRoche","CHW",1,5,,,,,,2.9833332697550454,-5.253333409627278,,,4.081999969482422,,,"Adam LaRoche",1904,425560
"Jason Frasor","- - -",28,-2.942893958602112,,,,,-10.050000190734863,3.476893100923705,,,,-5.506700134277343,,,"Jason Frasor",1906,430630
"Matt Thornton","WSN",41.1,6.2982904343377974,,8.660432942708333,,,8.895800185785061,-0.2328113339981943,,,,,,,"Matt Thornton",1918,407819
"Zack Greinke","LAD",222.2,-1.6595838240335279,,,,,-6.431309509277344,3.415289119295234,6.238548120959051,,4.400000095367432,-6.746166826105442,,,"Zack Greinke",1943,425844
"Iván Nova","NYY",94,-5.838763233629638,,,,,-8.885926587915488,,3.152417528760302,,,-8.849758653755648,,,"Ivan Nova",1994,467100
"Buddy Carlyle","NYM",8,-4.598260851873868,,,,,-9.128621068494073,0.05437499284744263,,,,-6.337500095367432,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",232.2,0.9149531012865618,,,,,5.932499885559082,-2.1861581327047985,-1.0630178560086383,,,6.177272449840199,,,"Clayton Kershaw",2036,477132
"Justin Masterson","BOS",59.1,-3.6511805852254233,,,,,-8.259028877798967,9.410437792639941,,,,-2.391590811989524,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",149,7.621666859772246,,2.366091773623512,7.081386598926381,,5.8828125,1.5195833841959636,-4.426875220404731,,,5.132222069634332,,,"Jorge De La Rosa",2047,407822
"Jeremy Guthrie","KCR",148.1,-4.920997246162041,,-1.0402412440118458,,,-8.208096904139365,1.042835804953504,3.2118652194154027,,1.3156665166219075,-6.805197989586556,,,"Jeremy Guthrie",2072,425386
"Josh Wilson","DET",1,,,,,,,-0.731666644414266,7.409999847412109,,,-6.091111077202691,,,"Josh Wilson",2102,425543
"Adam Loewen","PHI",19.1,1.675426762278487,,,,,7.598108240076013,,-4.1971187268273304,,,5.426060532078599,,,"Adam Loewen",2134,429400
"Chris Narveson","MIA",30.1,5.6892242431640625,,0.41021052912661904,,,7.664814513406636,,-3.1253704494900174,,,6.831792291605248,,,"Chris Narveson",2141,429780
"Alfredo Simon","DET",187,-5.281491228410785,,-0.0031935355355662684,-7.049970626831055,,-8.977821780650395,-4.78000020980835,5.261753822440531,,-4.900731528677592,-6.421764598173254,,,"Alfredo Simon",2155,430580
"Chad Qualls","HOU",49.1,,,,,,-8.179448628597122,3.381290000890676,,,,-6.727999877929688,,,"Chad Qualls",2170,430589
"Ronald Belisario","TBR",8,-3.630000114440918,,,,,-8.520173976732337,0.91263158697831,,,,-7.428571428571429,,,"Ronald Belisario",2203,430613
"Adam Wainwright","STL",28,-2.812666591008504,,1.5001472354859344,,,-9.01586026923601,,8.231823191923255,,,-9.577500025431315,,,"Adam Wainwright",2233,425794
"Blaine Boyer","MIN",65,-3.703119400444381,,,,,-7.363358637971698,2.842173966117527,5.212841033935547,,,-7.811667124430339,,,"Blaine Boyer",2237,430641
"Brandon Gomes","TBR",59,-5.074250252016129,,,-6.592235271747295,,-7.464409295029528,4.738573960854974,5.713239642935739,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","LAD",29,-5.180714326746323,,,-5.83534261625107,,,,3.661702257521609,,,,,,"Joel Peralta",2332,407908
"Anthony Varvaro","BOS",11,-4.187631707442434,,,,,,,5.767110866970486,,,-5.856052599455181,,,"Anthony Varvaro",2385,460008
"Héctor Rondón","CHC",70,-4.975839043741172,,0.6131249666213989,,,-8.438077059659092,2.8710262900904606,8.109999656677246,,,-9.872778150770399,,,"Hector Rondon",2391,444468
"Cory Rasmus","LAA",20.2,-4.496122554856903,,,,,-6.803333282470703,2.765714372907366,5.269361617717337,,,-7.516316062525699,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",222,-2.6464992616234757,,,,,-7.3396594570768485,3.1328800223214284,10.259702776918317,,,-6.667770482931926,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",175.1,-5.509644287402461,,,,,-8.233114497795013,-0.026068371585291676,5.023185221354167,,,-8.18202663112331,,,"Lance Lynn",2520,458681
"Eric Surkamp","LAD",3.1,3.114482748097387,,,,,7.770000457763672,,-4.477142878941128,,,7.773333231608073,,,"Eric Surkamp",2540,474668
"Wandy Rodriguez","TEX",86.1,5.418631215106584,,,,,9.390392838237442,,-4.2418314056955415,,,9.570908831311511,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","ARI",26.2,-2.063372101894645,,0.6122387985684978,,,-6.793621063232422,8.024019727519914,8.19666682349311,,,-4.815135053686194,,,"Jhoulys Chacin",2608,468504
"Scott Atchison","CLE",19.2,-4.829210247909813,,,,,,3.8696841591282896,5.580293991986443,,,,,,"Scott Atchison",2642,425786
"Brian Matusz","BAL",49,4.870637183095894,,,,,8.953773354584316,-1.2406222873263888,-5.714219411214192,,,6.990823121197455,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",54.1,3.441178458077567,,-0.1549999952316284,,,8.30009332104264,,0.2517405159865754,,,7.295926129376447,,,"Brett Cecil",2660,446399
"Joba Chamberlain","- - -",27.2,-3.256723699210578,,,,,-6.805866495768229,1.1073743850789606,4.122459674703664,,,-7.937777837117513,,,"Joba Chamberlain",2692,501955
"Rick Porcello","BOS",172,-3.789161744156504,,,,,-8.291578336148648,1.2818404104735446,8.53785978618421,,,-6.944516568570523,,,"Rick Porcello",2717,519144
"Jake Brigham","ATL",16.2,-4.871908639223521,,,,,-7.991240501403809,0.67852276021784,5.655833562215169,,,-7.958181901411577,,,"Jake Brigham",2851,502010
"Ross Detwiler","- - -",58.1,7.42914591807636,,,,,10.878966809248599,-0.9299999979518404,2.047999954223633,,,9.697777868200232,,,"Ross Detwiler",2859,446321
"Santiago Casilla","SFG",58,-5.045167654152684,,,,,-8.633666020805704,0.4904065015839367,,6.168627570657169,,-8.981142752511161,,,"Santiago Casilla",2873,433586
"Luis Avilán","- - -",53.1,7.394516155283938,,5.941666682561238,,,9.782122708834134,,-5.157999975031072,,,9.262024682415419,,,"Luis Avilan",2882,501593
"Zach McAllister","CLE",69,-6.972520706049247,,-0.9150666427612305,,,-8.913255735885265,2.965348775996718,3.4844102298512176,,,-8.700000127156576,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",168.1,4.886941348805147,,,,,8.844295565642458,,,-3.04715250836418,,6.255798534844249,,,"Jeff Locke",2929,502046
"Josh Ravin","LAD",9.1,-2.9230302752870503,,,,,-5.675304114300272,4.09361097547743,,,,-4.409999847412109,,,"Josh Ravin",2951,502051
"Kenley Jansen","LAD",52.1,-2.997285679408482,,2.128422729682625,,,,3.7616867616952185,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",75.1,,,,,,11.307218542421497,0.7149090853604403,,,,12.894885835193453,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",228.2,-8.11697185063506,,-2.5654546564275567,,,,0.45859498293053524,3.2573431373962176,,,-9.048954634232954,,,"Max Scherzer",3137,453286
"David Price","- - -",220.1,6.5403383516418145,,0.21804494107707162,,,9.571132334462412,,,-5.557692531264308,,10.44879382372215,,,"David Price",3184,456034
"Will Harris","HOU",71,-1.0388622560362886,,2.7888135153149802,,,,,7.528968009774544,,,-4.102000045776367,,,"Will Harris",3192,501789
"Chris Young","KCR",123.1,-2.433387418294554,,,,,,2.5287891626358032,,,,-2.5983077122614935,,,"Chris Young",3196,432934
"Ervin Santana","MIN",108,-3.1220611750730995,,,,,-5.442333475748698,3.5872193375254064,,,,-5.544117647058823,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",186.2,5.546630527662194,,,,,9.150391373897623,-0.35045303328979616,-0.34060006141662597,,,9.494254664370889,,,"Francisco Liriano",3201,434538
"Jean Machi","- - -",58,-5.9410785803634125,,,,,-9.114761715843564,,5.6198888142903645,,,-6.356967852192541,,,"Jean Machi",3220,466948
"T.J. McFarland","BAL",40.1,9.073529411764707,,,,,11.702445278083701,-1.3679999718299278,,,,10.89863632664536,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",65.2,,,,,,9.210295690120223,-4.215113553133878,,,,,,,"Zack Britton",3240,502154
"Angel Castro","OAK",4,-4.6948077862079325,,,,,,,6.854666646321615,,,-6.9375,,,"Angel Castro",3243,502162
"Jeff Samardzija","CHW",214,-6.919339454004126,,-2.1792674459469548,-7.197955821295205,,-10.04560826558771,0.5607172262257543,1.8605925383391204,,,,,,"Jeff Samardzija",3254,502188
"Jordan Walden","STL",10.1,-8.665047781808036,,,,,,2.04999996366955,,,,-10.874964032854352,,,"Jordan Walden",3271,477229
"Roberto Hernandez","HOU",84.2,-5.772777686372471,,,,,-8.276718281370936,1.7192731641002537,,,,-6.890549744611011,,,"Roberto Hernandez",3273,433584
"Joe Smith","LAA",65.1,-10.21609865964114,,,,,-9.804881262400794,8.32853771391369,,,,-14.100000381469727,,,"Joe Smith",3281,501925
"Nate Adcock","CIN",18,-3.9402726606889202,,,,,-7.60845087615537,1.6806329654741892,,,,-5.740000152587891,,,"Nate Adcock",3282,502264
"Aníbal Sánchez","DET",157,-1.5829003687534995,,1.697812489100865,-6.914913054435484,,-6.224151501156363,3.3097435062767095,3.4226976971293603,,,-4.6014284406389505,,,"Anibal Sanchez",3284,434671
"Hector Noesí","CHW",32.2,-7.049551558821169,,,,,-8.913888454437256,-0.793458644608806,5.281578867059005,,,-9.460564644105974,,,"Hector Noesi",3292,456051
"Chris Hatcher","LAD",39,-3.354606074327863,,2.2576363303444604,-6.613166675233004,,-7.331228155838816,2.662097651784013,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",65.1,-6.692664728465258,,,,,-7.646991277145127,4.7618590786925745,8.979999542236328,,,-5.426666895548503,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",148.2,-4.036150720179426,,,,,-7.235449627803957,2.458753373887804,4.392448506875727,,,-6.016338079748019,,,"Matt Garza",3340,490063
"Cesár Ramos","LAA",52.1,8.590675891285212,,,,,9.837777879503038,-0.4622916645473904,-5.723871046496976,,,8.502000209263393,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","BAL",184,-4.84643620850271,,2.4000000953674316,-6.063013603076076,,-7.926233783537854,4.778208095396581,7.0314729817708335,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Díaz","CIN",60.1,-3.5885049596629077,,0.6320000171661377,,,-7.590196198108149,4.672682748189787,,,,-6.997746427294234,,,"Jumbo Diaz",3397,471822
"André Rienzo","MIA",19.2,-4.212777879503038,,2.231415875190127,,,-7.5699192170173895,2.1077777721263744,5.600232501362646,,,-6.569999694824219,,,"Andre Rienzo",3507,516589
"Danny Duffy","KCR",136.2,3.0997233500007453,,1.38739129771357,,,7.062830319194673,,-3.460142601407573,,-3.8188181790438565,8.627857320448932,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",113.1,-2.297887452891175,,3.240822043570446,-4.658181623979048,,-6.794890957628275,,9.470426810804264,,,-5.724013555617559,,,"Clay Buchholz",3543,453329
"Carlos Frías","LAD",77.2,-6.214515142765577,,0.024929581225757867,,,-9.066411455939798,,1.6086792046169065,,,-8.062075470978359,,,"Carlos Frias",3547,516910
"Liam Hendriks","TOR",64.2,-2.1591373723916734,,,,,-5.927608366935484,1.8014651567508013,3.4834694375797195,,,-4.337391397227412,,,"Liam Hendriks",3548,521230
"Clayton Richard","CHC",42.1,8.798333192482973,,,,,10.624505541698042,2.8540539097141577,1.2121621466971733,,,8.709545482288707,,,"Clayton Richard",3551,453385
"C.J. Wilson","LAA",132,5.423207792845912,,0.7252631739566201,,,9.741483449206804,-1.5916791318067864,-5.3375362082955915,,,7.735016161641374,,,"C.J. Wilson",3580,450351
"Brian Schlitter","CHC",7.1,-5.073077079577324,,,,,-7.456250277432528,0.5562499761581421,,,,,,,"Brian Schlitter",3599,489295
"Kyle Davies","NYY",2.1,-5.991923405573918,,1.4785713468279158,,,,,6.276666641235352,,,-9.359999656677246,,,"Kyle Davies",3642,434678
"Jim Johnson","- - -",66.2,-2.871808579627504,,,,,-8.515822586881368,,3.659595990421796,,,-8.658059760705749,,,"Jim Johnson",3656,462382
"Everett Teaford","TBR",5.2,5.980000157510081,,,,,12.149999618530273,0.07965517044067383,-3.241818167946555,,,7.248332977294922,,,"Everett Teaford",3732,501870
"Cesar Jimenez","- - -",23,8.673432150004823,,,,,,2.1222917238871255,,,,8.952999877929688,,,"Cesar Jimenez",3762,462945
"Mat Latos","- - -",116.1,-1.4931600921614998,,1.7903274969242546,0.2705970344258778,,-4.005432722243396,3.0074866106086238,3.6114936494208,,,-4.772027260548359,,,"Mat Latos",3815,502009
"Ricky Nolasco","MIN",37.1,-3.6658107310802013,,,-4.423749923706055,,-7.997377051681768,2.7585882137803472,9.472972972972974,,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","CHW",60.2,4.6202084223429365,,,,,9.875498650156853,-1.4400246702594521,-5.110668390447443,,,8.80552723643544,,,"Zach Duke",3840,435043
"Brett Oberholtzer","HOU",38.1,6.109333352481618,,,,,9.780806018460181,1.2021428971063524,,-0.26020406216991193,,8.343380350462148,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","ARI",188.2,-6.626190983243092,,,,,-8.7241455078125,1.5303089038745776,2.3190908720999053,,,-6.759083728278041,,,"Rubby De La Rosa",3862,523989
"Gavin Floyd","CLE",13.1,-3.0527926608248874,,-0.08181817965074019,,,-8.35407398365162,0.23999999119685247,5.701212102716619,,,-6.478333155314128,,,"Gavin Floyd",3886,425856
"Enrique Burgos","ARI",27,-3.8926172256469727,,,,,,3.799767545951429,,,,,,,"Enrique Burgos",3895,542609
"Casey Fien","MIN",63.1,-1.7320647594975491,,,,,-5.430322462512601,-0.1446403274744018,7.0888824462890625,,,-1.4199999570846558,,,"Casey Fien",3926,502272
"David Carpenter","- - -",24.2,-6.681538824665591,,,,,,3.0765088626316617,,,,-8.510000228881836,,,"David Carpenter",3959,502304
"Edward Mujica","- - -",47.1,-4.715215617212756,,,-5.981817948190789,,-8.731182795698924,4.421095019709455,,-1.7899999618530273,,,,,"Edward Mujica",3970,465629
"Edinson Volquez","KCR",200.1,-7.1498063610446065,,,,,-9.592116683697094,,,5.149580239642971,,-7.3779706954956055,,,"Edinson Volquez",3990,450172
"Allen Webster","ARI",31,-4.711907838520251,,,,,-7.591034637100395,2.944266662597656,6.932856968470982,,,-6.975237891787574,,,"Allen Webster",3993,543903
"Enny Romero","TBR",30,8.62114990234375,,2.924406924490201,,,10.585000038146973,1.3080555597941081,,,,11.824999491373697,,,"Enny Romero",4001,544836
"Marcus Hatley","STL",1.1,,,-4.699999809265137,,,-8.426666895548502,-0.4035293915692498,,,,,,,"Marcus Hatley",4002,502281
"Yusmeiro Petit","SFG",76,-2.57354257560452,,0.6162903078140751,,,,0.5527841177853671,6.587764398838447,,,-4.027415578679521,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","LAA",180.2,,,0.7214076162433345,,,8.313584707084573,-1.1521568447935815,-3.2457144601004466,,,10.28107869877751,6.751428331647601,,"Hector Santiago",4026,502327
"Steve Johnson","BAL",5.1,-1.5234042228536402,,,,,,2.625,6.7828570774623325,,,-5.381249904632568,,,"Steve Johnson",4053,489002
"Brian Duensing","MIN",48.2,6.054807614057492,,,,,9.684395082535282,-2.0265713936941965,-3.0377965377548994,,,10.394444056919642,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",68,-5.2286097778867715,,,,,-8.573287336793664,1.7026078766467525,,,,-4.67818173495206,,,"Pedro Strop",4070,467008
"Junichi Tazawa","BOS",58.2,-3.5429268547882184,,,,-5.7370555897049496,-6.269999980926514,5.5211537679036455,7.180000305175781,,,-5.827499866485596,,,"Junichi Tazawa",4079,547749
"Erik Cordier","MIA",12.1,-5.103416951497396,,,,,-6.650000095367432,0.7603529986213236,,,,,,,"Erik Cordier",4086,449170
"James Russell","CHC",34,5.1656307186092345,,1.280399932861328,,,8.268651383646418,-1.317536284958107,-3.6826784951346263,,,5.250933430989583,,,"James Russell",4089,460701
"Luke Gregerson","HOU",61,-2.1289687156677246,,0.47294117422664866,,,-4.587377352977362,4.8948974609375,1.5499999523162842,,,-3.77999995304988,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","STL",61,-4.159296332465278,,,,,-7.946160452706473,1.0835588343003217,3.3841175752527572,,4.099999836512974,-5.071147480949026,,,"Carlos Villanueva",4138,453646
"Derek Holland","TEX",58.2,4.270000076293945,,,,,9.347116083076376,2.443952183523578,,-0.3507826100225034,,8.308222113715278,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",229,-5.262928786787015,,,,,-8.32136563876652,2.8856217217517695,5.694828860206749,,,-10.008742230493318,,,"Jake Arrieta",4153,453562
"Jered Weaver","LAA",159,-1.8603871149647517,,1.6232500076293945,,,-6.255762024562891,4.665532797062929,7.060337546171435,,,-6.493156031558388,,,"Jered Weaver",4235,450308
"Shane Robinson","MIN",1,,,,,,,-2.390000104904175,-2.9242856161934987,,,-3.706666628519694,,,"Shane Robinson",4249,453203
"David Huff","LAD",6,5.492615450345553,,2.540000057220459,,,,-0.8149999976158142,,,,6.475908973000267,,,"David Huff",4257,453307
"David Hernandez","ARI",33.2,-5.9697754688752,,,,,-8.295999755859375,,7.764766514858353,,,-5.235454559326172,,,"David Hernandez",4259,456696
"Mark Melancon","PIT",76.2,-1.3133916254643794,,2.6834881601378533,-1.6866668065388997,,,,,4.129155020878232,,,,,"Mark Melancon",4264,453343
"Manny Parra","CIN",32.1,7.648524550140881,,,7.328461280235877,,9.491999955610796,0.3244047619047619,,,,,,,"Manny Parra",4279,448159
"Matt Albers","CHW",37.1,-6,,,,,-9.603556097510026,1.3501785823277064,3.3130001068115233,,,-5.610965126439145,,,"Matt Albers",4300,458006
"Justin Wilson","NYY",61,4.286411898743872,,0.4863173688044313,,,7.8675445882451065,4.4520000457763675,-1.9858823290058212,,,,,,"Justin Wilson",4301,458677
"Kyle Drabek","CHW",5.1,-3.397999954223633,,-0.06800001263618469,,,-7.191666920979817,1.1449999809265137,4.2120002746582035,,,-7.2220001220703125,,,"Kyle Drabek",4359,475138
"Craig Breslow","BOS",65,7.124669728898242,,,,,10.11339633869675,1.2663663909548806,-1.7121276043831033,,,7.42200822332298,,,"Craig Breslow",4363,444520
