Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Alex Meyer","MIN",2.2,132.47622254992913,350.6119001284009,37.78429290884186,637.0684955929137,99.55381600864625,263.4793824678417,133.11602780603062,203.5586012113944,97.41926892852072,65.36254768737454,411.1404493014864,344.4501167682287,201.94734621087974,0,28.185914905001063,250.48371470507038,"Alex Meyer",12833,543542
"Jonny Gomes","ATL",1,114.14252358066956,0,,922.0098509365461,80.53671861086694,0,199.20582290465828,230.9683281340775,167.19416975515642,85.58102241872557,462.6733816934518,372.3112176256331,180.64804210811988,94.83875936762351,0,245.04965662433546,"Jonny Gomes",1845,430404
"Kyuji Fujikawa","TEX",1.2,70.65409653847507,0,,509.65559844837463,62.2211350054039,0,114.0994524051691,93.05550698227331,68.19348824996452,0,385.8390775733421,281.3655651293645,202.65478068742001,80.44070184264052,0,238.5559186713113,"Kyuji Fujikawa",14443,493117
"Michael Kohn","ATL",4.2,97.83648210633827,392.535847497357,24.924213632721305,0,101.73059195494878,408.1596755139351,0,98.98646005776344,0,136.92963586996086,0,139.47349675693528,192.2475481530016,0,48.032333653318936,238.24272147986116,"Michael Kohn",8505,543409
"Dario Álvarez","NYM",3.2,62.2596541270868,83.26527954778491,74.77264097293654,502.91523807519684,50.86529573586424,68.02661150856783,124.50363931541142,125.98291830981086,83.59708487757821,78.99786672165777,330.0502222445552,298.45749176989233,208.33959596831158,72.95289142000794,33.25315391804315,212.06220275373272,"Dario Alvarez",14239,516714
"Adam Rosales","TEX",2,58.87839132173016,155.8276969290472,37.78429290884186,849.4256733836547,49.776908004323126,131.73969123392084,88.74401853735374,116.31933935551812,0,0,214.35496132634148,406.09668386125406,181.77393690908238,0,64.42494819322579,204.4765017182668,"Adam Rosales",9682,489267
"Jeff Francoeur","PHI",2,57.07126179033478,457.95833276718486,12.462106816360652,461.00492546827303,43.92911897871634,352.5015377676023,56.91594940133092,153.97888542271832,0,114.10802984599087,230.72098311927803,363.45479061151053,284.1638079800143,79.03229915689037,36.02425013191645,204.20804698273818,"Jeff Francoeur",4792,425796
"Jon Edwards","- - -",16.2,151.96932670866332,296.14137697902737,51.55543032728397,216.92740252917727,142.9085264374032,278.3896050978266,81.12810805702458,129.81001514911716,82.06067347818338,121.18410412428504,109.44948788997665,165.32053167334558,141.24371243615158,64.9938011749922,41.397355232529684,201.00830043433385,"Jon Edwards",1483,457754
"Jose De Paula","NYY",3.1,70.65414202069483,373.986856040997,18.89214645442093,254.82796326469636,66.3692105065078,351.30584241219094,72.60874243965306,139.5833503274572,42.62093015622782,137.2613501983911,66.7069693808749,226.1260875978308,203.38237168126443,53.627134722641756,50.10829311433804,190.8447348225422,"Jose De Paula",5744,517059
"Nick Franklin","TBR",1,0,0,,849.4256733836547,0,0,199.67404170904592,232.63867871103625,136.38697649992903,105.5856539670867,460.8152744886228,487.6757348448166,299.24530718178613,80.44070184264052,37.58121972300987,190.8447348225422,"Nick Franklin",10166,545338
"Chad Jenkins","TOR",3.2,64.23091666427332,254.9905557221282,25.18952858070505,231.66134644147297,58.561067830452664,232.48180774988455,85.57458930387682,126.89371473758646,61.99408022724047,119.35769577097697,121.0009541295048,197.994633803902,191.5957949617062,40.22035092132026,56.371829810002126,190.8447348225422,"Chad Jenkins",10326,554432
"Ichiro Suzuki","MIA",1,0,0,,0,0,0,159.36465832372662,153.97888542271832,133.75533580412514,68.46481793498043,237.18742070421607,83.095929467703,194.05398668947095,94.83875936762351,43.229100331216145,183.78724246825158,"Ichiro Suzuki",1101,400085
"Dan Winkler","ATL",1.2,136.97108054712413,183.1834029857966,74.77264097293654,1106.412243186631,120.80507839952072,161.5632052409863,113.83189880266184,138.58104974492164,0,136.92963586996086,277.6041349136445,477.46389581443935,133.4372635329828,0,86.45820066243229,183.78724246825158,"Dan Winkler",12237,595465
"John Cornely","ATL",1,114.14252358066956,305.30555517812326,37.38632048646827,922.0098509365461,69.03147295696586,184.64366202469375,199.20582290465828,307.95777084543664,167.19416975515642,0,925.3467633869036,451.1756134507716,219.62194559253504,94.83875936762351,43.229100331216145,183.78724246825158,"John Cornely",12364,607405
"Kevin Chapman","HOU",5.1,176.63527924802122,175.30626353585376,100.75811439838877,159.26740869020847,181.0069378807765,179.64503302174774,84.07328071959827,101.77948260137741,102.29023237494677,122.55477684519663,87.00344514527036,105.9459399212265,92.9294888321527,87.75349287536748,40.997694222784645,182.16997422686313,"Kevin Chapman",11240,502087
