Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"R.A. Dickey","TOR",214.1,-1.0365491443210177,,,,,,,,,-1.4406891969534068,,,0.42257079077459997,"R.A. Dickey",1245,285079
"Steven Wright","BOS",72.2,1.7375500221562579,,,,,,,-2.7325768776930093,,,,,0.15196581499292217,"Steven Wright",8185,453214
"Neftalí Feliz","- - -",48,-1.0439969142446053,,,,,0.9735750034451485,0.0009742351846957425,0.43231863528490067,,,1.794461577625598,,,"Neftali Feliz",18,491703
"Xavier Cedeño","- - -",46,-0.7878042000990647,,,3.72450090944767,,-4.227339304410494,,2.817950615038474,,,1.9708635906378429,,,"Xavier Cedeno",36,458584
"Jason Marquis","CIN",47.1,,,,,,-2.0874916857883563,-0.5068292617797852,,,,-1.250466922434365,,,"Jason Marquis",105,150302
"Rafael Betancourt","COL",39.1,0.1742246409355126,,0.35866229039318154,,,,-2.312013658426576,,,,0.022717188112437725,,,"Rafael Betancourt",177,429783
"Mark Buehrle","TOR",198.2,0.6422554981339508,,-0.812871946880292,,,-1.0152640550032905,,0.7071932816406503,,,0.647887622608858,,,"Mark Buehrle",225,279824
"Bartolo Colon","NYM",194.2,-0.7678971990295078,,,,,0.796456939251996,-1.6155469589508495,-0.954839214682579,,,-0.3038486522255522,,,"Bartolo Colon",375,112526
"CC Sabathia","NYY",167.1,0.13490751144285582,,-5.873878672719002,,,-1.1846199516178102,-0.8860215273770419,,,,0.5854162129950017,,,"CC Sabathia",404,282332
"Fernando Rodney","- - -",62.2,-2.4902299953543623,,,,,-0.7301666407378572,,,,,0.9850728795641944,,,"Fernando Rodney",494,407845
"A.J. Burnett","PIT",164,-1.406666350691286,,,,,0.5903077049133105,,,-0.39896896534514,,0.07457177252529963,,,"A.J. Burnett",512,150359
"Jason Grilli","ATL",33.2,-0.02204188360617711,,,,,-4.105467597643534,2.1029309155469273,,,,-4.601837694644928,,,"Jason Grilli",521,276351
"Jeremy Affeldt","SFG",35.1,,,,,,-2.1992947896321615,,1.158176317359462,,,2.740921328465144,,,"Jeremy Affeldt",583,346793
"Grant Balfour","TBR",4.1,2.163733974579842,,-17.42873787879944,,,0.1345907204917499,-5.028328057881948,-2.881050606568654,,,21.865861117839813,,,"Grant Balfour",718,346797
"LaTroy Hawkins","- - -",38.2,0.2168610692024231,,,,,4.045424610376358,-1.0724482702070408,-12.077190726995468,,,1.389455558224158,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","MIL",152.1,-9.184415886799496,,,,,-1.4400880847505146,0.3262286046073814,-2.0637108411403062,,,-0.05736061953064194,,,"Kyle Lohse",739,346798
"Bruce Chen","CLE",6.1,3.72450090944767,,,,,-5.174935538813753,-6.461426374074575,-8.462011272257024,,3.72450090944767,-4.293031990528107,,,"Bruce Chen",769,136600
"Randy Choate","STL",27.1,-2.0917338629563647,,,,,-0.6286246952040371,0.9976839366024488,,,,,,,"Randy Choate",813,329092
"Scott Carroll","CHW",36.2,-5.7153763193072695,,-1.269515037536621,,,0.5268174209361411,0.22350478431452875,2.583615323330494,,,-2.650417659593665,,,"Scott Carroll",888,453222
"Tim Hudson","SFG",123.2,-0.26118499728349537,,0.6636648954305966,0.41821153411542733,,-0.9694023828053119,,2.527707634970199,,,,,,"Tim Hudson",921,218596
"Barry Zito","OAK",7,-6.1889199415842695,,,,,-5.185434647968838,,-6.964887380599976,,,2.0692944526672363,,,"Barry Zito",944,217096
"Randy Wolf","DET",34.2,-2.979657637704279,,,,,-3.0449554031970454,0.9139217044177809,-0.11853972046645646,,,-1.759580047666163,,,"Randy Wolf",976,150116
"Joe Beimel","SEA",47.1,-0.8413103648594447,,,,,0.27185532882923386,-2.186253901278035,-1.036233242068972,-3.492240607738495,,0.6220900837112875,,,"Joe Beimel",979,346847
"Aaron Thompson","MIN",32.1,0.20863998920545665,,,,,,1.4650382756189324,-24.726414680480957,,,-0.06670691072940826,,,"Aaron Thompson",999,457744
"Ryan Vogelsong","SFG",135,-0.22964018558148092,,-3.492240607738495,,,-0.8592940496731989,0.6046679825849937,-0.19874390523145152,,,-2.547365848464195,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","SFG",110.2,1.907754561480354,,0.9301284361167773,,,-1.4184657858793068,2.5449658262318575,0.10897831385394177,,,-0.81508925982884,,,"Jake Peavy",1051,408241
"Rafael Soriano","CHC",5.2,-4.6035816794947575,,2.7960063780055324,,,-5.051792412996292,-2.658785879611969,-1.580752929051717,,,,,,"Rafael Soriano",1100,400089
"Ichiro Suzuki","MIA",1,3.72450090944767,,,,,,,5.602098256349564,,,-14.088682333628336,,,"Ichiro Suzuki",1101,400085
"Marco Estrada","TOR",181,0.6038093182348436,,-0.910879125422482,,,,,-0.22547008278213926,,,1.6087697034964532,,,"Marco Estrada",1118,462136
"Jerome Williams","PHI",121,-3.072532696306165,,0.668559189072114,,,-1.2676471318954077,-1.059463871894656,-4.029613693660878,,,-1.3704698685317012,,,"Jerome Williams",1137,425532
"Tommy Hunter","- - -",60.1,1.7028597700239414,,3.016417473554611,,,-2.456128322583739,0.6640849635004997,0.5201502259806953,,,-2.3963309824466705,,,"Tommy Hunter",1157,488984
"Adam Ottavino","COL",10.1,7.748727997144063,,-2.875840663909912,,,3.939209287128751,5.1552961457450435,,,,,,,"Adam Ottavino",1247,493603
"Colby Lewis","TEX",204.2,-0.5666680721554496,,,,,-0.6701259325582085,0.6873632980896546,-1.2185449711978436,,,0.9449116537504108,,,"Colby Lewis",1259,407890
"Nick Hagadone","CLE",27.1,-1.3780806592838493,,3.7487710316975913,,,,0.8160706176314243,,,,,,,"Nick Hagadone",1351,444935
"Andrew Bailey","NYY",8.2,-2.0478930473327637,,0.2823827995194329,,,,,-2.4176473202912705,,,-1.881575584411621,,,"Andrew Bailey",1368,457732
"Charlie Furbush","SEA",21.2,5.030708617352424,,,,,1.2811721288240874,0.697621908681146,2.87701171987197,,,-2.3963309824466705,,,"Charlie Furbush",1370,518703
"Joaquín Benoit","SDP",65.1,1.8049400679919183,,,,,-4.810361745880871,1.3739877146453106,,,,1.8175742995571083,,,"Joaquin Benoit",1437,276542
"Aaron Harang","PHI",172.1,0.5352249816434468,,,,,-0.47265902675431354,-0.7996778958142415,-2.318348667838357,,,-2.7632085208235115,,,"Aaron Harang",1451,421685
"Felix Doubront","- - -",75.1,-3.548847199052643,,0.011676389899029829,,,0.04257230382216604,,-0.09784577814347904,,,2.1334013290342257,,,"Felix Doubront",1478,467094
"Jon Edwards","- - -",16.2,-3.1271534209901635,,,,,,2.0170802655427353,,,,,,,"Jon Edwards",1483,457754
"John Lackey","STL",218,0.6410139911579636,,-0.39727710187435156,,,1.5682506856534502,,0.36348762736978757,,,0.0857446387589696,,,"John Lackey",1507,407793
"Oliver Pérez","- - -",41,-0.5812395548989587,,,,,-1.3230107212794646,1.5253641388633035,,,,0,,,"Oliver Perez",1514,424144
"David Ross","CHC",2,,,,,,,,6.9819337443301555,,,,,,"David Ross",1551,424325
"Sean Doolittle","OAK",13.2,0.36734411020598345,,,,,4.0047625700632725,,-2.0842416418923273,,,1.262083351612091,,,"Sean Doolittle",1581,448281
"Francisco Rodríguez","MIL",57,-2.662707964579264,,,,,0.6744289543570542,,0.3376045144430482,,,5.014917525378141,,,"Francisco Rodriguez",1642,408061
"Javier López","SFG",39.1,,,,,,2.946927840031158,3.0134719151716967,3.4438406879251655,,,-7.02701210975647,,,"Javier Lopez",1663,425657
"Chris Capuano","NYY",40.2,,,,,,-1.258182368293312,-0.0000742017006387516,-1.7336865750754753,,,-3.6848176250141624,,,"Chris Capuano",1701,425626
"Dan Haren","- - -",187.1,-0.013468169043723806,,0.9248028098533451,-2.3214907038445567,,0.13375388332671184,,,-1.1657007419279892,,,,,"Dan Haren",1757,429717
"Kevin Correia","PHI",23.1,0.8295900850410921,,-10.43498607782217,,,-4.750899745993419,-0.9315062027711134,0.026704513778289158,,,-4.026366233825684,,,"Kevin Correia",1767,429781
"Chin-hui Tsao","LAD",7,-3.134309328519381,,,,,-12.619893252849579,-5.288969424732945,0.7475726306438446,,,-11.385964022742376,,,"Chin-hui Tsao",1776,425835
"Kevin Gregg","CIN",10.2,-2.397609840739857,,2.737973213195801,0.2878943458199501,,,,-1.5427087744077048,,,,,,"Kevin Gregg",1793,276514
"Neal Cotts","- - -",63.1,-0.4056112858179574,,,,,-1.3053292265305152,0.41856291496732134,,,,-1.4856367061535516,,,"Neal Cotts",1797,425840
"Matt Belisle","STL",33.2,2.0006350529046704,,,,,-0.387112021446228,-0.19969819598115246,-1.1013332402931069,,,-12.865845362345377,,,"Matt Belisle",1837,279571
"Edwin Jackson","- - -",55.2,0.9281839173813162,,,,,-6.828526171242319,1.092526610986686,1.0534478945935026,,,6.089027722676596,,,"Edwin Jackson",1841,429719
"Jonny Gomes","ATL",1,,,,,,,,-11.763710975646973,,,,,,"Jonny Gomes",1845,430404
"Ryan Madson","KCR",63.1,0.652128376372873,,-0.4775427959182046,,,-5.3179750839869175,,,,,3.5081404906052813,,,"Ryan Madson",1852,425492
"Matt Moore","TBR",63,-0.856041785578785,,0.9874722590813271,,,-2.827283176215919,,,-0.1594894245022633,,-2.2011907577514647,,,"Matt Moore",1890,519043
"David Aardsma","ATL",30.2,-0.7719927567702073,,,-4.698274053376297,,,4.148383331298828,,,,,,,"David Aardsma",1902,430911
"Adam LaRoche","CHW",1,31.55338764190674,,,,,,11.080114046732586,-2.4741222461064654,,,2.8881755471229553,,,"Adam LaRoche",1904,425560
"Jason Frasor","- - -",28,0.5849551808214334,,,,,-2.3963309824466705,-0.5940643329064823,,,,0.4000358134508133,,,"Jason Frasor",1906,430630
"Matt Thornton","WSN",41.1,1.8512746265956332,,-2.434522906939189,,,2.9489945202338985,-0.42002709969034735,,,,,,,"Matt Thornton",1918,407819
"Zack Greinke","LAD",222.2,1.503038642597131,,,,,0.5288336053490639,2.966224473204482,-0.22666121351307836,,3.059782460331917,3.25764377100938,,,"Zack Greinke",1943,425844
"Iván Nova","NYY",94,-2.602484706433839,,,,,-0.19873451478410478,,0.24517656682611824,,,-2.6013874145875495,,,"Ivan Nova",1994,467100
"Buddy Carlyle","NYM",8,0.3382740461308023,,,,,2.4453397454886603,-1.8497109413146973,,,,-0.2982591278851032,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",232.2,1.3786734860990748,,,,,1.8968991935253143,1.8988325133177029,2.837516350474784,,,-6.642205064946954,,,"Clayton Kershaw",2036,477132
"Justin Masterson","BOS",59.1,-2.8903471099005804,,,,,-1.3203632956727596,0.5148121202834929,,,,-1.8396672877398403,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",149,-0.601272798527432,,-1.3517374084109353,1.3531317447592146,,0.6105465814471245,-0.7768645261724789,-0.3893342696958118,,,1.2856166395876143,,,"Jorge De La Rosa",2047,407822
"Jeremy Guthrie","KCR",148.1,-0.6107432692200988,,-2.453601288411956,,,-2.238444455208317,-0.35023155497081243,-1.1388730330794465,,-30.54182529449463,-0.1101049013657145,,,"Jeremy Guthrie",2072,425386
