Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Wyatt Mathisen","ARI",0.25,0.5,0.25,0.25,0.5,0,0,1,9,3,7,10,0.25,0.5,0.25,0,0,1,"Wyatt Mathisen",14555,621500
"Mitch Garver","MIN",0.25,2,0.25,0.5,0.25,0,0,0,0,6,8,14,0.25,0.75,0,0,0,1,"Mitch Garver",15161,641598
"David Peralta","ARI",0.5,1,0.428571428,0.285714285,0.285714285,0,0.5,1,9,9,19,28,0.42857143,0.42857143,0.14285714,0,0.14285714,0.85714286,"David Peralta",2136,444482
"Luis Sardinas","- - -",0.14285714285714285,2.5,0,0.714285714,0.285714285,0,0,2,9,8,16,24,0.42857143,0.57142857,0,0.14285714,0,0.85714286,"Luis Sardinas",13153,596143
"José Peraza","- - -",0.42857142857142855,1,0.428571428,0.285714285,0.285714285,0.5,0,1,5.400002156496909,12,17,29,0.42857143,0.28571429,0.28571429,0.14285714,0,0.85714286,"Jose Peraza",13593,606299
"Justin Turner","LAD",0.4,1,0.2,0.4,0.4,0,0,0,0,1,9,10,0.6,0,0.4,0.2,0,0.8,"Justin Turner",5235,457759
"Logan Porter","SFG",0.25,3,0.2,0.6,0.2,0,1,5,45,6,9,15,0.8,0.2,0,0,0.2,0.8,"Logan Porter",20626,682515
"Jon Jay","CHC",0.25,0,0.5,0,0.5,0.5,0,0,0,6,10,16,0.75,0,0.25,0.25,0,0.75,"Jon Jay",5227,445055
"Dee Strange-Gordon","WSN",0.3333333333333333,0.333333333,0,0.25,0.75,0,0.333333333,1,9,16,12,28,0.75,0.25,0,0.25,0,0.75,"Dee Strange-Gordon",8203,543829
"Jonathan Schoop","DET",0.25,0.5,0.25,0.25,0.5,0,0,2,13.500003218651585,4,13,17,0,0.75,0.25,0,0.25,0.75,"Jonathan Schoop",11265,570731
"Albert Almora Jr.","NYM",0,1,0,0.5,0.5,0,0.5,0,0,13,15,28,0.5,0.5,0,0,0.25,0.75,"Albert Almora Jr.",14109,546991
"David Bote","CHC",0.25,1,0,0.5,0.5,0,0,1,9,8,7,15,0.25,0.75,0,0,0.25,0.75,"David Bote",14593,623520
"Joshua Fuentes","COL",0.25,1,0.5,0.25,0.25,0,0,0,0,3,6,9,0.5,0.25,0.25,0,0.25,0.75,"Joshua Fuentes",16885,658069
"Nate Eaton","- - -",0.5,5,0.25,0.625,0.125,0,0,0,0,15,21,36,0.5,0.375,0.125,0,0.25,0.75,"Nate Eaton",25055,681987
"Will Wilson","CLE",0.14285714285714285,0.25,0.375,0.125,0.5,0,0.25,0,0,11,15,26,0.625,0.25,0.125,0,0.25,0.75,"Will Wilson",25434,669717
"Jordan Jankowski","HOU",0.3333333333333333,0.333333333,0.142857142,0.214285714,0.642857142,0,0.333333333,12,24.923095206550602,33,57,90,0.53333333,0.4,0.06666667,0.06666667,0.2,0.73333333,"Jordan Jankowski",13313,543357
"Yadier Molina","STL",0.4444444444444444,1,0.454545454,0.272727272,0.272727272,0,0.666666666,0,0,13,27,40,0.36363636,0.45454545,0.18181818,0,0.27272727,0.72727273,"Yadier Molina",7007,425877
"Austin Nola","COL",0.6666666666666666,0.125,0.181818181,0.09090909,0.727272727,0.125,0.25,0,0,11,18,29,0.27272727,0.36363636,0.36363636,0.09090909,0.18181818,0.72727273,"Austin Nola",15941,543592
"Tzu-Wei Lin","BOS",0.5,0.333333333,0.428571428,0.142857142,0.428571428,0,0.333333333,0,0,7,15,22,0.28571429,0.28571429,0.42857143,0,0.28571429,0.71428571,"Tzu-Wei Lin",14678,624407
"José Lopez","TBR",0.42857142857142855,0.666666666,0.285714285,0.285714285,0.428571428,0,0,0,0,26,25,51,0.57142857,0.28571429,0.14285714,0,0.28571429,0.71428571,"Jose Lopez",22982,673111
"Jose Corniell","TEX",0.3333333333333333,0.75,0,0.428571428,0.571428571,0,0.25,3,16.20000617981193,12,29,41,0.14285714,0.57142857,0.28571429,0,0.28571429,0.71428571,"Jose Corniell",27984,692030
"David Ross","CHC",0,2,0,0.666666666,0.333333333,0,0,1,4.5,3,16,19,0.5,0.16666667,0.33333333,0,0.33333333,0.66666667,"David Ross",1551,424325
"Bill Hall","BOS",0,3,0,1,0,0,0,0,0,4,7,11,1,0,0,0,0.33333333,0.66666667,"Bill Hall",1605,407849
"Sam Marsonek","NYY",0.3333333333333333,0.333333333,0.333333333,0.166666666,0.5,0,0,1,6.750016696792419,10,13,23,0.16666667,0.83333333,0,0.16666667,0.16666667,0.66666667,"Sam Marsonek",2144,430564
"Drew Butera","- - -",0.35,1.714285714,0.095238095,0.571428571,0.333333333,0.142857142,0.142857142,5,7.4999975040563305,47,73,120,0.42857143,0.42857143,0.14285714,0.14285714,0.19047619,0.66666667,"Drew Butera",3411,460077
"Steve Tolleson","TOR",0.3333333333333333,0,0.333333333,0,0.666666666,0.5,0,5,45.00004827981407,5,8,13,1,0,0,0.33333333,0,0.66666667,"Steve Tolleson",4450,476270
"Josh Donaldson","NYY",0,0.5,0,0.333333333,0.666666666,0,0,3,27,4,7,11,0,1,0,0,0.33333333,0.66666667,"Josh Donaldson",5038,518626
"Evan MacLane","STL",0,2,0,0.666666666,0.333333333,0,1,3,27,12,11,23,1,0,0,0,0.33333333,0.66666667,"Evan MacLane",5576,449774
"Ian Kinsler","SDP",0.3333333333333333,1,0.666666666,0.333333333,0,0,0,2,18,12,15,27,1,0,0,0,0.33333333,0.66666667,"Ian Kinsler",6195,435079
"Sean Rodríguez","PHI",0,1,0.333333333,0.333333333,0.333333333,0,0,2,13.500003218651585,2,9,11,0.33333333,0,0.66666667,0,0.33333333,0.66666667,"Sean Rodriguez",6589,446481
"Martín Maldonado","- - -",0.45454545454545453,0.5,0.5,0.166666666,0.333333333,0,0.25,0,0,22,23,45,0.5,0.25,0.25,0,0.33333333,0.66666667,"Martin Maldonado",6887,455117
"Mike Belfiore","BAL",0.25,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0.666666666,0,0,16,18,34,0.5,0.16666667,0.33333333,0.16666667,0.16666667,0.66666667,"Mike Belfiore",9324,506988
"Sheldon Neuse","OAK",0.08333333333333333,0.571428571,0.083333333,0.333333333,0.583333333,0,0,0,0,12,21,33,0.25,0.5,0.25,0,0.33333333,0.66666667,"Sheldon Neuse",19635,641914
"Santiago Espinal","TOR",0.25,0.142857142,0.111111111,0.111111111,0.777777777,0.142857142,0.142857142,3,13.5,16,24,40,0.44444444,0.22222222,0.33333333,0.22222222,0.11111111,0.66666667,"Santiago Espinal",19997,669289
"Nathan Wiles","ATL",0.6666666666666666,1,0.666666666,0.166666666,0.166666666,0,0,0,0,8,16,24,0.33333333,0,0.66666667,0,0.33333333,0.66666667,"Nathan Wiles",25474,686249
"Grae Kessinger","HOU",0,0.5,0,0.333333333,0.666666666,0,0,0,0,3,8,11,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,"Grae Kessinger",25813,666197
"Jorge Guzmán","MIA",0.4444444444444444,0.75,0.363636363,0.272727272,0.363636363,0,0.5,0,0,42,38,80,0.54545455,0.27272727,0.18181818,0.09090909,0.27272727,0.63636364,"Jorge Guzman",17505,660422
"Trevor Oaks","KCR",0.4166666666666667,1.25,0.234042553,0.425531914,0.340425531,0.0625,0.0625,1,0.6585364321879801,85,162,247,0.40816327,0.3877551,0.20408163,0.08163265,0.28571429,0.63265306,"Trevor Oaks",16468,656805
"Reese McGuire","- - -",0.14285714285714285,0.5,0.25,0.25,0.5,0,0.25,1,4.5,10,14,24,0.5,0.25,0.25,0,0.375,0.625,"Reese McGuire",15674,624512
"Roel Ramírez","STL",0.75,1,0.25,0.375,0.375,0,1.333333333,0,0,21,23,44,0.625,0.25,0.125,0,0.375,0.625,"Roel Ramirez",16470,641995
"Tyler Ivey","HOU",0.3333333333333333,0.625,0.1875,0.3125,0.5,0,0.125,1,1.9285716913184698,24,55,79,0.1875,0.5625,0.25,0,0.375,0.625,"Tyler Ivey",20237,663959
"Ehire Adrianza","- - -",0.4166666666666667,0.5,0.307692307,0.23076923,0.461538461,0,0.166666666,2,6,20,31,51,0.61538462,0.15384615,0.23076923,0,0.38461538,0.61538462,"Ehire Adrianza",8418,501303
"Roman Quinn","PHI",0.48,1.5,0.423076923,0.346153846,0.23076923,0.166666666,0.166666666,1,1.7999999570846568,53,53,106,0.53846154,0.26923077,0.19230769,0.19230769,0.19230769,0.61538462,"Roman Quinn",13546,596451
"P.J. Conlon","NYM",0.4482758620689655,0.615384615,0.322580645,0.258064516,0.419354838,0.153846153,0.153846153,9,10.565213010533785,55,80,135,0.4516129,0.29032258,0.25806452,0.09677419,0.29032258,0.61290323,"P.J. Conlon",18213,664869
"Nicky Lopez","- - -",0.26666666666666666,0.6,0.111111111,0.333333333,0.555555555,0,0.3,3,7.36363770030771,32,34,66,0.55555556,0.22222222,0.22222222,0.11111111,0.27777778,0.61111111,"Nicky Lopez",19339,670032
"Jonny Gomes","ATL",0.5,0,0.2,0,0.8,0,0.25,1,9,8,12,20,0.4,0.4,0.2,0,0.4,0.6,"Jonny Gomes",1845,430404
"Fabio Castillo","LAD",0.6,2,0.6,0.4,0,0,0,0,0,11,19,30,0.6,0.4,0,0,0.4,0.6,"Fabio Castillo",2826,503566
"Aaron Hicks","LAA",0.25,0,0.2,0,0.8,0,0.25,0,0,5,13,18,0.6,0.4,0,0.2,0.2,0.6,"Aaron Hicks",5297,543305
"Rubén Tejada","STL",0,0,0.2,0,0.8,0,0.5,5,45,10,9,19,0.2,0.4,0.4,0,0.4,0.6,"Ruben Tejada",5519,514913
"Justin Freeman","CIN",0.25,0.666666666,0,0.4,0.6,0,0.333333333,0,0,6,10,16,0.6,0.2,0.2,0,0.4,0.6,"Justin Freeman",7568,543178
"Manny Barreda","BAL",0.25,0.25,0,0.2,0.8,0,0.25,10,33.75000804662896,18,30,48,0.2,0.6,0.2,0.1,0.3,0.6,"Manny Barreda",10148,518435
"Whit Merrifield","TOR",0.25,0.666666666,0,0.4,0.6,0,0.333333333,0,0,2,11,13,0,0.8,0.2,0.2,0.2,0.6,"Whit Merrifield",11281,593160
"Gary Sánchez","BAL",0.25,0.333333333,0.2,0.2,0.6,0,0.333333333,0,0,11,8,19,0.6,0.4,0,0.2,0.2,0.6,"Gary Sanchez",11442,596142
"Jon Berti","CHC",0.26666666666666666,0.285714285,0.4,0.133333333,0.466666666,0.142857142,0,3,7.363637640456744,24,27,51,0.33333333,0.46666667,0.2,0.06666667,0.33333333,0.6,"Jon Berti",12037,542932
"Anthony Bemboom","LAA",0.2222222222222222,0.4,0.3,0.2,0.5,0,0.2,0,0,14,23,37,0.5,0.4,0.1,0,0.4,0.6,"Anthony Bemboom",13854,621532
"José Rondón","CHW",0.4,1,0.2,0.4,0.4,0,0,0,0,7,8,15,0.4,0.4,0.2,0,0.4,0.6,"Jose Rondon",14140,602922
"Daniel Robertson","- - -",0.2,1.25,0.1,0.5,0.4,0,0,0,0,9,19,28,0.4,0.4,0.2,0,0.4,0.6,"Daniel Robertson",14145,621002
"A.J. Ladwig","MIA",0.3076923076923077,1.75,0.266666666,0.466666666,0.266666666,0.25,0.5,2,5.40000051498418,12,29,41,0.4,0.46666667,0.13333333,0.06666667,0.33333333,0.6,"A.J. Ladwig",16266,607609
"Yermín Mercedes","CHW",0.6,0,0.8,0,0.2,0,0,0,0,16,16,32,0.8,0.2,0,0,0.4,0.6,"Yermin Mercedes",17423,606213
"Adonis Rosa","NYY",0,0.666666666,0,0.4,0.6,0,0.333333333,0,0,15,17,32,0.4,0.2,0.4,0.2,0.2,0.6,"Adonis Rosa",17942,650738
"Brandon Mann","TEX",0.23076923076923078,0.375,0.185185185,0.222222222,0.592592592,0.0625,0.0625,4,4.319995220952553,58,87,145,0.2962963,0.48148148,0.22222222,0.22222222,0.18518519,0.59259259,"Brandon Mann",5172,448167
"Jason Miller","MIN",0.3333333333333333,0.272727272,0.176470588,0.176470588,0.647058823,0.09090909,0.181818181,3,6.749995172027226,35,53,88,0.35294118,0.23529412,0.41176471,0,0.41176471,0.58823529,"Jason Miller",3104,460654
"James Bourque","WSN",0.3125,0.857142857,0.235294117,0.352941176,0.411764705,0,0.142857142,3,5.785716330215145,53,52,105,0.41176471,0.35294118,0.23529412,0.05882353,0.35294118,0.58823529,"James Bourque",16668,630263
"Kevin Plawecki","- - -",0.11538461538461539,0.6,0.172413793,0.310344827,0.517241379,0,0.2,10,11.73913149955377,40,71,111,0.44827586,0.4137931,0.13793103,0.03448276,0.37931034,0.5862069,"Kevin Plawecki",13807,608700
"Ildemaro Vargas","WSN",0.17647058823529413,1.125,0.105263157,0.47368421,0.421052631,0,0.25,2,3.6,22,35,57,0.52631579,0.42105263,0.05263158,0.15789474,0.26315789,0.57894737,"Ildemaro Vargas",13324,545121
"Pasqual Coco","TOR",0.5714285714285714,0.5,0.571428571,0.142857142,0.285714285,0,0,0,0,23,21,44,0.42857143,0.28571429,0.28571429,0,0.42857143,0.57142857,"Pasqual Coco",1294,277412
"Jonathan Van Every","BOS",0.3333333333333333,0.2,0.142857142,0.142857142,0.714285714,0,0.2,0,0,12,17,29,0.42857143,0.14285714,0.42857143,0,0.42857143,0.57142857,"Jonathan Van Every",3409,457508
"Austin Romine","NYY",0.4,0.25,0.285714285,0.142857142,0.571428571,0,0.5,0,0,6,15,21,0.57142857,0,0.42857143,0,0.42857143,0.57142857,"Austin Romine",5491,519222
"David Murphy","- - -",0.3333333333333333,0,0.428571428,0,0.571428571,0,0.25,0,0,18,21,39,0.57142857,0.42857143,0,0,0.42857143,0.57142857,"David Murphy",6035,461815
"Adam Rosales","TEX",0,0.4,0,0.285714285,0.714285714,0,0.4,0,0,13,22,35,0.57142857,0.28571429,0.14285714,0,0.42857143,0.57142857,"Adam Rosales",9682,489267
"Brad Miller","TEX",0.16666666666666666,1,0.142857142,0.428571428,0.428571428,0,0.333333333,0,0,19,20,39,0.28571429,0.71428571,0,0.14285714,0.28571429,0.57142857,"Brad Miller",12775,543543
"Humberto Arteaga","KCR",0.16666666666666666,0.2,0.142857142,0.142857142,0.714285714,0,0.2,1,5.399989314100431,9,14,23,0.28571429,0.42857143,0.28571429,0.14285714,0.28571429,0.57142857,"Humberto Arteaga",13595,600858
"Travis Demeritte","DET",0.4,0.4,0,0.285714285,0.714285714,0,0.4,0,0,5,12,17,0.71428571,0.28571429,0,0.14285714,0.28571429,0.57142857,"Travis Demeritte",15958,641513
"Carlos Sanabria","HOU",0.3333333333333333,0.2,0.142857142,0.142857142,0.714285714,0,0.2,0,0,23,26,49,0.57142857,0.28571429,0.14285714,0.14285714,0.28571429,0.57142857,"Carlos Sanabria",16634,656004
"Jared Triolo","PIT",0.3333333333333333,0.25,0.285714285,0.142857142,0.571428571,0.25,0.25,0,0,11,12,23,0.28571429,0.28571429,0.42857143,0.14285714,0.28571429,0.57142857,"Jared Triolo",25807,669707
"Zac Kristofak","LAA",0.42857142857142855,4,0.285714285,0.571428571,0.142857142,0,0,0,0,16,23,39,0.28571429,0.57142857,0.14285714,0.14285714,0.28571429,0.57142857,"Zac Kristofak",27585,670219
"Scott Wiggins","TOR",0.5,1.333333333,0.222222222,0.444444444,0.333333333,0,0.333333333,0,0,17,28,45,0.44444444,0.44444444,0.11111111,0.11111111,0.33333333,0.55555556,"Scott Wiggins",1631,424364
"Ronald Herrera","NYY",0.25,3,0.111111111,0.666666666,0.222222222,0,0.5,0,0,18,27,45,0.66666667,0.33333333,0,0.11111111,0.33333333,0.55555556,"Ronald Herrera",15688,622703
"Kolton Ingram","LAA",0.375,0.666666666,0.117647058,0.352941176,0.529411764,0,0.222222222,5,8.43750050291422,44,56,100,0.5,0.27777778,0.22222222,0.11111111,0.33333333,0.55555556,"Kolton Ingram",26068,688427
"Fernando Hernandez","OAK",0.36363636363636365,0.6,0.272727272,0.272727272,0.454545454,0,0,4,12,38,43,81,0.36363636,0.45454545,0.18181818,0.09090909,0.36363636,0.54545455,"Fernando Hernandez",5536,467761
"Ryan Verdugo","KCR",0.7,1.25,0.181818181,0.454545454,0.363636363,0.25,0.25,0,0,24,31,55,0.81818182,0.18181818,0,0.09090909,0.36363636,0.54545455,"Ryan Verdugo",9154,489400
"Yu Chang","TBR",0.5,1,0.272727272,0.363636363,0.363636363,0,0.25,0,0,7,19,26,0.36363636,0.27272727,0.36363636,0.09090909,0.36363636,0.54545455,"Yu Chang",14773,644374
"Ryan Eades","- - -",0.2903225806451613,1.363636363,0.212121212,0.454545454,0.333333333,0.09090909,0.181818181,8,6.3529397509093,75,128,203,0.54545455,0.33333333,0.12121212,0.18181818,0.27272727,0.54545455,"Ryan Eades",14808,592280
"Nicholas Padilla","- - -",0.47619047619047616,0.666666666,0.545454545,0.181818181,0.272727272,0.166666666,0.166666666,0,0,59,80,139,0.36363636,0.31818182,0.31818182,0.13636364,0.31818182,0.54545455,"Nicholas Padilla",21327,656820
"Arturo Lopez","SDP",0.45454545454545453,0.714285714,0.076923076,0.384615384,0.538461538,0.142857142,0.285714285,1,3.8571433826369397,30,33,63,0.53846154,0.30769231,0.15384615,0.15384615,0.30769231,0.53846154,"Arturo Lopez",3319,445995
"Eli Villalobos","MIA",0.16666666666666666,0.5,0.307692307,0.23076923,0.461538461,0.166666666,0.166666666,0,0,32,39,71,0.30769231,0.46153846,0.23076923,0.15384615,0.30769231,0.53846154,"Eli Villalobos",20408,681871
"Joe Palumbo","TEX",0.3333333333333333,0.904761904,0.272727272,0.345454545,0.381818181,0.047619047,0.38095238,11,5.210525531187731,153,239,392,0.48214286,0.33928571,0.17857143,0.03571429,0.42857143,0.53571429,"Joe Palumbo",17035,643478
"Jeremy Walker","ATL",0.32142857142857145,2.285714285,0.178571428,0.571428571,0.25,0.142857142,0,4,3.8571441708783323,70,94,164,0.60714286,0.28571429,0.10714286,0.07142857,0.39285714,0.53571429,"Jeremy Walker",19981,668683
"Frank Schwindel","CHC",0.3076923076923077,0.09090909,0.294117647,0.058823529,0.647058823,0.181818181,0.363636363,0,0,13,29,42,0.35294118,0.41176471,0.23529412,0.11764706,0.35294118,0.52941176,"Frank Schwindel",15351,643524
"Brandyn Sittinger","ARI",0.14285714285714285,0.454545454,0.058823529,0.294117647,0.647058823,0.09090909,0.272727272,0,0,26,54,80,0.47058824,0.35294118,0.17647059,0.11764706,0.35294118,0.52941176,"Brandyn Sittinger",19192,670087
"Clayton Andrews","- - -",0.5384615384615384,1.166666666,0.235294117,0.411764705,0.352941176,0,0.666666666,0,0,38,64,102,0.47058824,0.52941176,0,0,0.47058824,0.52941176,"Clayton Andrews",23631,677076
"Travis Chick","SEA",0.3684210526315789,1.285714285,0.157894736,0.47368421,0.368421052,0.142857142,0,1,1.7999989700323276,66,77,143,0.36842105,0.31578947,0.31578947,0.15789474,0.31578947,0.52631579,"Travis Chick",4524,435458
"Eric Sogard","CHC",0.29411764705882354,0.272727272,0.263157894,0.157894736,0.578947368,0,0.181818181,0,0,26,42,68,0.31578947,0.42105263,0.26315789,0.10526316,0.36842105,0.52631579,"Eric Sogard",7927,519299
"D.J. Snelten","SFG",0.4117647058823529,3,0.157894736,0.631578947,0.210526315,0,0.5,0,0,44,65,109,0.63157895,0.26315789,0.10526316,0.05263158,0.42105263,0.52631579,"D.J. Snelten",15949,592769
"Anderson Severino","CHW",0.3684210526315789,2.4,0.105263157,0.631578947,0.263157894,0,0,1,1.227272940076124,54,79,133,0.42105263,0.31578947,0.26315789,0.15789474,0.31578947,0.52631579,"Anderson Severino",20582,644429
"Nick Avila","SFG",0.4166666666666667,0.5625,0.324324324,0.243243243,0.432432432,0.0625,0.125,9,6.942857521212852,81,144,225,0.36842105,0.39473684,0.23684211,0.05263158,0.42105263,0.52631579,"Nick Avila",25667,687014
"Anthony Claggett","- - -",0.5555555555555556,0.75,0.333333333,0.285714285,0.38095238,0,0.375,0,0,43,64,107,0.47619048,0.33333333,0.19047619,0.0952381,0.38095238,0.52380952,"Anthony Claggett",4116,488782
"Jose Trevino","- - -",0.42857142857142855,0.6,0.238095238,0.285714285,0.476190476,0.1,0,2,4.153846458570514,36,55,91,0.38095238,0.42857143,0.19047619,0.04761905,0.42857143,0.52380952,"Jose Trevino",16725,624431
"David Fry","CLE",0.3181818181818182,0.333333333,0.2,0.2,0.6,0,0.2,6,10.8,26,46,72,0.48,0.32,0.2,0.16,0.32,0.52,"David Fry",24934,681807
"Armando Gabino","- - -",0.4,0.65,0.153846153,0.333333333,0.512820512,0.05,0.2,2,2.1600000205993655,83,112,195,0.43589744,0.25641026,0.30769231,0.20512821,0.28205128,0.51282051,"Armando Gabino",3387,471803
"Karl Kauffmann","COL",0.3162393162393162,1.063829787,0.198347107,0.41322314,0.388429752,0.042553191,0.106382978,24,6.171428907744757,239,344,583,0.36885246,0.40163934,0.2295082,0.09016393,0.40163934,0.50819672,"Karl Kauffmann",27488,666154
"Jamie Burke","SEA",0.25,0.5,0.25,0.25,0.5,0,0,0,0,7,11,18,0.25,0.25,0.5,0,0.5,0.5,"Jamie Burke",6,406550
"Mark Grace","ARI",0,0,0,0,1,0,0.25,1,9,5,7,12,0.75,0,0.25,0.25,0.25,0.5,"Mark Grace",56,115007
"Dave Maurer","- - -",0.5,0.5,0.4375,0.1875,0.375,0.166666666,0.333333333,3,10.125002413988689,45,38,83,0.5,0.3125,0.1875,0.0625,0.4375,0.5,"Dave Maurer",394,276531
"Todd Frazier","NYM",0,0,0.5,0,0.5,0,0,0,0,6,7,13,0,1,0,0,0.5,0.5,"Todd Frazier",785,453943
"Albert Pujols","STL",0.25,1,0.333333333,0.333333333,0.333333333,0,1,0,0,11,16,27,0.5,0.33333333,0.16666667,0,0.5,0.5,"Albert Pujols",1177,405395
"Ross Gload","FLA",0,2,0,1,0,0,0,1,9,10,6,16,0.5,0.5,0,0,0.5,0.5,"Ross Gload",1538,340393
"Felix Sanchez","CHC",0.3333333333333333,0.5,0.25,0.25,0.5,0,0.5,5,27.00002768042541,21,19,40,0.25,0.75,0,0,0.5,0.5,"Felix Sanchez",1822,425485
"Eduardo Villacis","KCR",0.3333333333333333,1.2,0.3125,0.375,0.3125,0.2,0.2,1,2.700002768042541,30,36,66,0.5625,0.25,0.1875,0.1875,0.3125,0.5,"Eduardo Villacis",1922,433278
"Matt Whiteside","TOR",0.3333333333333333,1,0.166666666,0.416666666,0.416666666,0,0.6,2,4.909086653027402,41,57,98,0.66666667,0.16666667,0.16666667,0.16666667,0.33333333,0.5,"Matt Whiteside",1956,124209
"Marc Kroon","COL",0.3333333333333333,1.333333333,0.222222222,0.444444444,0.333333333,0.166666666,0.166666666,1,1.5000009536749228,75,63,138,0.36842105,0.26315789,0.36842105,0.11111111,0.38888889,0.5,"Marc Kroon",1964,117327
"Andy Marte","CLE",0,1,0.5,0.5,0,0,0,3,27,4,9,13,1,0,0,0,0.5,0.5,"Andy Marte",3203,429708
"John Baker","CHC",0,1,0,0.5,0.5,1,0,1,9,5,6,11,0.5,0,0.5,0.5,0,0.5,"John Baker",4756,434633
"Alexei Ramirez","CHW",0.25,1,0,0.5,0.5,0,0,0,0,8,20,28,0.25,0.5,0.25,0,0.5,0.5,"Alexei Ramirez",5133,493351
"Jesús Sucre","- - -",0.44,0.9,0.269230769,0.346153846,0.384615384,0.2,0.1,8,14.400003089905448,28,61,89,0.42307692,0.23076923,0.34615385,0.15384615,0.34615385,0.5,"Jesus Sucre",5942,491696
"Brendan Ryan","NYY",0.25,0.666666666,0.375,0.25,0.375,0,0,1,4.5,8,20,28,0.75,0.125,0.125,0.125,0.375,0.5,"Brendan Ryan",6073,453895
"James Houser","FLA",0.4,1,0.2,0.4,0.4,0,0.5,0,0,12,17,29,0.5,0.5,0,0.16666667,0.33333333,0.5,"James Houser",6113,446901
"Eduardo Núñez","BOS",0,0.333333333,0,0.25,0.75,0,0.333333333,3,27,5,9,14,0.25,0.5,0.25,0,0.5,0.5,"Eduardo Nunez",6848,456488
"Mike Schultz","ARI",0.5,1,0.5,0.5,0,0,0,0,0,4,8,12,0,0.5,0.5,0,0.5,0.5,"Mike Schultz",7057,449128
"Paul Janish","CIN",0.7,1.5,0.166666666,0.5,0.333333333,0,0.5,0,0,23,41,64,0.41666667,0.41666667,0.16666667,0,0.5,0.5,"Paul Janish",7412,457926
"Ben Zobrist","CHC",0,0,0.5,0,0.5,0,0,0,0,11,8,19,0,0.5,0.5,0.5,0,0.5,"Ben Zobrist",7435,450314
"Ike Davis","OAK",0.16666666666666666,3,0.333333333,0.5,0.166666666,0,0,0,0,10,16,26,0.5,0.16666667,0.33333333,0,0.5,0.5,"Ike Davis",8433,477195
"Brian Moran","- - -",0.41379310344827586,1.333333333,0.3,0.4,0.3,0,0.333333333,5,3.970589818865383,101,146,247,0.59375,0.125,0.28125,0.125,0.375,0.5,"Brian Moran",9646,572383
"Murphy Smith","TOR",0.35714285714285715,1.5,0.285714285,0.428571428,0.285714285,0,0,1,2.70000257492311,18,29,47,0.42857143,0.28571429,0.28571429,0.07142857,0.42857143,0.5,"Murphy Smith",9812,573166
"Chris Owings","- - -",0.4,0.333333333,0.454545454,0.136363636,0.409090909,0,0.222222222,1,2.454543246712582,21,42,63,0.45454545,0.45454545,0.09090909,0.04545455,0.45454545,0.5,"Chris Owings",10030,572008
"Nick Franklin","TBR",0.4,0.25,0.166666666,0.166666666,0.666666666,0.25,0.25,3,27,5,12,17,0.66666667,0.33333333,0,0.16666667,0.33333333,0.5,"Nick Franklin",10166,545338
"Melvin Mercedes","DET",0,3,0,0.75,0.25,0,0,1,4.5,9,14,23,0.25,0.75,0,0,0.5,0.5,"Melvin Mercedes",10181,542235
"John Ryan Murphy","- - -",0.3684210526315789,0.333333333,0.272727272,0.181818181,0.545454545,0.166666666,0.25,3,6.75,29,49,78,0.45454545,0.31818182,0.22727273,0.22727273,0.27272727,0.5,"John Ryan Murphy",10346,571974
"Rob Brantly","CHW",0,1,0,0.5,0.5,0,0.5,0,0,5,7,12,0.5,0.5,0,0,0.5,0.5,"Rob Brantly",10655,542963
"Jared Hoying","TEX",0,0.5,0.25,0.25,0.5,0,0.5,1,9,5,9,14,0.25,0.75,0,0,0.5,0.5,"Jared Hoying",10882,592419
"Chris Rearick","SDP",0.5,1.333333333,0.222222222,0.444444444,0.333333333,0,0.666666666,1,3.0000021457687467,23,35,58,0.6,0.3,0.1,0,0.5,0.5,"Chris Rearick",11050,595371
"Brett Nicholas","TEX",0.625,0.25,0.375,0.125,0.5,0.25,0,2,18,3,13,16,0.25,0.375,0.375,0.125,0.375,0.5,"Brett Nicholas",11192,592592
"Jose Campos","ARI",0.125,0.75,0.222222222,0.333333333,0.444444444,0.125,0.25,0,0,31,51,82,0.55555556,0.27777778,0.16666667,0.05555556,0.44444444,0.5,"Jose Campos",11681,553883
"Tommy La Stella","CHC",0.4,0.25,0.166666666,0.166666666,0.666666666,0,0.25,3,20.250050090377258,10,14,24,0.66666667,0.16666667,0.16666667,0,0.5,0.5,"Tommy La Stella",12371,600303
"Norichika Aoki","HOU",0.25,1,0.5,0.25,0.25,0,0,0,0,12,8,20,0.5,0.5,0,0,0.5,0.5,"Norichika Aoki",13075,493114
"Jake Lamb","LAA",0.25,0,0.25,0,0.75,0,0,1,9,3,5,8,0.5,0.5,0,0,0.5,0.5,"Jake Lamb",13329,571875
"Tom Murphy","SEA",0.125,0.4,0.125,0.25,0.625,0,0,0,0,13,29,42,0.125,0.375,0.5,0,0.5,0.5,"Tom Murphy",13499,608596
"Matt Duffy","- - -",0.2222222222222222,0.333333333,0.2,0.2,0.6,0,0.166666666,0,0,14,20,34,0.4,0.3,0.3,0,0.5,0.5,"Matt Duffy",13836,622110
