Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Roger Clemens","- - -",354,184,0,709,707,4916.2,8.552135411854087,2.892203328495175,0.6644745621795877,0.28382593197683054,0.74578086,0.467973398,0.089171974,91.38145926339286,3.1246778998362426,,3.0882946163090863,3.5079937840377324,133.68920483521651,"Roger Clemens",815,112388
"Cy Young","- - -",511,316,17,906,815,7354.2,3.430067044975675,1.4892585065056712,0.16887236967771785,0.2793762904140044,0.64079335,,,,2.6273114325946394,,2.887955362276117,,131.46871703863144,"Cy Young",1014369,124692
"Greg Maddux","- - -",355,227,0,744,740,5008.1,6.057703720064742,1.79520795501177,0.6343427508700249,0.28102307049675473,0.72301502,0.514736842,0.119938884,81.01385153976142,3.1555407097103787,,3.2619771597230756,3.7312236416742435,116.6617551036179,"Greg Maddux",104,118120
"Walter Johnson","WAS",417,279,34,802,666,5914.2,5.33943865135744,2.073996831519006,0.14759918756958443,0.2635173016165973,0.7215601,,,,2.166816939165858,,2.4474374811135706,,116.41905331611633,"Walter Johnson",1006511,116635
"Randy Johnson","- - -",303,166,2,618,603,4135.1,10.609785691505396,3.2580203446530414,0.8944865475299933,0.2907667921537547,0.74703877,0.431556388,0.1203966,91.22016727616598,3.2928422053841357,,3.186738121431574,3.2332351748976915,110.45432747900486,"Randy Johnson",60,116615
"Nolan Ryan","- - -",324,292,3,807,773,5386,9.548087664828364,4.6704419011542315,0.5363906441039386,0.2651258648608862,0.73102418,,,,3.193278881254288,,2.971070667030226,,106.74577283486724,"Nolan Ryan",1011348,121597
"Bert Blyleven","- - -",287,250,0,692,685,4970,6.702012205859548,2.3939638303556667,0.778672047695111,0.28233555062823357,0.74087525,,,,3.3138833657722166,,3.1927531994469778,,102.91322366707027,"Bert Blyleven",1001098,111126
"Gaylord Perry","- - -",314,265,11,777,690,5350.1,5.944676360400418,2.3196685628161227,0.6711731374645634,0.2745252207572275,0.73247648,,,,3.1052270971418143,,3.0610780477359927,,100.06020927242935,"Gaylord Perry",1010210,120438
"Steve Carlton","- - -",329,244,2,741,709,5217.1,7.134679455925065,3.1619602134213354,0.7141579532768318,0.2792680527316849,0.7406664,,,,3.215435808956557,,3.152171977631375,,96.45129156112671,"Steve Carlton",1001964,112008
"Grover Alexander","- - -",373,208,32,696,599,5190,3.8115607286607665,1.6491329631284755,0.2843930661967087,0.27007630611434047,0.7135032,,,,2.559537595770378,,2.918882633883095,,95.74026808142662,"Grover Alexander",1000128,110127
"Tom Seaver","- - -",311,205,1,656,647,4782.2,6.849735126995749,2.615695556737388,0.7150822385325233,0.25866167254916084,0.76717635,,,,2.8622107494946523,,3.0368081506741804,,92.37065354175866,"Tom Seaver",1011708,121961
"Christy Mathewson","- - -",373,188,28,635,551,4780.2,4.710221619907551,1.5888996991214919,0.1713150149526727,0.27307760142879506,0.70189843,,,,2.13296606528987,,2.266927223853129,,90.01152548380196,"Christy Mathewson",1008235,118422
"Lefty Grove","- - -",300,141,55,616,457,3940.2,5.175266545893775,2.710962661066157,0.3699881643578074,0.2841399506781751,0.71817282,,,,3.0581120498463217,,3.4312846545426723,,87.36986148357391,"Lefty Grove",1005099,115201
"Don Sutton","- - -",324,256,5,774,756,5282,6.089738677087701,2.288337728967203,0.8042408101805806,0.26113861386138615,0.73549357,,,,3.261264641283117,,3.2409034024407877,,85.4957500686869,"Don Sutton",1012745,123006
"Pedro Martínez","- - -",219,100,3,476,409,2827.1,10.039848961462475,2.419240713605416,0.7607875401995978,0.2791549295774648,0.75913037,0.387520525,0.089430894,88.87158790629178,2.925371336583391,,2.913625401778901,3.4492526667791346,84.43722937162966,"Pedro Martinez",200,118377
"Justin Verlander","- - -",266,158,0,555,555,3567.2,8.963000799339799,2.532747763168353,0.9359057969476683,0.27987026574597196,0.75117757,0.374566945,0.089054248,94.77112112041449,3.322339446307491,3.207913844420406,3.4387266977376054,3.803456794539013,84.31977607868612,"Justin Verlander",8700,434378
"Bob Gibson","STL",251,174,6,528,482,3884.1,7.222088624943901,3.0955118392444825,0.5954689690762216,0.26847903340440654,0.7566786,,,,2.9147858486299096,,2.8940857598225107,,82.25804465264082,"Bob Gibson",1004662,114756
"Mike Mussina","- - -",270,153,0,537,536,3562.2,7.10619376415233,1.9830650923780944,0.9498502862855586,0.2920731129841841,0.72672418,0.431930693,0.100550964,86.39278750212296,3.6831960569264477,,3.5736246277462715,3.689688188399587,81.21809383481741,"Mike Mussina",837,119608
"Fergie Jenkins","- - -",284,226,7,664,594,4500.2,6.383054627640984,1.9937047192224502,0.9678566540658635,0.2681228468811845,0.7414089,,,,3.3375056934626577,,3.2799086750156574,,80.0677196122706,"Fergie Jenkins",1006388,116522
"Kid Nichols","- - -",361,208,17,620,561,5056.1,3.3249390262235776,2.2569714589140775,0.27767156750047006,0.2773685681787889,0.62940964,,,,2.9547102695562844,,3.5462492997801816,,80.03154018521309,"Kid Nichols",1009564,119761
"Curt Schilling","- - -",216,146,22,569,436,3261,8.599816239368707,1.9622815616788032,0.9576817185689799,0.29266946345771694,0.74590865,0.396052212,0.105263157,88.70297792733433,3.4581417676280455,,3.229991280542677,3.1820135914706156,79.82671536132693,"Curt Schilling",73,121811
"John Smoltz","- - -",213,155,154,723,481,3473,7.9919379639397725,2.617333768994543,0.746328837099434,0.28336045565500406,0.7357269,0.457192982,0.089304257,92.15931262647167,3.32738273206831,,3.242286523907884,3.284487345055956,79.48436263203621,"John Smoltz",115,122477
"Tommy John","- - -",288,231,4,760,700,4710.1,4.289505469298214,2.4055623099538757,0.57702924353143,0.2838231568279706,0.72115721,,,,3.341801811047918,,3.375122867319293,,79.36094012483954,"Tommy John",1006515,116550
"Clayton Kershaw","LAD",223,96,0,455,451,2855.1,9.61989262220796,2.247373341950942,0.7407191239249248,0.2707037190653947,0.78955395,0.466648328,0.096350963,93.02695233178835,2.534205002704849,2.98034825939084,2.854337321294509,3.05910904426358,79.05295066349208,"Clayton Kershaw",2036,477132
"Phil Niekro","- - -",318,274,29,864,716,5404.1,5.56553380305994,3.0125824804714036,0.802689196012834,0.26960581525914545,0.73620898,,,,3.350644527754817,,3.6163514985888394,,78.08773431414738,"Phil Niekro",1009583,119786
"Kevin Brown","- - -",211,144,0,486,476,3256,6.62561439640378,2.4904791702794347,0.574938587589481,0.29008790542588664,0.7215633,0.536784741,0.102362204,,3.2754914725650726,,3.3308216670846607,3.5518030390906277,76.54825736954808,"Kevin Brown",642,111554
"Robin Roberts","- - -",286,245,25,676,609,4688.2,4.524313914172554,1.731409058372356,0.9693587300199998,0.2654988278197447,0.74021942,,,,3.4052324496148114,,3.505772136693931,,74.6368912756443,"Robin Roberts",1011046,121283
"Warren Spahn","- - -",363,245,29,750,665,5243.2,4.433347982742634,2.461254745355377,0.744898577046188,0.25776943825495485,0.7528429,,,,3.0860083906199214,,3.455627741252042,,74.4561158940196,"Warren Spahn",1012299,122557
"Max Scherzer","- - -",221,117,0,483,474,2963,10.597704987755279,2.3661829135744803,1.0752615550774918,0.28671907323127843,0.77515546,0.362101313,0.107762557,94.2868006673302,3.2166722791724967,2.9231826290716363,3.2327102468518256,3.36282606226191,73.52169091999531,"Max Scherzer",3137,453286
"Jim Kaat","- - -",283,237,18,898,625,4530.1,4.889044371172877,2.1514973807315014,0.7847104943572881,0.282382034487368,0.71832322,,,,3.452726175172068,,3.4133307816312,,70.89774538390338,"Jim Kaat",1006660,116803
"Tim Keefe","- - -",342,225,2,600,594,5047.2,4.568051295432361,2.1752625216344574,0.14442316741999267,0.27185813240655304,0.58263613,,,,2.624579042496657,,2.9585693546394154,,69.86085498332977,"Tim Keefe",1006743,116888
"John Clarkson","- - -",328,178,5,531,518,4536.1,3.9243147432814167,2.3629215668595385,0.31942096747639437,0.2765502236596309,0.59388927,,,,2.8113013100251605,,3.3859107709058245,,69.85445988178253,"John Clarkson",1002293,112369
"Rick Reuschel","- - -",214,191,5,557,529,3548.1,5.11085030110094,2.3715359957962177,0.5605448717336514,0.28953478373032937,0.7246141,,,,3.373414838940074,,3.222720080045588,,68.21651889983332,"Rick Reuschel",1010852,121089
"Andy Pettitte","- - -",256,153,0,531,521,3316,6.644149647550348,2.7982509340785984,0.781664664417688,0.30823253999219663,0.71705239,0.48467869,0.098680436,89.51384345430778,3.8486128268898665,,3.737704361327361,3.7011753351851424,68.16311717405915,"Andy Pettitte",840,120485
"Eddie Plank","- - -",326,194,23,623,529,4495.2,4.496329687151478,2.1460665292192274,0.08207903703170552,0.2726998005628693,0.70754169,,,,2.350263157932251,,2.449579955431975,,67.82714384794235,"Eddie Plank",1010385,120616
"Pud Galvin","- - -",364,310,2,705,689,6003.1,2.7074958448224558,1.1168795151676245,0.18289839040328884,0.29351035283090965,0.54745459,,,,2.8634092268055875,,2.9806236055687405,,67.34630107879639,"Pud Galvin",1004469,114552
"Jim Bunning","- - -",224,184,16,591,519,3760.1,6.8331709799356,2.3934048966499475,0.8903466215537805,0.27254919419463985,0.75290997,,,,3.2693910888238285,,3.220532690480538,,66.92101126164198,"Jim Bunning",1001653,111691
"Tom Glavine","- - -",305,203,0,682,682,4413.1,5.316389697461605,3.0589123690803253,0.7259818689283972,0.2800710479573712,0.73878038,0.451727401,0.093525179,83.52083691836454,3.536102698656856,,3.951770258113209,4.581949236204738,66.73006403446198,"Tom Glavine",90,114849
"Zack Greinke","- - -",225,156,1,586,541,3389.1,7.910405064407614,2.0234067334939922,0.9745279149505185,0.2930856553147575,0.74642069,0.438372799,0.106562137,91.86437373413898,3.491837079454855,3.848503661459264,3.519046484265975,3.623708720527012,66.63763398118317,"Zack Greinke",1943,425844
"CC Sabathia","- - -",251,161,0,561,560,3577.1,7.781494424113789,2.7649086233757045,0.9610510410641666,0.29362611737271666,0.73401447,0.456478138,0.107396449,93.83587569953015,3.7360230261264067,3.8226364287880243,3.779159537184734,3.78680721562183,66.52265576273203,"CC Sabathia",404,282332
"Roy Halladay","- - -",203,105,1,416,390,2749.1,6.930043564812928,1.9379243223284146,0.7725509122795706,0.2917322358068031,0.73077695,0.54121715,0.103071317,88.73049348530016,3.3848205224452377,,3.3939218550924486,3.2342440857255363,65.3907208032906,"Roy Halladay",1303,136880
"Eppa Rixey","- - -",266,251,14,692,552,4494.2,2.7032037940338465,2.1665677815886086,0.1842183326304547,0.2812203479136906,0.67200028,,,,3.1477306401638567,,3.34526522566747,,64.74945086240768,"Eppa Rixey",1011008,121255
"Mickey Lolich","- - -",217,191,11,586,496,3638.1,7.00540525728156,2.718552393274165,0.8583600368208691,0.28031569173630455,0.74179603,,,,3.438387467380427,,3.1962044357460613,,64.57589807920158,"Mickey Lolich",1007712,117875
"Jerry Koosman","- - -",222,209,17,612,527,3839.1,5.991665226756643,2.8083000554203674,0.6798055225975848,0.28154195774766433,0.73277012,,,,3.359176944421858,,3.2558774139223376,,62.618173917755485,"Jerry Koosman",1007103,117255
"Dennis Eckersley","- - -",197,171,390,1071,361,3285.2,6.576747633535669,2.0215076024778527,0.950492056991619,0.273638824827033,0.73665961,,,,3.503398676922999,,3.4049874286354367,,61.79179358482361,"Dennis Eckersley",1003660,113726
"Bob Feller","CLE",266,162,21,570,484,3827,6.069767248252316,4.148418994931068,0.5267833644356912,0.2637866851354861,0.73995064,,,,3.2547686445490918,,3.5437765197198967,,61.423961848020554,"Bob Feller",1003975,114055
"Paul Derringer","- - -",223,212,29,579,445,3645,3.720987560859647,1.879012298483206,0.39012344699125695,0.29026521302095415,0.68089567,,,,3.459259172371842,,3.344957154765124,,61.35335636883974,"Paul Derringer",1003224,113285
"Juan Marichal","- - -",243,142,2,471,457,3507.1,5.909618115828172,1.8193309787764542,0.8211366899978355,0.2607695139911635,0.74493341,,,,2.8893747279298836,,3.0376091838886294,,61.15862791240215,"Juan Marichal",1008106,118283
"Bob Friend","- - -",197,230,11,602,497,3611,4.321794430008194,2.228191591941941,0.7128219186749386,0.28447853762036884,0.70971333,,,,3.5840486680229433,,3.345823028677603,,61.137608245015144,"Bob Friend",1004355,114442
"Jack Quinn","- - -",247,218,57,756,444,3920.1,3.0510159537839034,1.9743218361581316,0.23416375266061562,0.29120156385247764,0.6648578,,,,3.2897711525751197,,3.2237786962369643,,60.42787655442953,"Jack Quinn",1010605,120843
"Dazzy Vance","- - -",197,140,11,442,347,2966.2,6.203932605542584,2.5483146154795944,0.40044943957536483,0.288548180429273,0.70032757,,,,3.24000001110977,,3.2600795014524278,,60.13913229480386,"Dazzy Vance",1013342,123630
"Rube Waddell","- - -",193,143,5,407,340,2961.1,7.038720988055327,2.440454643095176,0.1124493422098649,0.28647568622838165,0.69617211,,,,2.1608508732760523,,2.034871778694718,,59.99107350409031,"Rube Waddell",1013467,123767
"Hal Newhouser","- - -",207,150,26,488,374,2993,5.400601354230932,3.755763413938994,0.411961239159041,0.2685508627077379,0.73196096,,,,3.0551286057342018,,3.2862234570412556,,59.67961223423481,"Hal Newhouser",1009535,119739
"Don Drysdale","BRO",209,166,6,518,465,3432,6.519230718507505,2.2421328496878186,0.734265728552736,0.2716527804689014,0.75682248,,,,2.94755242461884,,3.01633570132321,,59.34516854584217,"Don Drysdale",1003516,113581
"Frank Tanana","- - -",240,236,1,638,616,4188.1,5.9586948604863235,2.696776794053493,0.9626741065625217,0.2773089904878797,0.73384788,,,,3.6615997267467346,,3.7881320166600263,,58.54962529335171,"Frank Tanana",1012818,123084
"Early Wynn","- - -",300,244,15,691,612,4564,4.602541455114537,3.5002189729341486,0.6665205706206998,0.2653554406927569,0.72355395,,,,3.5416300143040735,,3.6761621715541803,,58.471308797597885,"Early Wynn",1014309,124633
"David Wells","- - -",239,157,13,660,489,3439,5.760104809780296,1.8816516847941993,1.0651352374287053,0.2933745342179406,0.70723004,0.453280318,0.101160862,81.6886768526244,4.12968895494471,,3.993963768029471,4.133386218844226,58.29842740111053,"David Wells",855,124071
"Chris Sale","- - -",145,88,12,393,312,2084,11.137716359034231,2.1031670674097214,0.9198656783537384,0.2969879518072289,0.77531331,0.428543537,0.114639397,94.59562872448107,3.010076891138759,2.9692314548968084,2.8797608237090024,2.9393350281561395,57.58747198525816,"Chris Sale",10603,519242
"Chuck Finley","- - -",200,173,0,524,467,3197.2,7.345981459409306,3.748983641353715,0.8556238941227698,0.2968012022327179,0.73061164,0.498141263,0.083333333,,3.844678418985867,,3.9091099796570536,3.5188978446773134,56.86757908761501,"Chuck Finley",384,114133
"Dwight Gooden","- - -",194,112,3,430,410,2800.2,7.368602775531575,3.065698668930276,0.6748393296387399,0.28812729498164014,0.72622653,,,,3.5059509935041206,,3.325503304174602,,56.719448396004736,"Dwight Gooden",1004852,114947
"Jim Palmer","BAL",268,152,4,558,521,3948,5.042553328294225,2.9886019047892085,0.6907295020222198,0.2486530612244898,0.77284852,,,,2.8563830562172985,,3.503598384622599,,56.57196244969964,"Jim Palmer",1009973,120196
"David Cone","- - -",194,126,1,450,419,2898.2,8.283808584401868,3.5302437632926997,0.8010579515650981,0.2802245789145352,0.74576171,0.431034482,0.19047619,,3.461936496104978,,3.5708896341591005,5.454864960494969,55.982482557883486,"David Cone",1680,112552
"Jack Morris","- - -",254,186,0,549,527,3824,5.832112988165072,3.2714435244348063,0.915533475543266,0.2692079627276578,0.71581961,,,,3.8998431079053772,,3.941889283625535,,55.84507066756487,"Jack Morris",1009211,119399
"Carl Hubbell","NYG",253,154,33,535,431,3590.1,4.203787919346062,1.8173799889838371,0.5690279413783876,0.2667656520663202,0.72911354,,,,2.977996450914205,,3.6121125047966824,,55.62354564666748,"Carl Hubbell",1006123,116249
"Bobo Newsom","- - -",211,222,21,600,483,3759.1,4.984394041280601,4.1464795770883764,0.4931725132102804,0.287663491038269,0.69288532,,,,3.983684766902459,,3.9128773229449196,,55.30553953885101,"Bobo Newsom",1009546,119749
"Bret Saberhagen","- - -",167,117,1,399,371,2562.2,6.023023060739404,1.6541363624537955,0.765608762239761,0.2807237999497361,0.72698745,,,,3.3433923929002405,,3.272259576425518,,55.25061035901308,"Bret Saberhagen",1011355,121604
"Red Ruffing","- - -",273,225,16,624,536,4344,4.116712866246912,3.192679681372165,0.526243114256022,0.2734242485921704,0.681333,,,,3.7976520804381426,,4.002555747526981,,54.96856742911041,"Red Ruffing",1011296,121547
"Whitey Ford","NYY",236,106,10,498,438,3170.1,5.552728295006757,3.082956507350377,0.6472505374547753,0.26062846580406657,0.77875758,,,,2.745137147889332,,3.2638068795539374,,54.889482855796814,"Whitey Ford",1004227,114299
"Luis Tiant","- - -",229,172,15,573,484,3486.1,6.236925193115932,2.8499856842715188,0.8932020351068347,0.2611483253588517,0.75542259,,,,3.3043312281408914,,3.4691427318245864,,54.76473633944988,"Luis Tiant",1013054,123331
"Sandy Koufax","BRO",165,87,9,397,314,2324.1,9.277498731557111,3.1634876726553256,0.7899038986801548,0.255691191026064,0.77407311,,,,2.760791567445835,,2.6872212437376897,,54.54267602413893,"Sandy Koufax",1007124,117277
"Curt Simmons","- - -",193,183,5,569,462,3348.1,4.5613738663222785,2.8572424395407086,0.6854156369547325,0.2760924521487902,0.706778,,,,3.542658076495441,,3.4921782671331294,,54.52173062413931,"Curt Simmons",1011980,122241
"Bobby Mathews","- - -",297,248,3,578,568,4956.1,2.480462725465196,0.9678525861441798,0.12529423723067243,0.30453000963861604,0.44030023,,,,2.889030890347824,,2.8592563981417736,,54.22989600710571,"Bobby Mathews",1008234,118419
"Félix Hernández","SEA",169,136,0,419,418,2729.2,8.321894936495239,2.654170136243529,0.8704359204575053,0.2930784442979565,0.73990883,0.532728451,0.121100917,93.49585373562559,3.419098672403155,4.848272080848166,3.5241086027372037,3.3957467051272463,54.01618059724569,"Felix Hernandez",4772,433587
"Larry Jackson","- - -",194,183,20,558,429,3262.2,4.714242053828323,2.272987391664446,0.7144462796615189,0.2745737445262275,0.72094019,,,,3.40120564796391,,3.3171058468443984,,53.937960147857666,"Larry Jackson",1006304,116434
"Red Faber","CHW",254,213,28,669,483,4086.2,3.239559623869098,2.6713703764467813,0.24445351342588026,0.2768073553784439,0.68526184,,,,3.149265983774854,,3.491836900092853,,53.87970840930939,"Red Faber",1003889,113965
"Javier Vazquez","- - -",165,160,0,450,443,2840,8.036619623517902,2.417957717959053,1.1820422395789343,0.2949235474006116,0.7080442,0.385570081,0.11070707,91.73399790751034,4.217957696728047,,3.906718149846113,3.7457139686012235,53.67122203670442,"Javier Vazquez",801,134320
"Ted Lyons","CHW",260,230,23,594,484,4161,2.32083630656749,2.424657502015057,0.4823359705168222,0.27704896739836343,0.67275935,,,,3.668348905814038,,4.083515700666318,,53.63377317786217,"Ted Lyons",1007887,118055
"Roy Oswalt","- - -",163,102,0,365,341,2245.1,7.4233966063681756,2.0843230212264854,0.7896377599646494,0.30096211665664463,0.75380469,0.470794765,0.09090909,93.11528169485638,3.3589667149765288,,3.370150911153474,3.565992321781344,52.62202959507704,"Roy Oswalt",571,400061
"Billy Pierce","- - -",211,169,32,585,432,3306.2,5.4408268493273315,3.2062501393234597,0.7729839045567594,0.2610499903493534,0.75590883,,,,3.26885094849531,,3.4968488675135143,,52.56421422958374,"Billy Pierce",1010326,120562
"Mark Buehrle","- - -",214,160,0,518,493,3283.1,5.125888371524085,2.0119797137426088,0.9895431562140079,0.2918112747397055,0.72573817,0.453271499,0.097475044,85.79888336129936,3.812893435716579,4.728825022589928,4.1135518866403,4.213813419710307,52.282722033560276,"Mark Buehrle",225,279824
"Camilo Pascual","- - -",174,170,10,529,404,2930.2,6.654799961303753,3.282870862313665,0.786169261695321,0.2761227713834349,0.71921948,,,,3.6329618616623622,,3.3178821493074753,,51.96881754696369,"Camilo Pascual",1010039,120266
"Dutch Leonard","- - -",191,181,44,640,374,3218.1,3.2718796623818407,2.061004539466168,0.44184357833874427,0.27679042759106104,0.68759998,,,,3.249507835630512,,3.427946007608475,,51.83711235970259,"Dutch Leonard",1007533,117689
"Jerry Reuss","- - -",220,191,11,628,547,3670,4.676567001452128,2.7637603621586515,0.6008174700344894,0.28495589676576283,0.7032991,,,,3.6392372470660503,,3.4540956590736194,,51.709286008030176,"Jerry Reuss",1010853,121090
"Cole Hamels","- - -",163,122,0,423,422,2698,8.539659001389143,2.558561896119325,1.0340993321994665,0.286527514231499,0.76583829,0.448759007,0.117736422,92.2035014179982,3.42587101344791,4.243261781186939,3.6840155593093242,3.5874552412880965,51.64874764531851,"Cole Hamels",4972,430935
"Burleigh Grimes","- - -",270,212,18,616,497,4180,3.2555023496364552,2.7882774753830755,0.3186602829009229,0.2860401153820353,0.67109777,,,,3.52679421210616,,3.7072350342781424,,51.47605959326029,"Burleigh Grimes",1005061,115162
"Bartolo Colon","- - -",247,188,0,565,552,3461.2,6.59075575774061,2.464708662066311,1.1413577032142517,0.29562283250538945,0.72323577,0.417396593,0.109611057,91.71854773772294,4.118247384718393,4.780649453087106,4.151629123070082,4.1910138226994516,50.981409354135394,"Bartolo Colon",375,112526
"Kevin Appier","- - -",169,137,0,414,402,2595.1,6.914718692145994,3.2354225374986023,0.8045209310821819,0.28406735751295337,0.72906626,0.347560975,0.098434004,,3.738248119424966,,3.813566277567745,5.064662359490988,50.8355633020401,"Kevin Appier",3,110293
"Stan Coveleski","- - -",215,142,21,450,385,3082,2.864698345398707,2.34198580327193,0.1927319987730017,0.27507265636072153,0.69836083,,,,2.890979981595026,,3.252482167826512,,50.4648345336318,"Stan Coveleski",1002682,112743
"Babe Adams","- - -",194,140,15,482,355,2995.1,3.112842230030263,1.2920098059005918,0.20431782977032614,0.26865313295990606,0.67922304,,,,2.755286027932192,,2.751759144169475,,49.9566217046231,"Babe Adams",1000041,110044
"Steve Rogers","MON",158,152,2,399,393,2837.2,5.141195933457609,2.7783390732318725,0.4789146119383707,0.27385707944962273,0.72626706,,,,3.17796318650495,,3.196446668606372,,49.80648248223588,"Steve Rogers",1011138,121390
"Mordecai Brown","- - -",239,130,49,481,332,3172.1,3.9009142912168775,1.909320231264697,0.12199222874350962,0.26031288913175055,0.70926178,,,,2.056845717187081,,2.4169058893387554,,49.3458508849144,"Mordecai Brown",1001547,111577
"Ron Guidry","NYY",170,91,4,368,323,2392,6.689799229834265,2.3816889271569686,0.8503344352882699,0.27603583426651734,0.74814053,,,,3.2884614886811856,,3.2704598117075006,,49.29193459125236,"Ron Guidry",1005124,115228
"Old Hoss Radbourn","- - -",309,195,2,528,503,4535.1,3.631486125360012,1.7363663167704975,0.23217698178531224,0.2779088195493157,0.58605545,,,,2.6749963371504353,,3.1688514893232043,,49.28525745868683,"Old Hoss Radbourn",1010631,120867
"Mark Langston","- - -",179,158,0,457,428,2963,7.484306591004946,3.9152886346612727,0.9446507101471341,0.28537624230951253,0.72323745,,,,3.9669254901998623,,3.9347096320905264,,49.17542069789488,"Mark Langston",1007323,117480
"Vida Blue","- - -",209,161,2,502,473,3343.1,5.854935261829645,3.1899302461002894,0.7079760799361824,0.2625846335001472,0.73832963,,,,3.2653041253330386,,3.4306478107742784,,49.16878887824714,"Vida Blue",1001094,111119
"Ed Walsh","- - -",195,126,34,430,315,2964.1,5.270662194611977,1.8732710680158928,0.06983020188714024,0.25966157082188807,0.71696596,,,,1.8155852490656463,,2.019197826008262,,49.158492697402835,"Ed Walsh",1013570,123878
"Dennis Martinez","- - -",245,193,8,692,562,3999.2,4.835653094176284,2.6214685224361896,0.8370697771212553,0.2722848756372625,0.71817636,,,,3.6970581822855446,,3.9145205184387812,,49.14665670925751,"Dennis Martinez",1008161,118371
"Gus Weyhing","- - -",264,232,4,538,503,4324.1,3.4652740485109073,3.259230726707556,0.2497494809737591,0.2966946809108244,0.56829791,,,,3.885685674816735,,3.7729877349859104,,49.01636724174023,"Gus Weyhing",1013820,124128
"Tim Hudson","- - -",222,133,0,482,479,3126.2,5.98720681876664,2.639552236927408,0.7138592745452532,0.2811332503113325,0.73381177,0.580251525,0.10403397,90.366267522761,3.4915778226749685,5.093011431400531,3.7843077456620997,3.7818681331838984,48.952175171580166,"Tim Hudson",921,218596
"Vic Willis","- - -",249,205,11,513,471,3996,3.7184684116723474,2.729729688035666,0.14864864637817984,0.26987592187104775,0.68645867,,,,2.6283783382323618,,2.960277332121846,,48.732337474823,"Vic Willis",1014042,124364
"Sam McDowell","- - -",141,134,14,425,346,2492.1,8.857964711771784,4.73772918950044,0.592216148687555,0.27034399151386573,0.75095488,,,,3.1741341140022,,3.059005141620343,,48.53076286969008,"Sam McDowell",1008476,118659
"Cliff Lee","- - -",143,91,0,328,324,2156.2,7.6117463967508145,1.9363214518050318,0.9306027667080218,0.29782882315921966,0.73647424,0.40655076,0.088386841,91.30599758259153,3.5179288445509522,,3.4523851281457123,3.6853925970894283,48.236388351768255,"Cliff Lee",1636,424324
"Orel Hershiser","- - -",204,150,5,510,466,3130.1,5.790437667772846,2.895218833886423,0.6756468976795524,0.27656745422931367,0.72201393,,,,3.4817378429359067,,3.6854231466321226,,47.997712068259716,"Orel Hershiser",1005741,115861
"Jamie Moyer","- - -",269,209,0,696,638,4074,5.392489025034361,2.551546425200609,1.153166436324431,0.2833027803238619,0.71982004,0.398565573,0.108005082,81.41292371424642,4.254786506438418,,4.470380997742885,4.661408029451655,47.962434608954936,"Jamie Moyer",1091,119469
"Waite Hoyt","- - -",237,182,52,674,423,3762.1,2.8849117704093197,2.399308877048547,0.3683884018598966,0.2832032674494931,0.67899208,,,,3.5881987194145766,,3.844152183608567,,47.9429911673069,"Waite Hoyt",1006115,116241
"Adam Wainwright","STL",200,128,3,478,411,2668.1,7.427108135328885,2.4824484957320885,0.7858838308499683,0.2980671414038657,0.7422257,0.473578004,0.09510204,90.1741533173562,3.531417900858012,4.644084773035413,3.5412532317005287,3.7734540001299584,47.57963760383427,"Adam Wainwright",2233,425794
"Jack Powell","- - -",245,254,15,578,516,4389,3.323991843900743,2.093643228021381,0.22556391291121639,0.28125664373822434,0.6538534,,,,2.973342488375125,,3.0067937252977672,,47.50233030319214,"Jack Powell",1010487,120718
"Jim Whitney","- - -",191,204,2,413,396,3496.1,4.0439508291374935,1.0579654938099998,0.20335589783695862,0.29802687552814955,0.51204973,,,,2.970540583593041,,2.7545950572927502,,47.48582482337952,"Jim Whitney",1013908,124221
"Chief Bender","- - -",212,127,34,459,334,3017,5.104076897580378,2.1239642028505137,0.11932383162081538,0.2766996611391985,0.69027329,,,,2.4550878355982766,,2.2936399176867015,,47.4002278894186,"Chief Bender",1000827,110850
"Tony Mullane","- - -",284,220,15,555,504,4531.1,3.581065179832479,2.79652788308604,0.1946446964079772,0.27182206395672714,0.56995566,,,,3.0527438610108266,,3.5169586880430117,,47.38511851429939,"Tony Mullane",1009291,119489
"Eddie Cicotte","- - -",208,149,25,502,361,3223.1,3.836401283326977,2.309100335743384,0.08934850150397616,0.2722467955606172,0.7038249,,,,2.3816959932153647,,2.5394813905438536,,47.32344502210617,"Eddie Cicotte",1002236,112288
"Dizzy Trout","- - -",170,161,35,521,322,2725.2,4.147242155031644,3.453833832932404,0.36981777178626124,0.27588087705901604,0.71685091,,,,3.232603558738837,,3.438952839811495,,47.09017778141424,"Dizzy Trout",1013196,123479
"Herb Pennock","- - -",240,162,32,617,420,3571.2,3.0918339113140005,2.3081661473216175,0.32253850093577185,0.2933751045591388,0.67625407,,,,3.598320151064705,,3.568383888537771,,46.89674734324217,"Herb Pennock",1010161,120386
"Mel Harder","CLE",223,186,23,582,433,3426.1,3.0469890265014556,2.936667010024679,0.4229010631609779,0.28671950824975734,0.68039334,,,,3.800856139092764,,3.954737999011485,,46.87191493809223,"Mel Harder",1005339,115451
