Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Jeremy Hill","KCR",1,0,0,,0,0,0,95.09926258066498,72.18969608946605,85.96441589373815,142.36328841130913,0,66.90141610670113,164.8624449861389,109.18896235310412,0,215.17663401059525,"Jeremy Hill",1607,150204
"Alex Herrera","CLE",7,126.21358732055765,325.04449543202554,38.829633398544615,346.70872170528327,106.20798431615688,273.52301945135224,95.09926258066498,154.6922796690257,72.39108706841107,105.45428760662654,202.99760245240003,233.24397891796198,179.71385819494486,39.705076822259805,43.03508660322011,208.65612987142205,"Alex Herrera",1505,407789
"Wiki Gonzalez","SDP",1,0,263.2755914012917,0,0,0,284.5836184094411,0,72.37811216051384,0,138.75816145859523,0,144.624530993484,207.4812863846689,0,75.37476350544785,197.93154329194235,"Wiki Gonzalez",1033,150435
"Gabe Molina","STL",2.2,50.78153474478546,98.72837031416215,51.43560420068683,320.1468812049255,41.82208609315175,81.30960477198269,149.82755496429044,162.85079118781042,125.24244953332962,60.329635320253125,321.8439287835538,195.2407093789981,180.25639860954848,37.71617151793561,56.531072685616955,197.93154329194235,"Gabe Molina",1575,150023
"Manny Aybar","SFG",3,90.278384436293,263.2759470972626,34.29040276616749,284.5753221397699,73.18865110214749,213.43771380708083,119.86204397143234,168.8824898746308,103.32502086499693,123.8912154690959,144.2582405978661,218.54550373835332,187.7130793563762,0,82.22701467154555,188.9346550414624,"Manny Aybar",1107,110403
"Jeff Austin","CIN",28.1,105.14764929752612,195.13372179235043,53.88491865459274,271.1832428320006,97.58486774585715,181.0986661570685,98.26527929189497,125.1715895741176,81.7989748514559,83.8648228046972,197.1488044947629,176.0585196041832,148.73122747077602,83.2356887579214,46.78433585193782,180.86847930719128,"Jeff Austin",587,406953
"Jim Mann","PIT",1.2,81.25046721463208,157.96541509979872,51.43560420068683,512.2350832037146,48.792433872928584,94.86120575703555,177.0689285941614,260.5613031740989,153.0741049851806,60.329635320253125,251.53632980851214,267.7505604724935,205.91735588300065,45.25940600256037,67.83728722274034,178.13838914088643,"Jim Mann",566,276509
"Joe Valentine","CIN",2,67.70869685003214,131.63779570064585,51.43560420068683,426.86240650128127,48.792433872928584,94.86120575703555,177.0689285941614,217.1343364815415,153.0741049851806,60.329635320253125,413.76899372119294,225.86466576823554,183.17275275719138,90.51881200512074,45.22485814849356,178.13838914088643,"Joe Valentine",1810,407907
"Troy Percival","ANA",49.1,143.26942395386789,132.59833835998998,108.04767550550942,114.78865550161001,148.48494907059754,137.42540014926098,69.73945922582098,81.94506887441094,71.52239402359012,107.06182253944358,77.82639907492889,101.97326652642282,111.13760506813333,66.17512847385554,60.96637282596606,169.5331053232852,"Troy Percival",29,120401
"Noah Lowry","SFG",6.1,106.90852237158337,83.13970217314402,128.5890105017171,0,121.98108497507607,94.86120575703555,18.550078233674054,34.284386126632086,21.526046013541027,138.75816145859523,0,68.6265229697831,114.10907057630115,0,98.92937719982966,167.00473981958106,"Noah Lowry",1833,430161
"Rafael Betancourt","CLE",38,139.49920358435062,97.29948647354819,143.3709540749864,106.445641472631,148.96704304453462,103.90322451383489,73.36228827651298,75.98917666330935,76.41281412776722,125.6146662201498,48.07837108193931,90.22473693425023,100.848876761757,85.63840168285888,53.37194586187768,165.95322084412066,"Rafael Betancourt",177,429783
"Ugueth Urbina","- - -",77,143.47607570066202,110.93547367937751,129.8646445285428,85.21259403128464,151.23735731614246,116.94212880269887,75.48347525442928,81.65307597172769,82.99953958328393,115.01807471648262,60.891893452378305,80.09921796942831,97.94925186142655,104.14225443166498,48.490126229079834,161.9793716227336,"Ugueth Urbina",216,123584
"Jayson Durocher","MIL",7.1,129.26188672055616,71.80233908583307,180.02461470240394,465.66746414228095,124.19892301146128,68.98996740935878,116.86549287214653,108.56702470003059,90.63598321490957,65.04288818371651,257.1764825543522,216.41536656455713,109.20999616795936,61.717371657093565,71.94863792239897,161.9439899931253,"Jayson Durocher",1497,284565
"Joe Nathan","SFG",79,142.27398433632524,109.97589057331751,129.36833783029786,75.64650972348107,153.78881068009323,118.87670051075727,70.95404924380325,76.95901276751688,79.75966522912044,109.64051612090738,71.2160041216719,82.64035550425771,96.24424484118566,73.0750824574359,69.48611002532131,157.7266987184932,"Joe Nathan",1122,150274
"Doug Linton","TOR",9,114.52708943933774,126.40613239284022,90.60247792993744,179.7748070127238,127.4495816891866,140.66898122112053,85.89610813737481,88.23185077601407,78.14946899430738,138.8910130703149,64.09470674182985,124.91006946911631,109.8884545349621,109.18896235310412,49.311036875858385,155.4053465941618,"Doug Linton",1662,117800
"Michael Gonzalez","PIT",8.1,97.50056065755851,189.55849811975844,51.43560420068683,409.78806656297166,92.44882195175748,179.7370211947338,85.21442188594018,112.90989804210952,46.965918574998604,112.50661728635438,176.07543086595848,233.86022738572092,139.31813733011492,90.51881200512072,63.31480140789098,154.3866039221016,"Michael Gonzalez",1794,283166
"Gabe White","- - -",46.2,85.67351776681595,46.03891333604031,186.7069954626604,126.14145810333382,91.00104844188712,48.90375741475364,94.81686415132702,80.60957699508808,88.47267225115321,100.78465317972235,92.3852065528565,98.01984908060264,109.8067199542578,89.97266672158986,63.18087701707656,154.16757293705646,"Gabe White",360,124171
"Eric Milton","MIN",17,60.63198852670821,16.730223404934737,362.40991171974974,95.17489783026555,67.58689934200817,18.649296612930343,87.7839346898446,67.94324337832099,79.82410047275684,118.63607362863651,58.012438206854725,90.34342095994282,108.92527583560987,88.96878383221961,61.36484592677601,154.07709594757802,"Eric Milton",743,132980
"Troy Brohawn","LAD",11.2,150.89373716176272,90.26595886425865,167.16571365223223,146.35289287875116,158.5754105261498,94.86120575703555,88.5344642970807,86.853774824435,95.01151343907763,99.11297243077998,95.57946067949389,94.14874678847967,85.19156545233409,140.46022525987357,38.98694665634366,153.56757675345122,"Troy Brohawn",1110,150151
"Russ Springer","STL",17.1,85.93795823439375,91.1338552192157,94.298607684114,394.0268223175957,83.6441721863035,88.70138650655636,105.73544593194208,104.39150409476048,74.28596271339649,93.75551440529533,198.0577478429661,211.67086988282654,126.98314643655675,93.64015002238436,62.37911446925043,153.56757675345122,"Russ Springer",1652,122620
"Matt Ford","MIL",43.2,80.63023675362004,126.61350397077862,63.682176617175216,97.75478943288113,77.2753266596927,121.34529858465109,102.39643184988077,111.05348454320011,98.06309850613135,102.36257802283065,100.77670947355588,110.35159277391894,136.13898326165318,110.09044682530632,55.003205724879415,152.46078333044758,"Matt Ford",1674,425651
"Julio Manon","MON",28.1,71.69156941419973,157.9653725640125,45.38435663858798,90.39440210695598,70.26110505806157,154.81348841473599,94.6574085568788,109.84444136781777,89.00657228070898,108.07796490498328,93.52762880101002,119.10162786330132,144.44374615551075,70.4035201969861,75.37476350544785,151.74751664258136,"Julio Manon",1732,408249
"Luis Vizcaino","MIL",62,133.23329137374122,106.15955185212265,125.50287424967588,220.31616210770594,131.30904999016823,104.62632949405844,101.34676888641434,103.89765097281034,97.82250496094383,92.36859855236804,148.71401204149223,129.6278884183814,103.37241620647006,67.14307467980922,78.27379291452742,150.07996140044963,"Luis Vizcaino",714,150430
"Doug Waechter","TBD",35.1,120.85541739092815,120.74171832659468,100.09416609402611,91.58340110943409,127.44958133760156,127.3296812565168,85.51561596400883,89.89661137197622,89.54626655597724,115.62500569127212,73.82475384775603,95.73017719374327,109.4236140036666,87.35116970778094,66.27403359618422,149.18913284228714,"Doug Waechter",1814,425531
"Eric Junge","PHI",7.2,88.31569886738224,34.34029737838236,257.1780210034342,111.35541962614326,104.555215525634,40.654801816824104,72.13919313095465,56.64374464907035,65.6031878507917,90.49445311913786,83.88220499256424,89.60303795750488,96.95772268881406,82.28982872526007,71.94863792239897,148.4486576174054,"Eric Junge",1611,407784
"Kevin Ohme","STL",4.1,62.500298873919014,60.755870051797864,102.87120840137366,0,68.88343584924887,66.96085092173078,73.04093304509158,66.8105258617158,73.80358633214065,138.75816145859523,0,65.16830277538307,119.01977586134724,96.98444130474532,64.60694005061632,148.4486576174054,"Kevin Ohme",1687,150227
