Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"R.A. Dickey","TEX",0.33055555555555555,1.115702479,0.308108108,0.364864864,0.327027027,0.057851239,0.132231404,82,6.325714009935041,753,1250,2003,0.44148936,0.28989362,0.26861702,0.10638298,0.57978723,0.31382979,"R.A. Dickey",1245,285079
"Todd Ritchie","MIL",0.32653061224489793,1.142857142,0.242424242,0.404040404,0.353535353,0.142857142,0.114285714,13,4.129412228013457,178,278,456,0.41176471,0.30392157,0.28431373,0.08823529,0.59803922,0.31372549,"Todd Ritchie",253,121234
"Dan Smith","MON",0.2980769230769231,1.394736842,0.208695652,0.460869565,0.330434782,0.078947368,0.289473684,15,3.584071764399912,261,387,648,0.47826087,0.28695652,0.23478261,0.10434783,0.5826087,0.31304348,"Dan Smith",1521,122368
"Josh Pearce","STL",0.34375,1.875,0.28125,0.46875,0.25,0.25,0,4,4,63,102,165,0.40625,0.21875,0.375,0.28125,0.40625,0.3125,"Josh Pearce",1175,407870
"Brett Tomko","STL",0.31358381502890176,1.407725321,0.207627118,0.463276836,0.329096045,0.115879828,0.150214592,152,6.750000783487461,1212,2068,3280,0.41793103,0.29655172,0.28551724,0.15883978,0.52900552,0.3121547,"Brett Tomko",1056,123387
"Edwin Almonte","NYM",0.42857142857142855,9,0.318181818,0.613636363,0.068181818,0,1,9,7.147059625407906,67,132,199,0.55555556,0.26666667,0.17777778,0.08888889,0.6,0.31111111,"Edwin Almonte",1764,407824
"Jimmy Gobble","KCR",0.27906976744186046,0.590361445,0.232558139,0.28488372,0.482558139,0.168674698,0.096385542,21,3.588608028147254,296,535,831,0.44444444,0.33333333,0.22222222,0.13888889,0.55,0.31111111,"Jimmy Gobble",1791,425471
"Clay Condrey","SDP",0.32142857142857145,1.823529411,0.165217391,0.539130434,0.295652173,0.029411764,0.205882352,19,5.029411764705882,249,389,638,0.4789916,0.33613445,0.18487395,0.18487395,0.50420168,0.31092437,"Clay Condrey",1579,424925
"Masao Kida","LAD",0.35714285714285715,1.916666666,0.166666666,0.547619047,0.285714285,0,0,3,2.25,77,118,195,0.52380952,0.4047619,0.07142857,0.11904762,0.57142857,0.30952381,"Masao Kida",1800,150196
"Brian Moehler","HOU",0.35294117647058826,1.235294117,0.296296296,0.388888888,0.314814814,0.176470588,0.235294117,11,7.243900754067781,94,128,222,0.43636364,0.2,0.36363636,0.14545455,0.54545455,0.30909091,"Brian Moehler",480,119215
"Kevin Tolar","BOS",0.3333333333333333,1,0.384615384,0.307692307,0.307692307,0.25,0.25,11,24.75000590086124,30,41,71,0.30769231,0.38461538,0.30769231,0.07692308,0.61538462,0.30769231,"Kevin Tolar",1009,342792
"Brian Tollberg","SDP",0.21052631578947367,1.23076923,0.216216216,0.432432432,0.351351351,0.23076923,0.076923076,7,6.096774381107649,58,91,149,0.43589744,0.35897436,0.20512821,0.28205128,0.41025641,0.30769231,"Brian Tollberg",1055,328092
"Francisco Cordero","TEX",0.30275229357798167,1.892857142,0.256880733,0.486238532,0.256880733,0.089285714,0.071428571,22,2.3951609219026686,559,915,1474,0.36,0.27555556,0.36444444,0.10222222,0.59111111,0.30666667,"Francisco Cordero",1243,150188
"Aaron Fultz","TEX",0.32195121951219513,1.777777777,0.28229665,0.459330143,0.258373205,0.111111111,0.166666666,27,3.6089115726190646,442,710,1152,0.47196262,0.29439252,0.23364486,0.1682243,0.52803738,0.30373832,"Aaron Fultz",1113,150269
"Roberto Hernandez","ATL",0.281767955801105,2.25,0.231182795,0.532258064,0.236559139,0.045454545,0.227272727,43,6.450001230240103,446,632,1078,0.43979058,0.27225131,0.28795812,0.13089005,0.56544503,0.30366492,"Roberto Hernandez",605,115832
"Corey Thurman","TOR",0.33962264150943394,0.681818181,0.339285714,0.267857142,0.392857142,0.181818181,0.136363636,6,3.521740736718721,136,181,317,0.39285714,0.28571429,0.32142857,0.16071429,0.53571429,0.30357143,"Corey Thurman",1324,407903
"Ismael Valdez","TEX",0.3071253071253071,1.286764705,0.255980861,0.418660287,0.325358851,0.132352941,0.169117647,70,5.478260869565218,678,1150,1828,0.43953488,0.2627907,0.29767442,0.15116279,0.54651163,0.30232558,"Ismael Valdez",1283,123595
"Willis Roberts","BAL",0.288135593220339,1.538461538,0.195121951,0.487804878,0.31707317,0.025641025,0.179487179,21,4.805085833132496,272,376,648,0.42063492,0.29365079,0.28571429,0.15079365,0.54761905,0.3015873,"Willis Roberts",167,150199
"Jim Mann","PIT",0.4444444444444444,0.5,0.1,0.3,0.6,0.166666666,0.166666666,3,16.20000617981193,19,29,48,0.5,0.4,0.1,0.2,0.5,0.3,"Jim Mann",566,276509
"Joe Valentine","CIN",0.4444444444444444,0.333333333,0.2,0.2,0.6,0.166666666,0.166666666,0,0,20,35,55,0.3,0.5,0.2,0.1,0.6,0.3,"Joe Valentine",1810,407907
"Matt Belisle","CIN",0.3103448275862069,1.5,0.285714285,0.428571428,0.285714285,0,0.125,6,6.230773801637651,51,89,140,0.4,0.23333333,0.36666667,0.23333333,0.46666667,0.3,"Matt Belisle",1837,279571
"Mike Bynum","SDP",0.3,1.484848484,0.24074074,0.453703703,0.305555555,0.121212121,0.424242424,19,4.75,235,388,623,0.47368421,0.29824561,0.22807018,0.1754386,0.52631579,0.29824561,"Mike Bynum",1022,407803
"Ryan Dempster","CIN",0.3225806451612903,1.28,0.231805929,0.431266846,0.336927223,0.12,0.112,56,4.357348664249719,820,1159,1979,0.44818653,0.26683938,0.28497409,0.11917098,0.58290155,0.29792746,"Ryan Dempster",517,133225
"Alan Benes","- - -",0.4430379746835443,1.619047619,0.294871794,0.435897435,0.269230769,0.142857142,0.095238095,13,5.014288446856061,176,284,460,0.48148148,0.24691358,0.27160494,0.13580247,0.56790123,0.2962963,"Alan Benes",265,110853
"Doug Creek","TOR",0.2857142857142857,1.058823529,0.204545454,0.409090909,0.386363636,0.117647058,0.117647058,15,9.878049240021554,122,134,256,0.40909091,0.31818182,0.27272727,0.06818182,0.63636364,0.29545455,"Doug Creek",1202,150034
"Stephen Randolph","ARI",0.25443786982248523,0.794520547,0.220238095,0.345238095,0.434523809,0.191780821,0.09589041,35,5.250001001358223,488,648,1136,0.44886364,0.23295455,0.31818182,0.17613636,0.52840909,0.29545455,"Stephen Randolph",1655,150159
"Mike Maroth","DET",0.2949101796407186,1.44549763,0.25,0.443313953,0.306686046,0.090047393,0.16113744,116,5.400000142064592,1221,1903,3124,0.51994302,0.24928775,0.23076923,0.14693295,0.55777461,0.29529244,"Mike Maroth",1508,400077
"Buddy Groom","BAL",0.3422818791946309,1.627906976,0.270967741,0.451612903,0.277419354,0.023255813,0.162790697,12,2.382353809878392,279,488,767,0.42948718,0.32051282,0.25,0.14102564,0.56410256,0.29487179,"Buddy Groom",143,115183
"Travis Driskill","BAL",0.32926829268292684,1.469387755,0.279761904,0.428571428,0.291666666,0.163265306,0.163265306,42,7.87500062584882,258,492,750,0.5433526,0.21965318,0.23699422,0.16763006,0.53757225,0.29479769,"Travis Driskill",134,150344
"Rick Helling","- - -",0.2839248434237996,0.878640776,0.230616302,0.359840954,0.409542743,0.121359223,0.150485436,114,6.619354268529586,957,1668,2625,0.40784314,0.26470588,0.32745098,0.12745098,0.57843137,0.29411765,"Rick Helling",58,115727
"Brooks Kieschnick","MIL",0.3407821229050279,1.775510204,0.248618784,0.480662983,0.270718232,0.122448979,0.102040816,28,4.7547180078005535,300,528,828,0.42934783,0.30434783,0.26630435,0.16304348,0.54347826,0.29347826,"Brooks Kieschnick",389,117044
"James Baldwin","MIN",0.28846153846153844,1.09090909,0.178571428,0.428571428,0.392857142,0,0.272727272,6,3.6000020599377023,78,142,220,0.39655172,0.43103448,0.17241379,0.10344828,0.60344828,0.29310345,"James Baldwin",1064,110503
"Steve Avery","DET",0.2641509433962264,1.875,0.178571428,0.535714285,0.285714285,0,0.3125,9,5.06250362098476,102,142,244,0.53448276,0.24137931,0.22413793,0.17241379,0.53448276,0.29310345,"Steve Avery",1706,110397
"John Thomson","TEX",0.29827089337175794,1.490654205,0.252454417,0.447405329,0.300140252,0.144859813,0.126168224,143,5.930875158995516,1177,2157,3334,0.42441054,0.28016644,0.29542302,0.13472222,0.57222222,0.29305556,"John Thomson",453,123307
"Seth McClung","TBD",0.25,0.893617021,0.205357142,0.375,0.419642857,0.106382978,0.127659574,20,4.655173179227431,273,353,626,0.46902655,0.27433628,0.25663717,0.15044248,0.55752212,0.2920354,"Seth McClung",1657,425528
"Doug Linton","TOR",0.22727272727272727,0.384615384,0.25,0.208333333,0.541666666,0.076923076,0.153846153,8,8,52,84,136,0.29166667,0.5,0.20833333,0.20833333,0.5,0.29166667,"Doug Linton",1662,117800
"Juan Dominguez","TEX",0.2558139534883721,0.9,0.173913043,0.391304347,0.434782608,0.05,0.25,7,3.8571431574251727,120,176,296,0.5,0.25,0.25,0.14583333,0.5625,0.29166667,"Juan Dominguez",1796,430021
"Juan Alvarez","FLA",0.20689655172413793,0.692307692,0.29032258,0.29032258,0.419354838,0.153846153,0.153846153,1,0.7714283612310243,87,100,187,0.25806452,0.38709677,0.35483871,0.12903226,0.58064516,0.29032258,"Juan Alvarez",1432,235094
"Joaquín Benoit","TEX",0.2550335570469799,0.727272727,0.22327044,0.327044025,0.449685534,0.104895104,0.16083916,70,5.999999128069323,768,1173,1941,0.51401869,0.24299065,0.24299065,0.19626168,0.51401869,0.28971963,"Joaquin Benoit",1437,276542
"David Cone","NYM",0.2909090909090909,1.19047619,0.206896551,0.431034482,0.362068965,0,0.19047619,5,2.5,153,197,350,0.45762712,0.28813559,0.25423729,0.18644068,0.52542373,0.28813559,"David Cone",1680,112552
"Jason Young","COL",0.3611111111111111,2,0.23076923,0.512820512,0.256410256,0.05,0.4,7,2.9531254400499822,143,268,411,0.4875,0.275,0.2375,0.1625,0.55,0.2875,"Jason Young",1707,408221
"Jung Keun Bong","ATL",0.3018867924528302,1.612244897,0.209876543,0.48765432,0.302469135,0.102040816,0.163265306,45,7.105263633411048,391,577,968,0.34131737,0.31736527,0.34131737,0.14371257,0.56886228,0.28742515,"Jung Keun Bong",82,407794
"Rodrigo Lopez","BAL",0.33954451345755693,1.205714285,0.228,0.422,0.35,0.085714285,0.137142857,77,4.7142852249368445,899,1585,2484,0.42209073,0.31163708,0.26627219,0.14792899,0.56607495,0.28599606,"Rodrigo Lopez",150,150438
"J.B. Miadich","ANA",0.7142857142857143,5,0.142857142,0.714285714,0.142857142,0,0,1,4.5,21,27,48,0.85714286,0.14285714,0,0,0.71428571,0.28571429,"J.B. Miadich",23,400082
"Jonathan Johnson","HOU",0.3333333333333333,0.615384615,0.222222222,0.296296296,0.481481481,0.115384615,0.076923076,10,5.86956278362988,125,159,284,0.41071429,0.32142857,0.26785714,0.16071429,0.55357143,0.28571429,"Jonathan Johnson",59,150282
"Britt Reames","MON",0.5714285714285714,4,0.428571428,0.571428571,0,0,0,2,13.500033393584838,19,23,42,0.57142857,0.14285714,0.28571429,0,0.71428571,0.28571429,"Britt Reames",794,337392
"Todd Van Poppel","- - -",0.28104575163398693,0.919354838,0.246835443,0.360759493,0.392405063,0.080645161,0.129032258,26,4.841380297448976,281,515,796,0.45341615,0.2484472,0.29813665,0.1552795,0.55900621,0.28571429,"Todd Van Poppel",1284,123650
"Reynaldo Garcia","TEX",0.26,0.739130434,0.272727272,0.309090909,0.418181818,0.173913043,0.260869565,5,2.5000002649095605,139,186,325,0.44642857,0.28571429,0.26785714,0.17857143,0.53571429,0.28571429,"Reynaldo Garcia",1557,424505
"Victor Alvarez","LAD",0.4,1.142857142,0.25,0.4,0.35,0,0.142857142,5,7.94117736156434,46,62,108,0.52380952,0.28571429,0.19047619,0.14285714,0.57142857,0.28571429,"Victor Alvarez",1559,407874
"Josh Hancock","PHI",0.2857142857142857,2.5,0,0.714285714,0.285714285,0,0,0,0,11,29,40,0.42857143,0.28571429,0.28571429,0.14285714,0.57142857,0.28571429,"Josh Hancock",1606,407820
"Julio Mateo","SEA",0.23404255319148937,0.603174603,0.175510204,0.310204081,0.514285714,0.166666666,0.111111111,40,4.202335503614508,417,789,1206,0.437751,0.29718876,0.26506024,0.14859438,0.56626506,0.28514056,"Julio Mateo",1087,421024
