Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Mark Prior","CHC",18,6,0,30,30,211.1,10.43375268764644,2.129337283193151,0.6388011849579454,0.3088235294117647,0.7918552,0.409594095,0.075376884,,2.427444502840192,,2.473162433655502,2.9234585777062505,7.757728576660156,"Mark Prior",301,407578
"Pedro Martínez","BOS",14,4,0,29,29,186.2,9.932142586513448,2.266071366825884,0.33749999080385507,0.2916666666666667,0.7815735,0.412133891,0.040229885,,2.217857082425333,,2.2118791531056763,3.083539892140607,7.405047416687012,"Pedro Martinez",200,118377
"Roy Halladay","TOR",22,7,0,36,36,266,6.902255639097745,1.0827067669172932,0.8796992481203008,0.28375,0.71040373,0.584049079,0.142857142,,3.2481203007518795,,3.230770108215791,2.9577431798541456,7.032835006713867,"Roy Halladay",1303,136880
"Esteban Loaiza","CHW",21,9,0,34,34,226.1,8.231222570837245,2.226804173753071,0.6759941241750393,0.28322784810126583,0.78505458,0.464114832,0.086734693,,2.9027982979281104,,3.0536132991625897,3.3398649376723655,6.9047064781188965,"Esteban Loaiza",1310,117842
"Jason Schmidt","SFG",17,5,0,29,29,207.2,9.014445344786388,1.9935792589431436,0.6067415135913915,0.25274725274725274,0.80152672,0.370437956,0.062222222,,2.3402886952810817,,2.641473872034859,3.3448764719942035,6.576398849487305,"Jason Schmidt",1131,121834
"Mike Mussina","NYY",17,8,0,31,31,214.2,8.175466225924579,1.6770187130101701,0.8804348243303394,0.28691275167785235,0.72470817,0.408196721,0.095022624,,3.395962893845595,,3.087422611682045,3.316805573954549,6.105393886566162,"Mike Mussina",837,119608
"Kevin Brown","LAD",14,9,0,32,32,211,7.890995260663507,2.3886255924170614,0.46919431279620855,0.2888146911519199,0.77526132,0.624787775,0.106796116,,2.3886255924170614,,2.8229911822278355,2.857041706074188,6.0687737464904785,"Kevin Brown",642,111554
"Javier Vazquez","MON",13,12,0,34,34,230.2,9.403178983408779,2.2239883902668067,1.0924855250433436,0.27960526315789475,0.75523203,0.357027463,0.105660377,,3.2384392349499116,,3.3133138892159018,3.4104125615600402,5.982311725616455,"Javier Vazquez",801,134320
"Tim Hudson","OAK",16,7,0,34,34,240,6.074999613761927,2.287499854564676,0.5624999642372154,0.25312934631432543,0.74493927,0.579242636,0.090361445,,2.699999828338634,,3.38152196566264,3.5775435409119933,5.824932098388672,"Tim Hudson",921,218596
"Curt Schilling","ARI",8,9,0,24,24,168,10.392857142857142,1.7142857142857142,0.9107142857142857,0.297423887587822,0.77963918,0.415094339,0.108280254,,2.9464285714285716,,2.66247436886742,2.7096306161777606,5.644667625427246,"Curt Schilling",73,121811
