Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Damaso Marte","CHW",0.25902669,0.62838915,0.44224684,0.39393939,0.85279188,0.71735242,0.4960443,0.62101911,0.12529366,0.19890368,0.32419734,"Damaso Marte",247,150122
"Will Cunnane","ATL",0.16083916,0.60119048,0.39871383,0.47826087,0.83168317,0.76612903,0.54019293,0.6125,0.09148265,0.23028391,0.32176656,"Will Cunnane",274,112940
"Rafael Soriano","SEA",0.23719677,0.74586777,0.5251462,0.38636364,0.74238227,0.67260579,0.56608187,0.57711443,0.17112922,0.15017462,0.32130384,"Rafael Soriano",1100,400089
"Pedro Martínez","BOS",0.23769871,0.69205298,0.48004239,0.43630573,0.78755981,0.70640177,0.53338043,0.6034713,0.14129283,0.17944189,0.32073472,"Pedro Martinez",200,118377
"Dan Plesac","PHI",0.29568106,0.64367816,0.45729537,0.46067416,0.79166667,0.6770428,0.46441281,0.53900709,0.14690265,0.17345133,0.32035398,"Dan Plesac",1319,120624
"B.J. Ryan","BAL",0.18706697,0.64631579,0.42731278,0.4691358,0.76221498,0.70103093,0.52312775,0.60273973,0.12761276,0.19251925,0.32013201,"B.J. Ryan",168,124805
"Kerry Wood","CHC",0.23809524,0.67774481,0.44777809,0.29772727,0.80210158,0.66182048,0.47693179,0.5535513,0.15160926,0.16826652,0.31987578,"Kerry Wood",304,134268
"Jeff Nelson","- - -",0.18574109,0.56489945,0.37777778,0.34343434,0.88349515,0.75245098,0.50648148,0.56666667,0.09357798,0.22568807,0.31926606,"Jeff Nelson",1092,119704
"Matt Mantei","ARI",0.22931442,0.69010989,0.46810934,0.54639175,0.76433121,0.71289538,0.51822323,0.57727273,0.13393871,0.18388195,0.31782066,"Matt Mantei",64,118256
"Chris Hammond","NYY",0.25692695,0.68164063,0.49614961,0.5,0.80515759,0.73614191,0.56325633,0.65267176,0.13421342,0.18261826,0.31683168,"Chris Hammond",92,115391
"Scott Sauerbeck","- - -",0.17382413,0.56736243,0.37795276,0.30588235,0.88294314,0.75520833,0.51870079,0.53846154,0.09082126,0.22512077,0.31594203,"Scott Sauerbeck",1007,150261
"Keith Foulke","OAK",0.23702422,0.68831169,0.49480712,0.48905109,0.78679245,0.72563718,0.57121662,0.65384615,0.134757,0.18114875,0.31590574,"Keith Foulke",231,114342
"Tim Wakefield","BOS",0.21553534,0.65689655,0.45787315,0.44805195,0.82502187,0.74500345,0.54906911,0.58256881,0.11807305,0.19710327,0.31517632,"Tim Wakefield",219,123801
"Kelly Wunsch","CHW",0.18543046,0.60450161,0.39804241,0.32142857,0.86170213,0.73770492,0.50734095,0.60625,0.10207337,0.21212121,0.31419458,"Kelly Wunsch",259,279823
"Aquilino Lopez","TOR",0.25565217,0.64119601,0.45284622,0.44217687,0.83419689,0.7260788,0.51146984,0.5443038,0.12238055,0.19027661,0.31265717,"Aquilino Lopez",1671,425658
"Randy Johnson","ARI",0.29792148,0.68137783,0.49637883,0.40697674,0.83886256,0.71380471,0.51754875,0.62372188,0.14096186,0.1708126,0.31177446,"Randy Johnson",60,116615
"Dan Smith","MON",0.23668639,0.59672131,0.40746501,0.45,0.84065934,0.72137405,0.47433904,0.61764706,0.11265432,0.19907407,0.3117284,"Dan Smith",1521,122368
"Curt Schilling","ARI",0.30606618,0.69712601,0.52310838,0.43843844,0.83826638,0.73416732,0.55501022,0.68945022,0.13947798,0.1721044,0.31158238,"Curt Schilling",73,121811
"Jose Acevedo","CIN",0.3030303,0.66176471,0.50135501,0.52,0.83703704,0.75135135,0.55284553,0.69902913,0.1233244,0.18766756,0.31099196,"Jose Acevedo",307,406895
"Mark Prior","CHC",0.260625,0.6848009,0.48418563,0.38848921,0.85339885,0.73504274,0.527047,0.64774044,0.12827302,0.18240659,0.31067961,"Mark Prior",301,407578
"Kyle Farnsworth","CHC",0.25914634,0.68506494,0.46540881,0.35294118,0.82938389,0.69256757,0.48427673,0.61217949,0.14308053,0.16731822,0.31039875,"Kyle Farnsworth",278,150035
"Jorge De Paula","NYY",0.20967742,0.71084337,0.49655172,0.30769231,0.84745763,0.75,0.57241379,0.65789474,0.12413793,0.1862069,0.31034483,"Jorge De Paula",1827,425428
"Mike Remlinger","CHC",0.20031299,0.6389325,0.419279,0.4296875,0.82063882,0.7271028,0.4992163,0.56810631,0.11353033,0.19673406,0.31026439,"Mike Remlinger",111,121060
"Darren Holmes","ATL",0.21639344,0.66341463,0.47272727,0.56060606,0.84558824,0.78994083,0.57342657,0.66666667,0.09916201,0.21089385,0.31005587,"Darren Holmes",95,116100
"Brandon Webb","ARI",0.27234927,0.63469985,0.44855821,0.38422392,0.84890427,0.70396825,0.48629405,0.59733333,0.13330976,0.17644979,0.30975955,"Brandon Webb",1692,425630
"Tom Martin","LAD",0.21265823,0.6893424,0.46411483,0.48809524,0.78289474,0.71907216,0.52751196,0.58095238,0.12868949,0.18063754,0.30932704,"Tom Martin",1219,118353
"David Riske","CLE",0.23461538,0.69984448,0.49183147,0.42622951,0.79333333,0.71503497,0.55288048,0.55290102,0.13981245,0.16709292,0.30690537,"David Riske",402,228594
"Paul Quantrill","LAD",0.14251208,0.58333333,0.41340782,0.6779661,0.91168831,0.88063063,0.61452514,0.65292096,0.04898336,0.25785582,0.30683919,"Paul Quantrill",669,120824
"Carl Sadler","CLE",0.2195122,0.61363636,0.42352941,0.27777778,0.92592593,0.76388889,0.51764706,0.64444444,0.1,0.20588235,0.30588235,"Carl Sadler",1568,424725
"Esteban Yan","- - -",0.29166667,0.71297989,0.50604651,0.33766234,0.85897436,0.71139706,0.50883721,0.56634304,0.14468864,0.16117216,0.30586081,"Esteban Yan",1236,124643
"Ryan Rupe","BOS",0.26,0.71641791,0.44311377,0.61538462,0.8125,0.74324324,0.4011976,0.57777778,0.11377246,0.19161677,0.30538922,"Ryan Rupe",1223,150142
"Ryan Madson","PHI",0.33333333,0.45454545,0.39130435,0.75,1,0.88888889,0.47826087,1,0.04347826,0.26086957,0.30434783,"Ryan Madson",1852,425492
"Guillermo Mota","LAD",0.27369826,0.72493888,0.50925335,0.40487805,0.8010118,0.69924812,0.52201659,0.60487805,0.15272497,0.15145754,0.30418251,"Guillermo Mota",1467,150407
"Chad Fox","- - -",0.23441397,0.68245125,0.44605263,0.27659574,0.84081633,0.68436578,0.47236842,0.60606061,0.14100906,0.16300129,0.30401035,"Chad Fox",684,114354
"Rodrigo Rosario","HOU",0.26666667,0.62068966,0.44067797,0.375,0.94444444,0.76923077,0.49152542,0.57575758,0.09836066,0.20491803,0.30327869,"Rodrigo Rosario",1747,407837
"Paul Shuey","LAD",0.2893401,0.64612326,0.45338208,0.49707602,0.80615385,0.69959677,0.45978062,0.59430605,0.13484163,0.16832579,0.30316742,"Paul Shuey",406,122201
"Mark Malaska","TBD",0.2327044,0.59848485,0.39862543,0.40540541,0.86075949,0.71551724,0.45360825,0.58571429,0.10963455,0.19269103,0.30232558,"Mark Malaska",1769,429821
"Javier Vazquez","MON",0.29471983,0.6849168,0.49018553,0.57586837,0.80250784,0.73450357,0.50094111,0.65458422,0.12961971,0.17220139,0.3018211,"Javier Vazquez",801,134320
"Mariano Rivera","NYY",0.29933481,0.7,0.51948052,0.43703704,0.86493506,0.75384615,0.54945055,0.60649819,0.12698413,0.17361111,0.30059524,"Mariano Rivera",844,121250
"Micheal Nakamura","MIN",0.20183486,0.69298246,0.4529148,0.40909091,0.83544304,0.74257426,0.51121076,0.56451613,0.11659193,0.1838565,0.30044843,"Micheal Nakamura",1734,425781
"Chad Bradford","OAK",0.2195572,0.6503937,0.4519966,0.49579832,0.85230024,0.77255639,0.53950722,0.63975155,0.10124481,0.19834025,0.29958506,"Chad Bradford",904,136268
"Octavio Dotel","HOU",0.24662162,0.75664894,0.53199405,0.41780822,0.77504394,0.7020979,0.55952381,0.58092486,0.15766099,0.14063657,0.29829756,"Octavio Dotel",555,136734
"Brad Lidge","HOU",0.26752504,0.70919881,0.48434086,0.36363636,0.81171548,0.68571429,0.49089585,0.58166189,0.1496063,0.14817466,0.29778096,"Brad Lidge",563,400058
"Scott Williamson","- - -",0.31951641,0.71945701,0.49265426,0.36216216,0.82704403,0.65606362,0.43290891,0.57246377,0.16731141,0.12959381,0.29690522,"Scott Williamson",361,150182
"Mike Wood","OAK",0.30405405,0.61538462,0.44150943,0.53333333,0.84722222,0.72649573,0.44150943,0.59722222,0.11721612,0.17948718,0.2967033,"Mike Wood",1806,430061
"Matt Herges","- - -",0.24341085,0.63709677,0.43636364,0.54140127,0.85822785,0.76811594,0.49011858,0.56325301,0.1007081,0.19590873,0.29661684,"Matt Herges",780,150382
"Arthur Rhodes","SEA",0.19847328,0.66458333,0.45475372,0.43589744,0.86520376,0.78085642,0.54982818,0.63596491,0.09886364,0.19772727,0.29659091,"Arthur Rhodes",1097,121125
"Trey Hodges","ATL",0.26760563,0.72644928,0.49375,0.38157895,0.79800499,0.6835443,0.49285714,0.65202703,0.15297203,0.14335664,0.29632867,"Trey Hodges",1608,408074
"Victor Alvarez","LAD",0.13207547,0.70909091,0.42592593,0.28571429,0.74358974,0.67391304,0.50925926,0.64516129,0.13888889,0.15740741,0.2962963,"Victor Alvarez",1559,407874
"Julio Mateo","SEA",0.26909722,0.7104,0.49875104,0.37419355,0.85585586,0.7312187,0.52039967,0.61538462,0.13432836,0.16169154,0.2960199,"Julio Mateo",1087,421024
"Scot Shields","ANA",0.20039293,0.61778846,0.43027361,0.56862745,0.89753567,0.82871795,0.55075022,0.64203612,0.07409031,0.22183253,0.29592284,"Scot Shields",35,276912
"Erasmo Ramirez","TEX",0.32173913,0.64912281,0.49731183,0.57657658,0.87258687,0.78378378,0.53629032,0.595,0.10752688,0.18817204,0.29569892,"Erasmo Ramirez",1699,285063
"Aaron Looper","SEA",0.21568627,0.68518519,0.45714286,0.18181818,0.86486486,0.70833333,0.51428571,0.55172414,0.13333333,0.16190476,0.2952381,"Aaron Looper",1788,425475
"Esteban Loaiza","CHW",0.25802544,0.65835141,0.46924177,0.56807512,0.87644152,0.79634146,0.52761087,0.62147505,0.09734513,0.19725949,0.29460462,"Esteban Loaiza",1310,117842
"Josh Beckett","FLA",0.21475257,0.70578512,0.47523016,0.44782609,0.79742389,0.72324723,0.53046909,0.62396007,0.13115468,0.16339869,0.29455338,"Josh Beckett",510,277417
"Ugueth Urbina","- - -",0.22487223,0.74962064,0.5024077,0.37121212,0.79554656,0.70607029,0.52889246,0.60126582,0.14752791,0.14673046,0.29425837,"Ugueth Urbina",216,123584
"Kerry Ligtenberg","BAL",0.25858124,0.71128107,0.50520833,0.44247788,0.84408602,0.75051546,0.54479167,0.6437247,0.1244856,0.16975309,0.29423868,"Kerry Ligtenberg",100,117763
"Jose Contreras","NYY",0.28594771,0.69590643,0.47288889,0.43428571,0.81792717,0.69172932,0.456,0.50853242,0.14487633,0.14929329,0.29416961,"Jose Contreras",1660,425747
"Joey Eischen","MON",0.21804511,0.58851675,0.40758874,0.65517241,0.86178862,0.80780781,0.51162791,0.52941176,0.07833537,0.21542228,0.29375765,"Joey Eischen",774,113784
"Brandon Villafuerte","SDP",0.19407008,0.6577381,0.41442716,0.36111111,0.84615385,0.72696246,0.47524752,0.54545455,0.11424542,0.17912553,0.29337094,"Brandon Villafuerte",1059,276344
"Kevin Brown","LAD",0.22526316,0.65131579,0.4552793,0.3894081,0.87603306,0.76524823,0.5398773,0.63084112,0.10670535,0.18665377,0.29335912,"Kevin Brown",642,111554
"Noah Lowry","SFG",0.3125,0.51428571,0.38383838,0.7,0.94444444,0.81578947,0.35353535,0.45833333,0.07070707,0.22222222,0.29292929,"Noah Lowry",1833,430161
"Armando Benitez","- - -",0.18327974,0.70257967,0.45042935,0.40350877,0.80561555,0.72616984,0.51444184,0.53674121,0.12229102,0.17027864,0.29256966,"Armando Benitez",865,110859
"Nelson Cruz","COL",0.24503311,0.68243243,0.46153846,0.51351351,0.82178218,0.73913043,0.49498328,0.57081545,0.1192053,0.17328918,0.29249448,"Nelson Cruz",554,112906
"Francisco Cordero","TEX",0.23387097,0.69121813,0.45655172,0.37356322,0.86065574,0.7326284,0.48689655,0.57670455,0.12008141,0.17232022,0.29240163,"Francisco Cordero",1243,150188
"Oliver Pérez","- - -",0.24067797,0.66845878,0.44860627,0.4471831,0.84182306,0.73300971,0.48606272,0.54404145,0.1197397,0.17223427,0.29197397,"Oliver Perez",1514,424144
"Matt Clement","CHC",0.26420987,0.67272727,0.46450175,0.38534279,0.85521236,0.71898561,0.49028972,0.58871915,0.13055909,0.1613723,0.29193139,"Matt Clement",271,136725
"Byung-Hyun Kim","- - -",0.25378347,0.66605166,0.48378796,0.46788991,0.88919668,0.79148936,0.55790015,0.62475822,0.10081883,0.19089048,0.29170931,"Byung-Hyun Kim",61,218294
"Charles Nagy","SDP",0.21875,0.63541667,0.42708333,0.33333333,0.95081967,0.79268293,0.5,0.65384615,0.08854167,0.203125,0.29166667,"Charles Nagy",397,119640
"Aaron Myette","CLE",0.21212121,0.71794872,0.48611111,0.28571429,0.85714286,0.74285714,0.54166667,0.5,0.125,0.16666667,0.29166667,"Aaron Myette",1263,150329
"Jason Isringhausen","STL",0.26047904,0.70175439,0.48372781,0.40229885,0.86666667,0.74311927,0.50591716,0.64367816,0.12407681,0.16691285,0.29098966,"Jason Isringhausen",1158,116414
"Hideo Nomo","LAD",0.23110831,0.67891566,0.45997537,0.38964578,0.85448092,0.74029451,0.51108374,0.57971014,0.11930254,0.17161211,0.29091465,"Hideo Nomo",666,119827
"Brandon Backe","TBD",0.24808184,0.64596273,0.42776999,0.44329897,0.87019231,0.73442623,0.4516129,0.515625,0.11265647,0.17802503,0.2906815,"Brandon Backe",1529,407840
"Dan Kolb","MIL",0.19626168,0.6775,0.46324549,0.42857143,0.84132841,0.76347305,0.55478502,0.58857143,0.10777626,0.18281037,0.29058663,"Dan Kolb",1257,150285
"Johan Santana","MIN",0.22241529,0.70351008,0.4811245,0.4453125,0.81847134,0.73873122,0.537751,0.62888199,0.1254509,0.16513026,0.29058116,"Johan Santana",755,276371
"Troy Brohawn","LAD",0.14942529,0.65217391,0.40782123,0.53846154,0.85,0.79452055,0.51396648,0.58333333,0.08379888,0.20670391,0.29050279,"Troy Brohawn",1110,150151
"Tim Spooneybarger","FLA",0.23606557,0.69961977,0.45070423,0.375,0.8423913,0.7109375,0.46302817,0.54716981,0.13204225,0.1584507,0.29049296,"Tim Spooneybarger",1484,407486
"Rafael Betancourt","CLE",0.24814815,0.71290323,0.49655172,0.65671642,0.79638009,0.76388889,0.53448276,0.64935065,0.11544992,0.17487267,0.29032258,"Rafael Betancourt",177,429783
"Roy Halladay","TOR",0.27781192,0.67774421,0.49764738,0.53761062,0.88558692,0.79810901,0.5496817,0.63678805,0.10090984,0.18941274,0.29032258,"Roy Halladay",1303,136880
"Pat Strange","NYM",0.1559633,0.61445783,0.35416667,0.17647059,0.88235294,0.70588235,0.43229167,0.5,0.10362694,0.1865285,0.29015544,"Pat Strange",896,407882
"Chris Capuano","ARI",0.244,0.62361624,0.44145873,0.47540984,0.8816568,0.77391304,0.52015355,0.54676259,0.09923664,0.19083969,0.29007634,"Chris Capuano",1701,425626
"Joe Borowski","CHC",0.23731884,0.69011725,0.47258486,0.59541985,0.83009709,0.77348066,0.51958225,0.63928571,0.10649351,0.18354978,0.29004329,"Joe Borowski",267,111244
"Jamie Walker","DET",0.23636364,0.70841121,0.4815534,0.45299145,0.82849604,0.73991935,0.51941748,0.65567766,0.12512124,0.16488846,0.2900097,"Jamie Walker",502,123828
"Luis Vizcaino","MIL",0.25426945,0.6996124,0.47459252,0.43283582,0.8199446,0.71515152,0.49472675,0.51102941,0.13390313,0.15574549,0.28964862,"Luis Vizcaino",714,150430
"Billy Traber","CLE",0.23737916,0.66052061,0.44792229,0.36199095,0.88834154,0.74819277,0.49757151,0.57852883,0.11552929,0.17409995,0.28962923,"Billy Traber",410,407896
"Danny Patterson","DET",0.31851852,0.68148148,0.5,0.41860465,0.86956522,0.72592593,0.5,0.64383562,0.13703704,0.15185185,0.28888889,"Danny Patterson",485,120285
"Scott Randall","CIN",0.3125,0.62621359,0.45238095,0.65,0.82945736,0.76076555,0.44588745,0.58267717,0.10615711,0.18259023,0.28874735,"Scott Randall",749,150054
"David Cone","NYM",0.15204678,0.65168539,0.40687679,0.07692308,0.85344828,0.71126761,0.51002865,0.50588235,0.11714286,0.17142857,0.28857143,"David Cone",1680,112552
"Jay Witasick","SDP",0.23057644,0.66472303,0.43126685,0.40217391,0.86842105,0.734375,0.46226415,0.57920792,0.11243386,0.17592593,0.28835979,"Jay Witasick",1138,124482
"Edwin Jackson","LAD",0.22580645,0.5974026,0.39411765,0.5,0.88043478,0.76119403,0.45294118,0.6043956,0.09411765,0.19411765,0.28823529,"Edwin Jackson",1841,429719
"Mike Koplove","ARI",0.2437276,0.71428571,0.48793103,0.41176471,0.8372093,0.73498233,0.51896552,0.60509554,0.12864494,0.15951973,0.28816467,"Mike Koplove",63,407377
"Cal Eldred","STL",0.2547993,0.67398649,0.46781116,0.54109589,0.84210526,0.76146789,0.50815451,0.5665529,0.11120543,0.17657046,0.28777589,"Cal Eldred",1653,113793
"Roy Oswalt","HOU",0.21309524,0.70092593,0.4875,0.5027933,0.85468956,0.78739316,0.5625,0.64980545,0.10400416,0.18356734,0.2875715,"Roy Oswalt",571,400061
"Bruce Chen","- - -",0.18274112,0.73303167,0.47368421,0.47222222,0.80864198,0.74747475,0.52870813,0.63636364,0.11876485,0.16864608,0.28741093,"Bruce Chen",769,136600
"Joe Nathan","SFG",0.23880597,0.6726094,0.44677545,0.50625,0.8313253,0.74086957,0.47940948,0.57911392,0.11505792,0.17220077,0.28725869,"Joe Nathan",1122,150274
"Derrick Turnbow","ANA",0.26804124,0.75510204,0.51282051,0.38461538,0.83783784,0.72,0.5025641,0.54716981,0.14358974,0.14358974,0.28717949,"Derrick Turnbow",1694,276913
"Pedro Feliciano","NYM",0.27202073,0.71794872,0.49613402,0.43809524,0.85,0.73766234,0.50257732,0.6146789,0.12833545,0.158831,0.28716645,"Pedro Feliciano",1601,408230
"Todd Wellemeyer","CHC",0.17460317,0.66538462,0.42382813,0.5,0.79190751,0.73271889,0.5078125,0.50819672,0.1124031,0.1744186,0.28682171,"Todd Wellemeyer",1709,425487
"Livan Hernandez","MON",0.2060241,0.64195584,0.43879843,0.54678363,0.86076986,0.79206654,0.53396968,0.61013444,0.09129095,0.19546346,0.28675441,"Livan Hernandez",1116,115817
"Les Walrond","KCR",0.11267606,0.66666667,0.38571429,0,0.84782609,0.72222222,0.49285714,0.53658537,0.1048951,0.18181818,0.28671329,"Les Walrond",1735,400113
"Justin Speier","COL",0.27958834,0.721875,0.51103843,0.5398773,0.83333333,0.7568,0.52330335,0.68338558,0.12199037,0.16452648,0.28651685,"Justin Speier",451,133221
"Andrew Good","ARI",0.28107075,0.68812877,0.47941176,0.6122449,0.87719298,0.79754601,0.4872549,0.6366782,0.09737098,0.18889971,0.28627069,"Andrew Good",1690,425627
"Curt Leskanic","- - -",0.30128205,0.71306818,0.47804878,0.43262411,0.82868526,0.68622449,0.42926829,0.53456221,0.14909091,0.1369697,0.28606061,"Curt Leskanic",694,117710
"Britt Reames","MON",0.26086957,0.63157895,0.42857143,0.16666667,1,0.72222222,0.45238095,0.5,0.11904762,0.16666667,0.28571429,"Britt Reames",794,337392
"Chad Durbin","CLE",0.20512821,0.68674699,0.45341615,0.4375,0.84210526,0.75342466,0.51552795,0.66666667,0.11180124,0.17391304,0.28571429,"Chad Durbin",1442,239795
"Josh Towers","TOR",0.28605769,0.68106996,0.49889135,0.6302521,0.88519637,0.81777778,0.53880266,0.62264151,0.09010989,0.1956044,0.28571429,"Josh Towers",1489,346869
"Jason Boyd","CLE",0.23043478,0.63896104,0.41656805,0.44339623,0.91463415,0.77272727,0.4556213,0.50226244,0.09433962,0.19103774,0.28537736,"Jason Boyd",1020,150150
"Mike Mussina","NYY",0.2299169,0.68613139,0.48186047,0.49698795,0.88707038,0.8037323,0.55224806,0.63859649,0.09450278,0.19085855,0.28536133,"Mike Mussina",837,119608
"John Bale","CIN",0.2369146,0.67938931,0.46693122,0.46511628,0.82771536,0.73937677,0.51984127,0.53333333,0.12172775,0.16361257,0.28534031,"John Bale",864,150469
"Josias Manzanillo","CIN",0.17699115,0.69306931,0.42056075,0.55,0.77142857,0.72222222,0.47196262,0.57627119,0.11682243,0.1682243,0.28504673,"Josias Manzanillo",996,118268
"Ben Howard","SDP",0.24714829,0.67307692,0.45889101,0.47692308,0.86857143,0.7625,0.49713193,0.58783784,0.10898662,0.17590822,0.28489484,"Ben Howard",1452,407806
"Ted Lilly","OAK",0.22991071,0.68884664,0.47775496,0.53398058,0.83624655,0.76934097,0.54004107,0.55239327,0.11061796,0.17412086,0.28473882,"Ted Lilly",833,150404
"Randy Keisler","SDP",0.16666667,0.63636364,0.38194444,0.38461538,0.83333333,0.72727273,0.45833333,0.45454545,0.10416667,0.18055556,0.28472222,"Randy Keisler",830,342892
"Matt Morris","STL",0.24632671,0.64328358,0.45935122,0.61403509,0.89095128,0.82214473,0.53664397,0.63584637,0.08233413,0.20223821,0.28457234,"Matt Morris",1172,119403
"Brian Sweeney","SEA",0.18,0.71212121,0.48275862,0.55555556,0.85106383,0.80357143,0.56896552,0.45714286,0.09482759,0.18965517,0.28448276,"Brian Sweeney",1801,425789
"Oscar Villarreal","ARI",0.23499361,0.68766756,0.4558535,0.38043478,0.84405458,0.72166428,0.48790059,0.52132701,0.12548263,0.15894466,0.28442728,"Oscar Villarreal",1654,425629
"Dan Miceli","- - -",0.27128713,0.70772059,0.49761678,0.45255474,0.85454545,0.74904215,0.51858913,0.60884354,0.12417062,0.16018957,0.28436019,"Dan Miceli",1463,119023
"Chad Paronto","CLE",0.27659574,0.72727273,0.51960784,0.46153846,0.825,0.73584906,0.53921569,0.55172414,0.1372549,0.14705882,0.28431373,"Chad Paronto",399,406301
"Joe Roa","- - -",0.18654434,0.66592428,0.46391753,0.44262295,0.87625418,0.80277778,0.57860825,0.61206897,0.09125964,0.19280206,0.2840617,"Joe Roa",969,121258
"Tim Worrell","SFG",0.25513699,0.65512048,0.46794872,0.53691275,0.88505747,0.79623288,0.53205128,0.5880597,0.09392265,0.18942384,0.28334649,"Tim Worrell",1139,124580
"Tim Hudson","OAK",0.27113703,0.68052392,0.47824834,0.4688172,0.87866109,0.76385542,0.50590608,0.60496381,0.11305094,0.17000572,0.28305667,"Tim Hudson",921,218596
"Grant Balfour","MIN",0.21052632,0.70238095,0.47939262,0.56818182,0.79096045,0.74660633,0.54663774,0.5826087,0.11914894,0.16382979,0.28297872,"Grant Balfour",718,346797
"Bob Howry","BOS",0.21153846,0.65957447,0.42424242,0.36363636,0.87096774,0.73809524,0.47474747,0.48148148,0.11111111,0.17171717,0.28282828,"Bob Howry",237,133982
"Mike Williams","- - -",0.23259762,0.67870722,0.44304933,0.32116788,0.85994398,0.71052632,0.47174888,0.52842809,0.12809187,0.15459364,0.28268551,"Mike Williams",1014,124328
"Rick White","- - -",0.22307692,0.6969147,0.46685341,0.39655172,0.89583333,0.78,0.51447246,0.62798635,0.10277778,0.17962963,0.28240741,"Rick White",456,124184
"Sean Lowe","KCR",0.21173469,0.62768496,0.42663379,0.48192771,0.89353612,0.79479769,0.51664612,0.58173077,0.0870098,0.19485294,0.28186275,"Sean Lowe",994,117957
"Kevin Tolar","BOS",0.06451613,0.625,0.38028169,0.5,0.8,0.77777778,0.56338028,0.44444444,0.08450704,0.1971831,0.28169014,"Kevin Tolar",1009,342792
"Mike Venafro","TBD",0.25,0.62195122,0.44303797,0.52631579,0.93137255,0.82142857,0.51898734,0.57647059,0.07911392,0.20253165,0.28164557,"Mike Venafro",943,150291
