Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Brian Moehler","HOU",150,0.29339623,0.66266094,0.48674157,0.76848875,0.89637306,0.85964912,0.52359551,,"Brian Moehler",480,119215
"Adam Pettyjohn","CIN",4,0.23529412,0.66666667,0.4137931,0.66666667,0.95833333,0.86111111,0.4137931,,"Adam Pettyjohn",489,282562
"Mark Redman","COL",45.1,0.27423823,0.60266667,0.44157609,0.75757576,0.96017699,0.89846154,0.50951087,,"Mark Redman",491,150230
"Fernando Rodney","DET",40.1,0.29166667,0.5964467,0.45616438,0.67346939,0.74893617,0.72672673,0.53972603,,"Fernando Rodney",494,407845
"Jamie Walker","BAL",38,0.30169492,0.64506173,0.48142165,0.65168539,0.8708134,0.80536913,0.52342488,,"Jamie Walker",502,123828
"Josh Beckett","BOS",174.1,0.29296236,0.60576247,0.46124764,0.66759777,0.87470998,0.81393443,0.53799622,,"Josh Beckett",510,277417
"A.J. Burnett","TOR",221.1,0.26987812,0.59546209,0.43654391,0.52258065,0.86710037,0.76314082,0.51189802,,"A.J. Burnett",512,150359
"Ryan Dempster","CHC",206.2,0.28939109,0.62111043,0.45761139,0.53796095,0.84774067,0.75118323,0.50711634,,"Ryan Dempster",517,133225
"Jason Grilli","- - -",75,0.26224329,0.61754967,0.43573161,0.6626506,0.83378016,0.78107607,0.48827809,,"Jason Grilli",521,276351
"Braden Looper","STL",199,0.25849904,0.63924051,0.45014336,0.70223325,0.90990099,0.85067233,0.50334501,,"Braden Looper",526,131702
"Vladimir Nunez","ATL",32.2,0.30847458,0.61742424,0.45438283,0.73626374,0.83435583,0.7992126,0.47227191,,"Vladimir Nunez",532,136727
"Brad Penny","LAD",94.2,0.26932367,0.62181818,0.44525106,0.77130045,0.89083821,0.85461957,0.49909256,,"Brad Penny",535,207267
"R.J. Swindle","PHI",4.2,0.05128205,0.66666667,0.41666667,0.5,0.81578947,0.8,0.59375,,"R.J. Swindle",539,449881
"Julian Tavarez","- - -",54.2,0.22782258,0.60320641,0.4160804,0.53982301,0.82392027,0.74637681,0.50150754,,"Julian Tavarez",541,123118
"Doug Brocail","HOU",68.2,0.33264033,0.58347676,0.46986817,0.75,0.87610619,0.83567134,0.54708098,,"Doug Brocail",551,111492
"Octavio Dotel","CHW",67,0.27447217,0.64770932,0.47920277,0.53846154,0.75121951,0.69620253,0.54852686,,"Octavio Dotel",555,136734
"Brad Lidge","PHI",69.1,0.31218698,0.5445705,0.43009868,0.44385027,0.75,0.64053537,0.50740132,,"Brad Lidge",563,400058
"Scott Linebrink","CHW",46.1,0.2507837,0.6171875,0.45092461,0.6375,0.8649789,0.80757098,0.54623044,,"Scott Linebrink",564,276530
"Roy Oswalt","HOU",208.2,0.30318755,0.65271967,0.49669093,0.67481663,0.88095238,0.82478348,0.55360688,,"Roy Oswalt",571,400061
"Tim Redding","WSN",182,0.25772472,0.64485388,0.46097398,0.75476839,0.87093596,0.84008683,0.52501668,,"Tim Redding",573,400062
"Billy Wagner","NYM",47,0.23591549,0.63496144,0.46656761,0.59701493,0.85020243,0.79617834,0.57800892,,"Billy Wagner",578,123790
"Jeremy Affeldt","CIN",78.1,0.26493109,0.57704403,0.4189294,0.47976879,0.86648501,0.74259259,0.49340574,,"Jeremy Affeldt",583,346793
"Paul Byrd","- - -",180,0.28370787,0.65062762,0.4940048,0.77227723,0.91961415,0.88349515,0.57314149,,"Paul Byrd",594,111838
"Mike MacDougal","CHW",17,0.18867925,0.56338028,0.3654485,0.46666667,0.8125,0.71818182,0.4717608,,"Mike MacDougal",612,213680
"Brian Shouse","MIL",51.1,0.26875,0.63072776,0.46309696,0.69767442,0.89316239,0.840625,0.53690304,,"Brian Shouse",630,122195
"Jeff Suppan","MIL",177.2,0.25781846,0.59771863,0.42802742,0.71005917,0.93256997,0.86565836,0.50076161,,"Jeff Suppan",633,122987
"Eric Gagne","MIL",46.1,0.30446194,0.64751958,0.47643979,0.63793103,0.81451613,0.75824176,0.5013089,,"Eric Gagne",650,150378
"Hideo Nomo","KCR",4.1,0.21818182,0.58181818,0.4,0.5,0.875,0.77272727,0.5,,"Hideo Nomo",666,119827
"Odalis Perez","WSN",159.2,0.30833333,0.61628818,0.45976126,0.64864865,0.89707751,0.81239531,0.49172122,,"Odalis Perez",668,136602
"Valerio De Los Santos","COL",8,0.21782178,0.7012987,0.42696629,0.40909091,0.7962963,0.68421053,0.43258427,,"Valerio De Los Santos",681,136304
"Nelson Figueroa","NYM",45.1,0.21236559,0.59619952,0.41614124,0.67088608,0.87250996,0.82424242,0.53089533,,"Nelson Figueroa",683,150153
"Chad Fox","CHC",3.1,0.22222222,0.75,0.48611111,0.75,0.85185185,0.82857143,0.5,,"Chad Fox",684,114354
"Ray King","WSN",6.1,0.10869565,0.64102564,0.35294118,0.6,0.92,0.86666667,0.45882353,,"Ray King",693,150037
"Glendon Rusch","- - -",83.2,0.30398671,0.6,0.46868091,0.68306011,0.93377483,0.86163522,0.55637436,,"Glendon Rusch",707,121556
"Ben Sheets","MIL",198.1,0.30457227,0.61241292,0.47018739,0.63922518,0.89555326,0.81884058,0.53798978,,"Ben Sheets",710,282656
"Luis Vizcaino","COL",46,0.26027397,0.67898383,0.48746867,0.51578947,0.78231293,0.71722365,0.54260652,,"Luis Vizcaino",714,150430
"Jamey Wright","TEX",84.1,0.22565688,0.59764089,0.42695035,0.67808219,0.89035088,0.83887043,0.54113475,,"Jamey Wright",715,124604
"Grant Balfour","TBR",58.1,0.302,0.5960396,0.44975124,0.63576159,0.80730897,0.75,0.50248756,,"Grant Balfour",718,346797
"Eddie Guardado","- - -",56.1,0.2452381,0.66,0.47065217,0.83495146,0.87272727,0.86374134,0.54347826,,"Eddie Guardado",727,115216
"LaTroy Hawkins","- - -",62,0.29655172,0.60618557,0.45978261,0.71317829,0.8877551,0.83451537,0.52717391,,"LaTroy Hawkins",729,115629
"Kyle Lohse","STL",200,0.24008351,0.58139535,0.42168675,0.70434783,0.91684211,0.86023166,0.53207424,,"Kyle Lohse",739,346798
"Juan Rincon","- - -",55.1,0.29824561,0.63716814,0.46696035,0.64705882,0.89583333,0.81603774,0.49779736,,"Juan Rincon",752,346799
"J.C. Romero","PHI",59,0.27719298,0.58548009,0.40922768,0.60126582,0.852,0.75490196,0.42828485,,"J.C. Romero",754,240694
"Johan Santana","NYM",234.1,0.29701121,0.67043619,0.49725671,0.65408805,0.82008032,0.77409988,0.53624025,,"Johan Santana",755,276371
"Tony Armas","NYM",8.1,0.24242424,0.73239437,0.49635036,0.8125,0.88461538,0.86764706,0.51824818,,"Tony Armas",761,150393
"Scott Downs","TOR",70.2,0.27821012,0.59789474,0.43174924,0.67832168,0.86971831,0.80562061,0.48028311,,"Scott Downs",773,275933
"Matt Herges","COL",64.1,0.31384016,0.58870968,0.44895937,0.60869565,0.85958904,0.77041943,0.49157582,,"Matt Herges",780,150382
"Carl Pavano","NYY",34.1,0.30645161,0.65354331,0.46276596,0.73684211,0.90361446,0.84291188,0.45035461,,"Carl Pavano",790,134321
"Javier Vazquez","CHW",208.1,0.2986014,0.66646267,0.49477807,0.63700234,0.84389348,0.78562005,0.53328982,,"Javier Vazquez",801,134320
"Brandon Knight","NYM",12,0.2992126,0.63551402,0.45299145,0.76315789,0.91176471,0.85849057,0.45726496,,"Brandon Knight",831,150284
"Ted Lilly","CHC",204.2,0.284522,0.61882353,0.47282969,0.65866667,0.85076046,0.80028031,0.56328694,,"Ted Lilly",833,150404
"Mike Mussina","NYY",200.1,0.24568966,0.5569697,0.41452991,0.82163743,0.91186072,0.88739096,0.54240631,,"Mike Mussina",837,119608
"Andy Pettitte","NYY",204,0.29863693,0.6032849,0.44948389,0.64522822,0.89633508,0.81210856,0.4951517,,"Andy Pettitte",840,120485
"Mariano Rivera","NYY",70.2,0.36585366,0.64360587,0.50257998,0.68888889,0.81433225,0.76796715,0.49226006,,"Mariano Rivera",844,121250
"John Bale","KCR",26.2,0.29054054,0.52112676,0.4265928,0.79069767,0.9009009,0.87012987,0.5900277,,"John Bale",864,150469
"Armando Benitez","TOR",6.1,0.34883721,0.69090909,0.54081633,0.6,0.71052632,0.67924528,0.56122449,,"Armando Benitez",865,110859
"Shawn Estes","SDP",43.2,0.26256983,0.52957746,0.39551192,0.74468085,0.88829787,0.84042553,0.49789621,,"Shawn Estes",873,113915
"Steve Trachsel","BAL",39.2,0.21409922,0.6026936,0.38382353,0.76829268,0.96089385,0.90038314,0.43676471,,"Steve Trachsel",898,123431
"Tyler Walker","SFG",53.1,0.2970297,0.57674419,0.441247,0.50833333,0.81854839,0.7173913,0.51558753,,"Tyler Walker",901,400104
"David Weathers","CIN",69.1,0.24203822,0.65464896,0.43030303,0.67763158,0.88985507,0.8249497,0.45627706,,"David Weathers",902,124000
"Chad Bradford","- - -",59.1,0.28571429,0.68691589,0.53067047,0.78205128,0.92517007,0.89516129,0.61055635,,"Chad Bradford",904,136268
"Justin Duchscherer","OAK",141.2,0.24159021,0.59558117,0.42383778,0.73839662,0.87258065,0.83547258,0.5148368,,"Justin Duchscherer",910,407113
"Tim Hudson","ATL",142,0.27565392,0.66086066,0.46649746,0.60583942,0.86976744,0.79107726,0.49543147,,"Tim Hudson",921,218596
"Mark Mulder","STL",1.2,0.08695652,0.6,0.3255814,1,0.91666667,0.92857143,0.46511628,,"Mark Mulder",932,150426
"Barry Zito","SFG",180,0.26600373,0.58843537,0.41994154,0.74766355,0.87283237,0.83139985,0.47742774,,"Barry Zito",944,217096
"Brandon Duckworth","KCR",38,0.25290698,0.64144737,0.43518519,0.8045977,0.88717949,0.86170213,0.4691358,,"Brandon Duckworth",954,346855
"Brett Myers","PHI",190,0.26117814,0.60210112,0.43826739,0.64673913,0.88222465,0.81478599,0.51944065,,"Brett Myers",962,408206
"Vicente Padilla","TEX",171,0.24453441,0.62786135,0.45658466,0.67549669,0.86666667,0.82091918,0.55318379,,"Vicente Padilla",964,218894
"Carlos Silva","SEA",153.1,0.25925926,0.625966,0.45469522,0.81972789,0.92222222,0.89492754,0.53294893,,"Carlos Silva",973,400067
"Randy Wolf","- - -",190.1,0.27087576,0.64204545,0.46319921,0.67919799,0.87020649,0.81638418,0.51815505,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",200,0.27647396,0.60996885,0.43615752,0.70186335,0.87231869,0.81600547,0.47881862,,"Bronson Arroyo",978,276520
"Joe Beimel","LAD",49,0.29396985,0.59701493,0.44625,0.69230769,0.85833333,0.80392157,0.5025,,"Joe Beimel",979,346847
"Josh Fogg","CIN",78.1,0.26647966,0.62132921,0.43529412,0.74736842,0.92288557,0.86655405,0.47573529,,"Josh Fogg",989,150319
"Al Reyes","TBR",22.2,0.35416667,0.71165644,0.51830986,0.66176471,0.81034483,0.75543478,0.45915493,,"Al Reyes",1005,121099
"Ron Villone","STL",50,0.2407767,0.61448598,0.41039236,0.68548387,0.86311787,0.80620155,0.45387063,,"Ron Villone",1010,123725
"Kip Wells","- - -",37.2,0.23163842,0.617737,0.41703377,0.58536585,0.87623762,0.79225352,0.48017621,,"Kip Wells",1012,150337
"Adam Eaton","PHI",107,0.22540473,0.63655685,0.44724771,0.70718232,0.9015025,0.85641026,0.53956422,,"Adam Eaton",1029,284566
"Alan Embree","OAK",61.2,0.29025845,0.68910891,0.49007937,0.67123288,0.83908046,0.78947368,0.50099206,,"Alan Embree",1030,113833
"Trevor Hoffman","SDP",45.1,0.34099617,0.58928571,0.48073702,0.65168539,0.7979798,0.75261324,0.56281407,,"Trevor Hoffman",1035,116034
"Jake Peavy","SDP",173.2,0.26958363,0.61265103,0.44050992,0.61518325,0.83410673,0.76688103,0.49822946,,"Jake Peavy",1051,408241
"Brett Tomko","- - -",70,0.27147766,0.63141524,0.46040816,0.72151899,0.86699507,0.82624113,0.52489796,,"Brett Tomko",1056,123387
"Ryan Tucker","FLA",37,0.29444444,0.65868263,0.46974063,0.73584906,0.88181818,0.83435583,0.48126801,,"Ryan Tucker",1062,457761
"Ryan Franklin","STL",78.2,0.25368249,0.66508689,0.46302251,0.66451613,0.90736342,0.84201389,0.50884244,,"Ryan Franklin",1076,211041
"Freddy Garcia","DET",15,0.24418605,0.54166667,0.41747573,0.66666667,0.81538462,0.77906977,0.58252427,,"Freddy Garcia",1077,150119
"Gil Meche","KCR",210.1,0.2733564,0.64209342,0.45998291,0.63291139,0.86503067,0.79690402,0.50612361,,"Gil Meche",1089,219194
"Jamie Moyer","PHI",196.1,0.23788265,0.61753247,0.42599743,0.75067024,0.88433228,0.84667674,0.4954955,,"Jamie Moyer",1091,119469
"Joel Pineiro","STL",148.2,0.30646673,0.64804965,0.48200456,0.68501529,0.92202462,0.84877127,0.51389522,,"Joel Pineiro",1094,334492
"Arthur Rhodes","- - -",35.1,0.34375,0.59450172,0.47714808,0.55681818,0.86127168,0.75862069,0.53199269,,"Arthur Rhodes",1097,121125
"Rafael Soriano","ATL",14,0.29661017,0.57798165,0.43171806,0.68571429,0.74603175,0.7244898,0.48017621,,"Rafael Soriano",1100,400089
"Livan Hernandez","- - -",180,0.22302158,0.61911765,0.41890909,0.82903226,0.94299287,0.91232639,0.49454545,,"Livan Hernandez",1116,115817
"Marco Estrada","WSN",12.2,0.304,0.62264151,0.45021645,0.78947368,0.84848485,0.82692308,0.45887446,,"Marco Estrada",1118,462136
"Joe Nathan","MIN",67.2,0.32038835,0.65067179,0.48648649,0.56363636,0.78171091,0.71031746,0.50289575,,"Joe Nathan",1122,150274
"Tommy Hunter","TEX",11,0.27102804,0.68867925,0.47887324,0.75862069,0.89041096,0.85294118,0.49765258,,"Tommy Hunter",1157,488984
"Jason Isringhausen","STL",42.2,0.26243094,0.61558442,0.44444444,0.64210526,0.85232068,0.79216867,0.51539491,,"Jason Isringhausen",1158,116414
"Matt Morris","PIT",22.1,0.21698113,0.62184874,0.43111111,0.89130435,0.93918919,0.92783505,0.52888889,,"Matt Morris",1172,119403
"Mike Timlin","BOS",49.1,0.32808399,0.66097561,0.50063211,0.688,0.87453875,0.81565657,0.51833123,,"Mike Timlin",1187,123348
"Jesus Colome","WSN",71,0.21996303,0.6443299,0.43989314,0.65546218,0.85866667,0.8097166,0.51825467,,"Jesus Colome",1198,400125
"Bobby Seay","DET",56.1,0.25961538,0.58333333,0.43695652,0.66666667,0.86394558,0.81094527,0.54782609,,"Bobby Seay",1225,150144
"Jorge Sosa","NYM",21.2,0.21875,0.64171123,0.42744063,0.66666667,0.925,0.85802469,0.49340369,,"Jorge Sosa",1228,407901
"Tanyon Sturtze","LAD",2.1,0,0.86363636,0.54285714,,0.94736842,0.94736842,0.62857143,,"Tanyon Sturtze",1230,122915
"Francisco Cordero","CIN",70.1,0.29254571,0.62896825,0.43209877,0.59615385,0.78233438,0.70857143,0.41481481,,"Francisco Cordero",1243,150188
"Doug Davis","ARI",146,0.24742268,0.59339705,0.41252073,0.68589744,0.88872621,0.82512563,0.47719735,,"Doug Davis",1244,150277
"R.A. Dickey","SEA",112.1,0.21237864,0.60058309,0.42795467,0.73142857,0.89482201,0.85876419,0.5553157,,"R.A. Dickey",1245,285079
"Chan Ho Park","LAD",95.1,0.28532609,0.61916168,0.46276257,0.6047619,0.8549323,0.7826685,0.53150859,,"Chan Ho Park",1267,120221
"Kenny Rogers","DET",173.2,0.25752018,0.60540135,0.42952522,0.81766382,0.89095415,0.86873921,0.4944362,,"Kenny Rogers",1277,121386
"Rudy Seanez","PHI",43.1,0.32240437,0.66006601,0.47533632,0.53389831,0.855,0.73584906,0.4529148,,"Rudy Seanez",1279,121955
"Chris Carpenter","STL",15.1,0.2,0.6,0.41463415,0.73684211,0.87878788,0.84705882,0.53658537,,"Chris Carpenter",1292,112020
"Scott Eyre","- - -",25.2,0.28169014,0.59482759,0.44494382,0.5,0.81884058,0.72222222,0.52134831,,"Scott Eyre",1300,113961
"Roy Halladay","TOR",246,0.31812421,0.65458539,0.49838188,0.62948207,0.89765101,0.81818182,0.53574581,,"Roy Halladay",1303,136880
"Esteban Loaiza","- - -",27,0.23952096,0.62318841,0.45187166,0.85,0.93023256,0.9112426,0.55347594,,"Esteban Loaiza",1310,117842
"Brandon Lyon","ARI",59.1,0.29345372,0.66015625,0.49005236,0.7,0.89940828,0.84401709,0.53612565,,"Brandon Lyon",1312,407193
"Justin Miller","FLA",46.2,0.26502732,0.57336957,0.41961853,0.55670103,0.77251185,0.70454545,0.5013624,,"Justin Miller",1313,277405
"Joaquín Benoit","TEX",45,0.3190184,0.69026549,0.47101449,0.67948718,0.74786325,0.72051282,0.40942029,,"Joaquin Benoit",1437,276542
"Bryan Corey","- - -",45,0.25227964,0.65498652,0.46571429,0.72289157,0.89300412,0.84969325,0.53,,"Bryan Corey",1439,132241
"Brendan Donnelly","CLE",13.2,0.23728814,0.61157025,0.42677824,0.78571429,0.87837838,0.85294118,0.50627615,,"Brendan Donnelly",1441,407791
"Chad Durbin","PHI",87.2,0.25478645,0.60729927,0.43181818,0.73410405,0.86057692,0.82342954,0.50219941,,"Chad Durbin",1442,239795
"Randy Flores","STL",25.2,0.3125,0.60377358,0.44444444,0.6625,0.90625,0.8125,0.45299145,,"Randy Flores",1446,420864
"Lee Gardner","FLA",6.2,0.30666667,0.66666667,0.4829932,0.69565217,1,0.90140845,0.48979592,,"Lee Gardner",1448,421104
"Aaron Harang","CIN",184.1,0.30345801,0.63545817,0.47451249,0.72093023,0.86415883,0.81975487,0.51522408,,"Aaron Harang",1451,421685
"Mike Lincoln","CIN",70.1,0.237691,0.57169811,0.39588919,0.67142857,0.89108911,0.82167043,0.47363718,,"Mike Lincoln",1457,150221
"Guillermo Mota","MIL",57,0.29606625,0.63917526,0.46797521,0.63636364,0.86451613,0.79249448,0.50103306,,"Guillermo Mota",1467,150407
"Jon Rauch","- - -",71.2,0.29101563,0.6497545,0.48619768,0.66442953,0.85390428,0.8021978,0.54407836,,"Jon Rauch",1475,400010
"John Lackey","LAA",163.1,0.27653061,0.60730253,0.46770026,0.58671587,0.88711656,0.8121547,0.57795004,,"John Lackey",1507,407793
"Oliver Pérez","NYM",194,0.26339869,0.57064888,0.42277446,0.58312655,0.88416578,0.79389881,0.51871658,,"Oliver Perez",1514,424144
"Kirk Saarloos","OAK",26.1,0.26842105,0.65196078,0.46700508,0.68627451,0.96240602,0.88586957,0.5177665,,"Kirk Saarloos",1516,424164
