Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Salomon Torres","MIL",80,0.01682692,,,,,0.71474359,,0.11378205,,,0.15464744,,,,"Salomon Torres",1628,123415
"Cliff Lee","CLE",223.1,0.31634229,,0.07012666,,,0.38337967,0.00463392,0.0970034,,,0.12851406,,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","LAA",68.1,0.5099278,,,,,,,0.32310469,,,0.16696751,,,,"Francisco Rodriguez",1642,408061
"Brian Tallet","TOR",56.1,0.1636971,,,,,0.28730512,0.26726058,0.10356347,,,0.17817372,,,,"Brian Tallet",1646,425226
"Luis Ayala","- - -",75.2,0.33902439,,,,,0.27317073,0.2398374,0.00731707,,,0.14065041,,,,"Luis Ayala",1650,425646
"Russ Springer","STL",50.1,0.56991774,,,,,0.039953,0.24324324,0.14688602,,,,,,,"Russ Springer",1652,122620
"Oscar Villarreal","HOU",37.2,0.03872054,,,,,0.5,0.29292929,0.05387205,,,0.11447811,,,,"Oscar Villarreal",1654,425629
"Seth McClung","MIL",105.1,0.59199071,,,,,0.12071967,0.08009286,0.18688334,,,0.02031341,,,,"Seth McClung",1657,425528
"Jose Contreras","CHW",121,0.19397463,,,0.26109937,,0.25792812,0.28699789,,,,,,,,"Jose Contreras",1660,425747
"Javier López","BOS",59.1,,,,,,0.66010929,0.05355191,0.14644809,,,0.13989071,,,,"Javier Lopez",1663,425657
"D.J. Carrasco","CHW",38.2,0.21237458,,0.30602007,,,0.22909699,0.15217391,0.06688963,,,0.03344482,,,,"D.J. Carrasco",1666,425647
"Jeremy Bonderman","DET",71.1,0.16490892,,,,,0.4966443,0.27229147,,,,0.06615532,,,,"Jeremy Bonderman",1667,425827
"Wilfredo Ledezma","- - -",58.1,0.67068646,,,,,0.04638219,0.16604824,0.00463822,,,0.1122449,,,,"Wilfredo Ledezma",1669,425656
"Aquilino Lopez","DET",78.2,0.51689189,,0.00084459,0.06756757,,0.02280405,0.30996622,,,,0.08192568,,,,"Aquilino Lopez",1671,425658
"Trever Miller","TBR",43.1,0.49701493,,,,,0.1238806,0.29701493,,,,0.08208955,,,,"Trever Miller",1672,119125
"Kiko Calero","OAK",4.2,0.57647059,,,,,0.08235294,0.27058824,0.02352941,,,0.04705882,,,,"Kiko Calero",1676,425606
"Kyle Snyder","BOS",1.2,0.27272727,,,,,,0.36363636,,,,0.36363636,,,,"Kyle Snyder",1689,216897
"Brandon Webb","ARI",226.2,0.05737449,,0.01902089,,,0.64858123,,0.10383536,,,0.17118803,,,,"Brandon Webb",1692,425630
"Derrick Turnbow","MIL",6.1,0.44805195,,,,,0.37662338,0.16883117,,,,0.00649351,,,,"Derrick Turnbow",1694,276913
"Claudio Vargas","NYM",37,0.2807971,,,,,0.33152174,0.30615942,,,,0.08152174,,,,"Claudio Vargas",1695,282567
"Dontrelle Willis","DET",24,0.44311377,,,,,0.26946108,0.15768463,0.07984032,,,0.0499002,,,,"Dontrelle Willis",1703,425883
"Todd Wellemeyer","STL",191.2,0.48695652,,,,,0.18294314,0.2367893,0.00602007,,,0.08729097,,,,"Todd Wellemeyer",1709,425487
"Jose Valverde","HOU",72,0.73891213,,,0.25439331,,0.00669456,,,,,,,,,"Jose Valverde",1726,407878
"Edgar Gonzalez","ARI",48,0.1720297,,0.15346535,,,0.46039604,0.16460396,,,,0.04950495,,,,"Edgar Gonzalez",1727,429440
"Les Walrond","PHI",10.1,0.19375,,,,,0.23125,0.35625,0.175,,,0.04375,,,,"Les Walrond",1735,400113
"Aaron Heilman","NYM",76,0.00143164,,,,,0.64423765,0.11453114,0.02290623,,,0.21689334,,,,"Aaron Heilman",1751,408310
"Dan Haren","ARI",216,0.28083736,,0.06409018,0.1468599,,0.25668277,,,0.25152979,,,,,,"Dan Haren",1757,429717
"Kevin Correia","SFG",110,0.2393531,,0.33746631,,,0.01778976,0.25498652,0.03234501,,,0.1180593,,,,"Kevin Correia",1767,429781
"Rich Harden","- - -",148,0.6237318,,,,,0.00088222,0.28054698,,,,0.09483899,,,,"Rich Harden",1772,425848
"Roy Corcoran","SEA",72.2,0.14763231,,,,,0.64623955,0.15041783,,,,0.05571031,,,,"Roy Corcoran",1780,429981
"Chad Gaudin","- - -",90,0.51391036,,,,,0.08732612,0.28438949,,,,0.11437403,,,,"Chad Gaudin",1783,429985
"Jimmy Gobble","KCR",31.2,0.36628849,,,,,0.22852512,0.34683955,0.00324149,,,0.05510535,,,,"Jimmy Gobble",1791,425471
"Kevin Gregg","FLA",68.2,0.64403974,,0.00082781,0.12665563,,0.00082781,0.00248344,0.22433775,,,0.00082781,,,,"Kevin Gregg",1793,276514
"Michael Gonzalez","ATL",33.2,0.56196944,,,,,0.01528014,0.41426146,,,,0.00848896,,,,"Michael Gonzalez",1794,283166
"J.J. Putz","SEA",46.1,0.4273399,,,0.20812808,,0.26847291,0.0726601,0.02339901,,,,,,,"J.J. Putz",1795,407816
"Neal Cotts","CHC",35.2,0.63862928,,0.03738318,0.00155763,,0.03271028,0.27570093,,,,0.01401869,,,,"Neal Cotts",1797,425840
"Jon Adkins","CIN",3.2,0.58461538,,,,,0.01538462,0.38461538,,,,0.01538462,,,,"Jon Adkins",1799,424668
"Geoff Geary","HOU",64,0.48329854,,,0.00104384,,0.17954071,0.31419624,,,,0.02192067,,,,"Geoff Geary",1813,407783
"Doug Waechter","FLA",63.1,0.35220126,,,,,0.14465409,0.47169811,,,,0.03144654,,,,"Doug Waechter",1814,425531
"Chad Cordero","WSN",4.1,0.42528736,,,,,0.03448276,0.16091954,0.02298851,,,0.35632184,,,,"Chad Cordero",1816,430101
"Matt Belisle","CIN",29.2,0.33786408,,0.03495146,,,0.25631068,0.19223301,0.07961165,,,0.09902913,,,,"Matt Belisle",1837,279571
"Vinnie Chulk","SFG",31.2,0.32421875,,0.02929688,,,0.25390625,,0.3125,,,0.08007813,,,,"Vinnie Chulk",1838,425562
"Edwin Jackson","TBR",183.1,0.65659993,,,,,0.03529013,0.20427553,0.03189684,,,0.07193756,,,,"Edwin Jackson",1841,429719
"Chris Bootcheck","LAA",16,0.61904762,,0.02083333,,,0.02678571,0.18452381,0.14880952,,,,,,,"Chris Bootcheck",1842,408052
"Aaron Miles","STL",1,,,,,,,,,,,0.1,,0.9,,"Aaron Miles",1844,425446
"John Grabow","PIT",76,0.50741064,,,,,,0.09590235,0.00087184,,,0.39581517,,,,"John Grabow",1848,346848
"Ryan Madson","PHI",82.2,0.50245098,,0.18382353,,,0.00653595,0.03676471,,,,0.27042484,,,,"Ryan Madson",1852,425492
"Shawn Camp","TOR",39.1,,,,,,0.55210238,0.30530165,,,,0.14259598,,,,"Shawn Camp",1855,425861
"Michael Wuertz","CHC",44.2,0.34452555,,,,,,0.51094891,,,,0.14452555,,,,"Michael Wuertz",1856,430900
"Brian Falkenborg","- - -",22.1,0.33244681,,,0.04787234,,0.34840426,0.00265957,0.26861702,,,,,,,"Brian Falkenborg",1859,237346
"Shawn Hill","WSN",63.1,0.02446483,,,,,0.71763507,0.10805301,0.0795107,,,0.07033639,,,,"Shawn Hill",1882,429718
"Sean Burnett","PIT",56.2,0.02164009,,0.00113895,,,0.61958998,0.29157175,,,,0.06605923,,,,"Sean Burnett",1886,430634
"Lenny DiNardo","OAK",23,0.67692308,,0.11794872,,,,,0.09230769,,,0.11282051,,,,"Lenny DiNardo",1894,430837
"Greg Aquino","BAL",9.1,0.39805825,,,,,0.18932039,0.39320388,,,,0.01941748,,,,"Greg Aquino",1899,425628
"David Aardsma","BOS",48.2,0.66958425,,0.02407002,0.13238512,,0.03063457,0.14332604,,,,,,,,"David Aardsma",1902,430911
"Jeff Bennett","ATL",97.1,0.21190781,,,,,0.52752881,0.17541613,0.05377721,,,0.03137004,,,,"Jeff Bennett",1903,430831
"Jason Frasor","TOR",47.1,0.67310012,,,,,0.09529554,0.19662244,,,,0.03498191,,,,"Jason Frasor",1906,430630
"Scott Proctor","LAD",38.2,0.63347763,,,,,0.03896104,0.22655123,0.1010101,,,,,,,"Scott Proctor",1911,429984
"Matt Thornton","CHW",67.1,0.78373016,,0.10119048,,,0.0327381,0.08234127,,,,,,,,"Matt Thornton",1918,407819
"Brian Bruney","NYY",34.1,0.66544118,,,,,0.00367647,0.29779412,,,,0.03308824,,,,"Brian Bruney",1929,430663
"Daniel Cabrera","BAL",180,0.6345515,,,,,0.19121447,0.14876338,,,,0.02547065,,,,"Daniel Cabrera",1931,425555
"Frank Francisco","TEX",63.1,0.73431734,,,0.11808118,,0.04889299,0.00922509,0.08948339,,,,,,,"Frank Francisco",1933,407911
"Scott Dohmann","TBR",14.2,0.59375,,,,,0.08928571,0.23214286,,,,0.08482143,,,,"Scott Dohmann",1936,430617
"Mike Adams","SDP",65.1,0.38313008,,,,,0.1402439,0.21849593,0.23780488,,,0.0203252,,,,"Mike Adams",1937,430606
"Justin Germano","SDP",43.2,0.07331378,,,,,0.56451613,,0.18768328,,,0.1744868,,,,"Justin Germano",1938,430683
"Zack Greinke","KCR",202.1,0.49716981,,,,,0.1172956,0.1908805,0.11540881,,,0.07924528,,,,"Zack Greinke",1943,425844
"Elizardo Ramirez","TEX",2.2,0.625,,,,,0.07142857,,0.10714286,,,0.19642857,,,,"Elizardo Ramirez",1946,430579
"Denny Bautista","- - -",60.1,0.44083969,,,,,0.16316794,0.26431298,0.12881679,,,0.0028626,,,,"Denny Bautista",1947,429714
"Tim Byrdak","HOU",55.1,0.42239468,,,,,0.13636364,0.32261641,,,,0.11862528,,,,"Tim Byrdak",1995,136263
"Dave Borkowski","HOU",36,0.178125,,,,,0.5375,0.1078125,0.0953125,,,0.08125,,,,"Dave Borkowski",2002,150185
"Buddy Carlyle","ATL",62.2,0.63394683,,,,,0.08691207,0.21472393,0.02249489,,,0.04192229,,,,"Buddy Carlyle",2010,234194
"Saul Rivera","WSN",84,0.54591468,,0.40708604,,,,0.04699928,,,,,,,,"Saul Rivera",2027,346800
"Clayton Kershaw","LAD",107.2,0.71493729,,,,,,0.00399088,0.22805017,,,0.05302166,,,,"Clayton Kershaw",2036,477132
"Justin Masterson","BOS",88.1,0.22986823,,,,,0.40922401,0.3147877,,,,0.04612006,,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",130,0.57765415,,,0.23458507,,,0.09272137,0.09503941,,,,,,,"Jorge De La Rosa",2047,407822
"Joselo Diaz","TEX",1,0.72413793,,,,,,0.24137931,,,,0.03448276,,,,"Joselo Diaz",2057,407872
"Matt Guerrier","MIN",76.1,0.42022117,,0.26066351,,,0.13270142,,0.13586098,,,0.05055292,,,,"Matt Guerrier",2061,407825
"Jose Veras","NYY",57.2,,,,0.03150407,,0.65955285,0.00203252,0.30691057,,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","BAL",190.2,0.26270604,,0.00206044,,,0.36744505,0.18337912,0.06490385,,0.00034341,0.11916209,,,,"Jeremy Guthrie",2072,425386
"Chien-Ming Wang","NYY",95,,,,0.13859911,,0.77198212,0.08941878,,,,,,,,"Chien-Ming Wang",2074,425426
"Heath Bell","SDP",78,0.6047619,,,,,0.10714286,,0.28730159,,,0.00079365,,,,"Heath Bell",2080,425514
"Francisco Cruceta","DET",11.2,0.42780749,,,0.2513369,,0.10695187,0.07486631,0.00534759,,,0.13368984,,,,"Francisco Cruceta",2104,425510
"Fernando Cabrera","BAL",28.1,0.49806202,,0.03682171,,,0.00193798,0.3624031,0.01937984,,,0.08139535,,,,"Fernando Cabrera",2105,425507
"Andrew Brown","OAK",35,0.56690141,,,,,0.12147887,0.19014085,0.06514085,,,0.05633803,,,,"Andrew Brown",2115,408046
"Gary Majewski","CIN",40,,,,,,0.6740638,0.30651872,,,,0.01941748,,,,"Gary Majewski",2131,400008
"Adam Loewen","BAL",21.1,0.55384615,,0.0025641,,,0.10769231,,0.23076923,,,0.10512821,,,,"Adam Loewen",2134,429400
"Angel Guzman","CHC",9.2,0.63125,,0.11875,,,0.0625,,0.1875,,,,,,,"Angel Guzman",2145,425768
"Sean Henn","SDP",9.1,0.45251397,,0.00558659,,,0.20111732,0.19553073,,,,0.1452514,,,,"Sean Henn",2147,430675
"Yhency Brazoban","LAD",3,0.33333333,,,,,0.375,0.29166667,,,,,,,,"Yhency Brazoban",2150,430674
"Alfredo Simon","BAL",13,0.21774194,,,0.23387097,,0.37903226,,0.16935484,,,,,,,"Alfredo Simon",2155,430580
"Boof Bonser","MIN",118.1,0.31233457,,,,,0.26045527,0.17257808,0.21175225,,,0.04287983,,,,"Boof Bonser",2159,425818
"Taylor Buchholz","COL",66.1,0.32580262,,,,,0.29250892,,0.38049941,,,0.00118906,,,,"Taylor Buchholz",2168,430587
"Chad Qualls","ARI",73.2,0.02056807,,,,,0.66601371,0.31341822,,,,,,,,"Chad Qualls",2170,430589
"Fernando Nieve","HOU",10.2,0.71649485,,,,,0.00515464,0.20618557,0.0257732,,,0.04639175,,,,"Fernando Nieve",2173,430588
"Dennis Sarfate","BAL",79.2,0.7653277,,0.05708245,,,,,0.15574348,,,0.02184637,,,,"Dennis Sarfate",2174,430610
"Renyel Pinto","FLA",64.2,0.45945946,,,,,0.12792793,0.03963964,,,,0.37297297,,,,"Renyel Pinto",2180,430594
"Joel Hanrahan","WSN",84.1,0.67105263,,,,,0.0034626,0.30955679,0.00069252,,,0.01523546,,,,"Joel Hanrahan",2186,430629
"Jake Woods","SEA",19,0.62356322,,,,,0.10344828,0.02011494,0.1954023,,,0.05747126,,,,"Jake Woods",2196,430646
"Phil Stockman","ATL",7.1,0.57364341,,0.13178295,,,,,0.29457364,,,,,,,"Phil Stockman",2206,430666
"Justin Hampson","SDP",30.2,0.31325301,,,,,,0.45983936,0.18072289,,,0.04618474,,,,"Justin Hampson",2209,430618
"Brian Bass","- - -",89.1,0.61656442,,,,,0.03220859,0.1541411,0.09739264,,,0.09969325,,,,"Brian Bass",2219,430654
"Ian Snell","PIT",164.1,0.45480529,,,,,0.14219364,0.32761701,,,,0.07538407,,,,"Ian Snell",2227,430636
"John Van Benschoten","PIT",22.1,0.52953586,,0.00843882,,,0.12236287,0.13080169,0.1371308,,,0.07172996,,,,"John Van Benschoten",2228,429724
"Adam Wainwright","STL",132,0.05555556,,0.21672167,,,0.48294829,,0.17436744,,,0.07040704,,,,"Adam Wainwright",2233,425794
"Jose Capellan","COL",2,0.6,,,,,0.02857143,0.37142857,,,,,,,,"Jose Capellan",2236,430642
"Blaine Boyer","ATL",72,0.63841808,,,,,0.08232446,0.01937046,0.19128329,,,0.06860371,,,,"Blaine Boyer",2237,430641
"Tony Pena Jr.","KCR",1,0.5,,0.08333333,,,0.08333333,0.08333333,0.25,,,,,,,"Tony Pena Jr.",2240,430640
"Joel Peralta","KCR",52.2,0.4375,,0.21995192,0.20432692,,,,0.13822115,,,,,,,"Joel Peralta",2332,407908
"Brian Gordon","TEX",4,0.64583333,,,,,,0.25,0.08333333,,,0.02083333,,,,"Brian Gordon",2374,430950
"Marino Salas","PIT",17,0.55371901,,0.16804408,,,0.02479339,0.15702479,0.03305785,,,0.06336088,,,,"Marino Salas",2432,434978
"Alex Serrano","LAA",1,0.3,,,,,0.3,,,,,0.4,,,,"Alex Serrano",2436,443563
"Todd Coffey","- - -",26.2,0.41025641,,,,,0.25407925,0.33333333,,,,0.002331,,,,"Todd Coffey",2467,434298
"Mark DiFelice","MIL",19,0.11144578,,,,,,0.84036145,0.01807229,,,0.03012048,,,,"Mark DiFelice",2468,442707
"Juan Salas","TBR",6.1,0.45901639,,0.21311475,,,0.06557377,0.25409836,,,,0.00819672,,,,"Juan Salas",2533,466838
"Enrique Gonzalez","SDP",3.1,0.48076923,,,,,0.09615385,0.36538462,0.03846154,,,0.01923077,,,,"Enrique Gonzalez",2568,434619
"Robinson Tejeda","- - -",45.1,0.54649682,,,,,0.06751592,0.14140127,,,,0.24458599,,,,"Robinson Tejeda",2575,434565
"Wandy Rodriguez","HOU",137.1,0.45120818,,0.08550186,,,0.08317844,,0.29879182,,,0.0813197,,,,"Wandy Rodriguez",2586,434643
"Chris Sampson","HOU",117.1,0.36232791,,,,,0.24092616,0.24155194,0.13454318,,,0.02065081,,,,"Chris Sampson",2651,448200
"Dan Giese","NYY",43.1,0.22347949,,,,,0.31683168,0.45968883,,,,,,,,"Dan Giese",2656,435500
"Randy Messenger","SEA",12.2,0.52534562,,,,,,0.21198157,0.21658986,,,0.04608295,,,,"Randy Messenger",2658,434591
"Joba Chamberlain","NYY",100.1,0.6504451,,,,,0.00474777,0.26053412,0.07418398,,,0.01008902,,,,"Joba Chamberlain",2692,501955
"Neal Musser","KCR",1,0.76923077,,,,,,0.15384615,,,,0.07692308,,,,"Neal Musser",2727,461377
"Brian Sanches","WSN",11,0.36123348,,,,0.18502203,0.22907489,0.22026432,0.00440529,,,,,,,"Brian Sanches",2739,430083
"Rich Rundles","CLE",5,0.35365854,,,,,0.26829268,0.07317073,0.30487805,,,,,,,"Rich Rundles",2760,457858
"Jack Taschner","SFG",48,0.22474461,,0.04199773,,,0.38706016,0.17820658,,,,0.16799092,,,,"Jack Taschner",2766,435620
"Carlos Marmol","CHC",87.1,0.48135359,,,,,0.00414365,0.51381215,0.00069061,,,,,,,"Carlos Marmol",2790,461791
"Manny Corpas","COL",79.2,0.32142857,,,,,0.32993197,0.34863946,,,,,,,,"Manny Corpas",2807,466918
"Jeff Ridgway","ATL",9.2,0.50641026,,,,,0.16025641,0.19871795,,,,0.13461538,,,,"Jeff Ridgway",2819,455047
"Franquelis Osoria","PIT",60.2,0.03156708,,,,,0.63585118,0.17023675,,,,0.16234498,,,,"Franquelis Osoria",2860,434701
"Eddie Kunz","NYM",2.2,0.56603774,,,,,,0.32075472,,,,0.11320755,,,,"Eddie Kunz",2862,446333
"Santiago Casilla","OAK",50.1,0.46745562,,,,,0.21775148,0.27928994,,,,0.03550296,,,,"Santiago Casilla",2873,433586
"Juan Carlos Oviedo","KCR",48.1,0.41133721,,,,,0.19767442,0.1744186,,,,0.21656977,,,,"Juan Carlos Oviedo",2886,434663
"Ramon Ramirez","CIN",27,0.42857143,,,,,0.06904762,0.02857143,,,,0.47380952,,,,"Ramon Ramirez",2899,459371
"Kelvin Jimenez","STL",24,0.26485149,,,0.08910891,,0.38118812,0.26485149,,,,,,,,"Kelvin Jimenez",2902,459376
"Jailen Peguero","ARI",9.1,0.43609023,,,,,0.21052632,0.35338346,,,,,,,,"Jailen Peguero",2913,460639
"Sean Green","SEA",79,0.01435045,,,,,0.77039275,,0.21374622,,,0.00151057,,,,"Sean Green",3001,434958
"Jack Cassel","HOU",30.1,0.02857143,,,,,0.50989011,0.12747253,0.11428571,,,0.21978022,,,,"Jack Cassel",3052,445222
"Alberto Arias","- - -",21.2,0.71681416,,,,,,0.28318584,,,,,,,,"Alberto Arias",3087,464244
"Bill White","TEX",4,0.52222222,,0.01111111,,,0.06666667,0.35555556,0.01111111,,,0.03333333,,,,"Bill White",3089,450321
"Doug Slaten","ARI",32.1,0.61002179,,,,,0.06753813,0.26579521,,,,0.05664488,,,,"Doug Slaten",3107,460657
"Luis Mendoza","TEX",63.1,0.30360531,,,,,0.46679317,0.13187856,0.02466793,,,0.07305503,,,,"Luis Mendoza",3126,434669
"Max Scherzer","ARI",56,0.68533035,,,,,0.03919373,0.16909295,,,,0.10638298,,,,"Max Scherzer",3137,453286
"Yorman Bazardo","DET",3,0.24285714,,,,,0.34285714,,,,,0.41428571,,,,"Yorman Bazardo",3143,434590
"Erick Threets","SFG",10,0.71597633,,0.00591716,,,0.02366864,0.15384615,,,,0.10059172,,,,"Erick Threets",3158,408069
"Manny Delcarmen","BOS",74.1,0.66419142,,,,,0.01567657,,0.1790429,,,0.14108911,,,,"Manny Delcarmen",3180,434668
"David Price","TBR",14,0.54077253,,0.30472103,,,0.1416309,,,,,0.01287554,,,,"David Price",3184,456034
"Zach Miner","DET",118,0.11405295,,,,,0.52800407,0.12576375,0.04378819,,,0.18839104,,,,"Zach Miner",3193,435261
"Chris Young","SDP",102.1,0.75244938,,,,,,0.15349445,0.01959504,,,0.07446114,,,,"Chris Young",3196,432934
"Ervin Santana","LAA",219,0.59268368,,,,,0.01936674,0.35474946,,,,0.03320012,,,,"Ervin Santana",3200,429722
"Francisco Liriano","MIN",76,0.09344262,,,,,0.45163934,0.23688525,,,,0.21803279,,,,"Francisco Liriano",3201,434538
"Josh Roenicke","CIN",3,0.77419355,,,,,0.12903226,,0.08064516,,,0.01612903,,,,"Josh Roenicke",3241,502158
"Ryan Rowland-Smith","SEA",118.1,0.25894737,,,,,0.30473684,0.10421053,0.14736842,,,0.18473684,,,,"Ryan Rowland-Smith",3245,434884
"Jeff Samardzija","CHC",27.2,0.49778761,,,0.21902655,,0.18362832,0.09955752,,,,,,,,"Jeff Samardzija",3254,502188
"Roberto Hernandez","CLE",120.2,0.26466165,,,,,0.54837093,0.08370927,,,,0.10325815,,,,"Roberto Hernandez",3273,433584
"Masa Kobayashi","CLE",55.2,0.27849589,,,0.00235018,,0.42420682,0.24441833,,,,0.05052879,,,,"Masa Kobayashi",3276,493131
"Yasuhiko Yabuta","KCR",37.2,0.37747336,,,0.30289193,,0.00152207,0.07153729,,,,0.24657534,,,,"Yasuhiko Yabuta",3277,493161
"Joe Smith","NYM",63.1,0.02644964,,,,,0.63682604,0.31332655,,,,0.02339776,,,,"Joe Smith",3281,501925
"Hiroki Kuroda","LAD",183.1,0.23766478,,,0.1047081,,0.41092279,0.20602637,0.04067797,,,,,,,"Hiroki Kuroda",3283,493133
"Aníbal Sánchez","FLA",51.2,0.39952996,,0.02115159,0.11163337,,0.15276146,0.21151586,0.10340776,,,,,,,"Anibal Sanchez",3284,434671
"Kazuo Fukumori","TEX",4,0.45,,,,,0.2625,,0.025,,,0.2625,,,,"Kazuo Fukumori",3288,506429
"Cedrick Bowers","COL",6.2,0.71641791,,,,,,,0.14925373,,,0.13432836,,,,"Cedrick Bowers",3293,276914
"Jesus Delgado","FLA",2,0.86363636,,,,,,,0.11363636,,,0.02272727,,,,"Jesus Delgado",3308,445984
"Alberto Castillo","BAL",26,,,,,,0.51327434,0.35619469,,,,0.13053097,,,,"Alberto Castillo",3316,441368
"Darren O'Day","LAA",43.1,0.09442724,,,,,0.51702786,0.3869969,,,,0.00154799,,,,"Darren O'Day",3321,503285
"Matt Garza","TBR",184.2,0.55976462,,,,,0.15704303,0.13093049,0.07024641,,,0.08201545,,,,"Matt Garza",3340,490063
"Mitchell Boggs","STL",34,0.26736111,,0.140625,,,0.19097222,0.35590278,,,,0.04513889,,,,"Mitchell Boggs",3344,459939
"Jon Meloan","CLE",2,0.69565217,,0.17391304,,,,,0.13043478,,,,,,,"Jon Meloan",3355,459974
"Juan Morillo","COL",1,0.83333333,,,,,,0.05555556,,,,0.11111111,,,,"Juan Morillo",3369,434623
"Ubaldo Jiménez","COL",198.2,0.43112481,,0.00338983,0.00030817,,0.26594761,0.12727273,0.07149461,,,0.10046225,,,,"Ubaldo Jimenez",3374,434622
"Jensen Lewis","CLE",66,0.58660714,,0.03660714,,,,0.07142857,,,,0.30535714,,,,"Jensen Lewis",3384,460029
"Kason Gabbard","TEX",56,,,,,,0.55455455,,0.25525526,,,0.19019019,,,,"Kason Gabbard",3418,451257
"A.J. Murray","TEX",7.2,0.47260274,,0.13013699,,,0.16438356,,0.09589041,,,0.1369863,,,,"A.J. Murray",3422,451262
"Brian Burres","BAL",129.2,0.3716565,,,,,0.21867668,0.21398405,0.12857813,,,0.06710465,,,,"Brian Burres",3425,434638
"Greg Smith","OAK",190.1,0.28404803,,,,,0.29125214,0.15746141,0.06826758,,,0.19897084,,,,"Greg Smith",3455,460105
"Devon Lowery","KCR",4.1,0.63636364,,,,,,0.21212121,,,,0.15151515,,,,"Devon Lowery",3500,434587
"Jonathan Albaladejo","NYY",13.2,0.18340611,,,,,0.4279476,0.19213974,0.15283843,,,0.04366812,,,,"Jonathan Albaladejo",3521,452293
"Kevin Cameron","SDP",10,0.13868613,,0.72262774,,,,0.13138686,0.00729927,,,,,,,"Kevin Cameron",3523,452298
"Jeff Fulchino","KCR",14,0.48920863,,,,,0.22661871,0.20143885,,,,0.08273381,,,,"Jeff Fulchino",3532,445246
"Clay Buchholz","BOS",76,0.35107169,,,,,0.12047302,0.07095344,0.20546933,,,0.25203252,,,,"Clay Buchholz",3543,453329
"Charlie Haeger","SDP",4.1,0.26126126,,,,,,,0.03603604,,,,,0.7027027,,"Charlie Haeger",3545,446624
"Clayton Richard","CHW",47.2,0.01055409,,,,,0.63852243,0.05672823,0.06200528,,,0.23218997,,,,"Clayton Richard",3551,453385
"Chris Schroder","WSN",5,0.63265306,,,,,0.15306122,0.03061224,,,,0.18367347,,,,"Chris Schroder",3553,456744
"Charlie Manning","WSN",42,0.56,,,,,0.088,,0.352,,,,,,,"Charlie Manning",3578,425899
"C.J. Wilson","TEX",46.1,0.43508772,,0.00584795,,,0.35906433,0.10409357,0.04678363,,,0.04912281,,,,"C.J. Wilson",3580,450351
"Chris Britton","NYY",23,0.63938619,,,,,0.04603581,0.21994885,,,,0.09462916,,,,"Chris Britton",3600,461904
"David Pauley","BOS",12.1,0.00760456,,,,,0.6730038,0.08365019,0.15589354,,,0.07984791,,,,"David Pauley",3625,456102
"Josh Kinney","STL",7,,,,,,0.61290323,0.30107527,0.08602151,,,,,,,"Josh Kinney",3638,448337
"Kyle Davies","KCR",113,0.60183684,,0.13830362,,,0.00324149,,0.11723393,,,0.13938412,,,,"Kyle Davies",3642,434678
"Jim Johnson","BAL",68.2,0.03815261,,,,,0.72088353,,0.21385542,,,0.02710843,,,,"Jim Johnson",3656,462382
"Steven Shell","WSN",50,0.00126422,,,,,0.60809102,0.05309735,0.26295828,,,0.07458913,,,,"Steven Shell",3681,434579
"Jesse Litsch","TOR",176,0.06683168,,0.08127063,,,0.12788779,0.45008251,0.12788779,,,0.1460396,,,,"Jesse Litsch",3688,446209
"Brad Hennessey","SFG",40.1,0.39972145,,,,,0.19359331,0.27855153,0.0264624,,,0.10167131,,,,"Brad Hennessey",3720,430913
"Brandon League","TOR",33,,,,0.14649682,,0.82377919,0.02972399,,,,,,,,"Brandon League",3731,434181
"Cesar Jimenez","SEA",34.1,0.55684008,,,,,0.00385356,0.1194605,,,,0.31984586,,,,"Cesar Jimenez",3762,462945
"Mike Hinckley","WSN",13.2,0.03645833,,,,,0.53125,,0.36458333,,,0.06770833,,,,"Mike Hinckley",3769,434479
"Chris Resop","ATL",18.1,0.528125,,,,,0.25625,0.03125,0.15,,,0.034375,,,,"Chris Resop",3799,434592
"Ryan Speier","COL",51,0.2917232,,,,,0.32700136,0.27544098,,,,0.10583446,,,,"Ryan Speier",3808,434627
"Ricky Nolasco","FLA",212.1,0.42038217,,0.02292994,0.07675159,,0.06910828,0.14617834,0.26464968,,,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","PIT",185,0.23394495,,,,,0.38814397,0.08680311,0.151729,,,0.13937897,,,,"Zach Duke",3840,435043
"Gavin Floyd","CHW",206.1,0.34241855,,0.20833333,,,0.19266917,,0.18796992,,,0.06860902,,,,"Gavin Floyd",3886,425856
"Jason Bulger","LAA",16,0.45098039,,,,,0.05882353,0.46666667,,,,0.02352941,,,,"Jason Bulger",3915,408072
"Frankie De La Cruz","FLA",9,0.75480769,,,,,0.02884615,0.00480769,0.00961538,,,0.20192308,,,,"Frankie De La Cruz",3920,448842
"Alex Hinshaw","SFG",39.2,0.75574713,,,,,,0.02155172,0.20545977,,,0.01724138,,,,"Alex Hinshaw",3941,450527
"Doug Mathis","TEX",22.1,0.3119469,,0.23672566,,,0.24778761,,0.11283186,,,0.09070796,,,,"Doug Mathis",3944,450545
