Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Randy Messenger","SEA",0.3488372093023256,0.6,0.255813953,0.279069767,0.465116279,0.05,0.05,4,2.8421049778481557,77,149,226,0.31818182,0.43181818,0.25,0.18181818,0.45454545,0.36363636,"Randy Messenger",2658,434591
"Jose Ascanio","CHC",0.3333333333333333,0.545454545,0.15,0.3,0.55,0,0.09090909,2,3.176470944625736,47,72,119,0.36363636,0.45454545,0.18181818,0.36363636,0.27272727,0.36363636,"Jose Ascanio",3951,448857
"Greg Reynolds","COL",0.3026315789473684,1.354430379,0.215189873,0.451476793,0.333333333,0.088607594,0.177215189,33,4.790322580645161,384,603,987,0.46694215,0.31818182,0.21487603,0.15702479,0.47933884,0.36363636,"Greg Reynolds",5712,453353
"Bob Howry","CHC",0.34375,0.745454545,0.182978723,0.34893617,0.468085106,0.109090909,0.118181818,43,5.47641588267429,410,779,1189,0.38396624,0.34177215,0.2742616,0.16877637,0.46835443,0.3628692,"Bob Howry",237,133982
"Jon Rauch","- - -",0.2871287128712871,0.691489361,0.231884057,0.314009661,0.45410628,0.117021276,0.117021276,22,2.762791016301738,375,776,1151,0.38967136,0.35211268,0.25821596,0.15962441,0.47887324,0.36150235,"Jon Rauch",1475,400010
"J.A. Happ","PHI",0.26595744680851063,0.725,0.265957446,0.308510638,0.425531914,0.15,0.075,14,3.978946968987418,218,328,546,0.27835052,0.44329897,0.27835052,0.21649485,0.42268041,0.36082474,"J.A. Happ",7410,457918
"Derrick Turnbow","MIL",0.4583333333333333,1.833333333,0.291666666,0.458333333,0.25,0,0.166666666,0,0,83,87,170,0.24,0.6,0.16,0.12,0.52,0.36,"Derrick Turnbow",1694,276913
"Rocky Cherry","BAL",0.24,1.15,0.173076923,0.442307692,0.384615384,0.1,0.15,11,5.823532025295493,138,181,319,0.45283019,0.22641509,0.32075472,0.20754717,0.43396226,0.35849057,"Rocky Cherry",5188,457122
"Chad Cordero","WSN",0.42857142857142855,1.4,0.142857142,0.5,0.357142857,0,0,0,0,40,58,98,0.35714286,0.28571429,0.35714286,0.28571429,0.35714286,0.35714286,"Chad Cordero",1816,430101
"Jeff Ridgway","ATL",0.16,2.285714285,0.148148148,0.592592592,0.259259259,0,0.428571428,7,6.517241807953526,50,105,155,0.53571429,0.14285714,0.32142857,0,0.64285714,0.35714286,"Jeff Ridgway",2819,455047
"Jason Bulger","LAA",0.3076923076923077,0.764705882,0.285714285,0.309523809,0.404761904,0.058823529,0.176470588,2,1.1250001341104667,131,177,308,0.5,0.26190476,0.23809524,0.16666667,0.47619048,0.35714286,"Jason Bulger",3915,408072
"Jo-Jo Reyes","ATL",0.32132963988919666,1.525862068,0.197260273,0.484931506,0.317808219,0.060344827,0.155172413,48,3.823009164137877,754,1185,1939,0.41688654,0.34300792,0.24010554,0.16358839,0.48021108,0.35620053,"Jo-Jo Reyes",5559,457456
"Radhames Liz","BAL",0.31203007518796994,0.72868217,0.200716845,0.336917562,0.462365591,0.139534883,0.124031007,74,7.897233677874398,633,913,1546,0.41134752,0.32978723,0.25886525,0.18439716,0.46099291,0.35460993,"Radhames Liz",5843,467785
"Shairon Martis","WSN",0.25,0.73076923,0.210526315,0.333333333,0.45614035,0,0.192307692,6,2.612904059775556,171,234,405,0.43859649,0.33333333,0.22807018,0.10526316,0.54385965,0.35087719,"Shairon Martis",6781,463017
"Alex Hinshaw","SFG",0.2736842105263158,0.48,0.221052631,0.252631578,0.526315789,0.12,0.1,14,3.176472319275333,310,432,742,0.32,0.37,0.31,0.18,0.47,0.35,"Alex Hinshaw",3941,450527
"Dirk Hayhurst","SDP",0.43103448275862066,1.315789473,0.24137931,0.431034482,0.327586206,0.052631578,0.105263157,9,4.860002132035237,136,210,346,0.45,0.23333333,0.31666667,0.08333333,0.56666667,0.35,"Dirk Hayhurst",6010,460602
"Ian Kennedy","NYY",0.3333333333333333,0.848484848,0.115942028,0.405797101,0.478260869,0.06060606,0.075757575,25,5.6722681802357675,327,462,789,0.33571429,0.36428571,0.3,0.20714286,0.44285714,0.35,"Ian Kennedy",6986,453178
"Brian Wolfe","TOR",0.25,1.347826086,0.15625,0.484375,0.359375,0.130434782,0.086956521,6,2.4545460929557,114,198,312,0.46969697,0.36363636,0.16666667,0.16666667,0.48484848,0.34848485,"Brian Wolfe",8515,430582
"Charlie Zink","BOS",0.4782608695652174,1,0.130434782,0.434782608,0.434782608,0.1,0,12,24.923095206550602,29,55,84,0.60869565,0.2173913,0.17391304,0.13043478,0.52173913,0.34782609,"Charlie Zink",4180,468402
"Matt Capps","PIT",0.2625,0.675675675,0.229813664,0.310559006,0.459627329,0.121621621,0.067567567,6,1.0062112993289283,236,491,727,0.37195122,0.36585366,0.26219512,0.12195122,0.5304878,0.34756098,"Matt Capps",4788,448165
"Jesse Chavez","PIT",0.3829787234042553,1.3125,0.195652173,0.456521739,0.347826086,0,0.125,5,3,107,176,283,0.42857143,0.26530612,0.30612245,0.14285714,0.51020408,0.34693878,"Jesse Chavez",5448,445926
"Edward Mujica","CLE",0.328,0.661016949,0.234375,0.3046875,0.4609375,0.101694915,0.084745762,29,6.750004439521289,209,405,614,0.39230769,0.38461538,0.22307692,0.15384615,0.5,0.34615385,"Edward Mujica",3970,465629
"Aaron Harang","CIN",0.3074141048824593,0.773809523,0.218531468,0.34090909,0.44055944,0.091269841,0.138888888,66,3.2224235021358445,1049,2006,3055,0.36115843,0.31686542,0.32197615,0.13458262,0.51959114,0.34582624,"Aaron Harang",1451,421685
"Justin Miller","FLA",0.3181818181818182,0.716666666,0.237037037,0.318518518,0.444444444,0.083333333,0.066666666,28,5.400000735691716,302,453,755,0.36764706,0.36764706,0.26470588,0.21323529,0.44117647,0.34558824,"Justin Miller",1313,277405
"David Aardsma","BOS",0.3333333333333333,1.156862745,0.179104477,0.440298507,0.380597014,0.137254901,0.078431372,27,4.993152120006857,397,573,970,0.38129496,0.35251799,0.26618705,0.16546763,0.48920863,0.34532374,"David Aardsma",1902,430911
"Eric Hurley","TEX",0.26582278481012656,0.382978723,0.216867469,0.216867469,0.56626506,0.085106382,0.106382978,10,3.6486481784294518,173,268,441,0.44047619,0.35714286,0.20238095,0.13095238,0.52380952,0.3452381,"Eric Hurley",8364,457922
"Carl Pavano","NYY",0.3,0.942307692,0.165289256,0.404958677,0.429752066,0.057692307,0.096153846,24,6.291262368924867,222,343,565,0.472,0.336,0.192,0.2,0.456,0.344,"Carl Pavano",790,134321
"Brandon Duckworth","KCR",0.2926829268292683,1.4,0.232,0.448,0.32,0.075,0.05,19,4.5,265,384,649,0.48,0.288,0.232,0.168,0.488,0.344,"Brandon Duckworth",954,346855
"Frankie De La Cruz","FLA",0.3611111111111111,1.333333333,0.243243243,0.432432432,0.324324324,0.083333333,0.166666666,6,6,91,117,208,0.36842105,0.39473684,0.23684211,0.18421053,0.47368421,0.34210526,"Frankie De La Cruz",3920,448842
"Wesley Wright","HOU",0.25170068027210885,1.016949152,0.211920529,0.397350993,0.390728476,0.084745762,0.13559322,16,2.5868275290974734,420,604,1024,0.36774194,0.36774194,0.26451613,0.16129032,0.49677419,0.34193548,"Wesley Wright",5960,449079
"Joe Nathan","MIN",0.2345679012345679,1.418181818,0.193939393,0.472727272,0.333333333,0.109090909,0.09090909,3,0.3990148383101798,376,685,1061,0.38922156,0.40718563,0.20359281,0.11976048,0.53892216,0.34131737,"Joe Nathan",1122,150274
"Adam Eaton","PHI",0.3258426966292135,1.2,0.233983286,0.417827298,0.348189415,0.128,0.12,57,4.794391497804553,707,1094,1801,0.42857143,0.34231806,0.22911051,0.18328841,0.47708895,0.33962264,"Adam Eaton",1029,284566
"Mike Timlin","BOS",0.3090909090909091,1.15625,0.183431952,0.437869822,0.378698224,0.109375,0.140625,15,2.736487403414346,289,530,819,0.44827586,0.3045977,0.24712644,0.17241379,0.48850575,0.33908046,"Mike Timlin",1187,123348
"Taylor Tankersley","FLA",0.2857142857142857,0.454545454,0.186440677,0.254237288,0.559322033,0.151515151,0.181818181,13,6.622644607773544,142,221,363,0.58064516,0.29032258,0.12903226,0.25806452,0.40322581,0.33870968,"Taylor Tankersley",8249,452237
"Ryan Feierabend","SEA",0.3851851851851852,0.946428571,0.221428571,0.378571428,0.4,0.125,0.125,18,4.084033089769752,252,427,679,0.45070423,0.28873239,0.26056338,0.16901408,0.49295775,0.33802817,"Ryan Feierabend",6336,456387
"Yoslan Herrera","PIT",0.4473684210526316,1.684210526,0.301369863,0.438356164,0.260273972,0.052631578,0.052631578,16,7.854546816487193,156,202,358,0.36363636,0.36363636,0.27272727,0.1038961,0.55844156,0.33766234,"Yoslan Herrera",7759,506648
"Michael Gonzalez","ATL",0.2597402597402597,0.694444444,0.24691358,0.308641975,0.444444444,0.194444444,0.166666666,4,1.0693072537887887,230,374,604,0.44578313,0.3373494,0.21686747,0.18072289,0.48192771,0.3373494,"Michael Gonzalez",1794,283166
"Scott Richmond","TOR",0.3448275862068966,0.914285714,0.247191011,0.359550561,0.393258426,0.114285714,0.057142857,7,2.3333333333333335,167,268,435,0.37078652,0.38202247,0.24719101,0.11235955,0.5505618,0.33707865,"Scott Richmond",4307,446341
"Clayton Richard","CHW",0.3333333333333333,1.847826086,0.233918128,0.497076023,0.269005847,0.086956521,0.108695652,20,3.776223373282546,282,493,775,0.39884393,0.35260116,0.24855491,0.16184971,0.50289017,0.33526012,"Clayton Richard",3551,453385
"Juan Rincon","- - -",0.3277777777777778,1.164179104,0.216216216,0.421621621,0.362162162,0.074626865,0.119402985,18,2.927711415245953,371,610,981,0.31382979,0.33510638,0.35106383,0.14893617,0.51595745,0.33510638,"Juan Rincon",752,346799
"Livan Hernandez","- - -",0.34421364985163205,1.309012875,0.21574344,0.444606413,0.339650145,0.072961373,0.107296137,131,6.550000416437811,1055,1746,2801,0.35193133,0.37339056,0.27467811,0.13304721,0.53218884,0.33476395,"Livan Hernandez",1116,115817
"Dustin Nippert","TEX",0.3445378151260504,0.947368421,0.238683127,0.37037037,0.390946502,0.126315789,0.105263157,43,5.400000622771579,541,831,1372,0.37903226,0.3266129,0.29435484,0.14112903,0.52419355,0.33467742,"Dustin Nippert",4426,430962
"Scott Patterson","- - -",0.2222222222222222,1.333333333,0.222222222,0.444444444,0.333333333,0.333333333,0,0,0,50,58,108,0.33333333,0.11111111,0.55555556,0.22222222,0.44444444,0.33333333,"Scott Patterson",5,456499
"Jorge Julio","- - -",0.32,1.285714285,0.179487179,0.461538461,0.358974358,0.142857142,0.107142857,27,8.100001544952688,223,311,534,0.3974359,0.41025641,0.19230769,0.19230769,0.47435897,0.33333333,"Jorge Julio",148,406402
"Freddy Garcia","DET",0.20512820512820512,0.894736842,0.142857142,0.404761904,0.452380952,0.105263157,0.157894736,18,10.8,81,127,208,0.61904762,0.14285714,0.23809524,0.11904762,0.54761905,0.33333333,"Freddy Garcia",1077,150119
"Tommy Hunter","TEX",0.41304347826086957,0.681818181,0.229166666,0.3125,0.458333333,0.136363636,0.181818181,8,6.545454545454546,81,133,214,0.33333333,0.4375,0.22916667,0.14583333,0.52083333,0.33333333,"Tommy Hunter",1157,488984
"Kyle Snyder","BOS",0.2,0.666666666,0,0.4,0.6,0,0.333333333,0,0,15,12,27,0.66666667,0.16666667,0.16666667,0.16666667,0.5,0.33333333,"Kyle Snyder",1689,216897
"Jon Adkins","CIN",0.375,0.5,0.333333333,0.222222222,0.444444444,0,0.25,1,2.45454795498748,31,36,67,0.33333333,0.22222222,0.44444444,0,0.66666667,0.33333333,"Jon Adkins",1799,424668
"Brian Gordon","TEX",0.26666666666666666,0.25,0.333333333,0.133333333,0.533333333,0.125,0,1,2.25,23,38,61,0.26666667,0.6,0.13333333,0.13333333,0.53333333,0.33333333,"Brian Gordon",2374,430950
"Alex Serrano","LAA",0.3333333333333333,2,0,0.666666666,0.333333333,0,0,0,0,2,8,10,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,"Alex Serrano",2436,443563
"Mark DiFelice","MIL",0.26,0.48275862,0.203703703,0.259259259,0.537037037,0.172413793,0.137931034,18,8.526318357262367,106,228,334,0.38888889,0.38888889,0.22222222,0.2037037,0.46296296,0.33333333,"Mark DiFelice",2468,442707
"Kelvin Jimenez","STL",0.2804878048780488,1.5,0.235294117,0.458823529,0.305882352,0.038461538,0.192307692,11,4.124999344349011,168,246,414,0.32183908,0.36781609,0.31034483,0.14942529,0.51724138,0.33333333,"Kelvin Jimenez",2902,459376
"Jonathan Albaladejo","NYY",0.3684210526315789,1.25,0.289473684,0.394736842,0.315789473,0.083333333,0.083333333,8,5.268291457503841,96,137,233,0.64102564,0.23076923,0.12820513,0.1025641,0.56410256,0.33333333,"Jonathan Albaladejo",3521,452293
"Jeff Fulchino","KCR",0.3877551020408163,1.411764705,0.196078431,0.470588235,0.333333333,0.294117647,0.117647058,8,5.142857493186508,114,165,279,0.35294118,0.33333333,0.31372549,0.25490196,0.41176471,0.33333333,"Jeff Fulchino",3532,445246
"Mike Hinckley","WSN",0.2222222222222222,2.125,0.305555555,0.472222222,0.222222222,0,0,8,5.2682940308927755,82,110,192,0.38888889,0.41666667,0.19444444,0.22222222,0.44444444,0.33333333,"Mike Hinckley",3769,434479
"Osiris Matos","SFG",0.3333333333333333,0.472222222,0.242857142,0.242857142,0.514285714,0.083333333,0.083333333,16,6.967748580446735,121,217,338,0.375,0.36111111,0.26388889,0.15277778,0.51388889,0.33333333,"Osiris Matos",4100,467683
"Daniel Herrera","CIN",0.391304347826087,3.5,0.181818181,0.636363636,0.181818181,0,0.25,3,3.681818820228372,54,90,144,0.54166667,0.33333333,0.125,0.16666667,0.5,0.33333333,"Daniel Herrera",4552,502609
"Bryan Bullington","CLE",0.2682926829268293,1.846153846,0.177777777,0.533333333,0.288888888,0,0.307692307,5,3.0681811531714627,71,151,222,0.44444444,0.28888889,0.26666667,0.08888889,0.57777778,0.33333333,"Bryan Bullington",5066,425860
"Tim Dillard","MIL",0.28846153846153844,1.5,0.259259259,0.444444444,0.296296296,0.0625,0.125,5,3.1395366244740956,100,141,241,0.37037037,0.2962963,0.33333333,0.2037037,0.46296296,0.33333333,"Tim Dillard",5518,457422
"Carlos Muniz","NYM",0.28169014084507044,0.526315789,0.226666666,0.266666666,0.506666666,0.131578947,0.105263157,9,3.4714298956739844,154,233,387,0.46666667,0.30666667,0.22666667,0.14666667,0.52,0.33333333,"Carlos Muniz",5878,444370
"Scott Elbert","LAD",0.4375,1.142857142,0.166666666,0.444444444,0.388888888,0.285714285,0.285714285,3,4.500002503396473,55,76,131,0.61111111,0.22222222,0.16666667,0.27777778,0.38888889,0.33333333,"Scott Elbert",7489,455092
"Jae Kuk Ryu","TBR",0,3,0,1,0,0,0,0,0,13,13,26,0.66666667,0,0.33333333,0,0.66666667,0.33333333,"Jae Kuk Ryu",8228,472490
"Kameron Loe","TEX",0.32038834951456313,1.514285714,0.161904761,0.504761904,0.333333333,0.171428571,0.085714285,24,7.043478844972598,171,329,500,0.52830189,0.28301887,0.18867925,0.17924528,0.49056604,0.33018868,"Kameron Loe",4422,434180
"Brandon Backe","HOU",0.32421875,0.919282511,0.208872458,0.378927911,0.41219963,0.098654708,0.161434977,91,4.9139998500366255,1023,1766,2789,0.4580292,0.32481752,0.21715328,0.16970803,0.50182482,0.32846715,"Brandon Backe",1529,407840
"Daryl Thompson","CIN",0.3269230769230769,1.047619047,0.218181818,0.4,0.381818181,0.047619047,0.142857142,5,3.1395355800219646,97,188,285,0.49090909,0.27272727,0.23636364,0.10909091,0.56363636,0.32727273,"Daryl Thompson",6603,444354
"Chuck James","ATL",0.2857142857142857,0.6,0.166666666,0.3125,0.520833333,0.16,0.2,15,4.550561310140062,216,303,519,0.40594059,0.28712871,0.30693069,0.16831683,0.5049505,0.32673267,"Chuck James",4886,460580
"Scott Elarton","CLE",0.34782608695652173,1.5,0.222222222,0.466666666,0.311111111,0.214285714,0,4,2.3478261356317716,106,167,273,0.30434783,0.30434783,0.39130435,0.2173913,0.45652174,0.32608696,"Scott Elarton",426,134003
"Jeremy Accardo","TOR",0.3111111111111111,1.166666666,0.152173913,0.456521739,0.391304347,0,0.055555555,3,2.189189922731477,78,127,205,0.26086957,0.41304348,0.32608696,0.02173913,0.65217391,0.32608696,"Jeremy Accardo",6428,435618
"Billy Buckner","ARI",0.325,1.285714285,0.255813953,0.418604651,0.325581395,0.142857142,0.214285714,5,3.214283524728826,99,136,235,0.3255814,0.3255814,0.34883721,0.1627907,0.51162791,0.3255814,"Billy Buckner",8253,434438
"Carlos Guevara","SDP",0.2894736842105263,0.764705882,0.23076923,0.333333333,0.435897435,0.117647058,0.117647058,11,8.027027854613006,98,130,228,0.45,0.275,0.275,0.225,0.45,0.325,"Carlos Guevara",5692,454581
"Pat Neshek","MIN",0.2857142857142857,0.733333333,0.277777777,0.305555555,0.416666666,0.066666666,0.133333333,1,0.6750003057719662,72,144,216,0.35135135,0.32432432,0.32432432,0.27027027,0.40540541,0.32432432,"Pat Neshek",4682,450212
"Garrett Mock","WSN",0.308411214953271,1.225,0.19090909,0.445454545,0.363636363,0.15,0.1,30,6.58536677272612,288,421,709,0.44144144,0.38738739,0.17117117,0.16216216,0.51351351,0.32432432,"Garrett Mock",7335,452241
"Brett Myers","PHI",0.30324909747292417,1.459459459,0.205933682,0.471204188,0.322862129,0.113513513,0.156756756,99,4.68947406081945,1076,1940,3016,0.432247,0.33447684,0.23327616,0.19039451,0.48542024,0.32418525,"Brett Myers",962,408206
"Brian Falkenborg","- - -",0.3283582089552239,1.8,0.164179104,0.537313432,0.298507462,0.1,0.2,17,6.850749584105277,150,238,388,0.35211268,0.3943662,0.25352113,0.14084507,0.53521127,0.32394366,"Brian Falkenborg",1859,237346
