Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Drew Carpenter","PHI",1,128.82305364883467,260.91498172151597,49.37357549195189,0,111.67103363100577,226.1757021642594,97.07163015288252,143.77808497803593,112.71414580596681,139.32273596202617,0,94.29056159547764,156.9826595672762,0,0,284.60237351625545,"Drew Carpenter",9533,502165
"Chad Fox","CHC",3.1,38.64691978030789,234.82350594387898,16.45785848085944,263.7006216906092,39.88251177177841,242.33110913859832,70.59754920209637,107.83357401733795,37.571381935322265,116.10227992191425,119.50955921943039,208.8137954171257,194.87299580652834,53.55595104544976,0,252.97988731702497,"Chad Fox",684,114354
"Juan Morillo","COL",1,0,0,,0,0,0,97.07163015288252,71.88904248901797,84.5356093544751,139.32273596202617,0,69.21419486768895,164.4079584808264,0,56.6681093874647,213.4517801371916,"Juan Morillo",3369,434623
"Aaron Miles","STL",1,0,0,,0,0,0,0,0,0,,0,74.02561223769442,133.70252291156677,0,75.5574791077288,189.73491548776875,"Aaron Miles",1844,425446
"James McDonald","LAD",6,42.94101788294489,43.485830286919324,98.74715098390378,0,46.52959716013401,47.119937196968365,84.41011317641959,71.88904248901797,80.51010414711914,139.32273596202617,0,69.3695465501032,134.94007273049183,96.40071197821027,34.00086563247882,184.99154278556605,"James McDonald",5523,457428
"Jason Hirsh","COL",8.2,89.18525641356898,120.42238759742135,74.06036323792783,304.2701422983517,72.82893468542716,98.337261220524,138.67375736126075,157.60301645819243,122.96088633378197,84.72328534654115,178.2811394408467,169.5152221518354,153.77921363961718,80.33392648784071,44.07519607691411,181.82929403282856,"Jason Hirsh",6293,444865
"Tyler Clippard","WSN",10.1,99.73400770031124,176.74891296002656,56.426943377053384,170.1294694620716,93.05919432026802,164.91978245114635,113.64483530093563,132.18311878937027,109.07820561867756,120.4023642912252,101.44903833091463,141.26081906389663,145.95762574828854,73.0308421594302,48.082032180070364,181.11060122503443,"Tyler Clippard",5640,461325
"Francisley Bueno","ATL",2.1,55.20996099413764,111.82087022171237,49.37357549195189,376.7156896443455,42.95039703498207,86.99065363467345,161.7860502548042,184.85780856633912,135.25697496716018,121.15020512985299,182.4480008701325,214.06835514548496,174.3853094281399,87.63701049491553,41.21317027815143,181.11060122503443,"Francisley Bueno",5980,499107
"Troy Percival","TBR",45.2,112.74603738962456,160.0571817816363,70.4410960450664,177.44540753965657,114.64635963866591,162.75494278685557,66.88992727101402,88.16508315213522,56.52630883981501,98.28233181402096,107.02578441944982,136.41233652708476,132.31522384844513,52.81220093841751,52.77144426909206,180.91550383931286,"Troy Percival",29,120401
"Jon Meloan","CLE",2,135.49301475125054,135.35696925633718,100.10050493512345,0,195.09994581208926,194.90406753339758,0,35.948255063267,0,140.7656623800409,0,62.32094128548216,91.40008923509771,0,76.42760891772475,180.91550383931286,"Jon Meloan",3355,459974
"Rafael Soriano","ATL",14,147.22634702723965,167.7310596781174,87.77524528062392,62.785856319561475,156.73127505608156,178.55976391420182,57.829907325121496,82.1589057017348,67.62848748358009,107.17133532325336,60.815911220677286,91.47874310342328,110.63758052336992,77.74250937997398,51.18409866265276,174.4337125707676,"Rafael Soriano",1100,400089
"Yhency Brazoban","LAD",3,128.82305364883467,260.91498172151597,49.37357549195189,0,104.69159402906791,212.03972077899317,119.47277557277849,167.74109914104193,135.25697496716018,99.51623993306934,142.8678814251461,96.91000965006548,156.9826595672762,144.60106796731543,22.667243754985883,170.7614241097533,"Yhency Brazoban",2150,430674
"Michael Bowden","BOS",5,81.29580885075033,54.14278770253487,150.15075740268517,0,79.81361406283202,53.15565446290177,127.62905663204971,115.03441620245441,130.79559795434974,105.5742467850307,79.79838745196449,60.425394009095314,125.437873827699,113.74935594611033,38.21380434422096,165.8392119883901,"Michael Bowden",4440,476601
"Chad Reineke","SDP",18,93.03887207971394,173.9433211476773,53.48804011628121,48.83344380410336,93.05919464239602,173.98130909615062,82.36380740244577,103.83972803969262,84.53560935447511,90.6164135772029,127.06517446493156,105.52406328502815,136.40078697498544,74.15439374596883,61.02719452444406,164.1936770067164,"Chad Reineke",7641,448656
