Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Jonathan Papelbon","BOS",5,4,41,67,0,69.1,9.995197440395508,1.0384620717294035,0.5192310358647018,0.29347826086956524,0.69536424,0.491803278,0.070175438,95.65046401515151,2.3365396613911575,,2.007017702322443,2.341350468190324,2.789379119873047,"Jonathan Papelbon",5975,449097
"Daisuke Matsuzaka","BOS",18,3,0,29,29,167.2,8.266401339691303,5.045725493058328,0.6441351693265951,0.2583518930957684,0.80584354,0.386313465,0.061224489,92.04622292329094,2.898608261969678,,4.03261467418037,4.644036343038838,2.7496297359466553,"Daisuke Matsuzaka",7775,493137
"Jonathan Sánchez","SFG",9,12,0,29,29,158,8.943037974683545,4.272151898734177,0.7974683544303798,0.3167420814479638,0.67467652,0.410835214,0.084337349,91.48553455473099,5.012658227848101,,3.853537267371069,4.087375294313401,2.6506834030151367,"Jonathan Sanchez",7507,456043
"Kevin Slowey","MIN",12,11,0,27,27,160.1,6.904365466310785,1.3471932617191775,1.2349271565759128,0.28958333333333336,0.72692794,0.361445783,0.098654708,90.88099057351077,3.9854467325859,,3.9054070043495654,3.9560939124862613,2.585446834564209,"Kevin Slowey",9918,458713
"Randy Wolf","- - -",12,12,0,33,33,190.1,7.660245388592064,3.357268040679238,0.9929947725952676,0.3052064631956912,0.71136549,0.3875,0.096774193,89.55125202315737,4.302977347912826,,4.172298517986244,4.241719233609587,2.5778844356536865,"Randy Wolf",976,150116
"Jamie Moyer","PHI",16,7,0,33,33,196.1,5.638369826707315,2.842105115901248,0.9168081019036284,0.2864,0.76639344,0.438985736,0.090497737,81.69839607007576,3.713072812709695,,4.318775434160106,4.47916027943411,2.53210711479187,"Jamie Moyer",1091,119469
"Brian Fuentes","COL",1,5,30,67,0,62.2,11.776596222597334,3.159574596306602,0.4308510813145366,0.2972972972972973,0.72948328,0.326388888,0.045454545,92.11287715517241,2.7287235149920654,,2.238401222488036,3.0051722365217346,2.504086494445801,"Brian Fuentes",429,150118
"Justin Duchscherer","OAK",10,8,0,22,22,141.2,6.035293250905726,2.159999689797839,0.6988234290522419,0.23471882640586797,0.77844311,0.414457831,0.069182389,86.56442684977578,2.541176105644516,,3.689665258767955,4.16058562683667,2.471397876739502,"Justin Duchscherer",910,407113
"Adam Wainwright","STL",11,3,0,20,20,132,6.204545454545454,2.3181818181818183,0.8181818181818182,0.2722772277227723,0.75949367,0.459459459,0.084507042,90.9654052734375,3.2045454545454546,,3.775957673968691,4.0130145365315855,2.3887107372283936,"Adam Wainwright",2233,425794
"Jorge De La Rosa","COL",10,8,0,28,23,130,8.861537941475623,4.292307440402254,0.8999999471811179,0.3185595567867036,0.67114094,0.457063711,0.104838709,93.26270157251602,4.9153843269122595,,4.055095148933008,4.013174605696014,2.381111896596849,"Jorge De La Rosa",2047,407822
"Greg Maddux","- - -",8,13,0,33,33,194,4.546391752577319,1.3917525773195876,0.9742268041237113,0.28197226502311246,0.64102564,0.493087557,0.109375,85.34925079345703,4.221649484536083,,4.085626527451978,3.9837668325483184,2.3564887046813965,"Greg Maddux",104,118120
"Scott Kazmir","TBR",12,8,0,27,27,152.1,9.807439170023432,4.1356671198893995,1.3588620536779457,0.26455026455026454,0.82524272,0.30788804,0.119791666,92.50454414310444,3.485776572478208,,4.3727184159961165,4.072319437294848,2.3301923274993896,"Scott Kazmir",4897,431148
"Ian Snell","PIT",7,12,0,31,31,164.1,7.393509356624746,4.874239501774833,0.9858012475499661,0.3505747126436782,0.6934033,0.379047619,0.091836734,93.3498394845546,5.421906861524814,,4.574208994037582,4.723387718259996,2.3118326663970947,"Ian Snell",2227,430636
"Manny Parra","MIL",10,8,0,32,29,166,7.969880250666997,4.066265434013775,0.9759037041633059,0.32665330661322645,0.71735395,0.516,0.135338345,93.11083133710801,4.3915666687348764,,4.16213885664612,3.8092527848040603,2.297515407204628,"Manny Parra",4279,448159
"Jeremy Guthrie","BAL",10,12,0,30,30,190.2,5.664335513232691,2.737762164729134,1.1328671026465382,0.25894378194207834,0.76663452,0.437810945,0.104803493,94.0265383941094,3.634615287657643,,4.5323678930229345,4.48013289644352,2.290195941925049,"Jeremy Guthrie",2072,425386
"Doug Davis","ARI",6,8,0,26,26,146,6.904108867477118,3.9452050671297814,0.8013697792607368,0.32166301969365424,0.72449952,0.470198675,0.092198581,85.25812552170284,4.315068042173198,,4.152566118575022,4.268816459793206,2.2863402366638184,"Doug Davis",1244,150277
"Grant Balfour","TBR",6,2,4,51,0,58.1,12.651437120591316,3.702859645051117,0.46285745563138964,0.21739130434782608,0.87866109,0.293103448,0.05,95.403768483023,1.5428581854379653,,2.223446237493606,2.9115139481065633,2.283392906188965,"Grant Balfour",718,346797
"Bronson Arroyo","CIN",15,11,0,34,34,200,7.335000559616131,3.0600002334594905,1.3050000995636062,0.3140495867768595,0.70126783,0.414516129,0.131221719,89.24008994596132,4.770000363922147,,4.4970183841705405,4.069462816152216,2.277047634124756,"Bronson Arroyo",978,276520
"Joe Saunders","LAA",17,7,0,31,31,198,4.681818542620614,2.4090910947465294,0.9545455281071155,0.266025641025641,0.75715605,0.466141732,0.086776859,92.03328527815468,3.4090911718111268,,4.364341607321023,4.597608961252617,2.253488063812256,"Joe Saunders",4366,434578
"Dana Eveland","OAK",9,9,0,29,29,168,6.321429145579487,4.125000374657801,0.535714334371143,0.31153846153846154,0.72469636,0.486641221,0.065789473,91.4644137456547,4.339286108406259,,4.090351700404342,4.50988178924899,2.242676258087158,"Dana Eveland",5508,445968
"Gavin Floyd","CHW",17,8,0,33,33,206.1,6.324717441853844,3.053311868481166,1.308562229349071,0.2564102564102564,0.71365639,0.411214953,0.117647058,91.79497288945896,3.838449206090609,,4.765297803327952,4.505200888927586,2.2261228561401367,"Gavin Floyd",3886,425856
"Brad Lidge","PHI",2,0,41,72,0,69.1,11.942308568390228,4.543269564061499,0.2596154036606571,0.2962962962962963,0.82932692,0.462025316,0.039215686,95.15022880539499,1.9471155274549283,,2.4108643809719164,3.0060567457454845,2.220935344696045,"Brad Lidge",563,400058
"Hung-Chih Kuo","LAD",5,3,1,42,3,80,10.799998197555842,2.3624996057153407,0.4499999248981601,0.2814070351758794,0.80357143,0.464285714,0.06060606,94.17784052309783,2.1374996432662607,,2.2820184218883277,2.7201556187176976,2.1455883160233498,"Hung-Chih Kuo",7016,425539
"Kerry Wood","CHC",5,4,34,65,0,66.1,11.39698579851358,2.442211242538624,0.4070352070897707,0.31097560975609756,0.73529412,0.3875,0.046153846,95.97873842592593,3.2562816567181656,,2.3179478658497557,3.022450844434559,2.1451454162597656,"Kerry Wood",304,134268
"Dustin McGowan","TOR",6,7,0,19,19,111.1,6.871258269813477,3.0718566382695545,0.7275449932743682,0.314540059347181,0.67400275,0.414201183,0.070866141,95.16367268711019,4.365269959646209,,3.8146530885336425,4.268310552255846,2.078878402709961,"Dustin McGowan",8600,430661
"Jesse Litsch","TOR",13,9,0,29,28,176,5.0625,1.9943181818181819,1.0227272727272727,0.27768014059753954,0.74111675,0.483704974,0.106951871,90.91396288273452,3.5795454545454546,,4.285427370938388,4.209543551936407,2.0412836158648133,"Jesse Litsch",3688,446209
"Jonathan Broxton","LAD",3,5,14,70,0,69,11.478264677052598,3.521740298641138,0.2608696517511954,0.3151515151515151,0.6773399,0.445121951,0.037735849,96.99618587853773,3.130435821014345,,2.262452774191979,2.8987511900459837,2.0085322856903076,"Jonathan Broxton",4759,455009
"Josh Johnson","FLA",7,1,0,14,14,87.1,7.935113579540273,2.782442423994641,0.7213739617763885,0.33201581027667987,0.76007326,0.476190476,0.089743589,94.24093561746987,3.606869808881942,,3.3724762672880932,3.50848884070581,1.989456295967102,"Josh Johnson",4567,435178
"Jose Contreras","CHW",7,6,0,20,20,121,5.20661124195627,2.603305620978135,0.8925619271925034,0.2935323383084577,0.68783069,0.509803921,0.099173553,91.78463040865384,4.537189796561893,,4.2063983775758285,4.236096443963936,1.9789268970489502,"Jose Contreras",1660,425747
"Tim Hudson","ATL",11,7,0,23,22,142,5.387323364760347,2.5352109951813393,0.6971830236748683,0.2620689655172414,0.75197889,0.594036697,0.114583333,91.20162107233415,3.169013743976674,,3.8292013037041652,3.713846454088112,1.9436839981935918,"Tim Hudson",921,218596
"Jorge Campillo","ATL",8,7,0,39,25,158.2,6.0693280472525615,2.155462297155115,1.0210084565471598,0.285132382892057,0.71594878,0.378818737,0.09375,86.1148947482639,3.9138657500974463,,3.995463703158685,4.116719292597062,1.9422507882118225,"Jorge Campillo",8686,435658
"Nick Blackburn","MIN",11,11,0,33,33,193.1,4.4689652821000045,1.815517145853127,1.0706895988364595,0.30547112462006076,0.70647603,0.448584202,0.1,93.02609065594059,4.04999978690313,,4.399259592661822,4.421808632784603,1.9132918119430542,"Nick Blackburn",4270,448147
"Andrew Miller","FLA",6,10,0,29,20,107.1,7.462732676126766,4.695652020933696,0.586956502616712,0.33630952380952384,0.59929495,0.458966565,0.06542056,92.98926571988866,5.86956502616712,,3.998477879130158,4.465509912303234,1.8471370339393616,"Andrew Miller",6785,453192
"Chad Qualls","ARI",4,8,9,77,0,73.2,8.67421024096292,2.1990955540469375,0.4886879008993194,0.27941176470588236,0.69371728,0.583333333,0.085106382,93.66380310058594,2.8099554301710867,,2.7655023543548074,2.901124792520934,1.8185571432113647,"Chad Qualls",2170,430589
"Joe Nathan","MIN",1,2,39,68,0,67.2,9.842366011651102,2.3940890298610786,0.6650247305169663,0.2345679012345679,0.89285714,0.472727272,0.09090909,94.46047132201646,1.3300494610339326,,2.792116751098403,2.903582058447821,1.8097156286239624,"Joe Nathan",1122,150274
"Joe Blanton","- - -",9,12,0,33,33,197.2,5.053962380321444,3.0050587126235615,1.0016862375411872,0.2898773006134969,0.68345324,0.442942942,0.093617021,90.4150773818371,4.689712839397377,,4.518190144101445,4.639375220934365,1.7988185286521912,"Joe Blanton",4849,430599
"Ramon E Ramirez","KCR",3,2,1,71,0,71.2,8.790699858018707,3.8930242228368557,0.25116285308624875,0.2864583333333333,0.7629108,0.459893048,0.03030303,93.77205833773785,2.637209957405612,,2.8389949514286736,3.690869324839541,1.7978076934814453,"Ramon E Ramirez",7986,430673
"Brett Myers","PHI",10,13,0,30,30,190,7.721053251652226,3.078947615689538,1.3736843208461016,0.30324909747292417,0.72559367,0.471204188,0.156756756,91.2016111111111,4.547368786249164,,4.521492075827653,3.8215264371003252,1.773817777633667,"Brett Myers",962,408206
"Chris Sampson","HOU",6,4,0,54,11,117.1,4.6789773234343235,1.7642045645735975,0.6136363702864687,0.28720626631853785,0.63253012,0.56185567,0.072072072,88.95574935400516,4.218750045719473,,3.6433819219346875,4.004779001931861,1.773341417312622,"Chris Sampson",2651,448200
"Todd Wellemeyer","STL",13,9,0,32,32,191.2,6.292174246994642,2.9113045023408044,1.1739131057825825,0.26424870466321243,0.76886792,0.392917369,0.105932203,92.86339534075104,3.7095654142729604,,4.509409657480861,4.437791602824661,1.7652331590652466,"Todd Wellemeyer",1709,425487
"Matt Thornton","CHW",5,3,1,74,0,67.1,10.292079985369691,2.5396041522340793,0.668316882166863,0.2606060606060606,0.79032258,0.529761904,0.108695652,95.94010416666667,2.673267528667452,,2.745879636999554,2.681600863786954,1.749449610710144,"Matt Thornton",1918,407819
"Jason Marquis","CHC",11,9,0,29,28,167,4.9041923738037045,3.772455672156696,0.808383358319292,0.2833935018050541,0.71179039,0.475587703,0.083333333,90.8834673261309,4.526946806588035,,4.611060424509779,4.865023146284056,1.7475412748754025,"Jason Marquis",105,150302
"Cha Seung Baek","- - -",6,10,0,32,21,141,5.872341299337756,2.7446812594730816,1.1489363411747784,0.28699551569506726,0.68345324,0.406181015,0.098901098,91.98810406309185,4.78723475489491,,4.46535181176299,4.508257325399913,1.6672721728682518,"Cha Seung Baek",8214,430657
"John Maine","NYM",10,8,0,25,25,140,7.842856288053644,4.3071423877015915,1.0285713164660517,0.2656641604010025,0.72098476,0.404466501,0.101265822,93.20341120492273,4.178570973143335,,4.396303856518819,4.3991236713831,1.6297757625579834,"John Maine",4773,429720
"Shaun Marcum","TOR",9,7,0,25,25,151.1,7.3149774818603595,2.973568082057057,1.248898594463964,0.24532710280373832,0.80206986,0.431460674,0.119318181,87.4861561276908,3.3898676135450447,,4.460212023348116,4.190185285483491,1.6213757991790771,"Shaun Marcum",6204,451788
"Takashi Saito","LAD",4,4,18,45,0,47,11.489362634647664,3.0638300359060437,0.19148937724412773,0.3305084745762712,0.77738516,0.466101694,0.023255813,93.31851156655844,2.4893619041736605,,2.0043586140361,2.934465784508675,1.5807478427886963,"Takashi Saito",6021,493416
"Oliver Pérez","NYM",10,7,0,34,34,194,8.350515463917526,4.871134020618556,1.1134020618556701,0.2713472485768501,0.73376103,0.319626168,0.097560975,91.96639264990328,4.221649484536083,,4.6784100326066165,4.74265100985151,1.57840096950531,"Oliver Perez",1514,424144
"J.P. Howell","TBR",6,1,3,64,0,89.1,9.2686580357136,3.929105036878591,0.6044776979813217,0.2445414847161572,0.78674948,0.537444933,0.089552238,84.33790079752605,2.216418225931513,,3.389481003243563,3.5055623913641365,1.5435117483139038,"J.P. Howell",8245,434442
"Chien-Ming Wang","NYY",8,2,0,15,15,95,5.115789884530309,3.3157897399733485,0.37894739885409695,0.28104575163398693,0.68627451,0.550488599,0.057142857,93.3378161414195,4.073684537681542,,3.7425446448497866,4.167037296440999,1.5337367057800293,"Chien-Ming Wang",2074,425426
